'Time','II','PLETH','ABP','III'
'[18:53:01.432]',0.344,0.506,82.812,-
'[18:53:01.440]',0.297,0.502,82.812,-
'[18:53:01.448]',0.266,0.498,82.031,-
'[18:53:01.456]',0.242,0.494,81.250,-
'[18:53:01.464]',0.227,0.486,79.688,-
'[18:53:01.472]',0.219,0.482,77.344,-
'[18:53:01.480]',0.211,0.475,75.000,-
'[18:53:01.488]',0.211,0.471,72.656,-
'[18:53:01.496]',0.211,0.467,71.094,-
'[18:53:01.504]',0.211,0.459,68.750,-
'[18:53:01.512]',0.211,0.455,67.188,-
'[18:53:01.520]',0.211,0.451,65.625,-
'[18:53:01.528]',0.211,0.443,63.281,-
'[18:53:01.536]',0.219,0.439,62.500,-
'[18:53:01.544]',0.242,0.435,61.719,-
'[18:53:01.552]',0.250,0.431,60.156,-
'[18:53:01.560]',0.266,0.427,58.594,-
'[18:53:01.568]',0.297,0.424,57.031,-
'[18:53:01.576]',0.336,0.416,56.250,-
'[18:53:01.584]',0.359,0.412,56.250,-
'[18:53:01.592]',0.344,0.408,56.250,-
'[18:53:01.600]',0.312,0.400,55.469,-
'[18:53:01.608]',0.273,0.396,53.906,-
'[18:53:01.616]',0.242,0.388,53.906,-
'[18:53:01.624]',0.211,0.380,55.469,-
'[18:53:01.632]',0.203,0.373,57.031,-
'[18:53:01.640]',0.188,0.369,57.812,-
'[18:53:01.648]',0.188,0.369,57.812,-
'[18:53:01.656]',0.188,0.365,59.375,-
'[18:53:01.664]',0.188,0.365,60.156,-
'[18:53:01.672]',0.188,0.365,60.156,-
'[18:53:01.680]',0.188,0.369,58.594,-
'[18:53:01.688]',0.172,0.373,57.812,-
'[18:53:01.696]',0.180,0.380,57.031,-
'[18:53:01.704]',0.242,0.392,57.031,-
'[18:53:01.712]',0.430,0.408,56.250,-
'[18:53:01.720]',0.695,0.424,55.469,-
'[18:53:01.728]',0.844,0.443,54.688,-
'[18:53:01.736]',0.852,0.463,54.688,-
'[18:53:01.744]',0.711,0.478,53.906,-
'[18:53:01.752]',0.531,0.498,53.906,-
'[18:53:01.760]',0.367,0.518,53.906,-
'[18:53:01.768]',0.273,0.537,53.125,-
'[18:53:01.776]',0.227,0.557,52.344,-
'[18:53:01.784]',0.195,0.573,51.562,-
'[18:53:01.792]',0.180,0.584,51.562,-
'[18:53:01.800]',0.164,0.592,50.781,-
'[18:53:01.808]',0.156,0.596,50.000,-
'[18:53:01.816]',0.156,0.600,50.000,-
'[18:53:01.824]',0.156,0.600,50.000,-
'[18:53:01.832]',0.156,0.596,50.000,-
'[18:53:01.840]',0.172,0.596,50.000,-
'[18:53:01.848]',0.172,0.592,49.219,-
'[18:53:01.856]',0.188,0.584,48.438,-
'[18:53:01.864]',0.195,0.576,48.438,-
'[18:53:01.872]',0.211,0.569,48.438,-
'[18:53:01.880]',0.219,0.561,48.438,-
'[18:53:01.888]',0.234,0.553,48.438,-
'[18:53:01.896]',0.242,0.541,48.438,-
'[18:53:01.904]',0.250,0.533,47.656,-
'[18:53:01.912]',0.273,0.522,46.875,-
'[18:53:01.920]',0.289,0.514,46.875,-
'[18:53:01.928]',0.312,0.502,46.875,-
'[18:53:01.936]',0.336,0.498,46.875,-
'[18:53:01.944]',0.367,0.490,48.438,-
'[18:53:01.952]',0.398,0.486,50.000,-
'[18:53:01.960]',0.438,0.478,53.906,-
'[18:53:01.968]',0.477,0.475,60.156,-
'[18:53:01.976]',0.500,0.471,65.625,-
'[18:53:01.984]',0.516,0.467,69.531,-
'[18:53:01.992]',0.523,0.463,71.875,-
'[18:53:02.000]',0.500,0.459,75.000,-
'[18:53:02.008]',0.461,0.455,78.125,-
'[18:53:02.016]',0.406,0.451,80.469,-
'[18:53:02.024]',0.352,0.447,82.031,-
'[18:53:02.032]',0.305,0.447,82.031,-
'[18:53:02.040]',0.266,0.443,82.031,-
'[18:53:02.048]',0.242,0.439,80.469,-
'[18:53:02.056]',0.219,0.439,78.906,-
'[18:53:02.064]',0.211,0.435,77.344,-
'[18:53:02.072]',0.203,0.431,75.000,-
'[18:53:02.080]',0.195,0.427,72.656,-
'[18:53:02.088]',0.195,0.424,71.094,-
'[18:53:02.096]',0.188,0.420,69.531,-
'[18:53:02.104]',0.188,0.416,67.969,-
'[18:53:02.112]',0.188,0.408,65.625,-
'[18:53:02.120]',0.188,0.404,64.062,-
'[18:53:02.128]',0.188,0.400,62.500,-
'[18:53:02.136]',0.211,0.396,60.938,-
'[18:53:02.144]',0.227,0.396,60.156,-
'[18:53:02.152]',0.242,0.392,58.594,-
'[18:53:02.160]',0.273,0.388,57.812,-
'[18:53:02.168]',0.312,0.384,57.031,-
'[18:53:02.176]',0.328,0.380,57.031,-
'[18:53:02.184]',0.312,0.376,57.031,-
'[18:53:02.192]',0.281,0.373,57.031,-
'[18:53:02.200]',0.242,0.369,57.031,-
'[18:53:02.208]',0.211,0.365,57.031,-
'[18:53:02.216]',0.195,0.361,57.812,-
'[18:53:02.224]',0.188,0.357,57.812,-
'[18:53:02.232]',0.172,0.353,58.594,-
'[18:53:02.240]',0.172,0.349,58.594,-
'[18:53:02.248]',0.172,0.349,58.594,-
'[18:53:02.256]',0.172,0.349,58.594,-
'[18:53:02.264]',0.172,0.349,58.594,-
'[18:53:02.272]',0.172,0.349,58.594,-
'[18:53:02.280]',0.164,0.353,58.594,-
'[18:53:02.288]',0.180,0.361,58.594,-
'[18:53:02.296]',0.266,0.373,58.594,-
'[18:53:02.304]',0.484,0.384,57.812,-
'[18:53:02.312]',0.750,0.400,57.812,-
'[18:53:02.320]',0.875,0.420,57.031,-
'[18:53:02.328]',0.836,0.443,56.250,-
'[18:53:02.336]',0.695,0.463,55.469,-
'[18:53:02.344]',0.508,0.478,55.469,-
'[18:53:02.352]',0.352,0.498,54.688,-
'[18:53:02.360]',0.266,0.518,53.906,-
'[18:53:02.368]',0.219,0.537,53.125,-
'[18:53:02.376]',0.188,0.553,53.125,-
'[18:53:02.384]',0.172,0.565,52.344,-
'[18:53:02.392]',0.156,0.573,52.344,-
'[18:53:02.400]',0.148,0.580,52.344,-
'[18:53:02.408]',0.141,0.584,52.344,-
'[18:53:02.416]',0.141,0.588,52.344,-
'[18:53:02.424]',0.148,0.588,51.562,-
'[18:53:02.432]',0.156,0.584,51.562,-
'[18:53:02.440]',0.172,0.580,50.781,-
'[18:53:02.448]',0.188,0.576,50.781,-
'[18:53:02.456]',0.195,0.569,50.781,-
'[18:53:02.464]',0.211,0.561,50.781,-
'[18:53:02.472]',0.219,0.553,51.562,-
'[18:53:02.480]',0.227,0.541,52.344,-
'[18:53:02.488]',0.242,0.533,51.562,-
'[18:53:02.496]',0.250,0.522,49.219,-
'[18:53:02.504]',0.273,0.514,47.656,-
'[18:53:02.512]',0.297,0.506,48.438,-
'[18:53:02.520]',0.320,0.498,50.000,-
'[18:53:02.528]',0.352,0.490,50.781,-
'[18:53:02.536]',0.391,0.486,51.562,-
'[18:53:02.544]',0.438,0.482,54.688,-
'[18:53:02.552]',0.477,0.478,60.156,-
'[18:53:02.560]',0.508,0.475,67.188,-
'[18:53:02.568]',0.539,0.471,73.438,-
'[18:53:02.576]',0.562,0.467,78.906,-
'[18:53:02.584]',0.562,0.467,82.812,-
'[18:53:02.592]',0.539,0.463,85.156,-
'[18:53:02.600]',0.484,0.463,86.719,-
'[18:53:02.608]',0.422,0.459,87.500,-
'[18:53:02.616]',0.367,0.455,86.719,-
'[18:53:02.624]',0.320,0.455,84.375,-
'[18:53:02.632]',0.289,0.451,82.031,-
'[18:53:02.640]',0.266,0.451,80.469,-
'[18:53:02.648]',0.250,0.447,80.469,-
'[18:53:02.656]',0.250,0.447,80.469,-
'[18:53:02.664]',0.242,0.443,79.688,-
'[18:53:02.672]',0.242,0.443,76.562,-
'[18:53:02.680]',0.242,0.439,74.219,-
'[18:53:02.688]',0.242,0.435,71.875,-
'[18:53:02.696]',0.242,0.431,70.312,-
'[18:53:02.704]',0.242,0.427,67.188,-
'[18:53:02.712]',0.242,0.424,64.844,-
'[18:53:02.720]',0.266,0.420,63.281,-
'[18:53:02.728]',0.289,0.416,64.062,-
'[18:53:02.736]',0.305,0.412,64.062,-
'[18:53:02.744]',0.328,0.412,63.281,-
'[18:53:02.752]',0.367,0.408,61.719,-
'[18:53:02.760]',0.391,0.404,60.156,-
'[18:53:02.768]',0.406,0.400,60.156,-
'[18:53:02.776]',0.375,0.396,60.938,-
'[18:53:02.784]',0.344,0.396,61.719,-
'[18:53:02.792]',0.312,0.392,61.719,-
'[18:53:02.800]',0.289,0.388,60.938,-
'[18:53:02.808]',0.266,0.388,60.156,-
'[18:53:02.816]',0.250,0.384,60.938,-
'[18:53:02.824]',0.250,0.384,60.938,-
'[18:53:02.832]',0.250,0.384,60.938,-
'[18:53:02.840]',0.250,0.384,60.938,-
'[18:53:02.848]',0.242,0.384,60.938,-
'[18:53:02.856]',0.242,0.388,61.719,-
'[18:53:02.864]',0.234,0.392,62.500,-
'[18:53:02.872]',0.227,0.400,62.500,-
'[18:53:02.880]',0.266,0.412,60.938,-
'[18:53:02.888]',0.438,0.427,59.375,-
'[18:53:02.896]',0.711,0.443,58.594,-
'[18:53:02.904]',0.922,0.467,57.812,-
'[18:53:02.912]',0.945,0.486,57.031,-
'[18:53:02.920]',0.812,0.510,55.469,-
'[18:53:02.928]',0.641,0.529,55.469,-
'[18:53:02.936]',0.477,0.545,56.250,-
'[18:53:02.944]',0.352,0.565,56.250,-
'[18:53:02.952]',0.281,0.584,54.688,-
'[18:53:02.960]',0.242,0.600,53.906,-
'[18:53:02.968]',0.211,0.616,53.125,-
'[18:53:02.976]',0.188,0.627,53.125,-
'[18:53:02.984]',0.180,0.635,52.344,-
'[18:53:02.992]',0.172,0.639,50.781,-
'[18:53:03.000]',0.172,0.643,50.000,-
'[18:53:03.008]',0.172,0.643,49.219,-
'[18:53:03.016]',0.172,0.639,49.219,-
'[18:53:03.024]',0.180,0.635,50.000,-
'[18:53:03.032]',0.188,0.631,50.000,-
'[18:53:03.040]',0.195,0.627,50.000,-
'[18:53:03.048]',0.195,0.620,50.000,-
'[18:53:03.056]',0.211,0.608,49.219,-
'[18:53:03.064]',0.219,0.600,48.438,-
'[18:53:03.072]',0.234,0.588,47.656,-
'[18:53:03.080]',0.250,0.580,47.656,-
'[18:53:03.088]',0.266,0.573,46.875,-
'[18:53:03.096]',0.281,0.561,46.094,-
'[18:53:03.104]',0.297,0.557,46.094,-
'[18:53:03.112]',0.328,0.549,47.656,-
'[18:53:03.120]',0.359,0.541,49.219,-
'[18:53:03.128]',0.398,0.537,52.344,-
'[18:53:03.136]',0.438,0.533,56.250,-
'[18:53:03.144]',0.477,0.529,61.719,-
'[18:53:03.152]',0.508,0.525,67.188,-
'[18:53:03.160]',0.531,0.518,71.875,-
'[18:53:03.168]',0.531,0.514,75.000,-
'[18:53:03.176]',0.516,0.510,78.125,-
'[18:53:03.184]',0.461,0.506,81.250,-
'[18:53:03.192]',0.406,0.502,83.594,-
'[18:53:03.200]',0.344,0.498,84.375,-
'[18:53:03.208]',0.297,0.494,84.375,-
'[18:53:03.216]',0.266,0.490,83.594,-
'[18:53:03.224]',0.234,0.486,82.812,-
'[18:53:03.232]',0.219,0.482,81.250,-
'[18:53:03.240]',0.211,0.478,78.906,-
'[18:53:03.248]',0.203,0.471,76.562,-
'[18:53:03.256]',0.195,0.467,74.219,-
'[18:53:03.264]',0.195,0.459,71.875,-
'[18:53:03.272]',0.195,0.455,70.312,-
'[18:53:03.280]',0.195,0.451,68.750,-
'[18:53:03.288]',0.195,0.443,67.969,-
'[18:53:03.296]',0.195,0.439,66.406,-
'[18:53:03.304]',0.195,0.435,65.625,-
'[18:53:03.312]',0.211,0.431,64.844,-
'[18:53:03.320]',0.234,0.424,63.281,-
'[18:53:03.328]',0.250,0.420,60.938,-
'[18:53:03.336]',0.281,0.412,58.594,-
'[18:53:03.344]',0.320,0.408,56.250,-
'[18:53:03.352]',0.344,0.404,54.688,-
'[18:53:03.360]',0.352,0.400,55.469,-
'[18:53:03.368]',0.320,0.392,56.250,-
'[18:53:03.376]',0.281,0.388,58.594,-
'[18:53:03.384]',0.250,0.384,60.156,-
'[18:53:03.392]',0.227,0.380,60.938,-
'[18:53:03.400]',0.203,0.376,59.375,-
'[18:53:03.408]',0.195,0.373,58.594,-
'[18:53:03.416]',0.188,0.369,60.938,-
'[18:53:03.424]',0.188,0.369,63.281,-
'[18:53:03.432]',0.188,0.365,63.281,-
'[18:53:03.440]',0.188,0.365,60.938,-
'[18:53:03.448]',0.188,0.365,57.812,-
'[18:53:03.456]',0.188,0.373,53.906,-
'[18:53:03.464]',0.180,0.380,51.562,-
'[18:53:03.472]',0.219,0.388,50.781,-
'[18:53:03.480]',0.367,0.404,52.344,-
'[18:53:03.488]',0.625,0.420,55.469,-
'[18:53:03.496]',0.828,0.439,57.031,-
'[18:53:03.504]',0.867,0.463,57.031,-
'[18:53:03.512]',0.758,0.482,56.250,-
'[18:53:03.520]',0.602,0.506,55.469,-
'[18:53:03.528]',0.430,0.525,54.688,-
'[18:53:03.536]',0.312,0.541,53.906,-
'[18:53:03.544]',0.250,0.557,53.125,-
'[18:53:03.552]',0.211,0.573,53.125,-
'[18:53:03.560]',0.188,0.584,53.125,-
'[18:53:03.568]',0.172,0.596,53.125,-
'[18:53:03.576]',0.164,0.600,51.562,-
'[18:53:03.584]',0.156,0.604,49.219,-
'[18:53:03.592]',0.156,0.604,47.656,-
'[18:53:03.600]',0.164,0.604,47.656,-
'[18:53:03.608]',0.172,0.600,48.438,-
'[18:53:03.616]',0.172,0.596,48.438,-
'[18:53:03.624]',0.188,0.588,47.656,-
'[18:53:03.632]',0.195,0.580,48.438,-
'[18:53:03.640]',0.203,0.573,48.438,-
'[18:53:03.648]',0.211,0.565,48.438,-
'[18:53:03.656]',0.227,0.557,47.656,-
'[18:53:03.664]',0.234,0.549,48.438,-
'[18:53:03.672]',0.250,0.541,49.219,-
'[18:53:03.680]',0.258,0.529,49.219,-
'[18:53:03.688]',0.273,0.522,47.656,-
'[18:53:03.696]',0.297,0.514,46.094,-
'[18:53:03.704]',0.320,0.506,46.094,-
'[18:53:03.712]',0.352,0.498,46.875,-
'[18:53:03.720]',0.383,0.490,49.219,-
'[18:53:03.728]',0.422,0.486,52.344,-
'[18:53:03.736]',0.461,0.478,57.031,-
'[18:53:03.744]',0.492,0.475,63.281,-
'[18:53:03.752]',0.516,0.467,68.750,-
'[18:53:03.760]',0.531,0.463,73.438,-
'[18:53:03.768]',0.516,0.455,75.781,-
'[18:53:03.776]',0.477,0.451,78.125,-
'[18:53:03.784]',0.422,0.447,80.469,-
'[18:53:03.792]',0.359,0.447,82.031,-
'[18:53:03.800]',0.312,0.443,82.031,-
'[18:53:03.808]',0.273,0.439,81.250,-
'[18:53:03.816]',0.242,0.435,80.469,-
'[18:53:03.824]',0.227,0.431,78.906,-
'[18:53:03.832]',0.219,0.431,77.344,-
'[18:53:03.840]',0.211,0.427,76.562,-
'[18:53:03.848]',0.203,0.424,75.000,-
'[18:53:03.856]',0.203,0.420,72.656,-
'[18:53:03.864]',0.203,0.416,70.312,-
'[18:53:03.872]',0.203,0.412,68.750,-
'[18:53:03.880]',0.203,0.408,66.406,-
'[18:53:03.888]',0.203,0.400,64.844,-
'[18:53:03.896]',0.203,0.396,62.500,-
'[18:53:03.904]',0.219,0.392,60.938,-
'[18:53:03.912]',0.242,0.384,59.375,-
'[18:53:03.920]',0.250,0.380,58.594,-
'[18:53:03.928]',0.281,0.380,57.812,-
'[18:53:03.936]',0.312,0.376,56.250,-
'[18:53:03.944]',0.336,0.373,55.469,-
'[18:53:03.952]',0.344,0.369,53.906,-
'[18:53:03.960]',0.312,0.365,54.688,-
'[18:53:03.968]',0.281,0.357,56.250,-
'[18:53:03.976]',0.242,0.353,58.594,-
'[18:53:03.984]',0.219,0.349,59.375,-
'[18:53:03.992]',0.195,0.345,59.375,-
'[18:53:04.000]',0.188,0.341,59.375,-
'[18:53:04.008]',0.188,0.341,59.375,-
'[18:53:04.016]',0.188,0.341,57.031,-
'[18:53:04.024]',0.188,0.341,54.688,-
'[18:53:04.032]',0.188,0.341,53.906,-
'[18:53:04.040]',0.195,0.341,54.688,-
'[18:53:04.048]',0.188,0.345,56.250,-
'[18:53:04.056]',0.188,0.353,56.250,-
'[18:53:04.064]',0.234,0.361,55.469,-
'[18:53:04.072]',0.391,0.376,55.469,-
'[18:53:04.080]',0.656,0.392,55.469,-
'[18:53:04.088]',0.852,0.412,55.469,-
'[18:53:04.096]',0.883,0.431,54.688,-
'[18:53:04.104]',0.766,0.455,53.125,-
'[18:53:04.112]',0.594,0.475,50.000,-
'[18:53:04.120]',0.414,0.498,47.656,-
'[18:53:04.128]',0.305,0.518,46.094,-
'[18:53:04.136]',0.250,0.533,47.656,-
'[18:53:04.144]',0.211,0.549,50.000,-
'[18:53:04.152]',0.188,0.561,50.000,-
'[18:53:04.160]',0.172,0.573,46.094,-
'[18:53:04.168]',0.164,0.584,42.969,-
'[18:53:04.176]',0.164,0.588,45.312,-
'[18:53:04.184]',0.164,0.596,54.688,-
'[18:53:04.192]',0.164,0.596,64.062,-
'[18:53:04.200]',0.164,0.596,67.188,-
'[18:53:04.208]',0.172,0.592,62.500,-
'[18:53:04.216]',0.188,0.584,56.250,-
'[18:53:04.224]',0.188,0.576,51.562,-
'[18:53:04.232]',0.195,0.569,49.219,-
'[18:53:04.240]',0.211,0.561,47.656,-
'[18:53:04.248]',0.219,0.553,46.875,-
'[18:53:04.256]',0.227,0.541,46.875,-
'[18:53:04.264]',0.242,0.529,47.656,-
'[18:53:04.272]',0.258,0.518,49.219,-
'[18:53:04.280]',0.281,0.510,50.000,-
'[18:53:04.288]',0.297,0.502,48.438,-
'[18:53:04.296]',0.320,0.490,47.656,-
'[18:53:04.304]',0.352,0.482,47.656,-
'[18:53:04.312]',0.391,0.475,46.094,-
'[18:53:04.320]',0.438,0.471,44.531,-
'[18:53:04.328]',0.477,0.467,50.000,-
'[18:53:04.336]',0.508,0.463,65.625,-
'[18:53:04.344]',0.531,0.459,82.812,-
'[18:53:04.352]',0.547,0.455,90.625,-
'[18:53:04.360]',0.531,0.451,88.281,-
'[18:53:04.368]',0.492,0.447,85.938,-
'[18:53:04.376]',0.438,0.447,86.719,-
'[18:53:04.384]',0.375,0.443,86.719,-
'[18:53:04.392]',0.328,0.439,84.375,-
'[18:53:04.400]',0.297,0.435,80.469,-
'[18:53:04.408]',0.266,0.431,77.344,-
'[18:53:04.416]',0.250,0.427,76.562,-
'[18:53:04.424]',0.242,0.420,77.344,-
'[18:53:04.432]',0.234,0.416,78.125,-
'[18:53:04.440]',0.227,0.412,78.906,-
'[18:53:04.448]',0.227,0.408,77.344,-
'[18:53:04.456]',0.227,0.404,75.000,-
'[18:53:04.464]',0.227,0.404,70.312,-
'[18:53:04.472]',0.227,0.400,65.625,-
'[18:53:04.480]',0.227,0.396,62.500,-
'[18:53:04.488]',0.242,0.392,62.500,-
'[18:53:04.496]',0.266,0.388,64.062,-
'[18:53:04.504]',0.289,0.384,64.062,-
'[18:53:04.512]',0.297,0.384,62.500,-
'[18:53:04.520]',0.336,0.380,60.938,-
'[18:53:04.528]',0.367,0.376,59.375,-
'[18:53:04.536]',0.383,0.376,59.375,-
'[18:53:04.544]',0.375,0.373,59.375,-
'[18:53:04.552]',0.344,0.369,59.375,-
'[18:53:04.560]',0.312,0.365,58.594,-
'[18:53:04.568]',0.273,0.361,58.594,-
'[18:53:04.576]',0.250,0.361,60.156,-
'[18:53:04.584]',0.234,0.357,60.938,-
'[18:53:04.592]',0.227,0.353,60.156,-
'[18:53:04.600]',0.219,0.349,59.375,-
'[18:53:04.608]',0.219,0.349,60.156,-
'[18:53:04.616]',0.211,0.349,60.938,-
'[18:53:04.624]',0.211,0.349,60.938,-
'[18:53:04.632]',0.219,0.349,59.375,-
'[18:53:04.640]',0.203,0.357,59.375,-
'[18:53:04.648]',0.211,0.365,60.156,-
'[18:53:04.656]',0.312,0.376,58.594,-
'[18:53:04.664]',0.555,0.392,55.469,-
'[18:53:04.672]',0.836,0.412,53.906,-
'[18:53:04.680]',0.945,0.435,55.469,-
'[18:53:04.688]',0.891,0.459,59.375,-
'[18:53:04.696]',0.750,0.482,61.719,-
'[18:53:04.704]',0.570,0.510,61.719,-
'[18:53:04.712]',0.422,0.533,59.375,-
'[18:53:04.720]',0.320,0.557,57.031,-
'[18:53:04.728]',0.273,0.573,55.469,-
'[18:53:04.736]',0.242,0.588,56.250,-
'[18:53:04.744]',0.211,0.600,57.031,-
'[18:53:04.752]',0.203,0.612,57.812,-
'[18:53:04.760]',0.195,0.620,57.031,-
'[18:53:04.768]',0.195,0.624,55.469,-
'[18:53:04.776]',0.195,0.627,52.344,-
'[18:53:04.784]',0.195,0.627,50.000,-
'[18:53:04.792]',0.203,0.627,47.656,-
'[18:53:04.800]',0.211,0.624,46.875,-
'[18:53:04.808]',0.227,0.616,46.875,-
'[18:53:04.816]',0.234,0.612,46.875,-
'[18:53:04.824]',0.242,0.604,46.875,-
'[18:53:04.832]',0.250,0.596,47.656,-
'[18:53:04.840]',0.266,0.588,50.000,-
'[18:53:04.848]',0.273,0.580,53.125,-
'[18:53:04.856]',0.289,0.569,52.344,-
'[18:53:04.864]',0.297,0.561,48.438,-
'[18:53:04.872]',0.312,0.553,44.531,-
'[18:53:04.880]',0.336,0.541,46.875,-
'[18:53:04.888]',0.367,0.533,52.344,-
'[18:53:04.896]',0.398,0.529,56.250,-
'[18:53:04.904]',0.438,0.522,55.469,-
'[18:53:04.912]',0.477,0.518,56.250,-
'[18:53:04.920]',0.500,0.510,60.156,-
'[18:53:04.928]',0.531,0.506,64.844,-
'[18:53:04.936]',0.547,0.502,68.750,-
'[18:53:04.944]',0.547,0.498,71.875,-
'[18:53:04.952]',0.508,0.498,78.125,-
'[18:53:04.960]',0.445,0.494,85.938,-
'[18:53:04.968]',0.391,0.490,92.188,-
'[18:53:04.976]',0.328,0.490,94.531,-
'[18:53:04.984]',0.289,0.486,93.750,-
'[18:53:04.992]',0.250,0.482,92.188,-
'[18:53:05.000]',0.234,0.478,89.844,-
'[18:53:05.008]',0.219,0.475,86.719,-
'[18:53:05.016]',0.211,0.471,81.250,-
'[18:53:05.024]',0.211,0.471,75.000,-
'[18:53:05.032]',0.211,0.467,70.312,-
'[18:53:05.040]',0.211,0.463,68.750,-
'[18:53:05.048]',0.203,0.455,68.750,-
'[18:53:05.056]',0.203,0.451,67.188,-
'[18:53:05.064]',0.203,0.447,64.062,-
'[18:53:05.072]',0.203,0.439,62.500,-
'[18:53:05.080]',0.219,0.435,62.500,-
'[18:53:05.088]',0.242,0.431,63.281,-
'[18:53:05.096]',0.258,0.427,62.500,-
'[18:53:05.104]',0.273,0.420,60.938,-
'[18:53:05.112]',0.312,0.416,60.938,-
'[18:53:05.120]',0.344,0.412,59.375,-
'[18:53:05.128]',0.359,0.404,58.594,-
'[18:53:05.136]',0.336,0.404,57.031,-
'[18:53:05.144]',0.297,0.400,57.031,-
'[18:53:05.152]',0.266,0.396,57.031,-
'[18:53:05.160]',0.227,0.392,57.031,-
'[18:53:05.168]',0.211,0.388,57.031,-
'[18:53:05.176]',0.195,0.384,59.375,-
'[18:53:05.184]',0.188,0.384,61.719,-
'[18:53:05.192]',0.172,0.380,63.281,-
'[18:53:05.200]',0.172,0.376,61.719,-
'[18:53:05.208]',0.172,0.376,60.156,-
'[18:53:05.216]',0.180,0.376,57.812,-
'[18:53:05.224]',0.172,0.380,56.250,-
'[18:53:05.232]',0.172,0.388,55.469,-
'[18:53:05.240]',0.188,0.396,56.250,-
'[18:53:05.248]',0.305,0.412,57.812,-
'[18:53:05.256]',0.547,0.427,57.031,-
'[18:53:05.264]',0.797,0.447,55.469,-
'[18:53:05.272]',0.867,0.467,53.906,-
'[18:53:05.280]',0.789,0.490,53.125,-
'[18:53:05.288]',0.641,0.514,52.344,-
'[18:53:05.296]',0.469,0.537,52.344,-
'[18:53:05.304]',0.336,0.557,53.125,-
'[18:53:05.312]',0.250,0.576,55.469,-
'[18:53:05.320]',0.211,0.592,58.594,-
'[18:53:05.328]',0.180,0.604,62.500,-
'[18:53:05.336]',0.156,0.612,63.281,-
'[18:53:05.344]',0.141,0.620,59.375,-
'[18:53:05.352]',0.141,0.627,51.562,-
'[18:53:05.360]',0.141,0.631,44.531,-
'[18:53:05.368]',0.141,0.631,40.625,-
'[18:53:05.376]',0.148,0.627,39.062,-
'[18:53:05.384]',0.156,0.624,36.719,-
'[18:53:05.392]',0.172,0.616,33.594,-
'[18:53:05.400]',0.188,0.608,35.156,-
'[18:53:05.408]',0.195,0.600,42.969,-
'[18:53:05.416]',0.211,0.588,51.562,-
'[18:53:05.424]',0.211,0.580,55.469,-
'[18:53:05.432]',0.227,0.569,52.344,-
'[18:53:05.440]',0.242,0.557,46.094,-
'[18:53:05.448]',0.250,0.549,41.406,-
'[18:53:05.456]',0.266,0.537,42.969,-
'[18:53:05.464]',0.289,0.525,50.000,-
'[18:53:05.472]',0.312,0.518,57.031,-
'[18:53:05.480]',0.344,0.510,57.031,-
'[18:53:05.488]',0.383,0.502,50.000,-
'[18:53:05.496]',0.430,0.494,46.094,-
'[18:53:05.504]',0.461,0.490,50.781,-
'[18:53:05.512]',0.500,0.482,60.156,-
'[18:53:05.520]',0.531,0.475,68.750,-
'[18:53:05.528]',0.547,0.471,75.000,-
'[18:53:05.536]',0.547,0.467,79.688,-
'[18:53:05.544]',0.508,0.463,82.812,-
'[18:53:05.552]',0.453,0.459,82.812,-
'[18:53:05.560]',0.391,0.455,80.469,-
'[18:53:05.568]',0.344,0.451,78.125,-
'[18:53:05.576]',0.312,0.447,78.125,-
'[18:53:05.584]',0.273,0.443,78.125,-
'[18:53:05.592]',0.258,0.439,78.125,-
'[18:53:05.600]',0.250,0.435,76.562,-
'[18:53:05.608]',0.242,0.431,74.219,-
'[18:53:05.616]',0.234,0.427,71.875,-
'[18:53:05.624]',0.227,0.424,71.094,-
'[18:53:05.632]',0.227,0.420,71.875,-
'[18:53:05.640]',0.227,0.416,71.094,-
'[18:53:05.648]',0.227,0.412,67.969,-
'[18:53:05.656]',0.227,0.404,64.844,-
'[18:53:05.664]',0.234,0.400,62.500,-
'[18:53:05.672]',0.250,0.396,61.719,-
'[18:53:05.680]',0.266,0.388,60.156,-
'[18:53:05.688]',0.281,0.384,59.375,-
'[18:53:05.696]',0.297,0.380,58.594,-
'[18:53:05.704]',0.328,0.376,57.031,-
'[18:53:05.712]',0.367,0.373,53.906,-
'[18:53:05.720]',0.375,0.373,48.438,-
'[18:53:05.728]',0.352,0.369,42.969,-
'[18:53:05.736]',0.312,0.369,42.969,-
'[18:53:05.744]',0.281,0.365,47.656,-
'[18:53:05.752]',0.250,0.361,53.125,-
'[18:53:05.760]',0.227,0.357,57.031,-
'[18:53:05.768]',0.219,0.353,60.156,-
'[18:53:05.776]',0.211,0.349,60.156,-
'[18:53:05.784]',0.211,0.345,56.250,-
'[18:53:05.792]',0.211,0.345,50.000,-
'[18:53:05.800]',0.211,0.345,47.656,-
'[18:53:05.808]',0.211,0.345,53.125,-
'[18:53:05.816]',0.211,0.349,60.938,-
'[18:53:05.824]',0.203,0.357,62.500,-
'[18:53:05.832]',0.227,0.365,55.469,-
'[18:53:05.840]',0.336,0.376,47.656,-
'[18:53:05.848]',0.570,0.392,44.531,-
'[18:53:05.856]',0.820,0.412,46.875,-
'[18:53:05.864]',0.891,0.431,53.906,-
'[18:53:05.872]',0.812,0.455,62.500,-
'[18:53:05.880]',0.664,0.478,68.750,-
'[18:53:05.888]',0.477,0.502,67.969,-
'[18:53:05.896]',0.344,0.525,61.719,-
