'Time','II','ABP','PLETH'
'[16:07:37.520]',0.484,70.312,0.475
'[16:07:37.528]',0.492,69.531,0.475
'[16:07:37.536]',0.500,68.750,0.471
'[16:07:37.544]',0.516,68.750,0.471
'[16:07:37.552]',0.531,67.969,0.475
'[16:07:37.560]',0.547,67.969,0.475
'[16:07:37.568]',0.547,67.188,0.475
'[16:07:37.576]',0.555,67.188,0.475
'[16:07:37.584]',0.562,67.188,0.475
'[16:07:37.592]',0.547,67.188,0.475
'[16:07:37.600]',0.547,67.188,0.471
'[16:07:37.608]',0.547,67.969,0.471
'[16:07:37.616]',0.531,69.531,0.467
'[16:07:37.624]',0.531,71.875,0.463
'[16:07:37.632]',0.523,76.562,0.463
'[16:07:37.640]',0.508,82.031,0.459
'[16:07:37.648]',0.492,89.062,0.459
'[16:07:37.656]',0.469,96.875,0.459
'[16:07:37.664]',0.453,105.469,0.455
'[16:07:37.672]',0.445,113.281,0.455
'[16:07:37.680]',0.453,121.094,0.451
'[16:07:37.688]',0.445,128.125,0.451
'[16:07:37.696]',0.445,133.594,0.447
'[16:07:37.704]',0.453,137.500,0.443
'[16:07:37.712]',0.453,139.844,0.439
'[16:07:37.720]',0.453,139.844,0.431
'[16:07:37.728]',0.445,138.281,0.420
'[16:07:37.736]',0.445,135.938,0.404
'[16:07:37.744]',0.445,132.812,0.392
'[16:07:37.752]',0.453,129.688,0.376
'[16:07:37.760]',0.445,125.781,0.357
'[16:07:37.768]',0.461,122.656,0.333
'[16:07:37.776]',0.461,118.750,0.314
'[16:07:37.784]',0.477,115.625,0.294
'[16:07:37.792]',0.477,113.281,0.275
'[16:07:37.800]',0.477,110.156,0.263
'[16:07:37.808]',0.477,107.812,0.251
'[16:07:37.816]',0.500,106.250,0.243
'[16:07:37.824]',0.508,103.906,0.239
'[16:07:37.832]',0.516,102.344,0.235
'[16:07:37.840]',0.523,100.781,0.235
'[16:07:37.848]',0.531,99.219,0.239
'[16:07:37.856]',0.523,97.656,0.243
'[16:07:37.864]',0.570,95.312,0.255
'[16:07:37.872]',0.602,92.969,0.267
'[16:07:37.880]',0.609,90.625,0.278
'[16:07:37.888]',0.594,88.281,0.298
'[16:07:37.896]',0.570,85.938,0.318
'[16:07:37.904]',0.531,83.594,0.341
'[16:07:37.912]',0.469,82.031,0.369
'[16:07:37.920]',0.430,81.250,0.396
'[16:07:37.928]',0.391,81.250,0.424
'[16:07:37.936]',0.375,81.250,0.451
'[16:07:37.944]',0.367,81.250,0.475
'[16:07:37.952]',0.375,81.250,0.498
'[16:07:37.960]',0.391,82.031,0.522
'[16:07:37.968]',0.375,82.031,0.541
'[16:07:37.976]',0.375,82.812,0.561
'[16:07:37.984]',0.391,83.594,0.576
'[16:07:37.992]',0.398,84.375,0.588
'[16:07:38.000]',0.391,84.375,0.596
'[16:07:38.008]',0.391,84.375,0.600
'[16:07:38.016]',0.398,84.375,0.600
'[16:07:38.024]',0.398,84.375,0.600
'[16:07:38.032]',0.406,83.594,0.596
'[16:07:38.040]',0.406,82.812,0.596
'[16:07:38.048]',0.461,82.812,0.592
'[16:07:38.056]',0.586,82.031,0.584
'[16:07:38.064]',0.688,82.031,0.580
'[16:07:38.072]',0.742,82.031,0.573
'[16:07:38.080]',0.883,81.250,0.569
'[16:07:38.088]',0.477,81.250,0.561
'[16:07:38.096]',0.031,80.469,0.557
'[16:07:38.104]',-0.094,79.688,0.549
'[16:07:38.112]',0.086,79.688,0.545
'[16:07:38.120]',0.273,78.906,0.537
'[16:07:38.128]',0.359,78.125,0.529
'[16:07:38.136]',0.398,77.344,0.525
'[16:07:38.144]',0.414,76.562,0.518
'[16:07:38.152]',0.430,75.781,0.514
'[16:07:38.160]',0.445,75.000,0.506
'[16:07:38.168]',0.453,75.000,0.498
'[16:07:38.176]',0.453,74.219,0.490
'[16:07:38.184]',0.461,73.438,0.486
'[16:07:38.192]',0.477,73.438,0.478
'[16:07:38.200]',0.477,71.875,0.475
'[16:07:38.208]',0.461,71.094,0.471
'[16:07:38.216]',0.469,70.312,0.467
'[16:07:38.224]',0.477,70.312,0.467
'[16:07:38.232]',0.477,69.531,0.467
'[16:07:38.240]',0.492,69.531,0.467
'[16:07:38.248]',0.500,69.531,0.467
'[16:07:38.256]',0.531,68.750,0.467
'[16:07:38.264]',0.547,67.969,0.467
'[16:07:38.272]',0.570,67.188,0.467
'[16:07:38.280]',0.578,66.406,0.467
'[16:07:38.288]',0.586,66.406,0.467
'[16:07:38.296]',0.586,66.406,0.467
'[16:07:38.304]',0.570,66.406,0.463
'[16:07:38.312]',0.570,66.406,0.463
'[16:07:38.320]',0.570,67.188,0.463
'[16:07:38.328]',0.562,68.750,0.459
'[16:07:38.336]',0.547,72.656,0.459
'[16:07:38.344]',0.531,78.125,0.459
'[16:07:38.352]',0.500,85.156,0.459
'[16:07:38.360]',0.500,92.188,0.459
'[16:07:38.368]',0.477,100.000,0.455
'[16:07:38.376]',0.461,108.594,0.455
'[16:07:38.384]',0.461,116.406,0.451
'[16:07:38.392]',0.453,123.438,0.447
'[16:07:38.400]',0.461,130.469,0.447
'[16:07:38.408]',0.445,135.938,0.443
'[16:07:38.416]',0.453,139.844,0.443
'[16:07:38.424]',0.445,142.188,0.439
'[16:07:38.432]',0.445,142.188,0.435
'[16:07:38.440]',0.438,140.625,0.435
'[16:07:38.448]',0.445,138.281,0.435
'[16:07:38.456]',0.445,135.156,0.431
'[16:07:38.464]',0.453,131.250,0.431
'[16:07:38.472]',0.445,128.125,0.431
'[16:07:38.480]',0.453,125.000,0.427
'[16:07:38.488]',0.453,121.875,0.427
'[16:07:38.496]',0.453,118.750,0.427
'[16:07:38.504]',0.461,116.406,0.424
'[16:07:38.512]',0.469,114.844,0.424
'[16:07:38.520]',0.484,112.500,0.424
'[16:07:38.528]',0.516,110.938,0.420
'[16:07:38.536]',0.516,109.375,0.420
'[16:07:38.544]',0.523,107.031,0.420
'[16:07:38.552]',0.531,105.469,0.420
'[16:07:38.560]',0.516,103.125,0.416
'[16:07:38.568]',0.523,101.562,0.416
'[16:07:38.576]',0.578,100.000,0.416
'[16:07:38.584]',0.602,97.656,0.416
'[16:07:38.592]',0.617,95.312,0.416
'[16:07:38.600]',0.617,92.969,0.424
'[16:07:38.608]',0.570,90.625,0.431
'[16:07:38.616]',0.531,87.500,0.447
'[16:07:38.624]',0.461,85.156,0.463
'[16:07:38.632]',0.430,83.594,0.486
'[16:07:38.640]',0.391,82.812,0.510
'[16:07:38.648]',0.367,82.031,0.529
'[16:07:38.656]',0.375,82.031,0.553
'[16:07:38.664]',0.391,82.031,0.580
'[16:07:38.672]',0.391,82.812,0.600
'[16:07:38.680]',0.383,83.594,0.620
'[16:07:38.688]',0.391,84.375,0.635
'[16:07:38.696]',0.406,85.156,0.647
'[16:07:38.704]',0.406,85.938,0.651
'[16:07:38.712]',0.391,86.719,0.655
'[16:07:38.720]',0.406,86.719,0.655
'[16:07:38.728]',0.414,87.500,0.651
'[16:07:38.736]',0.406,87.500,0.647
'[16:07:38.744]',0.406,86.719,0.643
'[16:07:38.752]',0.438,85.156,0.635
'[16:07:38.760]',0.570,84.375,0.631
'[16:07:38.768]',0.711,83.594,0.624
'[16:07:38.776]',0.812,83.594,0.616
'[16:07:38.784]',0.953,83.594,0.612
'[16:07:38.792]',0.961,82.812,0.612
'[16:07:38.800]',0.125,82.031,0.616
'[16:07:38.808]',-0.133,81.250,0.616
'[16:07:38.816]',-0.008,80.469,0.612
'[16:07:38.824]',0.227,80.469,0.608
'[16:07:38.832]',0.352,80.469,0.604
'[16:07:38.840]',0.406,80.469,0.600
'[16:07:38.848]',0.438,80.469,0.596
'[16:07:38.856]',0.453,79.688,0.588
'[16:07:38.864]',0.445,78.906,0.584
'[16:07:38.872]',0.461,78.125,0.576
'[16:07:38.880]',0.477,77.344,0.569
'[16:07:38.888]',0.500,75.781,0.561
'[16:07:38.896]',0.500,75.000,0.557
'[16:07:38.904]',0.492,74.219,0.549
'[16:07:38.912]',0.500,72.656,0.545
'[16:07:38.920]',0.516,71.875,0.541
'[16:07:38.928]',0.523,71.094,0.537
'[16:07:38.936]',0.523,70.312,0.537
'[16:07:38.944]',0.547,70.312,0.537
'[16:07:38.952]',0.555,70.312,0.537
'[16:07:38.960]',0.570,70.312,0.537
'[16:07:38.968]',0.586,70.312,0.537
'[16:07:38.976]',0.602,69.531,0.537
'[16:07:38.984]',0.625,69.531,0.537
'[16:07:38.992]',0.641,69.531,0.537
'[16:07:39.000]',0.633,69.531,0.537
'[16:07:39.008]',0.625,69.531,0.533
'[16:07:39.016]',0.617,69.531,0.533
'[16:07:39.024]',0.594,70.312,0.533
'[16:07:39.032]',0.570,71.875,0.529
'[16:07:39.040]',0.570,74.219,0.529
'[16:07:39.048]',0.562,79.688,0.529
'[16:07:39.056]',0.547,85.938,0.525
'[16:07:39.064]',0.516,93.750,0.525
'[16:07:39.072]',0.500,100.781,0.522
'[16:07:39.080]',0.477,107.812,0.518
'[16:07:39.088]',0.477,114.844,0.518
'[16:07:39.096]',0.477,124.219,0.514
'[16:07:39.104]',0.461,131.250,0.514
'[16:07:39.112]',0.453,134.375,0.514
'[16:07:39.120]',0.453,136.719,0.510
'[16:07:39.128]',0.461,142.969,0.510
'[16:07:39.136]',0.453,152.344,0.506
'[16:07:39.144]',0.445,156.250,0.506
'[16:07:39.152]',0.438,152.344,0.506
'[16:07:39.160]',0.445,144.531,0.502
'[16:07:39.168]',0.453,139.844,0.502
'[16:07:39.176]',0.453,136.719,0.502
'[16:07:39.184]',0.461,134.375,0.498
'[16:07:39.192]',0.461,130.469,0.498
'[16:07:39.200]',0.461,128.125,0.498
'[16:07:39.208]',0.469,125.000,0.494
'[16:07:39.216]',0.461,121.875,0.490
'[16:07:39.224]',0.500,119.531,0.490
'[16:07:39.232]',0.523,115.625,0.486
'[16:07:39.240]',0.531,109.375,0.486
'[16:07:39.248]',0.531,102.344,0.486
'[16:07:39.256]',0.523,98.438,0.486
'[16:07:39.264]',0.547,101.562,0.486
'[16:07:39.272]',0.609,107.812,0.482
'[16:07:39.280]',0.625,111.719,0.482
'[16:07:39.288]',0.641,110.938,0.482
'[16:07:39.296]',0.641,106.250,0.486
'[16:07:39.304]',0.609,100.000,0.490
'[16:07:39.312]',0.555,96.094,0.494
'[16:07:39.320]',0.500,93.750,0.506
'[16:07:39.328]',0.461,92.969,0.522
'[16:07:39.336]',0.406,90.625,0.537
'[16:07:39.344]',0.391,87.500,0.557
'[16:07:39.352]',0.398,84.375,0.573
'[16:07:39.360]',0.391,83.594,0.596
'[16:07:39.368]',0.398,84.375,0.616
'[16:07:39.376]',0.391,85.156,0.635
'[16:07:39.384]',0.406,85.156,0.651
'[16:07:39.392]',0.398,85.156,0.663
'[16:07:39.400]',0.406,86.719,0.671
'[16:07:39.408]',0.406,87.500,0.678
'[16:07:39.416]',0.414,86.719,0.682
'[16:07:39.424]',0.414,85.938,0.682
'[16:07:39.432]',0.422,89.062,0.678
'[16:07:39.440]',0.422,92.969,0.678
'[16:07:39.448]',0.414,94.531,0.675
'[16:07:39.456]',0.547,90.625,0.671
'[16:07:39.464]',0.695,83.594,0.667
'[16:07:39.472]',0.828,78.906,0.663
'[16:07:39.480]',0.961,81.250,0.655
'[16:07:39.488]',1.016,86.719,0.651
'[16:07:39.496]',0.195,90.625,0.647
'[16:07:39.504]',-0.125,89.062,0.639
'[16:07:39.512]',-0.023,84.375,0.635
'[16:07:39.520]',0.227,80.469,0.631
'[16:07:39.528]',0.367,79.688,0.627
'[16:07:39.536]',0.422,80.469,0.620
'[16:07:39.544]',0.445,82.031,0.616
'[16:07:39.552]',0.461,82.031,0.612
'[16:07:39.560]',0.477,80.469,0.604
'[16:07:39.568]',0.492,78.125,0.600
'[16:07:39.576]',0.492,77.344,0.592
'[16:07:39.584]',0.500,77.344,0.584
'[16:07:39.592]',0.500,77.344,0.573
'[16:07:39.600]',0.516,77.344,0.565
'[16:07:39.608]',0.516,76.562,0.557
'[16:07:39.616]',0.531,75.781,0.549
'[16:07:39.624]',0.547,74.219,0.541
'[16:07:39.632]',0.555,73.438,0.537
'[16:07:39.640]',0.562,72.656,0.533
'[16:07:39.648]',0.570,71.875,0.529
'[16:07:39.656]',0.594,71.094,0.525
'[16:07:39.664]',0.617,71.094,0.522
'[16:07:39.672]',0.625,71.094,0.518
'[16:07:39.680]',0.648,71.094,0.514
'[16:07:39.688]',0.664,71.094,0.514
'[16:07:39.696]',0.664,71.875,0.510
'[16:07:39.704]',0.656,71.875,0.510
'[16:07:39.712]',0.641,71.875,0.510
'[16:07:39.720]',0.633,72.656,0.510
'[16:07:39.728]',0.617,73.438,0.506
'[16:07:39.736]',0.594,75.781,0.506
'[16:07:39.744]',0.570,79.688,0.506
'[16:07:39.752]',0.547,86.719,0.502
'[16:07:39.760]',0.516,94.531,0.502
'[16:07:39.768]',0.500,104.688,0.498
'[16:07:39.776]',0.484,114.062,0.490
'[16:07:39.784]',0.477,123.438,0.486
'[16:07:39.792]',0.469,132.031,0.478
'[16:07:39.800]',0.477,139.844,0.471
'[16:07:39.808]',0.461,146.094,0.463
'[16:07:39.816]',0.461,149.219,0.455
'[16:07:39.824]',0.453,151.562,0.447
'[16:07:39.832]',0.453,150.781,0.443
'[16:07:39.840]',0.461,149.219,0.435
'[16:07:39.848]',0.461,146.875,0.431
'[16:07:39.856]',0.453,143.750,0.427
'[16:07:39.864]',0.461,140.625,0.420
'[16:07:39.872]',0.461,136.719,0.416
'[16:07:39.880]',0.461,132.812,0.412
'[16:07:39.888]',0.469,128.906,0.404
'[16:07:39.896]',0.477,125.781,0.400
'[16:07:39.904]',0.469,122.656,0.396
'[16:07:39.912]',0.477,120.312,0.392
'[16:07:39.920]',0.484,117.969,0.388
'[16:07:39.928]',0.516,116.406,0.384
'[16:07:39.936]',0.531,114.062,0.380
'[16:07:39.944]',0.547,112.500,0.380
'[16:07:39.952]',0.547,110.938,0.380
'[16:07:39.960]',0.547,109.375,0.380
'[16:07:39.968]',0.562,107.812,0.380
'[16:07:39.976]',0.602,105.469,0.380
'[16:07:39.984]',0.617,103.906,0.376
'[16:07:39.992]',0.633,100.781,0.380
'[16:07:40.000]',0.625,97.656,0.384
'[16:07:40.008]',0.602,94.531,0.388
'[16:07:40.016]',0.555,92.188,0.400
'[16:07:40.024]',0.500,90.625,0.412
'[16:07:40.032]',0.461,89.062,0.431
'[16:07:40.040]',0.422,87.500,0.447
'[16:07:40.048]',0.406,86.719,0.467
'[16:07:40.056]',0.406,86.719,0.486
'[16:07:40.064]',0.406,86.719,0.506
'[16:07:40.072]',0.406,87.500,0.522
'[16:07:40.080]',0.422,87.500,0.537
'[16:07:40.088]',0.422,87.500,0.549
'[16:07:40.096]',0.422,87.500,0.561
'[16:07:40.104]',0.438,87.500,0.569
'[16:07:40.112]',0.430,87.500,0.573
'[16:07:40.120]',0.430,88.281,0.580
'[16:07:40.128]',0.438,89.062,0.588
'[16:07:40.136]',0.445,89.062,0.592
'[16:07:40.144]',0.430,89.062,0.600
'[16:07:40.152]',0.438,89.062,0.608
'[16:07:40.160]',0.531,89.844,0.612
'[16:07:40.168]',0.672,89.844,0.620
'[16:07:40.176]',0.789,89.844,0.624
'[16:07:40.184]',0.875,89.062,0.627
'[16:07:40.192]',0.930,88.281,0.627
'[16:07:40.200]',0.266,87.500,0.627
'[16:07:40.208]',-0.094,86.719,0.627
'[16:07:40.216]',-0.125,85.156,0.624
'[16:07:40.224]',0.188,83.594,0.624
'[16:07:40.232]',0.344,82.031,0.624
'[16:07:40.240]',0.398,81.250,0.620
'[16:07:40.248]',0.422,80.469,0.620
'[16:07:40.256]',0.445,79.688,0.616
'[16:07:40.264]',0.453,79.688,0.612
'[16:07:40.272]',0.461,78.906,0.608
'[16:07:40.280]',0.477,78.125,0.600
'[16:07:40.288]',0.477,76.562,0.596
'[16:07:40.296]',0.477,75.781,0.584
'[16:07:40.304]',0.484,75.000,0.576
'[16:07:40.312]',0.492,74.219,0.569
'[16:07:40.320]',0.500,73.438,0.561
'[16:07:40.328]',0.516,73.438,0.553
'[16:07:40.336]',0.523,72.656,0.549
'[16:07:40.344]',0.531,71.875,0.541
'[16:07:40.352]',0.547,71.875,0.537
'[16:07:40.360]',0.547,71.094,0.533
'[16:07:40.368]',0.562,71.094,0.529
'[16:07:40.376]',0.586,71.094,0.525
'[16:07:40.384]',0.586,70.312,0.525
'[16:07:40.392]',0.594,69.531,0.522
'[16:07:40.400]',0.602,68.750,0.518
'[16:07:40.408]',0.602,68.750,0.514
'[16:07:40.416]',0.594,67.969,0.510
'[16:07:40.424]',0.570,68.750,0.506
'[16:07:40.432]',0.562,70.312,0.502
'[16:07:40.440]',0.547,74.219,0.498
'[16:07:40.448]',0.531,78.906,0.498
'[16:07:40.456]',0.508,85.156,0.494
'[16:07:40.464]',0.484,91.406,0.490
'[16:07:40.472]',0.469,97.656,0.490
'[16:07:40.480]',0.461,103.906,0.486
'[16:07:40.488]',0.445,113.281,0.482
'[16:07:40.496]',0.438,124.219,0.482
'[16:07:40.504]',0.438,136.719,0.478
'[16:07:40.512]',0.438,145.312,0.478
'[16:07:40.520]',0.438,150.000,0.475
'[16:07:40.528]',0.430,151.562,0.475
'[16:07:40.536]',0.430,153.125,0.471
'[16:07:40.544]',0.422,153.125,0.471
'[16:07:40.552]',0.422,151.562,0.467
'[16:07:40.560]',0.414,148.438,0.467
'[16:07:40.568]',0.422,143.750,0.463
'[16:07:40.576]',0.430,139.062,0.463
'[16:07:40.584]',0.430,134.375,0.459
'[16:07:40.592]',0.445,130.469,0.459
'[16:07:40.600]',0.445,125.781,0.455
'[16:07:40.608]',0.453,121.875,0.455
'[16:07:40.616]',0.453,117.188,0.455
'[16:07:40.624]',0.453,114.062,0.451
'[16:07:40.632]',0.477,111.719,0.451
'[16:07:40.640]',0.492,110.156,0.451
'[16:07:40.648]',0.500,108.594,0.451
'[16:07:40.656]',0.516,106.250,0.451
'[16:07:40.664]',0.516,103.906,0.451
'[16:07:40.672]',0.516,100.781,0.451
'[16:07:40.680]',0.562,97.656,0.451
'[16:07:40.688]',0.586,94.531,0.447
'[16:07:40.696]',0.602,92.969,0.451
'[16:07:40.704]',0.594,90.625,0.451
'[16:07:40.712]',0.602,89.062,0.459
'[16:07:40.720]',0.531,88.281,0.467
'[16:07:40.728]',0.484,88.281,0.478
'[16:07:40.736]',0.438,88.281,0.494
'[16:07:40.744]',0.391,89.062,0.514
'[16:07:40.752]',0.391,88.281,0.533
'[16:07:40.760]',0.391,87.500,0.557
'[16:07:40.768]',0.398,85.938,0.580
'[16:07:40.776]',0.406,85.156,0.604
'[16:07:40.784]',0.406,85.938,0.624
'[16:07:40.792]',0.414,86.719,0.639
'[16:07:40.800]',0.422,87.500,0.651
'[16:07:40.808]',0.422,87.500,0.663
'[16:07:40.816]',0.422,86.719,0.671
'[16:07:40.824]',0.430,86.719,0.675
'[16:07:40.832]',0.438,86.719,0.682
'[16:07:40.840]',0.438,86.719,0.682
'[16:07:40.848]',0.445,86.719,0.678
'[16:07:40.856]',0.453,86.719,0.682
'[16:07:40.864]',0.516,85.938,0.686
'[16:07:40.872]',0.641,85.938,0.690
'[16:07:40.880]',0.742,85.156,0.690
'[16:07:40.888]',0.797,83.594,0.690
'[16:07:40.896]',0.898,79.688,0.686
'[16:07:40.904]',0.469,73.438,0.682
'[16:07:40.912]',0.008,70.312,0.678
'[16:07:40.920]',-0.062,72.656,0.671
'[16:07:40.928]',0.156,78.125,0.663
'[16:07:40.936]',0.320,81.250,0.659
'[16:07:40.944]',0.391,81.250,0.651
'[16:07:40.952]',0.430,82.812,0.643
'[16:07:40.960]',0.453,85.938,0.635
'[16:07:40.968]',0.461,89.844,0.624
'[16:07:40.976]',0.461,91.406,0.616
'[16:07:40.984]',0.469,89.844,0.608
'[16:07:40.992]',0.477,85.938,0.596
'[16:07:41.000]',0.477,82.031,0.588
'[16:07:41.008]',0.477,79.688,0.576
'[16:07:41.016]',0.492,78.125,0.569
'[16:07:41.024]',0.500,77.344,0.565
'[16:07:41.032]',0.500,75.000,0.557
'[16:07:41.040]',0.508,72.656,0.553
'[16:07:41.048]',0.516,70.312,0.549
'[16:07:41.056]',0.523,68.750,0.545
'[16:07:41.064]',0.547,67.188,0.541
'[16:07:41.072]',0.555,67.188,0.541
'[16:07:41.080]',0.570,67.188,0.537
'[16:07:41.088]',0.570,67.188,0.537
'[16:07:41.096]',0.586,67.188,0.533
'[16:07:41.104]',0.594,66.406,0.533
'[16:07:41.112]',0.594,65.625,0.533
'[16:07:41.120]',0.594,66.406,0.529
'[16:07:41.128]',0.594,67.188,0.529
'[16:07:41.136]',0.578,68.750,0.525
'[16:07:41.144]',0.570,71.094,0.525
'[16:07:41.152]',0.562,73.438,0.522
'[16:07:41.160]',0.547,78.125,0.522
'[16:07:41.168]',0.531,85.938,0.518
'[16:07:41.176]',0.500,94.531,0.514
'[16:07:41.184]',0.484,104.688,0.510
'[16:07:41.192]',0.477,113.281,0.502
'[16:07:41.200]',0.477,121.094,0.498
'[16:07:41.208]',0.477,128.906,0.490
'[16:07:41.216]',0.492,135.156,0.486
'[16:07:41.224]',0.492,140.625,0.478
'[16:07:41.232]',0.492,144.531,0.471
'[16:07:41.240]',0.484,145.312,0.463
'[16:07:41.248]',0.477,145.312,0.459
'[16:07:41.256]',0.477,142.969,0.451
'[16:07:41.264]',0.477,139.844,0.443
'[16:07:41.272]',0.484,135.938,0.435
'[16:07:41.280]',0.492,131.250,0.427
'[16:07:41.288]',0.500,127.344,0.424
'[16:07:41.296]',0.500,124.219,0.420
'[16:07:41.304]',0.492,121.094,0.420
'[16:07:41.312]',0.508,118.750,0.420
'[16:07:41.320]',0.508,117.188,0.420
'[16:07:41.328]',0.500,115.625,0.420
'[16:07:41.336]',0.531,114.062,0.420
'[16:07:41.344]',0.547,112.500,0.420
'[16:07:41.352]',0.562,110.156,0.424
'[16:07:41.360]',0.562,107.031,0.424
'[16:07:41.368]',0.562,104.688,0.424
'[16:07:41.376]',0.562,103.125,0.420
'[16:07:41.384]',0.602,100.781,0.420
'[16:07:41.392]',0.625,98.438,0.416
'[16:07:41.400]',0.633,95.312,0.416
'[16:07:41.408]',0.625,92.188,0.416
'[16:07:41.416]',0.602,89.062,0.420
'[16:07:41.424]',0.555,86.719,0.427
'[16:07:41.432]',0.508,85.938,0.439
'[16:07:41.440]',0.461,85.156,0.455
'[16:07:41.448]',0.422,84.375,0.471
'[16:07:41.456]',0.406,82.812,0.494
'[16:07:41.464]',0.414,82.031,0.522
'[16:07:41.472]',0.414,82.031,0.549
'[16:07:41.480]',0.422,82.031,0.580
'[16:07:41.488]',0.422,82.812,0.604
'[16:07:41.496]',0.430,84.375,0.627
'[16:07:41.504]',0.422,85.156,0.647
'[16:07:41.512]',0.430,85.156,0.659
'[16:07:41.520]',0.438,85.156,0.667
'[16:07:41.528]',0.430,85.938,0.675
'[16:07:41.536]',0.445,85.938,0.675
'[16:07:41.544]',0.445,86.719,0.675
'[16:07:41.552]',0.445,85.938,0.671
'[16:07:41.560]',0.445,85.938,0.667
'[16:07:41.568]',0.492,85.156,0.663
'[16:07:41.576]',0.625,85.156,0.655
'[16:07:41.584]',0.711,84.375,0.651
'[16:07:41.592]',0.758,83.594,0.643
'[16:07:41.600]',0.891,82.812,0.639
'[16:07:41.608]',0.500,82.812,0.631
'[16:07:41.616]',0.070,82.812,0.627
'[16:07:41.624]',-0.023,82.812,0.620
'[16:07:41.632]',0.156,81.250,0.616
'[16:07:41.640]',0.320,80.469,0.612
'[16:07:41.648]',0.406,79.688,0.608
'[16:07:41.656]',0.430,78.906,0.604
'[16:07:41.664]',0.453,78.125,0.596
'[16:07:41.672]',0.477,76.562,0.592
'[16:07:41.680]',0.477,75.781,0.584
'[16:07:41.688]',0.477,75.781,0.576
'[16:07:41.696]',0.484,75.000,0.569
'[16:07:41.704]',0.492,74.219,0.561
'[16:07:41.712]',0.500,74.219,0.553
'[16:07:41.720]',0.500,74.219,0.545
'[16:07:41.728]',0.500,73.438,0.541
'[16:07:41.736]',0.500,73.438,0.537
'[16:07:41.744]',0.500,72.656,0.533
'[16:07:41.752]',0.516,71.875,0.529
'[16:07:41.760]',0.523,71.094,0.525
'[16:07:41.768]',0.531,71.094,0.525
'[16:07:41.776]',0.531,70.312,0.525
'[16:07:41.784]',0.547,69.531,0.525
'[16:07:41.792]',0.562,68.750,0.525
'[16:07:41.800]',0.570,68.750,0.525
'[16:07:41.808]',0.578,69.531,0.525
'[16:07:41.816]',0.586,69.531,0.522
'[16:07:41.824]',0.570,69.531,0.522
'[16:07:41.832]',0.570,69.531,0.522
'[16:07:41.840]',0.555,70.312,0.518
'[16:07:41.848]',0.547,71.875,0.518
'[16:07:41.856]',0.539,75.000,0.514
'[16:07:41.864]',0.516,79.688,0.514
'[16:07:41.872]',0.500,85.938,0.514
'[16:07:41.880]',0.484,92.969,0.510
'[16:07:41.888]',0.477,100.781,0.510
'[16:07:41.896]',0.461,109.375,0.506
'[16:07:41.904]',0.461,117.188,0.502
'[16:07:41.912]',0.453,125.000,0.502
'[16:07:41.920]',0.453,132.031,0.498
'[16:07:41.928]',0.453,137.500,0.494
'[16:07:41.936]',0.453,141.406,0.494
'[16:07:41.944]',0.445,142.969,0.490
'[16:07:41.952]',0.453,142.188,0.490
'[16:07:41.960]',0.453,140.625,0.486
'[16:07:41.968]',0.445,138.281,0.482
'[16:07:41.976]',0.445,134.375,0.482
'[16:07:41.984]',0.453,131.250,0.478
'[16:07:41.992]',0.453,128.125,0.478
'[16:07:42.000]',0.461,125.000,0.475
'[16:07:42.008]',0.453,121.875,0.471
'[16:07:42.016]',0.461,118.750,0.471
'[16:07:42.024]',0.469,115.625,0.467
'[16:07:42.032]',0.477,113.281,0.467
'[16:07:42.040]',0.469,110.938,0.467
'[16:07:42.048]',0.500,109.375,0.463
'[16:07:42.056]',0.516,107.031,0.463
'[16:07:42.064]',0.523,105.469,0.459
'[16:07:42.072]',0.523,103.906,0.455
'[16:07:42.080]',0.531,102.344,0.455
'[16:07:42.088]',0.547,100.000,0.451
'[16:07:42.096]',0.602,97.656,0.451
'[16:07:42.104]',0.625,95.312,0.451
'[16:07:42.112]',0.617,92.188,0.451
'[16:07:42.120]',0.594,89.844,0.455
'[16:07:42.128]',0.562,87.500,0.463
'[16:07:42.136]',0.500,85.938,0.471
'[16:07:42.144]',0.461,85.156,0.482
'[16:07:42.152]',0.414,84.375,0.502
'[16:07:42.160]',0.398,83.594,0.522
'[16:07:42.168]',0.391,82.812,0.545
'[16:07:42.176]',0.391,82.812,0.573
'[16:07:42.184]',0.391,83.594,0.596
'[16:07:42.192]',0.398,83.594,0.616
'[16:07:42.200]',0.406,84.375,0.635
'[16:07:42.208]',0.406,84.375,0.647
'[16:07:42.216]',0.406,85.156,0.659
'[16:07:42.224]',0.406,85.156,0.663
'[16:07:42.232]',0.406,85.938,0.663
'[16:07:42.240]',0.414,85.938,0.659
'[16:07:42.248]',0.422,85.938,0.651
'[16:07:42.256]',0.422,85.938,0.643
'[16:07:42.264]',0.422,85.938,0.631
'[16:07:42.272]',0.438,85.938,0.616
'[16:07:42.280]',0.539,85.156,0.600
'[16:07:42.288]',0.641,84.375,0.584
'[16:07:42.296]',0.703,84.375,0.569
'[16:07:42.304]',0.805,83.594,0.549
'[16:07:42.312]',0.859,82.812,0.529
