'Time','II','III','AVR','V','RESP','PLETH','ABP','CVP'
'[13:39:54.632]',0.570,-,0.470,0.455,0.183,1.299,39.173,37.004
'[13:39:54.640]',0.570,-,0.450,0.445,0.182,1.282,38.880,37.004
'[13:39:54.648]',0.550,-,0.480,0.460,0.181,1.264,38.538,37.004
'[13:39:54.656]',0.560,-,0.465,0.450,0.181,1.248,38.098,37.004
'[13:39:54.664]',0.545,-,0.485,0.475,0.180,1.233,37.756,37.004
'[13:39:54.672]',0.555,-,0.470,0.475,0.179,1.219,37.317,37.004
'[13:39:54.680]',0.545,-,0.485,0.485,0.178,1.209,36.926,37.004
'[13:39:54.688]',0.545,-,0.475,0.495,0.176,1.201,36.535,37.004
'[13:39:54.696]',0.535,-,0.495,0.490,0.175,1.192,36.242,37.004
'[13:39:54.704]',0.540,-,0.500,0.515,0.173,1.181,35.900,37.004
'[13:39:54.712]',0.530,-,0.485,0.540,0.172,1.170,35.656,37.004
'[13:39:54.720]',0.525,-,0.510,0.550,0.172,1.159,35.412,37.004
'[13:39:54.728]',0.520,-,0.495,0.570,0.172,1.150,35.363,37.004
'[13:39:54.736]',0.510,-,0.520,0.595,0.172,1.139,35.559,37.004
'[13:39:54.744]',0.515,-,0.515,0.610,0.172,1.129,36.340,37.004
'[13:39:54.752]',0.480,-,0.540,0.640,0.172,1.120,38.245,37.004
'[13:39:54.760]',0.470,-,0.535,0.650,0.172,1.113,41.469,37.004
'[13:39:54.768]',0.455,-,0.560,0.670,0.172,1.106,46.304,37.004
'[13:39:54.776]',0.445,-,0.555,0.665,0.173,1.102,52.361,37.004
'[13:39:54.784]',0.425,-,0.590,0.685,0.174,1.100,59.297,37.004
'[13:39:54.792]',0.415,-,0.580,0.670,0.174,1.096,66.721,37.004
'[13:39:54.800]',0.395,-,0.610,0.675,0.175,1.091,74.634,37.004
'[13:39:54.808]',0.400,-,0.595,0.650,0.176,1.085,82.595,37.004
'[13:39:54.816]',0.375,-,0.615,0.655,0.177,1.079,90.508,37.004
'[13:39:54.824]',0.380,-,0.600,0.625,0.178,1.074,98.030,37.004
'[13:39:54.832]',0.355,-,0.630,0.630,0.179,1.069,105.064,37.004
'[13:39:54.840]',0.355,-,0.615,0.610,0.180,1.065,111.169,37.004
'[13:39:54.848]',0.340,-,0.635,0.615,0.180,1.062,116.298,37.004
'[13:39:54.856]',0.345,-,0.620,0.590,0.181,1.059,120.450,37.004
'[13:39:54.864]',0.335,-,0.640,0.585,0.182,1.057,123.624,37.004
'[13:39:54.872]',0.345,-,0.615,0.555,0.182,1.055,125.920,37.004
'[13:39:54.880]',0.335,-,0.635,0.545,0.182,1.055,127.483,37.004
'[13:39:54.888]',0.350,-,0.610,0.505,0.182,1.057,128.509,37.004
'[13:39:54.896]',0.355,-,0.620,0.495,0.182,1.057,128.997,37.004
'[13:39:54.904]',0.350,-,0.610,0.465,0.183,1.056,128.997,37.004
'[13:39:54.912]',0.365,-,0.600,0.450,0.183,1.054,128.607,37.004
'[13:39:54.920]',0.360,-,0.615,0.430,0.183,1.052,127.825,37.004
'[13:39:54.928]',0.385,-,0.590,0.420,0.183,1.050,126.702,37.004
'[13:39:54.936]',0.380,-,0.600,0.430,0.183,1.048,125.139,37.004
'[13:39:54.944]',0.405,-,0.565,0.405,0.183,1.045,123.136,37.004
'[13:39:54.952]',0.410,-,0.580,0.415,0.183,1.042,120.791,37.004
'[13:39:54.960]',0.430,-,0.550,0.405,0.183,1.039,118.203,37.004
'[13:39:54.968]',0.430,-,0.560,0.430,0.183,1.036,115.321,37.004
'[13:39:54.976]',0.440,-,0.540,0.420,0.183,1.035,112.195,37.004
'[13:39:54.984]',0.430,-,0.555,0.430,0.183,1.035,108.727,37.004
'[13:39:54.992]',0.435,-,0.540,0.415,0.184,1.033,105.161,37.004
'[13:39:55.000]',0.405,-,0.565,0.420,0.184,1.030,101.303,37.004
'[13:39:55.008]',0.410,-,0.550,0.390,0.185,1.029,97.297,37.004
'[13:39:55.016]',0.390,-,0.580,0.405,0.185,1.029,93.048,37.004
'[13:39:55.024]',0.400,-,0.565,0.390,0.185,1.034,88.750,37.004
'[13:39:55.032]',0.375,-,0.595,0.405,0.186,1.046,84.403,37.004
'[13:39:55.040]',0.385,-,0.575,0.395,0.186,1.069,80.153,37.004
'[13:39:55.048]',0.370,-,0.600,0.415,0.186,1.107,76.246,37.004
'[13:39:55.056]',0.375,-,0.585,0.405,0.186,1.159,72.680,37.004
'[13:39:55.064]',0.355,-,0.600,0.405,0.186,1.229,69.554,37.004
'[13:39:55.072]',0.370,-,0.575,0.400,0.186,1.315,66.868,37.004
'[13:39:55.080]',0.365,-,0.590,0.405,0.187,1.402,64.621,37.004
'[13:39:55.088]',0.385,-,0.580,0.410,0.188,1.493,62.814,37.004
'[13:39:55.096]',0.370,-,0.595,0.405,0.189,1.602,61.348,37.004
'[13:39:55.104]',0.365,-,0.580,0.415,0.190,1.724,60.176,37.004
'[13:39:55.112]',0.380,-,0.575,0.405,0.192,1.852,59.297,37.004
'[13:39:55.120]',0.370,-,0.590,0.420,0.194,1.981,58.662,37.004
'[13:39:55.128]',0.385,-,0.570,0.415,0.197,2.109,58.173,37.004
'[13:39:55.136]',0.360,-,0.595,0.420,0.200,2.233,57.880,37.004
'[13:39:55.144]',0.375,-,0.580,0.405,0.203,2.352,57.538,37.004
'[13:39:55.152]',0.360,-,0.605,0.430,0.207,2.465,57.294,37.004
'[13:39:55.160]',0.370,-,0.575,0.410,0.212,2.570,57.001,37.004
'[13:39:55.168]',0.365,-,0.590,0.425,0.218,2.666,56.757,37.004
'[13:39:55.176]',0.375,-,0.585,0.415,0.224,2.739,56.464,37.004
'[13:39:55.184]',0.360,-,0.600,0.430,0.230,2.798,56.171,37.004
'[13:39:55.192]',0.365,-,0.585,0.425,0.236,2.859,55.878,37.004
'[13:39:55.200]',0.355,-,0.600,0.430,0.243,2.917,55.487,37.004
'[13:39:55.208]',0.375,-,0.575,0.425,0.249,2.966,55.047,37.004
'[13:39:55.216]',0.360,-,0.590,0.440,0.257,3.006,54.608,37.004
'[13:39:55.224]',0.375,-,0.570,0.430,0.265,3.035,54.119,37.004
'[13:39:55.232]',0.360,-,0.590,0.440,0.274,3.055,53.680,37.004
'[13:39:55.240]',0.385,-,0.570,0.430,0.282,3.065,53.191,37.004
'[13:39:55.248]',0.370,-,0.590,0.430,0.292,3.065,52.605,37.004
'[13:39:55.256]',0.390,-,0.565,0.425,0.302,3.055,52.068,37.004
'[13:39:55.264]',0.380,-,0.590,0.430,0.312,3.035,51.531,37.004
'[13:39:55.272]',0.395,-,0.565,0.415,0.322,3.008,50.944,37.004
'[13:39:55.280]',0.375,-,0.595,0.425,0.331,2.973,50.309,37.004
'[13:39:55.288]',0.360,-,0.605,0.430,0.340,2.930,49.723,37.004
'[13:39:55.296]',0.330,-,0.630,0.460,0.347,2.880,49.186,37.004
'[13:39:55.304]',0.310,-,0.640,0.470,0.355,2.823,48.698,37.004
'[13:39:55.312]',0.280,-,0.665,0.465,0.363,2.760,48.160,37.004
'[13:39:55.320]',0.270,-,0.675,0.475,0.371,2.691,47.672,37.004
'[13:39:55.328]',0.300,-,0.650,0.460,0.378,2.619,47.135,37.004
'[13:39:55.336]',0.315,-,0.625,0.470,0.386,2.544,46.597,37.004
'[13:39:55.344]',0.330,-,0.610,0.450,0.392,2.470,46.158,37.004
'[13:39:55.352]',0.345,-,0.595,0.460,0.398,2.395,45.816,37.004
'[13:39:55.360]',0.360,-,0.585,0.450,0.404,2.322,45.425,37.004
'[13:39:55.368]',0.355,-,0.605,0.465,0.409,2.251,45.132,37.004
'[13:39:55.376]',0.375,-,0.580,0.455,0.415,2.190,44.741,37.004
'[13:39:55.384]',0.370,-,0.590,0.475,0.420,2.134,44.350,37.004
'[13:39:55.392]',0.380,-,0.570,0.465,0.426,2.078,44.009,37.004
'[13:39:55.400]',0.365,-,0.590,0.485,0.432,2.023,43.667,37.004
'[13:39:55.408]',0.370,-,0.580,0.465,0.439,1.972,43.374,37.004
'[13:39:55.416]',0.360,-,0.595,0.475,0.445,1.923,43.032,37.004
'[13:39:55.424]',0.365,-,0.575,0.465,0.451,1.877,42.836,37.004
'[13:39:55.432]',0.365,-,0.600,0.475,0.457,1.833,42.592,37.004
'[13:39:55.440]',0.370,-,0.590,0.470,0.463,1.792,42.348,37.004
'[13:39:55.448]',0.360,-,0.605,0.480,0.469,1.752,42.104,37.004
'[13:39:55.456]',0.395,-,0.560,0.435,0.475,1.714,41.859,37.004
'[13:39:55.464]',0.430,-,0.550,0.390,0.481,1.676,41.615,37.004
'[13:39:55.472]',0.430,-,0.560,0.380,0.486,1.640,41.420,37.004
'[13:39:55.480]',0.440,-,0.615,0.675,0.492,1.610,41.224,37.004
'[13:39:55.488]',-0.070,-,1.005,1.160,0.498,1.584,41.127,37.004
'[13:39:55.496]',-0.500,-,1.336,1.501,0.504,1.555,40.980,37.004
'[13:39:55.504]',-0.500,-,1.310,1.296,0.510,1.526,40.883,37.004
'[13:39:55.512]',-0.500,-,1.231,0.525,0.516,1.499,40.736,37.004
'[13:39:55.520]',-0.220,-,0.950,0.405,0.521,1.473,40.589,37.004
'[13:39:55.528]',0.160,-,0.715,0.430,0.526,1.450,40.443,37.004
'[13:39:55.536]',0.415,-,0.550,0.440,0.531,1.427,40.248,37.004
'[13:39:55.544]',0.485,-,0.500,0.425,0.536,1.406,40.052,37.004
'[13:39:55.552]',0.525,-,0.475,0.430,0.541,1.385,39.808,37.004
'[13:39:55.560]',0.545,-,0.465,0.425,0.546,1.366,39.613,37.004
'[13:39:55.568]',0.555,-,0.475,0.435,0.551,1.347,39.417,37.004
'[13:39:55.576]',0.570,-,0.450,0.430,0.555,1.331,39.173,37.004
'[13:39:55.584]',0.555,-,0.470,0.455,0.560,1.319,38.978,37.004
'[13:39:55.592]',0.560,-,0.450,0.440,0.564,1.303,38.880,37.004
'[13:39:55.600]',0.535,-,0.480,0.445,0.568,1.286,38.685,37.004
'[13:39:55.608]',0.540,-,0.470,0.440,0.572,1.270,38.440,37.004
'[13:39:55.616]',0.530,-,0.490,0.465,0.576,1.253,38.098,37.004
'[13:39:55.624]',0.540,-,0.470,0.455,0.579,1.237,37.659,37.004
'[13:39:55.632]',0.525,-,0.490,0.475,0.582,1.222,37.219,37.004
'[13:39:55.640]',0.540,-,0.470,0.475,0.585,1.209,36.780,37.004
'[13:39:55.648]',0.530,-,0.495,0.495,0.588,1.196,36.340,37.004
'[13:39:55.656]',0.545,-,0.475,0.495,0.591,1.184,35.998,37.004
'[13:39:55.664]',0.525,-,0.495,0.515,0.593,1.172,35.656,37.004
'[13:39:55.672]',0.525,-,0.485,0.510,0.596,1.160,35.412,37.004
'[13:39:55.680]',0.510,-,0.505,0.535,0.598,1.152,35.168,37.004
'[13:39:55.688]',0.525,-,0.485,0.535,0.600,1.148,34.972,37.004
'[13:39:55.696]',0.510,-,0.505,0.565,0.602,1.140,34.777,37.004
'[13:39:55.704]',0.520,-,0.500,0.570,0.605,1.131,34.728,37.004
'[13:39:55.712]',0.505,-,0.520,0.600,0.607,1.123,34.972,37.004
'[13:39:55.720]',0.500,-,0.525,0.615,0.609,1.115,35.852,37.004
'[13:39:55.728]',0.475,-,0.520,0.635,0.611,1.108,37.756,37.004
'[13:39:55.736]',0.465,-,0.545,0.660,0.614,1.100,41.029,37.004
'[13:39:55.744]',0.470,-,0.540,0.680,0.617,1.093,45.913,37.004
'[13:39:55.752]',0.445,-,0.570,0.685,0.619,1.086,51.970,37.004
'[13:39:55.760]',0.425,-,0.560,0.680,0.621,1.080,59.004,37.004
'[13:39:55.768]',0.415,-,0.595,0.685,0.624,1.075,66.477,37.004
'[13:39:55.776]',0.390,-,0.585,0.665,0.625,1.073,74.292,37.004
'[13:39:55.784]',0.370,-,0.615,0.670,0.626,1.072,82.253,37.004
'[13:39:55.792]',0.375,-,0.605,0.640,0.628,1.069,90.069,37.004
'[13:39:55.800]',0.350,-,0.635,0.645,0.629,1.067,97.542,37.004
'[13:39:55.808]',0.355,-,0.625,0.620,0.631,1.065,104.282,37.004
'[13:39:55.816]',0.320,-,0.645,0.615,0.632,1.064,110.241,37.004
'[13:39:55.824]',0.325,-,0.635,0.595,0.633,1.062,115.174,37.004
'[13:39:55.832]',0.305,-,0.660,0.600,0.634,1.060,118.984,37.004
'[13:39:55.840]',0.315,-,0.640,0.565,0.634,1.058,121.720,37.004
'[13:39:55.848]',0.300,-,0.660,0.560,0.635,1.056,123.673,37.004
'[13:39:55.856]',0.320,-,0.630,0.520,0.635,1.054,124.846,37.004
'[13:39:55.864]',0.315,-,0.645,0.520,0.636,1.052,125.481,37.004
'[13:39:55.872]',0.335,-,0.615,0.475,0.635,1.051,125.822,37.004
'[13:39:55.880]',0.335,-,0.635,0.465,0.635,1.052,125.676,37.004
'[13:39:55.888]',0.355,-,0.605,0.440,0.635,1.054,125.236,37.004
'[13:39:55.896]',0.355,-,0.615,0.445,0.634,1.054,124.504,37.004
'[13:39:55.904]',0.360,-,0.590,0.430,0.633,1.053,123.576,37.004
'[13:39:55.912]',0.365,-,0.605,0.435,0.632,1.051,122.452,37.004
'[13:39:55.920]',0.380,-,0.590,0.430,0.630,1.048,120.987,37.004
'[13:39:55.928]',0.385,-,0.585,0.440,0.629,1.044,119.326,37.004
'[13:39:55.936]',0.375,-,0.600,0.445,0.628,1.040,117.421,37.004
'[13:39:55.944]',0.385,-,0.585,0.435,0.626,1.035,115.223,37.004
'[13:39:55.952]',0.375,-,0.605,0.450,0.624,1.031,112.781,37.004
'[13:39:55.960]',0.385,-,0.590,0.440,0.622,1.028,109.997,37.004
'[13:39:55.968]',0.370,-,0.610,0.455,0.619,1.025,106.920,37.004
'[13:39:55.976]',0.380,-,0.590,0.440,0.616,1.025,103.550,37.004
'[13:39:55.984]',0.365,-,0.610,0.450,0.613,1.028,99.935,37.004
'[13:39:55.992]',0.375,-,0.590,0.440,0.611,1.031,95.930,37.004
'[13:39:56.000]',0.360,-,0.610,0.450,0.607,1.037,91.729,37.004
'[13:39:56.008]',0.365,-,0.590,0.435,0.604,1.050,87.480,37.004
'[13:39:56.016]',0.355,-,0.610,0.445,0.601,1.072,83.230,37.004
'[13:39:56.024]',0.365,-,0.590,0.435,0.597,1.109,79.176,37.004
'[13:39:56.032]',0.355,-,0.610,0.445,0.593,1.160,75.366,37.004
'[13:39:56.040]',0.365,-,0.590,0.440,0.589,1.229,72.045,37.004
'[13:39:56.048]',0.355,-,0.610,0.450,0.583,1.314,69.163,37.004
'[13:39:56.056]',0.365,-,0.590,0.435,0.579,1.414,66.721,37.004
'[13:39:56.064]',0.355,-,0.610,0.450,0.573,1.527,64.816,37.004
'[13:39:56.072]',0.365,-,0.590,0.440,0.567,1.650,63.253,37.004
'[13:39:56.080]',0.355,-,0.610,0.450,0.562,1.761,61.983,37.004
'[13:39:56.088]',0.360,-,0.590,0.440,0.557,1.867,61.006,37.004
'[13:39:56.096]',0.355,-,0.610,0.455,0.553,1.986,60.225,37.004
'[13:39:56.104]',0.370,-,0.590,0.460,0.548,2.110,59.590,37.004
'[13:39:56.112]',0.360,-,0.605,0.455,0.543,2.235,59.101,37.004
'[13:39:56.120]',0.365,-,0.590,0.465,0.538,2.355,58.808,37.004
'[13:39:56.128]',0.355,-,0.605,0.455,0.533,2.468,58.466,37.004
'[13:39:56.136]',0.365,-,0.590,0.470,0.529,2.573,58.173,37.004
'[13:39:56.144]',0.360,-,0.585,0.460,0.525,2.668,57.929,37.004
'[13:39:56.152]',0.355,-,0.610,0.475,0.521,2.754,57.587,37.004
'[13:39:56.160]',0.370,-,0.590,0.470,0.517,2.830,57.294,37.004
'[13:39:56.168]',0.360,-,0.605,0.485,0.514,2.897,56.903,37.004
'[13:39:56.176]',0.375,-,0.585,0.470,0.511,2.944,56.464,37.004
'[13:39:56.184]',0.360,-,0.605,0.480,0.508,2.978,56.073,37.004
'[13:39:56.192]',0.380,-,0.580,0.470,0.505,3.012,55.536,37.004
'[13:39:56.200]',0.365,-,0.595,0.490,0.502,3.041,55.047,37.004
'[13:39:56.208]',0.380,-,0.580,0.475,0.499,3.065,54.510,37.004
'[13:39:56.216]',0.375,-,0.595,0.485,0.496,3.079,53.924,37.004
'[13:39:56.224]',0.405,-,0.565,0.470,0.494,3.086,53.338,37.004
'[13:39:56.232]',0.410,-,0.575,0.480,0.491,3.083,52.752,37.004
'[13:39:56.240]',0.430,-,0.550,0.470,0.488,3.072,52.166,37.004
'[13:39:56.248]',0.420,-,0.565,0.475,0.486,3.052,51.628,37.004
'[13:39:56.256]',0.405,-,0.560,0.465,0.484,3.000,51.042,37.004
'[13:39:56.264]',0.365,-,0.605,0.495,0.482,2.928,50.505,37.004
'[13:39:56.272]',0.355,-,0.600,0.500,0.479,2.864,49.919,37.004
'[13:39:56.280]',0.310,-,0.640,0.525,0.477,2.805,49.430,37.004
'[13:39:56.288]',0.300,-,0.635,0.520,0.475,2.748,48.942,37.004
'[13:39:56.296]',0.295,-,0.660,0.525,0.472,2.685,48.405,37.004
'[13:39:56.304]',0.335,-,0.615,0.510,0.470,2.619,47.916,37.004
'[13:39:56.312]',0.345,-,0.605,0.515,0.467,2.549,47.476,37.004
'[13:39:56.320]',0.375,-,0.580,0.500,0.465,2.478,47.037,37.004
'[13:39:56.328]',0.385,-,0.570,0.515,0.462,2.405,46.597,37.004
'[13:39:56.336]',0.380,-,0.565,0.520,0.459,2.332,46.158,37.004
'[13:39:56.344]',0.390,-,0.585,0.505,0.456,2.262,45.816,37.004
'[13:39:56.352]',0.380,-,0.570,0.520,0.452,2.195,45.376,37.004
'[13:39:56.360]',0.395,-,0.565,0.500,0.448,2.129,44.985,37.004
'[13:39:56.368]',0.390,-,0.580,0.525,0.444,2.067,44.595,37.004
'[13:39:56.376]',0.405,-,0.560,0.510,0.440,2.015,44.253,37.004
'[13:39:56.384]',0.385,-,0.575,0.520,0.436,1.968,43.862,37.004
'[13:39:56.392]',0.405,-,0.555,0.510,0.432,1.921,43.569,37.004
'[13:39:56.400]',0.395,-,0.570,0.525,0.428,1.875,43.227,37.004
'[13:39:56.408]',0.405,-,0.550,0.520,0.424,1.831,42.836,37.004
'[13:39:56.416]',0.400,-,0.565,0.525,0.420,1.790,42.543,37.004
'[13:39:56.424]',0.420,-,0.540,0.495,0.416,1.752,42.250,37.004
'[13:39:56.432]',0.455,-,0.525,0.450,0.411,1.716,42.006,37.004
'[13:39:56.440]',0.475,-,0.500,0.405,0.407,1.681,41.664,37.004
'[13:39:56.448]',0.450,-,0.565,0.535,0.402,1.649,41.420,37.004
'[13:39:56.456]',0.460,-,0.755,0.935,0.397,1.619,41.176,37.004
'[13:39:56.464]',-0.500,-,1.341,1.501,0.392,1.589,40.980,37.004
'[13:39:56.472]',-0.500,-,1.316,1.501,0.387,1.564,40.883,37.004
'[13:39:56.480]',-0.500,-,1.366,0.915,0.383,1.542,40.736,37.004
'[13:39:56.488]',-0.415,-,1.061,0.555,0.378,1.517,40.687,37.004
'[13:39:56.496]',0.020,-,0.805,0.480,0.374,1.492,40.541,37.004
'[13:39:56.504]',0.370,-,0.560,0.445,0.369,1.466,40.345,37.004
'[13:39:56.512]',0.490,-,0.495,0.445,0.365,1.442,40.150,37.004
'[13:39:56.520]',0.545,-,0.455,0.425,0.360,1.418,39.906,37.004
'[13:39:56.528]',0.555,-,0.450,0.430,0.355,1.395,39.759,37.004
'[13:39:56.536]',0.565,-,0.455,0.435,0.351,1.373,39.466,37.004
'[13:39:56.544]',0.575,-,0.430,0.425,0.346,1.352,39.320,37.004
'[13:39:56.552]',0.560,-,0.455,0.440,0.341,1.332,39.124,37.004
'[13:39:56.560]',0.570,-,0.435,0.435,0.336,1.313,38.929,37.004
'[13:39:56.568]',0.560,-,0.460,0.450,0.331,1.294,38.782,37.004
'[13:39:56.576]',0.570,-,0.440,0.440,0.326,1.280,38.685,37.004
'[13:39:56.584]',0.560,-,0.455,0.460,0.321,1.268,38.489,37.004
'[13:39:56.592]',0.570,-,0.440,0.450,0.316,1.253,38.245,37.004
'[13:39:56.600]',0.555,-,0.460,0.475,0.310,1.237,37.903,37.004
'[13:39:56.608]',0.565,-,0.445,0.465,0.304,1.220,37.561,37.004
'[13:39:56.616]',0.550,-,0.465,0.480,0.299,1.203,37.170,37.004
'[13:39:56.624]',0.555,-,0.450,0.475,0.294,1.187,36.731,37.004
'[13:39:56.632]',0.545,-,0.470,0.500,0.289,1.170,36.340,37.004
'[13:39:56.640]',0.555,-,0.450,0.495,0.284,1.154,36.047,37.004
'[13:39:56.648]',0.545,-,0.470,0.525,0.279,1.140,35.803,37.004
'[13:39:56.656]',0.550,-,0.455,0.525,0.274,1.126,35.461,37.004
'[13:39:56.664]',0.535,-,0.485,0.560,0.269,1.113,35.217,37.004
'[13:39:56.672]',0.545,-,0.465,0.565,0.263,1.104,35.070,37.004
'[13:39:56.680]',0.525,-,0.495,0.595,0.258,1.097,35.070,37.004
'[13:39:56.688]',0.535,-,0.475,0.605,0.253,1.089,35.412,37.004
'[13:39:56.696]',0.515,-,0.500,0.635,0.248,1.079,36.633,37.004
'[13:39:56.704]',0.510,-,0.490,0.640,0.244,1.069,39.026,37.004
'[13:39:56.712]',0.485,-,0.520,0.670,0.240,1.061,42.836,37.004
'[13:39:56.720]',0.480,-,0.525,0.680,0.237,1.052,48.160,37.004
'[13:39:56.728]',0.465,-,0.520,0.690,0.234,1.044,54.559,37.004
'[13:39:56.736]',0.455,-,0.540,0.680,0.231,1.036,61.690,37.004
'[13:39:56.744]',0.435,-,0.535,0.685,0.229,1.029,69.261,37.004
'[13:39:56.752]',0.425,-,0.565,0.665,0.227,1.022,77.125,37.004
'[13:39:56.760]',0.410,-,0.550,0.650,0.225,1.018,85.135,37.004
'[13:39:56.768]',0.400,-,0.580,0.655,0.223,1.013,92.950,37.004
'[13:39:56.776]',0.405,-,0.565,0.630,0.221,1.011,100.326,37.004
'[13:39:56.784]',0.380,-,0.590,0.635,0.219,1.011,106.920,37.004
'[13:39:56.792]',0.385,-,0.570,0.610,0.217,1.010,112.732,37.004
'[13:39:56.800]',0.360,-,0.595,0.615,0.215,1.008,117.470,37.004
'[13:39:56.808]',0.365,-,0.585,0.585,0.214,1.006,121.182,37.004
'[13:39:56.816]',0.355,-,0.600,0.590,0.211,1.004,123.869,37.004
'[13:39:56.824]',0.360,-,0.590,0.550,0.209,1.003,125.627,37.004
'[13:39:56.832]',0.360,-,0.595,0.535,0.206,1.001,126.750,37.004
'[13:39:56.840]',0.375,-,0.575,0.500,0.204,1.000,127.239,37.004
'[13:39:56.848]',0.365,-,0.585,0.495,0.201,0.999,127.288,37.004
'[13:39:56.856]',0.385,-,0.565,0.455,0.198,0.999,126.995,37.004
'[13:39:56.864]',0.380,-,0.570,0.455,0.195,0.998,126.409,37.004
'[13:39:56.872]',0.405,-,0.545,0.435,0.192,1.000,125.627,37.004
'[13:39:56.880]',0.400,-,0.565,0.440,0.189,1.002,124.504,37.004
'[13:39:56.888]',0.425,-,0.535,0.425,0.187,1.002,123.038,37.004
'[13:39:56.896]',0.415,-,0.550,0.430,0.184,1.000,121.280,37.004
'[13:39:56.904]',0.430,-,0.535,0.420,0.182,0.998,119.228,37.004
'[13:39:56.912]',0.420,-,0.555,0.430,0.179,0.996,116.884,37.004
'[13:39:56.920]',0.430,-,0.535,0.420,0.176,0.994,114.100,37.004
'[13:39:56.928]',0.420,-,0.545,0.430,0.172,0.992,111.120,37.004
'[13:39:56.936]',0.430,-,0.530,0.420,0.169,0.989,107.848,37.004
'[13:39:56.944]',0.410,-,0.550,0.430,0.166,0.986,104.282,37.004
'[13:39:56.952]',0.405,-,0.555,0.415,0.164,0.984,100.472,37.004
'[13:39:56.960]',0.410,-,0.540,0.410,0.162,0.984,96.418,37.004
'[13:39:56.968]',0.395,-,0.560,0.425,0.161,0.986,92.169,37.004
'[13:39:56.976]',0.405,-,0.540,0.405,0.159,0.994,87.871,37.004
'[13:39:56.984]',0.390,-,0.565,0.420,0.157,1.008,83.475,37.004
'[13:39:56.992]',0.405,-,0.540,0.405,0.155,1.031,79.323,37.004
'[13:39:57.000]',0.385,-,0.565,0.420,0.153,1.068,75.415,37.004
'[13:39:57.008]',0.395,-,0.550,0.405,0.150,1.121,71.996,37.004
'[13:39:57.016]',0.380,-,0.565,0.410,0.148,1.191,69.066,37.004
'[13:39:57.024]',0.385,-,0.550,0.405,0.146,1.277,66.623,37.004
'[13:39:57.032]',0.365,-,0.570,0.410,0.143,1.377,64.572,37.004
'[13:39:57.040]',0.375,-,0.560,0.400,0.141,1.490,62.911,37.004
'[13:39:57.048]',0.365,-,0.575,0.415,0.140,1.610,61.592,37.004
'[13:39:57.056]',0.380,-,0.560,0.405,0.138,1.736,60.616,37.004
'[13:39:57.064]',0.360,-,0.575,0.415,0.136,1.866,59.785,37.004
'[13:39:57.072]',0.375,-,0.560,0.405,0.136,1.978,59.248,37.004
'[13:39:57.080]',0.360,-,0.580,0.415,0.135,2.078,58.808,37.004
'[13:39:57.088]',0.365,-,0.560,0.405,0.135,2.189,58.466,37.004
'[13:39:57.096]',0.355,-,0.580,0.420,0.135,2.300,58.222,37.004
'[13:39:57.104]',0.365,-,0.565,0.410,0.135,2.407,58.027,37.004
'[13:39:57.112]',0.355,-,0.580,0.425,0.135,2.507,57.783,37.004
'[13:39:57.120]',0.360,-,0.565,0.410,0.136,2.599,57.538,37.004
'[13:39:57.128]',0.350,-,0.580,0.420,0.137,2.683,57.294,37.004
'[13:39:57.136]',0.360,-,0.565,0.415,0.137,2.758,57.001,37.004
'[13:39:57.144]',0.350,-,0.580,0.410,0.137,2.823,56.659,37.004
'[13:39:57.152]',0.345,-,0.585,0.430,0.137,2.879,56.220,37.004
'[13:39:57.160]',0.355,-,0.565,0.415,0.138,2.925,55.878,37.004
'[13:39:57.168]',0.340,-,0.590,0.430,0.138,2.961,55.438,37.004
'[13:39:57.176]',0.350,-,0.565,0.420,0.138,2.979,55.047,37.004
'[13:39:57.184]',0.340,-,0.585,0.430,0.138,2.986,54.559,37.004
'[13:39:57.192]',0.360,-,0.565,0.425,0.138,2.990,53.973,37.004
'[13:39:57.200]',0.355,-,0.590,0.445,0.138,2.987,53.338,37.004
'[13:39:57.208]',0.365,-,0.565,0.430,0.138,2.976,52.752,37.004
'[13:39:57.216]',0.360,-,0.585,0.435,0.139,2.955,52.068,37.004
'[13:39:57.224]',0.390,-,0.555,0.425,0.140,2.927,51.433,37.004
'[13:39:57.232]',0.380,-,0.570,0.435,0.140,2.889,50.798,37.004
'[13:39:57.240]',0.385,-,0.565,0.430,0.141,2.843,50.163,37.004
'[13:39:57.248]',0.355,-,0.605,0.455,0.142,2.789,49.626,37.004
'[13:39:57.256]',0.330,-,0.610,0.455,0.143,2.728,49.088,37.004
'[13:39:57.264]',0.290,-,0.650,0.475,0.144,2.662,48.551,37.004
'[13:39:57.272]',0.295,-,0.635,0.470,0.146,2.596,47.965,37.004
'[13:39:57.280]',0.290,-,0.640,0.475,0.147,2.532,47.476,37.004
'[13:39:57.288]',0.320,-,0.605,0.450,0.148,2.461,46.988,37.004
'[13:39:57.296]',0.325,-,0.610,0.450,0.149,2.390,46.500,37.004
'[13:39:57.304]',0.345,-,0.575,0.440,0.151,2.319,46.060,37.004
'[13:39:57.312]',0.335,-,0.590,0.455,0.152,2.249,45.669,37.004
'[13:39:57.320]',0.345,-,0.580,0.450,0.154,2.182,45.181,37.004
'[13:39:57.328]',0.350,-,0.590,0.460,0.155,2.117,44.741,37.004
'[13:39:57.336]',0.355,-,0.585,0.465,0.157,2.055,44.399,37.004
'[13:39:57.344]',0.345,-,0.575,0.450,0.160,1.995,44.057,37.004
