'Time','I','II','AVR','MCL','RESP','PLETH','ABP'
'[13:11:48.662]',-,0.535,0.525,0.815,0.238,1.025,105.503
'[13:11:48.670]',-,0.555,0.500,0.820,0.229,1.033,104.575
'[13:11:48.678]',-,0.575,0.480,0.825,0.220,1.056,103.598
'[13:11:48.686]',-,0.580,0.475,0.835,0.211,1.098,102.621
'[13:11:48.694]',-,0.595,0.460,0.830,0.204,1.161,101.498
'[13:11:48.702]',-,0.635,0.425,0.850,0.197,1.246,100.326
'[13:11:48.710]',-,0.665,0.395,0.850,0.192,1.353,98.909
'[13:11:48.718]',-,0.650,0.405,0.840,0.186,1.478,97.346
'[13:11:48.726]',-,0.635,0.425,0.835,0.181,1.617,95.637
'[13:11:48.734]',-,0.595,0.460,0.820,0.176,1.763,93.781
'[13:11:48.742]',-,0.565,0.490,0.800,0.172,1.894,92.120
'[13:11:48.750]',-,0.535,0.520,0.810,0.167,2.014,90.508
'[13:11:48.758]',-,0.525,0.530,0.795,0.164,2.144,89.043
'[13:11:48.766]',-,0.515,0.545,0.795,0.161,2.273,87.822
'[13:11:48.774]',-,0.515,0.545,0.790,0.159,2.394,86.698
'[13:11:48.782]',-,0.505,0.550,0.795,0.157,2.503,85.624
'[13:11:48.790]',-,0.510,0.550,0.795,0.156,2.600,84.745
'[13:11:48.798]',-,0.500,0.555,0.795,0.155,2.683,83.914
'[13:11:48.806]',-,0.505,0.550,0.795,0.155,2.753,83.182
'[13:11:48.814]',-,0.510,0.550,0.800,0.154,2.807,82.547
'[13:11:48.822]',-,0.520,0.535,0.795,0.156,2.875,82.058
'[13:11:48.830]',-,0.515,0.540,0.795,0.158,2.944,81.667
'[13:11:48.838]',-,0.520,0.530,0.795,0.161,2.984,81.228
'[13:11:48.846]',-,0.525,0.530,0.795,0.164,3.000,80.886
'[13:11:48.854]',-,0.530,0.520,0.795,0.167,3.000,80.495
'[13:11:48.862]',-,0.515,0.530,0.785,0.170,2.993,80.104
'[13:11:48.870]',-,0.495,0.540,0.770,0.173,2.979,79.762
'[13:11:48.878]',-,0.650,0.395,0.885,0.177,2.959,79.372
'[13:11:48.886]',-,0.870,0.130,0.880,0.182,2.932,79.127
'[13:11:48.894]',-,1.225,-0.175,0.955,0.187,2.898,78.883
'[13:11:48.902]',-,1.355,-0.255,0.970,0.193,2.860,78.688
'[13:11:48.910]',-,0.955,0.265,0.845,0.199,2.817,78.444
'[13:11:48.918]',-,0.560,0.615,0.870,0.204,2.769,78.199
'[13:11:48.926]',-,0.455,0.640,0.735,0.210,2.717,77.906
'[13:11:48.934]',-,0.485,0.555,0.760,0.216,2.662,77.662
'[13:11:48.942]',-,0.510,0.535,0.775,0.222,2.607,77.467
'[13:11:48.950]',-,0.505,0.540,0.785,0.227,2.550,77.174
'[13:11:48.958]',-,0.505,0.530,0.780,0.234,2.484,76.929
'[13:11:48.966]',-,0.500,0.540,0.785,0.240,2.412,76.685
'[13:11:48.974]',-,0.500,0.535,0.775,0.246,2.334,76.343
'[13:11:48.982]',-,0.500,0.530,0.785,0.253,2.254,76.099
'[13:11:48.990]',-,0.510,0.520,0.780,0.259,2.171,75.855
'[13:11:48.998]',-,0.510,0.525,0.785,0.266,2.088,75.611
'[13:11:49.006]',-,0.520,0.520,0.780,0.272,2.007,75.318
'[13:11:49.014]',-,0.520,0.520,0.785,0.279,1.929,74.927
'[13:11:49.022]',-,0.525,0.510,0.790,0.285,1.854,74.536
'[13:11:49.030]',-,0.530,0.510,0.790,0.291,1.785,74.194
'[13:11:49.038]',-,0.525,0.500,0.790,0.297,1.720,73.755
'[13:11:49.046]',-,0.535,0.500,0.790,0.303,1.669,73.315
'[13:11:49.054]',-,0.535,0.495,0.790,0.309,1.626,72.875
'[13:11:49.062]',-,0.535,0.490,0.785,0.316,1.582,72.436
'[13:11:49.070]',-,0.530,0.495,0.790,0.322,1.539,71.996
'[13:11:49.078]',-,0.545,0.490,0.780,0.328,1.500,71.557
'[13:11:49.086]',-,0.540,0.480,0.780,0.334,1.463,71.117
'[13:11:49.094]',-,0.545,0.475,0.780,0.340,1.431,70.629
'[13:11:49.102]',-,0.545,0.475,0.770,0.346,1.402,70.189
'[13:11:49.110]',-,0.560,0.460,0.765,0.352,1.375,69.798
'[13:11:49.118]',-,0.560,0.460,0.765,0.358,1.352,69.407
'[13:11:49.126]',-,0.570,0.450,0.765,0.364,1.329,69.114
'[13:11:49.134]',-,0.570,0.440,0.765,0.370,1.310,68.968
'[13:11:49.142]',-,0.580,0.430,0.765,0.376,1.297,69.310
'[13:11:49.150]',-,0.580,0.425,0.765,0.383,1.287,70.091
'[13:11:49.158]',-,0.595,0.410,0.755,0.389,1.276,71.605
'[13:11:49.166]',-,0.595,0.405,0.755,0.396,1.265,73.803
'[13:11:49.174]',-,0.610,0.395,0.745,0.401,1.254,76.490
'[13:11:49.182]',-,0.615,0.395,0.750,0.406,1.244,79.665
'[13:11:49.190]',-,0.625,0.385,0.750,0.409,1.236,83.133
'[13:11:49.198]',-,0.615,0.390,0.760,0.413,1.228,86.698
'[13:11:49.206]',-,0.620,0.385,0.760,0.415,1.221,90.362
'[13:11:49.214]',-,0.615,0.400,0.765,0.416,1.213,93.927
'[13:11:49.222]',-,0.615,0.405,0.770,0.416,1.205,97.346
'[13:11:49.230]',-,0.605,0.425,0.785,0.416,1.196,100.570
'[13:11:49.238]',-,0.585,0.455,0.790,0.415,1.188,103.256
'[13:11:49.246]',-,0.565,0.490,0.795,0.414,1.184,105.503
'[13:11:49.254]',-,0.540,0.515,0.805,0.411,1.180,107.310
'[13:11:49.262]',-,0.520,0.540,0.805,0.409,1.172,108.678
'[13:11:49.270]',-,0.510,0.545,0.810,0.404,1.163,109.655
'[13:11:49.278]',-,0.505,0.550,0.805,0.399,1.153,110.485
'[13:11:49.286]',-,0.500,0.555,0.815,0.393,1.143,110.974
'[13:11:49.294]',-,0.510,0.555,0.810,0.387,1.131,111.316
'[13:11:49.302]',-,0.505,0.545,0.815,0.378,1.118,111.413
'[13:11:49.310]',-,0.520,0.545,0.805,0.371,1.106,111.365
'[13:11:49.318]',-,0.510,0.550,0.810,0.362,1.092,111.218
'[13:11:49.326]',-,0.515,0.545,0.805,0.353,1.077,110.974
'[13:11:49.334]',-,0.505,0.550,0.810,0.346,1.062,110.534
'[13:11:49.342]',-,0.520,0.545,0.805,0.339,1.050,109.997
'[13:11:49.350]',-,0.510,0.545,0.815,0.334,1.041,109.362
'[13:11:49.358]',-,0.520,0.540,0.810,0.329,1.030,108.532
'[13:11:49.366]',-,0.510,0.545,0.815,0.324,1.021,107.750
'[13:11:49.374]',-,0.520,0.530,0.810,0.320,1.015,106.822
'[13:11:49.382]',-,0.530,0.525,0.815,0.317,1.018,105.845
'[13:11:49.390]',-,0.560,0.495,0.815,0.314,1.034,104.868
'[13:11:49.398]',-,0.575,0.485,0.835,0.313,1.068,103.794
'[13:11:49.406]',-,0.585,0.470,0.830,0.312,1.125,102.670
'[13:11:49.414]',-,0.605,0.455,0.845,0.312,1.206,101.498
'[13:11:49.422]',-,0.660,0.405,0.860,0.312,1.310,100.228
'[13:11:49.430]',-,0.665,0.400,0.860,0.315,1.436,98.812
'[13:11:49.438]',-,0.640,0.420,0.840,0.318,1.578,97.249
'[13:11:49.446]',-,0.620,0.445,0.835,0.323,1.710,95.539
'[13:11:49.454]',-,0.580,0.475,0.820,0.328,1.838,93.878
'[13:11:49.462]',-,0.550,0.510,0.815,0.335,1.982,92.315
'[13:11:49.470]',-,0.530,0.535,0.810,0.343,2.132,90.752
'[13:11:49.478]',-,0.520,0.545,0.805,0.352,2.278,89.385
'[13:11:49.486]',-,0.515,0.550,0.795,0.360,2.414,88.164
'[13:11:49.494]',-,0.510,0.545,0.790,0.369,2.540,87.138
'[13:11:49.502]',-,0.505,0.555,0.795,0.379,2.650,86.161
'[13:11:49.510]',-,0.510,0.550,0.790,0.388,2.747,85.379
'[13:11:49.518]',-,0.500,0.555,0.795,0.398,2.829,84.696
'[13:11:49.526]',-,0.510,0.550,0.795,0.410,2.896,84.110
'[13:11:49.534]',-,0.505,0.550,0.800,0.422,2.950,83.621
'[13:11:49.542]',-,0.510,0.545,0.795,0.436,2.984,83.133
'[13:11:49.550]',-,0.505,0.545,0.800,0.450,3.004,82.595
'[13:11:49.558]',-,0.525,0.535,0.795,0.463,3.020,82.156
'[13:11:49.566]',-,0.520,0.540,0.800,0.477,3.027,81.814
'[13:11:49.574]',-,0.520,0.530,0.795,0.490,3.026,81.423
'[13:11:49.582]',-,0.485,0.545,0.770,0.503,3.018,81.130
'[13:11:49.590]',-,0.575,0.475,0.865,0.517,3.001,80.788
'[13:11:49.598]',-,0.755,0.275,0.950,0.533,2.977,80.495
'[13:11:49.606]',-,1.105,-0.025,1.080,0.550,2.946,80.251
'[13:11:49.614]',-,1.410,-0.230,1.125,0.567,2.910,80.007
'[13:11:49.622]',-,1.180,0.035,0.895,0.585,2.869,79.665
'[13:11:49.630]',-,0.685,0.530,0.775,0.603,2.823,79.421
'[13:11:49.638]',-,0.470,0.630,0.700,0.622,2.772,79.176
'[13:11:49.646]',-,0.495,0.565,0.750,0.640,2.721,78.932
'[13:11:49.654]',-,0.520,0.530,0.780,0.657,2.670,78.737
'[13:11:49.662]',-,0.515,0.530,0.785,0.673,2.611,78.492
'[13:11:49.670]',-,0.510,0.535,0.780,0.688,2.546,78.248
'[13:11:49.678]',-,0.500,0.530,0.780,0.704,2.477,78.004
'[13:11:49.686]',-,0.500,0.540,0.775,0.720,2.404,77.760
'[13:11:49.694]',-,0.505,0.525,0.780,0.736,2.326,77.418
'[13:11:49.702]',-,0.505,0.530,0.785,0.753,2.247,77.174
'[13:11:49.710]',-,0.510,0.520,0.785,0.770,2.167,76.881
'[13:11:49.718]',-,0.505,0.525,0.785,0.786,2.088,76.490
'[13:11:49.726]',-,0.520,0.515,0.785,0.801,2.011,76.197
'[13:11:49.734]',-,0.515,0.520,0.790,0.815,1.936,75.806
'[13:11:49.742]',-,0.520,0.510,0.790,0.829,1.874,75.415
'[13:11:49.750]',-,0.515,0.515,0.790,0.845,1.820,75.073
'[13:11:49.758]',-,0.525,0.505,0.790,0.860,1.764,74.683
'[13:11:49.766]',-,0.520,0.510,0.790,0.877,1.711,74.243
'[13:11:49.774]',-,0.535,0.500,0.790,0.894,1.660,73.852
'[13:11:49.782]',-,0.530,0.500,0.795,0.912,1.613,73.413
'[13:11:49.790]',-,0.540,0.490,0.790,0.930,1.570,72.924
'[13:11:49.798]',-,0.545,0.490,0.795,0.949,1.532,72.436
'[13:11:49.806]',-,0.545,0.480,0.795,0.968,1.498,71.947
'[13:11:49.814]',-,0.545,0.480,0.795,0.984,1.468,71.410
'[13:11:49.822]',-,0.550,0.470,0.790,1.000,1.442,70.922
'[13:11:49.830]',-,0.555,0.470,0.790,1.000,1.417,70.531
'[13:11:49.838]',-,0.565,0.450,0.790,1.000,1.396,70.238
'[13:11:49.846]',-,0.570,0.455,0.790,1.000,1.380,70.091
'[13:11:49.854]',-,0.575,0.445,0.790,1.000,1.368,70.287
'[13:11:49.862]',-,0.580,0.440,0.790,1.000,1.354,70.970
'[13:11:49.870]',-,0.575,0.425,0.775,1.000,1.340,72.289
'[13:11:49.878]',-,0.595,0.420,0.775,1.000,1.327,74.243
'[13:11:49.886]',-,0.595,0.410,0.775,1.000,1.315,76.881
'[13:11:49.894]',-,0.610,0.405,0.770,1.000,1.304,80.007
'[13:11:49.902]',-,0.610,0.400,0.780,1.000,1.294,83.475
'[13:11:49.910]',-,0.615,0.400,0.775,1.000,1.286,87.236
'[13:11:49.918]',-,0.610,0.405,0.780,1.000,1.279,91.045
'[13:11:49.926]',-,0.615,0.400,0.785,1.000,1.270,94.806
'[13:11:49.934]',-,0.610,0.415,0.785,1.000,1.261,98.372
'[13:11:49.942]',-,0.605,0.420,0.780,1.000,1.255,101.693
'[13:11:49.950]',-,0.585,0.445,0.780,1.000,1.251,104.575
'[13:11:49.958]',-,0.575,0.470,0.780,1.000,1.244,106.920
'[13:11:49.966]',-,0.550,0.500,0.780,1.000,1.236,108.922
'[13:11:49.974]',-,0.540,0.520,0.775,1.000,1.227,110.437
'[13:11:49.982]',-,0.525,0.540,0.780,1.000,1.218,111.560
'[13:11:49.990]',-,0.525,0.545,0.780,1.000,1.209,112.439
'[13:11:49.998]',-,0.530,0.545,0.785,1.000,1.199,113.074
'[13:11:50.006]',-,0.520,0.545,0.780,1.000,1.189,113.416
'[13:11:50.014]',-,0.530,0.540,0.785,1.000,1.177,113.611
'[13:11:50.022]',-,0.535,0.545,0.780,1.000,1.164,113.611
'[13:11:50.030]',-,0.540,0.535,0.785,1.000,1.150,113.514
'[13:11:50.038]',-,0.535,0.540,0.780,1.000,1.134,113.221
'[13:11:50.046]',-,0.540,0.540,0.785,1.000,1.123,112.781
'[13:11:50.054]',-,0.530,0.535,0.775,1.000,1.114,112.293
'[13:11:50.062]',-,0.535,0.530,0.775,1.000,1.102,111.755
'[13:11:50.070]',-,0.525,0.535,0.780,1.000,1.088,111.071
'[13:11:50.078]',-,0.535,0.540,0.775,1.000,1.074,110.290
'[13:11:50.086]',-,0.525,0.530,0.775,1.000,1.065,109.411
'[13:11:50.094]',-,0.535,0.525,0.780,1.000,1.065,108.532
'[13:11:50.102]',-,0.545,0.515,0.790,1.000,1.078,107.604
'[13:11:50.110]',-,0.570,0.495,0.795,1.000,1.109,106.676
'[13:11:50.118]',-,0.585,0.475,0.810,1.000,1.161,105.699
'[13:11:50.126]',-,0.595,0.470,0.810,1.000,1.238,104.624
'[13:11:50.134]',-,0.605,0.455,0.815,1.000,1.338,103.452
'[13:11:50.142]',-,0.660,0.410,0.835,1.000,1.443,102.182
'[13:11:50.150]',-,0.665,0.405,0.840,1.000,1.555,100.814
'[13:11:50.158]',-,0.645,0.420,0.820,1.000,1.694,99.251
'[13:11:50.166]',-,0.620,0.445,0.810,1.000,1.847,97.542
'[13:11:50.174]',-,0.590,0.470,0.790,1.000,2.006,95.881
'[13:11:50.182]',-,0.545,0.510,0.785,1.000,2.165,94.171
'[13:11:50.190]',-,0.535,0.525,0.775,1.000,2.319,92.560
'[13:11:50.198]',-,0.510,0.545,0.765,1.000,2.462,91.045
'[13:11:50.206]',-,0.510,0.545,0.760,1.000,2.594,89.727
'[13:11:50.214]',-,0.500,0.550,0.760,1.000,2.712,88.506
'[13:11:50.222]',-,0.500,0.545,0.755,1.000,2.814,87.431
'[13:11:50.230]',-,0.505,0.550,0.755,1.000,2.901,86.552
'[13:11:50.238]',-,0.500,0.545,0.755,1.000,2.974,85.721
'[13:11:50.246]',-,0.510,0.545,0.760,1.000,3.022,84.989
'[13:11:50.254]',-,0.515,0.540,0.765,1.000,3.054,84.403
'[13:11:50.262]',-,0.520,0.540,0.755,1.000,3.082,83.865
'[13:11:50.270]',-,0.515,0.535,0.755,1.000,3.103,83.426
'[13:11:50.278]',-,0.525,0.535,0.760,1.000,3.115,83.035
'[13:11:50.286]',-,0.525,0.525,0.765,1.000,3.119,82.693
'[13:11:50.294]',-,0.530,0.520,0.755,1.000,3.113,82.351
'[13:11:50.302]',-,0.490,0.540,0.735,1.000,3.100,82.009
'[13:11:50.310]',-,0.590,0.465,0.840,1.000,3.078,81.667
'[13:11:50.318]',-,0.790,0.240,0.940,1.000,3.051,81.374
'[13:11:50.326]',-,1.155,-0.065,1.075,1.000,3.018,81.032
'[13:11:50.334]',-,1.435,-0.240,1.120,1.000,2.979,80.739
'[13:11:50.342]',-,1.130,0.075,0.835,1.000,2.938,80.495
'[13:11:50.350]',-,0.630,0.550,0.705,1.000,2.894,80.153
'[13:11:50.358]',-,0.475,0.615,0.675,1.000,2.846,79.860
'[13:11:50.366]',-,0.495,0.550,0.725,1.000,2.792,79.567
'[13:11:50.374]',-,0.520,0.520,0.745,1.000,2.734,79.225
'[13:11:50.382]',-,0.505,0.530,0.750,1.000,2.673,78.932
'[13:11:50.390]',-,0.510,0.525,0.745,1.000,2.606,78.590
'[13:11:50.398]',-,0.500,0.535,0.745,1.000,2.536,78.297
'[13:11:50.406]',-,0.505,0.525,0.740,1.000,2.461,78.004
'[13:11:50.414]',-,0.505,0.530,0.750,1.000,2.382,77.613
'[13:11:50.422]',-,0.515,0.520,0.745,1.000,2.301,77.320
'[13:11:50.430]',-,0.520,0.520,0.745,1.000,2.218,76.929
'[13:11:50.438]',-,0.520,0.510,0.740,1.000,2.144,76.490
'[13:11:50.446]',-,0.520,0.515,0.755,1.000,2.075,76.099
'[13:11:50.454]',-,0.525,0.505,0.750,1.000,2.003,75.757
'[13:11:50.462]',-,0.535,0.505,0.755,1.000,1.931,75.366
'[13:11:50.470]',-,0.525,0.500,0.760,1.000,1.862,74.927
'[13:11:50.478]',-,0.540,0.500,0.755,1.000,1.798,74.536
'[13:11:50.486]',-,0.535,0.495,0.760,1.000,1.738,74.097
'[13:11:50.494]',-,0.545,0.490,0.755,1.000,1.683,73.608
'[13:11:50.502]',-,0.545,0.495,0.765,1.000,1.633,73.168
'[13:11:50.510]',-,0.550,0.485,0.760,1.000,1.589,72.680
'[13:11:50.518]',-,0.545,0.490,0.765,1.000,1.549,72.094
'[13:11:50.526]',-,0.555,0.475,0.755,1.000,1.514,71.605
'[13:11:50.534]',-,0.550,0.480,0.760,0.999,1.482,71.117
'[13:11:50.542]',-,0.565,0.465,0.755,0.998,1.457,70.677
'[13:11:50.550]',-,0.560,0.460,0.755,0.993,1.436,70.287
'[13:11:50.558]',-,0.570,0.450,0.755,0.987,1.414,69.994
'[13:11:50.566]',-,0.570,0.450,0.755,0.981,1.393,69.847
'[13:11:50.574]',-,0.580,0.430,0.745,0.975,1.373,69.994
'[13:11:50.582]',-,0.580,0.430,0.750,0.968,1.355,70.677
'[13:11:50.590]',-,0.595,0.420,0.745,0.961,1.338,71.947
'[13:11:50.598]',-,0.595,0.415,0.745,0.953,1.324,73.901
'[13:11:50.606]',-,0.600,0.405,0.740,0.945,1.310,76.490
'[13:11:50.614]',-,0.605,0.405,0.735,0.937,1.296,79.567
'[13:11:50.622]',-,0.615,0.385,0.735,0.929,1.283,83.035
'[13:11:50.630]',-,0.615,0.390,0.740,0.920,1.269,86.747
'[13:11:50.638]',-,0.610,0.395,0.740,0.911,1.260,90.557
'[13:11:50.646]',-,0.610,0.400,0.745,0.901,1.253,94.318
'[13:11:50.654]',-,0.605,0.405,0.745,0.890,1.243,97.884
'[13:11:50.662]',-,0.595,0.425,0.750,0.878,1.234,101.156
'[13:11:50.670]',-,0.580,0.445,0.755,0.865,1.223,104.038
'[13:11:50.678]',-,0.560,0.480,0.755,0.852,1.211,106.431
'[13:11:50.686]',-,0.540,0.505,0.760,0.840,1.198,108.287
'[13:11:50.694]',-,0.520,0.535,0.760,0.826,1.187,109.802
'[13:11:50.702]',-,0.510,0.545,0.765,0.813,1.175,110.974
'[13:11:50.710]',-,0.515,0.545,0.765,0.796,1.163,111.804
'[13:11:50.718]',-,0.510,0.555,0.770,0.780,1.152,112.439
'[13:11:50.726]',-,0.510,0.550,0.765,0.761,1.139,112.781
'[13:11:50.734]',-,0.505,0.545,0.770,0.742,1.126,112.976
'[13:11:50.742]',-,0.520,0.545,0.770,0.721,1.118,113.074
'[13:11:50.750]',-,0.520,0.550,0.775,0.701,1.111,112.928
'[13:11:50.758]',-,0.525,0.545,0.770,0.679,1.100,112.683
'[13:11:50.766]',-,0.520,0.545,0.775,0.658,1.084,112.244
'[13:11:50.774]',-,0.530,0.540,0.770,0.638,1.067,111.755
'[13:11:50.782]',-,0.520,0.545,0.780,0.618,1.051,111.120
'[13:11:50.790]',-,0.530,0.540,0.775,0.600,1.034,110.437
'[13:11:50.798]',-,0.520,0.540,0.780,0.582,1.021,109.655
'[13:11:50.806]',-,0.540,0.530,0.780,0.564,1.013,108.825
'[13:11:50.814]',-,0.550,0.515,0.790,0.546,1.013,107.945
'[13:11:50.822]',-,0.585,0.485,0.790,0.528,1.025,106.969
'[13:11:50.830]',-,0.595,0.475,0.805,0.510,1.057,106.041
'[13:11:50.838]',-,0.600,0.460,0.800,0.494,1.102,105.015
'[13:11:50.846]',-,0.630,0.435,0.815,0.477,1.163,103.794
'[13:11:50.854]',-,0.680,0.395,0.830,0.462,1.251,102.573
'[13:11:50.862]',-,0.670,0.390,0.820,0.448,1.365,101.156
'[13:11:50.870]',-,0.650,0.420,0.815,0.433,1.488,99.691
'[13:11:50.878]',-,0.625,0.450,0.800,0.419,1.619,97.981
'[13:11:50.886]',-,0.585,0.480,0.780,0.405,1.764,96.223
'[13:11:50.894]',-,0.555,0.515,0.775,0.391,1.916,94.416
'[13:11:50.902]',-,0.535,0.535,0.785,0.378,2.066,92.657
'[13:11:50.910]',-,0.525,0.540,0.770,0.366,2.211,91.094
'[13:11:50.918]',-,0.520,0.545,0.765,0.353,2.346,89.824
'[13:11:50.926]',-,0.520,0.545,0.765,0.341,2.469,88.554
'[13:11:50.934]',-,0.515,0.550,0.770,0.331,2.579,87.480
'[13:11:50.942]',-,0.520,0.545,0.770,0.321,2.661,86.503
'[13:11:50.950]',-,0.510,0.555,0.770,0.313,2.724,85.624
'[13:11:50.958]',-,0.520,0.545,0.775,0.305,2.785,84.940
'[13:11:50.966]',-,0.515,0.550,0.785,0.297,2.839,84.354
'[13:11:50.974]',-,0.520,0.545,0.780,0.289,2.884,83.865
'[13:11:50.982]',-,0.520,0.545,0.785,0.281,2.919,83.377
'[13:11:50.990]',-,0.530,0.535,0.785,0.273,2.942,82.840
'[13:11:50.998]',-,0.530,0.530,0.785,0.267,2.956,82.302
'[13:11:51.006]',-,0.525,0.525,0.765,0.260,2.960,81.863
'[13:11:51.014]',-,0.490,0.545,0.755,0.255,2.954,81.472
'[13:11:51.022]',-,0.605,0.450,0.855,0.250,2.940,81.228
'[13:11:51.030]',-,0.770,0.230,0.850,0.246,2.919,80.984
'[13:11:51.038]',-,1.150,-0.110,0.935,0.242,2.891,80.739
'[13:11:51.046]',-,1.350,-0.225,0.970,0.239,2.859,80.446
'[13:11:51.054]',-,1.035,0.170,0.875,0.236,2.823,80.104
'[13:11:51.062]',-,0.615,0.590,0.890,0.234,2.782,79.860
'[13:11:51.070]',-,0.450,0.645,0.730,0.232,2.738,79.567
'[13:11:51.078]',-,0.495,0.560,0.725,0.230,2.691,79.225
'[13:11:51.086]',-,0.515,0.535,0.765,0.229,2.640,78.981
'[13:11:51.094]',-,0.520,0.530,0.765,0.228,2.586,78.737
'[13:11:51.102]',-,0.510,0.535,0.770,0.228,2.526,78.492
'[13:11:51.110]',-,0.515,0.530,0.765,0.228,2.461,78.297
'[13:11:51.118]',-,0.515,0.535,0.770,0.228,2.392,78.102
'[13:11:51.126]',-,0.520,0.525,0.765,0.229,2.318,77.858
'[13:11:51.134]',-,0.515,0.520,0.775,0.230,2.240,77.467
'[13:11:51.142]',-,0.525,0.520,0.770,0.231,2.170,77.027
'[13:11:51.150]',-,0.520,0.520,0.765,0.232,2.104,76.636
'[13:11:51.158]',-,0.530,0.515,0.765,0.234,2.031,76.246
'[13:11:51.166]',-,0.525,0.520,0.770,0.235,1.958,75.904
'[13:11:51.174]',-,0.540,0.505,0.770,0.237,1.886,75.562
'[13:11:51.182]',-,0.535,0.505,0.775,0.239,1.817,75.122
'[13:11:51.190]',-,0.545,0.500,0.770,0.241,1.753,74.683
'[13:11:51.198]',-,0.540,0.500,0.775,0.244,1.693,74.194
'[13:11:51.206]',-,0.545,0.500,0.770,0.247,1.639,73.755
'[13:11:51.214]',-,0.540,0.500,0.780,0.250,1.590,73.315
'[13:11:51.222]',-,0.545,0.485,0.775,0.253,1.545,72.875
'[13:11:51.230]',-,0.545,0.490,0.775,0.257,1.504,72.436
'[13:11:51.238]',-,0.560,0.475,0.770,0.260,1.473,71.996
'[13:11:51.246]',-,0.565,0.475,0.770,0.264,1.448,71.508
'[13:11:51.254]',-,0.560,0.465,0.765,0.267,1.421,70.970
'[13:11:51.262]',-,0.570,0.460,0.770,0.270,1.396,70.531
'[13:11:51.270]',-,0.570,0.450,0.765,0.272,1.372,70.238
'[13:11:51.278]',-,0.575,0.450,0.765,0.274,1.351,70.042
'[13:11:51.286]',-,0.570,0.435,0.760,0.277,1.332,70.238
'[13:11:51.294]',-,0.595,0.430,0.755,0.279,1.316,70.873
'[13:11:51.302]',-,0.595,0.420,0.750,0.281,1.301,72.045
'[13:11:51.310]',-,0.605,0.405,0.750,0.283,1.287,73.901
'[13:11:51.318]',-,0.610,0.405,0.755,0.284,1.276,76.294
'[13:11:51.326]',-,0.625,0.395,0.745,0.285,1.264,79.176
'[13:11:51.334]',-,0.620,0.390,0.750,0.285,1.253,82.449
'[13:11:51.342]',-,0.630,0.385,0.745,0.286,1.246,85.868
'[13:11:51.350]',-,0.625,0.395,0.750,0.284,1.241,89.434
'[13:11:51.358]',-,0.635,0.390,0.755,0.282,1.234,92.999
'[13:11:51.366]',-,0.630,0.405,0.765,0.279,1.225,96.369
'[13:11:51.374]',-,0.615,0.420,0.765,0.276,1.216,99.495
'[13:11:51.382]',-,0.590,0.450,0.770,0.270,1.207,102.182
'[13:11:51.390]',-,0.575,0.475,0.785,0.265,1.198,104.429
'[13:11:51.398]',-,0.545,0.505,0.795,0.257,1.189,106.236
'[13:11:51.406]',-,0.540,0.520,0.800,0.249,1.178,107.604
'[13:11:51.414]',-,0.520,0.545,0.810,0.242,1.167,108.678
'[13:11:51.422]',-,0.520,0.545,0.805,0.235,1.156,109.362
'[13:11:51.430]',-,0.510,0.555,0.810,0.227,1.144,109.802
'[13:11:51.438]',-,0.505,0.550,0.800,0.220,1.135,110.046
'[13:11:51.446]',-,0.515,0.560,0.805,0.211,1.128,110.095
'[13:11:51.454]',-,0.505,0.550,0.800,0.202,1.117,110.046
'[13:11:51.462]',-,0.515,0.555,0.800,0.191,1.105,109.948
'[13:11:51.470]',-,0.510,0.550,0.805,0.181,1.090,109.557
'[13:11:51.478]',-,0.520,0.550,0.800,0.171,1.076,109.069
'[13:11:51.486]',-,0.520,0.540,0.805,0.162,1.062,108.385
'[13:11:51.494]',-,0.525,0.540,0.800,0.152,1.047,107.701
'[13:11:51.502]',-,0.525,0.545,0.810,0.143,1.032,106.920
'[13:11:51.510]',-,0.535,0.535,0.805,0.134,1.019,106.138
'[13:11:51.518]',-,0.530,0.525,0.815,0.125,1.010,105.161
'[13:11:51.526]',-,0.560,0.505,0.815,0.116,1.009,104.136
'[13:11:51.534]',-,0.580,0.485,0.815,0.107,1.020,103.061
'[13:11:51.542]',-,0.595,0.475,0.820,0.099,1.041,101.986
'[13:11:51.550]',-,0.595,0.465,0.825,0.092,1.077,100.912
'[13:11:51.558]',-,0.645,0.420,0.835,0.085,1.134,99.740
'[13:11:51.566]',-,0.670,0.400,0.850,0.078,1.213,98.421
'[13:11:51.574]',-,0.665,0.395,0.835,0.073,1.314,96.809
'[13:11:51.582]',-,0.635,0.425,0.830,0.068,1.434,95.002
'[13:11:51.590]',-,0.615,0.455,0.815,0.064,1.569,93.195
'[13:11:51.598]',-,0.565,0.495,0.810,0.061,1.713,91.485
'[13:11:51.606]',-,0.545,0.515,0.805,0.057,1.859,90.069
'[13:11:51.614]',-,0.525,0.535,0.810,0.054,2.004,88.750
'[13:11:51.622]',-,0.525,0.545,0.795,0.052,2.142,87.529
'[13:11:51.630]',-,0.515,0.550,0.800,0.050,2.270,86.405
'[13:11:51.638]',-,0.515,0.545,0.790,0.048,2.371,85.379
'[13:11:51.646]',-,0.505,0.555,0.795,0.047,2.456,84.403
'[13:11:51.654]',-,0.515,0.545,0.795,0.047,2.540,83.670
'[13:11:51.662]',-,0.510,0.550,0.800,0.047,2.617,83.035
'[13:11:51.670]',-,0.515,0.545,0.800,0.048,2.683,82.547
