'Time','II','III','AVR','V','RESP','PLETH','ABP','CVP'
'[17:52:20.008]',0.225,-,0.660,0.940,-0.232,1.437,83.719,9.124
'[17:52:20.016]',0.190,-,0.680,0.945,-0.228,1.421,94.855,9.124
'[17:52:20.024]',0.165,-,0.715,0.920,-0.225,1.405,104.575,9.056
'[17:52:20.032]',0.125,-,0.765,0.920,-0.222,1.387,112.244,8.997
'[17:52:20.040]',0.109,-,0.775,0.900,-0.219,1.368,117.763,8.870
'[17:52:20.048]',0.095,-,0.765,0.890,-0.217,1.349,121.182,8.684
'[17:52:20.056]',0.100,-,0.770,0.895,-0.216,1.331,122.452,8.499
'[17:52:20.064]',0.090,-,0.790,0.915,-0.214,1.317,121.866,8.245
'[17:52:20.072]',0.090,-,0.790,0.900,-0.213,1.304,119.815,8.118
'[17:52:20.080]',0.075,-,0.790,0.905,-0.211,1.288,116.640,8.001
'[17:52:20.088]',0.080,-,0.775,0.900,-0.210,1.271,112.537,7.874
'[17:52:20.096]',0.090,-,0.760,0.900,-0.208,1.252,107.848,7.747
'[17:52:20.104]',0.075,-,0.790,0.895,-0.206,1.233,102.866,7.620
'[17:52:20.112]',0.065,-,0.800,0.900,-0.205,1.213,98.030,7.620
'[17:52:20.120]',0.060,-,0.790,0.885,-0.202,1.194,93.536,7.620
'[17:52:20.128]',0.044,-,0.810,0.890,-0.200,1.174,89.385,7.561
'[17:52:20.136]',0.044,-,0.815,0.880,-0.197,1.153,85.428,7.620
'[17:52:20.144]',0.050,-,0.810,0.875,-0.194,1.132,81.570,7.688
'[17:52:20.152]',0.055,-,0.815,0.890,-0.190,1.110,77.809,7.805
'[17:52:20.160]',0.040,-,0.820,0.875,-0.186,1.094,74.194,7.874
'[17:52:20.168]',0.050,-,0.805,0.870,-0.183,1.081,70.824,7.874
'[17:52:20.176]',0.055,-,0.805,0.875,-0.178,1.065,67.503,7.932
'[17:52:20.184]',0.055,-,0.795,0.875,-0.174,1.048,64.279,7.932
'[17:52:20.192]',0.044,-,0.815,0.880,-0.170,1.030,61.104,8.001
'[17:52:20.200]',0.065,-,0.810,0.900,-0.165,1.013,58.027,7.932
'[17:52:20.208]',0.095,-,0.780,0.915,-0.159,0.997,55.292,7.932
'[17:52:20.216]',0.105,-,0.755,0.925,-0.153,0.985,52.800,7.932
'[17:52:20.224]',0.115,-,0.745,0.920,-0.147,0.980,50.749,7.932
'[17:52:20.232]',0.115,-,0.750,0.925,-0.139,0.988,49.039,7.805
'[17:52:20.240]',0.100,-,0.760,0.905,-0.131,1.016,47.672,7.688
'[17:52:20.248]',0.100,-,0.745,0.880,-0.123,1.068,46.744,7.493
'[17:52:20.256]',0.090,-,0.765,0.865,-0.114,1.152,46.158,7.375
'[17:52:20.264]',0.065,-,0.790,0.870,-0.106,1.248,46.060,7.180
'[17:52:20.272]',0.044,-,0.810,0.850,-0.097,1.359,46.255,7.063
'[17:52:20.280]',0.040,-,0.825,0.860,-0.089,1.502,46.744,6.936
'[17:52:20.288]',0.070,-,0.780,0.840,-0.080,1.669,47.476,6.809
'[17:52:20.296]',0.080,-,0.765,0.855,-0.071,1.847,48.405,6.682
'[17:52:20.304]',0.035,-,0.810,0.825,-0.062,2.025,49.479,6.623
'[17:52:20.312]',0.020,-,0.830,0.825,-0.053,2.196,50.651,6.496
'[17:52:20.320]',0.020,-,0.835,0.830,-0.043,2.350,51.872,6.438
'[17:52:20.328]',0.004,-,0.850,0.835,-0.034,2.482,52.947,6.438
'[17:52:20.336]',-0.000,-,0.855,0.825,-0.026,2.589,53.875,6.496
'[17:52:20.344]',-0.010,-,0.860,0.840,-0.018,2.673,54.559,6.682
'[17:52:20.352]',0.015,-,0.845,0.850,-0.010,2.733,55.096,7.063
'[17:52:20.360]',0.020,-,0.835,0.840,-0.003,2.766,55.536,7.493
'[17:52:20.368]',0.030,-,0.830,0.850,0.004,2.778,55.780,7.874
'[17:52:20.376]',0.015,-,0.840,0.850,0.011,2.779,55.975,8.245
'[17:52:20.384]',0.035,-,0.835,0.870,0.018,2.765,56.122,8.626
'[17:52:20.392]',0.030,-,0.845,0.875,0.024,2.739,56.073,8.938
'[17:52:20.400]',0.150,-,0.705,0.895,0.030,2.701,55.975,9.251
'[17:52:20.408]',0.425,-,0.430,0.995,0.034,2.653,55.731,9.437
'[17:52:20.416]',0.775,-,0.075,1.040,0.038,2.596,55.292,9.437
'[17:52:20.424]',0.855,-,0.025,0.815,0.041,2.533,54.657,9.251
'[17:52:20.432]',0.225,-,0.660,0.620,0.045,2.464,53.924,8.938
'[17:52:20.440]',-0.050,-,0.915,0.590,0.047,2.391,53.045,8.626
'[17:52:20.448]',-0.086,-,0.930,0.750,0.049,2.314,52.166,8.499
'[17:52:20.456]',-0.065,-,0.890,0.830,0.051,2.234,51.433,8.430
'[17:52:20.464]',-0.045,-,0.870,0.855,0.054,2.160,50.798,8.245
'[17:52:20.472]',-0.015,-,0.855,0.860,0.056,2.089,50.163,8.059
'[17:52:20.480]',-0.025,-,0.870,0.870,0.057,2.011,49.528,7.874
'[17:52:20.488]',-0.010,-,0.865,0.870,0.059,1.929,48.991,7.688
'[17:52:20.496]',-0.005,-,0.855,0.875,0.062,1.846,48.405,7.434
'[17:52:20.504]',0.004,-,0.860,0.880,0.064,1.765,47.916,7.180
'[17:52:20.512]',-0.015,-,0.865,0.875,0.066,1.689,47.379,6.994
'[17:52:20.520]',-0.005,-,0.860,0.865,0.068,1.618,46.841,6.809
'[17:52:20.528]',0.004,-,0.860,0.880,0.071,1.551,46.304,6.623
'[17:52:20.536]',0.030,-,0.835,0.885,0.075,1.493,45.816,6.496
'[17:52:20.544]',0.040,-,0.820,0.875,0.078,1.441,45.181,6.369
'[17:52:20.552]',0.055,-,0.815,0.875,0.082,1.397,44.497,6.311
'[17:52:20.560]',0.060,-,0.800,0.870,0.087,1.365,43.862,6.242
'[17:52:20.568]',0.085,-,0.790,0.875,0.093,1.341,43.276,6.184
'[17:52:20.576]',0.075,-,0.805,0.875,0.098,1.322,42.836,6.057
'[17:52:20.584]',0.105,-,0.765,0.875,0.103,1.308,42.446,5.812
'[17:52:20.592]',0.130,-,0.755,0.895,0.109,1.299,41.908,5.431
'[17:52:20.600]',0.170,-,0.725,0.910,0.114,1.296,41.420,5.002
'[17:52:20.608]',0.185,-,0.715,0.910,0.119,1.299,40.785,4.621
'[17:52:20.616]',0.215,-,0.675,0.915,0.125,1.306,40.248,4.249
'[17:52:20.624]',0.245,-,0.655,0.925,0.132,1.314,39.857,3.937
'[17:52:20.632]',0.255,-,0.640,0.920,0.139,1.320,39.613,3.683
'[17:52:20.640]',0.275,-,0.625,0.920,0.147,1.325,39.613,3.624
'[17:52:20.648]',0.270,-,0.630,0.925,0.153,1.326,40.003,3.497
'[17:52:20.656]',0.290,-,0.605,0.920,0.161,1.326,41.176,3.370
'[17:52:20.664]',0.315,-,0.600,0.930,0.167,1.326,43.667,3.312
'[17:52:20.672]',0.330,-,0.580,0.920,0.174,1.323,48.258,3.185
'[17:52:20.680]',0.275,-,0.635,0.920,0.181,1.317,55.438,3.058
'[17:52:20.688]',0.260,-,0.665,0.925,0.189,1.308,65.109,2.931
'[17:52:20.696]',0.220,-,0.700,0.930,0.197,1.296,76.294,2.931
'[17:52:20.704]',0.195,-,0.710,0.915,0.206,1.283,87.529,2.931
'[17:52:20.712]',0.175,-,0.720,0.910,0.214,1.267,97.591,2.931
'[17:52:20.720]',0.175,-,0.710,0.900,0.222,1.251,105.747,2.931
'[17:52:20.728]',0.145,-,0.740,0.900,0.229,1.236,111.853,2.931
'[17:52:20.736]',0.130,-,0.755,0.890,0.237,1.219,115.858,3.058
'[17:52:20.744]',0.115,-,0.780,0.900,0.243,1.209,117.812,3.243
'[17:52:20.752]',0.109,-,0.775,0.890,0.250,1.202,117.910,3.439
'[17:52:20.760]',0.115,-,0.765,0.900,0.255,1.194,116.493,3.751
'[17:52:20.768]',0.100,-,0.785,0.895,0.261,1.184,113.807,4.122
'[17:52:20.776]',0.090,-,0.800,0.895,0.267,1.168,109.997,4.376
'[17:52:20.784]',0.109,-,0.765,0.885,0.274,1.152,105.308,4.562
'[17:52:20.792]',0.095,-,0.775,0.875,0.281,1.135,100.130,4.562
'[17:52:20.800]',0.085,-,0.795,0.885,0.288,1.116,94.904,4.621
'[17:52:20.808]',0.095,-,0.785,0.875,0.296,1.098,90.117,4.621
'[17:52:20.816]',0.090,-,0.770,0.875,0.303,1.079,85.819,4.562
'[17:52:20.824]',0.095,-,0.785,0.865,0.310,1.060,81.814,4.562
'[17:52:20.832]',0.060,-,0.805,0.865,0.318,1.040,77.906,4.748
'[17:52:20.840]',0.075,-,0.800,0.875,0.326,1.021,74.243,5.060
'[17:52:20.848]',0.075,-,0.815,0.885,0.335,1.002,70.922,5.373
'[17:52:20.856]',0.065,-,0.800,0.865,0.345,0.984,67.747,5.744
'[17:52:20.864]',0.044,-,0.815,0.870,0.355,0.972,64.572,5.998
'[17:52:20.872]',0.055,-,0.820,0.870,0.365,0.962,61.348,6.125
'[17:52:20.880]',0.050,-,0.810,0.870,0.376,0.946,58.320,6.125
'[17:52:20.888]',0.070,-,0.770,0.860,0.387,0.929,55.340,6.057
'[17:52:20.896]',0.075,-,0.775,0.875,0.399,0.912,52.654,5.930
'[17:52:20.904]',0.105,-,0.770,0.900,0.409,0.897,50.309,5.812
'[17:52:20.912]',0.109,-,0.765,0.925,0.419,0.887,48.307,5.685
'[17:52:20.920]',0.125,-,0.760,0.920,0.428,0.887,46.744,5.558
'[17:52:20.928]',0.109,-,0.770,0.915,0.438,0.903,45.620,5.500
'[17:52:20.936]',0.109,-,0.760,0.895,0.447,0.945,44.790,5.431
'[17:52:20.944]',0.085,-,0.770,0.875,0.456,1.018,44.399,5.373
'[17:52:20.952]',0.075,-,0.780,0.850,0.465,1.122,44.399,5.246
'[17:52:20.960]',0.055,-,0.810,0.860,0.474,1.236,44.741,5.119
'[17:52:20.968]',0.070,-,0.785,0.850,0.481,1.365,45.278,5.002
'[17:52:20.976]',0.075,-,0.770,0.845,0.488,1.529,46.109,4.806
'[17:52:20.984]',0.065,-,0.785,0.850,0.494,1.713,47.037,4.689
'[17:52:20.992]',0.075,-,0.780,0.860,0.500,1.904,48.111,4.621
'[17:52:21.000]',0.024,-,0.825,0.835,0.504,2.092,49.235,4.494
'[17:52:21.008]',0.030,-,0.820,0.830,0.509,2.265,50.407,4.435
'[17:52:21.016]',0.010,-,0.835,0.845,0.513,2.418,51.482,4.376
'[17:52:21.024]',0.004,-,0.860,0.830,0.516,2.547,52.312,4.435
'[17:52:21.032]',0.015,-,0.845,0.845,0.519,2.651,52.996,4.562
'[17:52:21.040]',0.024,-,0.840,0.840,0.522,2.728,53.533,4.806
'[17:52:21.048]',0.015,-,0.835,0.850,0.525,2.779,53.924,5.187
'[17:52:21.056]',0.030,-,0.840,0.845,0.528,2.805,54.168,5.558
'[17:52:21.064]',0.024,-,0.830,0.850,0.529,2.809,54.363,5.930
'[17:52:21.072]',0.035,-,0.830,0.855,0.531,2.798,54.559,6.311
'[17:52:21.080]',0.050,-,0.815,0.875,0.532,2.774,54.657,6.623
'[17:52:21.088]',0.109,-,0.770,0.870,0.533,2.737,54.657,6.994
'[17:52:21.096]',0.335,-,0.560,0.920,0.534,2.688,54.559,7.248
'[17:52:21.104]',0.715,-,0.190,1.005,0.535,2.630,54.315,7.493
'[17:52:21.112]',1.030,-,-0.055,0.905,0.536,2.564,53.875,7.493
'[17:52:21.120]',0.730,-,0.240,0.750,0.537,2.494,53.240,7.434
'[17:52:21.128]',0.135,-,0.765,0.630,0.538,2.418,52.507,7.180
'[17:52:21.136]',-0.050,-,0.905,0.660,0.538,2.340,51.677,6.936
'[17:52:21.144]',-0.086,-,0.910,0.765,0.538,2.260,50.944,6.623
'[17:52:21.152]',-0.065,-,0.885,0.835,0.538,2.178,50.309,6.369
'[17:52:21.160]',-0.050,-,0.880,0.855,0.539,2.104,49.723,6.184
'[17:52:21.168]',-0.025,-,0.875,0.865,0.540,2.032,49.235,5.998
'[17:52:21.176]',-0.021,-,0.865,0.870,0.541,1.955,48.698,5.871
'[17:52:21.184]',-0.010,-,0.855,0.870,0.543,1.877,48.160,5.744
'[17:52:21.192]',-0.015,-,0.855,0.875,0.546,1.799,47.672,5.617
'[17:52:21.200]',-0.000,-,0.850,0.880,0.548,1.724,47.183,5.500
'[17:52:21.208]',-0.015,-,0.870,0.885,0.551,1.655,46.744,5.373
'[17:52:21.216]',-0.015,-,0.880,0.895,0.554,1.590,46.255,5.187
'[17:52:21.224]',0.004,-,0.850,0.875,0.557,1.533,45.718,5.060
'[17:52:21.232]',0.035,-,0.815,0.900,0.560,1.482,45.230,5.002
'[17:52:21.240]',0.024,-,0.825,0.870,0.562,1.439,44.692,5.002
'[17:52:21.248]',0.020,-,0.830,0.870,0.564,1.404,44.155,4.933
'[17:52:21.256]',0.055,-,0.805,0.865,0.568,1.378,43.667,4.933
'[17:52:21.264]',0.050,-,0.810,0.875,0.571,1.364,43.178,4.806
'[17:52:21.272]',0.080,-,0.790,0.875,0.575,1.356,42.690,4.689
'[17:52:21.280]',0.090,-,0.790,0.895,0.578,1.352,42.152,4.435
'[17:52:21.288]',0.115,-,0.770,0.895,0.582,1.354,41.664,4.181
'[17:52:21.296]',0.150,-,0.725,0.900,0.586,1.360,41.176,3.810
'[17:52:21.304]',0.190,-,0.690,0.900,0.589,1.369,40.736,3.312
'[17:52:21.312]',0.225,-,0.655,0.895,0.594,1.379,40.296,2.813
'[17:52:21.320]',0.260,-,0.630,0.905,0.599,1.390,39.906,2.374
'[17:52:21.328]',0.240,-,0.665,0.900,0.604,1.400,39.661,2.061
'[17:52:21.336]',0.245,-,0.670,0.890,0.610,1.409,39.661,1.934
'[17:52:21.344]',0.270,-,0.640,0.885,0.617,1.416,40.248,1.876
'[17:52:21.352]',0.295,-,0.620,0.890,0.624,1.420,42.006,1.876
'[17:52:21.360]',0.300,-,0.610,0.885,0.631,1.422,45.669,1.876
'[17:52:21.368]',0.305,-,0.620,0.900,0.638,1.421,51.921,1.993
'[17:52:21.376]',0.265,-,0.650,0.900,0.645,1.416,61.006,2.061
'[17:52:21.384]',0.255,-,0.665,0.910,0.651,1.410,72.192,2.188
'[17:52:21.392]',0.230,-,0.655,0.900,0.657,1.401,83.914,2.305
'[17:52:21.400]',0.165,-,0.725,0.875,0.662,1.389,94.904,2.305
'[17:52:21.408]',0.135,-,0.765,0.885,0.666,1.376,104.233,2.374
'[17:52:21.416]',0.130,-,0.765,0.880,0.671,1.362,111.560,2.432
'[17:52:21.424]',0.125,-,0.770,0.875,0.676,1.346,116.786,2.618
'[17:52:21.432]',0.120,-,0.760,0.875,0.681,1.329,120.059,2.745
'[17:52:21.440]',0.130,-,0.755,0.880,0.686,1.312,121.182,2.999
'[17:52:21.448]',0.135,-,0.745,0.890,0.690,1.295,120.450,3.243
'[17:52:21.456]',0.125,-,0.770,0.880,0.695,1.280,118.056,3.556
'[17:52:21.464]',0.115,-,0.760,0.890,0.699,1.269,114.539,3.995
'[17:52:21.472]',0.105,-,0.770,0.880,0.704,1.259,110.192,4.435
'[17:52:21.480]',0.095,-,0.780,0.885,0.710,1.245,105.161,4.875
'[17:52:21.488]',0.115,-,0.770,0.875,0.717,1.230,100.033,5.187
'[17:52:21.496]',0.105,-,0.780,0.885,0.724,1.213,95.295,5.500
'[17:52:21.504]',0.125,-,0.755,0.875,0.732,1.197,90.997,5.744
'[17:52:21.512]',0.100,-,0.790,0.880,0.742,1.181,87.040,5.930
'[17:52:21.520]',0.100,-,0.780,0.860,0.752,1.165,83.279,6.125
'[17:52:21.528]',0.105,-,0.770,0.860,0.763,1.150,79.811,6.369
'[17:52:21.536]',0.109,-,0.770,0.865,0.774,1.134,76.539,6.682
'[17:52:21.544]',0.095,-,0.785,0.870,0.784,1.117,73.559,6.994
'[17:52:21.552]',0.105,-,0.770,0.865,0.795,1.102,70.726,7.375
'[17:52:21.560]',0.095,-,0.790,0.860,0.805,1.091,67.991,7.688
'[17:52:21.568]',0.100,-,0.785,0.870,0.814,1.083,65.256,7.932
'[17:52:21.576]',0.080,-,0.815,0.875,0.825,1.070,62.472,8.118
'[17:52:21.584]',0.075,-,0.785,0.875,0.836,1.055,59.785,8.313
'[17:52:21.592]',0.120,-,0.750,0.885,0.848,1.038,57.245,8.372
'[17:52:21.600]',0.145,-,0.725,0.900,0.859,1.025,54.901,8.372
'[17:52:21.608]',0.155,-,0.720,0.915,0.870,1.020,52.996,8.372
'[17:52:21.616]',0.145,-,0.735,0.920,0.881,1.028,51.433,8.372
'[17:52:21.624]',0.155,-,0.725,0.900,0.892,1.060,50.212,8.430
'[17:52:21.632]',0.130,-,0.755,0.890,0.902,1.120,49.381,8.499
'[17:52:21.640]',0.100,-,0.785,0.855,0.912,1.213,48.844,8.557
'[17:52:21.648]',0.085,-,0.790,0.850,0.922,1.340,48.698,8.684
'[17:52:21.656]',0.095,-,0.760,0.840,0.930,1.499,48.795,8.743
'[17:52:21.664]',0.100,-,0.760,0.850,0.940,1.654,49.235,8.743
'[17:52:21.672]',0.085,-,0.770,0.840,0.946,1.810,49.919,8.743
'[17:52:21.680]',0.090,-,0.775,0.855,0.954,1.993,50.798,8.743
'[17:52:21.688]',0.100,-,0.760,0.845,0.959,2.185,51.775,8.811
'[17:52:21.696]',0.040,-,0.815,0.845,0.965,2.370,52.800,8.870
'[17:52:21.704]',0.044,-,0.835,0.845,0.968,2.542,53.875,8.870
'[17:52:21.712]',0.024,-,0.850,0.850,0.972,2.691,54.803,8.938
'[17:52:21.720]',0.044,-,0.815,0.845,0.974,2.816,55.682,9.056
'[17:52:21.728]',0.030,-,0.835,0.850,0.976,2.915,56.415,9.251
'[17:52:21.736]',0.035,-,0.840,0.840,0.975,2.986,57.050,9.495
'[17:52:21.744]',0.030,-,0.815,0.835,0.974,3.032,57.490,9.749
'[17:52:21.752]',0.050,-,0.800,0.835,0.971,3.054,57.783,10.062
'[17:52:21.760]',0.040,-,0.820,0.850,0.969,3.053,57.978,10.306
'[17:52:21.768]',0.060,-,0.810,0.860,0.965,3.034,58.027,10.560
'[17:52:21.776]',0.080,-,0.805,0.895,0.962,3.004,58.027,10.687
'[17:52:21.784]',0.165,-,0.735,0.910,0.957,2.964,57.929,10.746
'[17:52:21.792]',0.435,-,0.515,0.995,0.953,2.915,57.685,10.814
'[17:52:21.800]',0.805,-,0.155,1.090,0.947,2.858,57.245,10.814
'[17:52:21.808]',1.061,-,-0.075,0.905,0.941,2.796,56.610,10.746
'[17:52:21.816]',0.630,-,0.300,0.660,0.933,2.729,55.878,10.619
'[17:52:21.824]',0.040,-,0.790,0.545,0.925,2.659,55.096,10.374
'[17:52:21.832]',-0.095,-,0.910,0.660,0.917,2.586,54.412,10.120
'[17:52:21.840]',-0.081,-,0.900,0.790,0.908,2.508,53.777,9.876
'[17:52:21.848]',-0.035,-,0.870,0.850,0.899,2.429,53.191,9.622
'[17:52:21.856]',-0.025,-,0.865,0.860,0.890,2.357,52.605,9.495
'[17:52:21.864]',-0.041,-,0.880,0.860,0.881,2.287,52.068,9.368
'[17:52:21.872]',-0.000,-,0.855,0.865,0.872,2.210,51.482,9.310
'[17:52:21.880]',0.004,-,0.845,0.875,0.864,2.130,51.042,9.251
'[17:52:21.888]',0.004,-,0.850,0.875,0.855,2.051,50.554,9.251
'[17:52:21.896]',0.010,-,0.840,0.875,0.846,1.975,50.065,9.251
'[17:52:21.904]',0.004,-,0.840,0.865,0.838,1.904,49.528,9.183
'[17:52:21.912]',0.004,-,0.860,0.875,0.828,1.840,48.991,9.183
'[17:52:21.920]',0.020,-,0.840,0.875,0.818,1.781,48.502,9.183
'[17:52:21.928]',0.035,-,0.830,0.875,0.809,1.730,47.965,9.183
'[17:52:21.936]',0.070,-,0.810,0.890,0.800,1.688,47.428,9.368
'[17:52:21.944]',0.075,-,0.800,0.885,0.792,1.655,46.939,9.564
'[17:52:21.952]',0.090,-,0.790,0.875,0.783,1.628,46.402,9.749
'[17:52:21.960]',0.095,-,0.785,0.870,0.774,1.609,45.913,9.935
'[17:52:21.968]',0.120,-,0.765,0.895,0.765,1.597,45.425,9.935
'[17:52:21.976]',0.155,-,0.740,0.900,0.755,1.589,44.985,9.808
'[17:52:21.984]',0.180,-,0.715,0.915,0.745,1.586,44.546,9.495
'[17:52:21.992]',0.195,-,0.710,0.920,0.735,1.586,44.106,9.124
'[17:52:22.000]',0.230,-,0.680,0.925,0.725,1.588,43.715,8.626
'[17:52:22.008]',0.265,-,0.650,0.930,0.715,1.593,43.374,8.186
'[17:52:22.016]',0.300,-,0.615,0.940,0.704,1.597,43.032,7.805
'[17:52:22.024]',0.320,-,0.590,0.950,0.695,1.601,42.934,7.620
'[17:52:22.032]',0.310,-,0.605,0.945,0.685,1.604,43.276,7.493
'[17:52:22.040]',0.325,-,0.610,0.950,0.676,1.606,44.595,7.561
'[17:52:22.048]',0.310,-,0.615,0.945,0.667,1.605,47.428,7.688
'[17:52:22.056]',0.310,-,0.610,0.935,0.657,1.602,52.556,7.874
'[17:52:22.064]',0.290,-,0.625,0.940,0.646,1.597,60.420,8.059
'[17:52:22.072]',0.260,-,0.660,0.920,0.635,1.587,70.922,8.313
'[17:52:22.080]',0.230,-,0.680,0.930,0.623,1.576,82.986,8.557
'[17:52:22.088]',0.210,-,0.695,0.915,0.611,1.562,95.099,8.870
'[17:52:22.096]',0.185,-,0.705,0.900,0.600,1.546,105.943,9.124
'[17:52:22.104]',0.165,-,0.720,0.890,0.588,1.530,114.784,9.251
'[17:52:22.112]',0.130,-,0.755,0.890,0.576,1.512,121.475,9.251
'[17:52:22.120]',0.145,-,0.745,0.875,0.562,1.493,126.164,9.124
'[17:52:22.128]',0.125,-,0.760,0.880,0.548,1.473,128.753,8.938
'[17:52:22.136]',0.125,-,0.765,0.875,0.532,1.453,129.241,8.743
'[17:52:22.144]',0.109,-,0.775,0.875,0.517,1.432,127.923,8.684
'[17:52:22.152]',0.125,-,0.760,0.875,0.500,1.413,125.285,8.743
'[17:52:22.160]',0.115,-,0.765,0.875,0.484,1.396,121.720,8.870
'[17:52:22.168]',0.109,-,0.780,0.885,0.468,1.382,117.372,8.938
'[17:52:22.176]',0.095,-,0.790,0.880,0.451,1.367,112.683,8.997
'[17:52:22.184]',0.109,-,0.765,0.875,0.437,1.350,107.994,9.056
'[17:52:22.192]',0.120,-,0.750,0.870,0.423,1.332,103.696,9.124
'[17:52:22.200]',0.109,-,0.765,0.880,0.411,1.314,99.789,9.251
'[17:52:22.208]',0.100,-,0.785,0.870,0.398,1.294,96.125,9.368
'[17:52:22.216]',0.095,-,0.790,0.870,0.388,1.277,92.560,9.437
'[17:52:22.224]',0.100,-,0.800,0.875,0.378,1.260,89.189,9.495
'[17:52:22.232]',0.085,-,0.770,0.855,0.370,1.241,85.966,9.495
'[17:52:22.240]',0.100,-,0.770,0.850,0.361,1.222,82.986,9.564
'[17:52:22.248]',0.100,-,0.765,0.860,0.354,1.203,80.104,9.681
'[17:52:22.256]',0.075,-,0.795,0.850,0.347,1.190,77.223,9.876
'[17:52:22.264]',0.070,-,0.810,0.870,0.341,1.177,74.341,9.993
'[17:52:22.272]',0.105,-,0.780,0.875,0.337,1.160,71.508,10.120
'[17:52:22.280]',0.100,-,0.780,0.875,0.332,1.141,68.528,10.189
'[17:52:22.288]',0.120,-,0.770,0.890,0.327,1.122,65.744,10.247
'[17:52:22.296]',0.135,-,0.770,0.915,0.324,1.109,63.009,10.189
'[17:52:22.304]',0.150,-,0.750,0.900,0.320,1.109,60.469,10.120
'[17:52:22.312]',0.140,-,0.730,0.880,0.316,1.129,58.320,10.062
'[17:52:22.320]',0.135,-,0.730,0.870,0.312,1.178,56.415,10.062
'[17:52:22.328]',0.100,-,0.760,0.845,0.307,1.260,54.852,9.993
'[17:52:22.336]',0.095,-,0.765,0.830,0.302,1.378,53.729,9.993
'[17:52:22.344]',0.075,-,0.785,0.840,0.296,1.531,52.996,9.993
'[17:52:22.352]',0.080,-,0.790,0.845,0.291,1.711,52.654,9.993
'[17:52:22.360]',0.075,-,0.790,0.835,0.285,1.881,52.752,9.993
'[17:52:22.368]',0.090,-,0.785,0.850,0.280,2.046,53.045,10.062
'[17:52:22.376]',0.065,-,0.815,0.855,0.272,2.236,53.680,10.120
'[17:52:22.384]',0.055,-,0.805,0.835,0.264,2.430,54.363,10.189
'[17:52:22.392]',0.044,-,0.805,0.825,0.254,2.616,55.243,10.189
'[17:52:22.400]',0.060,-,0.795,0.840,0.244,2.785,56.220,10.247
'[17:52:22.408]',0.065,-,0.810,0.835,0.235,2.931,57.294,10.306
'[17:52:22.416]',0.050,-,0.825,0.850,0.225,3.053,58.222,10.501
'[17:52:22.424]',0.070,-,0.795,0.840,0.215,3.150,59.101,10.687
'[17:52:22.432]',0.060,-,0.800,0.840,0.206,3.221,59.883,11.000
'[17:52:22.440]',0.050,-,0.825,0.850,0.194,3.269,60.469,11.244
'[17:52:22.448]',0.035,-,0.835,0.850,0.183,3.294,60.860,11.439
'[17:52:22.456]',0.055,-,0.825,0.855,0.169,3.296,61.104,11.556
'[17:52:22.464]',0.095,-,0.795,0.890,0.156,3.282,61.251,11.556
'[17:52:22.472]',0.230,-,0.680,0.915,0.141,3.256,61.153,11.556
'[17:52:22.480]',0.540,-,0.395,1.035,0.126,3.222,61.055,11.625
'[17:52:22.488]',0.910,-,0.030,1.080,0.111,3.179,60.713,11.683
'[17:52:22.496]',1.041,-,-0.085,0.860,0.095,3.127,60.225,11.752
'[17:52:22.504]',0.465,-,0.425,0.615,0.080,3.068,59.687,11.810
'[17:52:22.512]',0.004,-,0.815,0.565,0.066,3.003,59.004,11.752
'[17:52:22.520]',-0.045,-,0.870,0.730,0.053,2.933,58.222,11.625
'[17:52:22.528]',-0.021,-,0.850,0.835,0.040,2.859,57.490,11.371
'[17:52:22.536]',0.010,-,0.840,0.865,0.027,2.781,56.757,11.185
'[17:52:22.544]',-0.010,-,0.870,0.870,0.014,2.700,56.073,11.000
'[17:52:22.552]',-0.015,-,0.875,0.875,0.001,2.616,55.438,10.873
'[17:52:22.560]',0.015,-,0.860,0.885,-0.013,2.538,54.803,10.814
'[17:52:22.568]',0.004,-,0.850,0.890,-0.026,2.462,54.168,10.814
'[17:52:22.576]',0.024,-,0.840,0.875,-0.038,2.380,53.631,10.814
'[17:52:22.584]',0.030,-,0.850,0.890,-0.049,2.294,53.045,10.873
'[17:52:22.592]',0.030,-,0.855,0.890,-0.060,2.208,52.507,10.873
'[17:52:22.600]',0.050,-,0.805,0.880,-0.071,2.125,51.775,10.931
'[17:52:22.608]',0.055,-,0.810,0.885,-0.082,2.045,51.237,10.931
'[17:52:22.616]',0.055,-,0.815,0.890,-0.092,1.970,50.602,11.058
'[17:52:22.624]',0.075,-,0.810,0.885,-0.102,1.901,49.968,11.185
'[17:52:22.632]',0.095,-,0.790,0.900,-0.111,1.839,49.430,11.371
'[17:52:22.640]',0.100,-,0.770,0.890,-0.120,1.785,48.795,11.439
'[17:52:22.648]',0.090,-,0.795,0.900,-0.128,1.741,48.258,11.439
'[17:52:22.656]',0.105,-,0.780,0.905,-0.135,1.707,47.672,11.312
'[17:52:22.664]',0.140,-,0.750,0.915,-0.141,1.681,47.135,11.058
'[17:52:22.672]',0.195,-,0.710,0.940,-0.146,1.661,46.548,10.687
'[17:52:22.680]',0.205,-,0.695,0.945,-0.150,1.646,46.109,10.306
'[17:52:22.688]',0.245,-,0.655,0.935,-0.154,1.638,45.669,9.935
'[17:52:22.696]',0.260,-,0.650,0.955,-0.157,1.634,45.230,9.564
'[17:52:22.704]',0.300,-,0.610,0.955,-0.159,1.634,44.985,9.251
