'Time','II','ABP','PLETH','I'
'[00:18:16.440]',0.156,137.500,-,-
'[00:18:16.448]',0.172,136.667,-,-
'[00:18:16.456]',0.164,136.667,-,-
'[00:18:16.464]',0.211,136.667,-,-
'[00:18:16.472]',0.227,137.500,-,-
'[00:18:16.480]',0.250,137.500,-,-
'[00:18:16.488]',0.258,137.500,-,-
'[00:18:16.496]',0.242,136.667,-,-
'[00:18:16.504]',0.320,136.667,-,-
'[00:18:16.512]',0.312,136.667,-,-
'[00:18:16.520]',0.336,136.042,-,-
'[00:18:16.528]',0.297,135.208,-,-
'[00:18:16.536]',0.219,134.375,-,-
'[00:18:16.544]',0.172,132.917,-,-
'[00:18:16.552]',0.180,131.250,-,-
'[00:18:16.560]',0.008,130.417,-,-
'[00:18:16.568]',-0.023,128.958,-,-
'[00:18:16.576]',-0.023,128.125,-,-
'[00:18:16.584]',-0.023,126.667,-,-
'[00:18:16.592]',-0.008,125.833,-,-
'[00:18:16.600]',-0.016,124.167,-,-
'[00:18:16.608]',0.000,122.708,-,-
'[00:18:16.616]',-0.023,121.875,-,-
'[00:18:16.624]',-0.047,120.417,-,-
'[00:18:16.632]',0.055,119.583,-,-
'[00:18:16.640]',0.406,117.917,-,-
'[00:18:16.648]',0.836,117.292,-,-
'[00:18:16.656]',1.055,117.292,-,-
'[00:18:16.664]',0.195,117.292,-,-
'[00:18:16.672]',-0.328,117.292,-,-
'[00:18:16.680]',-0.273,116.458,-,-
'[00:18:16.688]',-0.109,116.458,-,-
'[00:18:16.696]',0.383,115.625,-,-
'[00:18:16.704]',-0.164,115.625,-,-
'[00:18:16.712]',-0.398,115.625,-,-
'[00:18:16.720]',-0.273,115.625,-,-
'[00:18:16.728]',-0.180,115.625,-,-
'[00:18:16.736]',-0.148,115.625,-,-
'[00:18:16.744]',-0.117,114.792,-,-
'[00:18:16.752]',-0.062,114.792,-,-
'[00:18:16.760]',-0.094,114.792,-,-
'[00:18:16.768]',-0.062,114.167,-,-
'[00:18:16.776]',-0.094,113.333,-,-
'[00:18:16.784]',-0.078,112.500,-,-
'[00:18:16.792]',-0.117,111.667,-,-
'[00:18:16.800]',-0.125,111.042,-,-
'[00:18:16.808]',-0.055,111.667,-,-
'[00:18:16.816]',0.000,111.667,-,-
'[00:18:16.824]',0.031,111.667,-,-
'[00:18:16.832]',-0.156,111.042,-,-
'[00:18:16.840]',-0.172,110.208,-,-
'[00:18:16.848]',-0.094,110.208,-,-
'[00:18:16.856]',-0.055,110.208,-,-
'[00:18:16.864]',-0.008,111.667,-,-
'[00:18:16.872]',0.031,114.167,-,-
'[00:18:16.880]',0.086,117.917,-,-
'[00:18:16.888]',0.109,124.167,-,-
'[00:18:16.896]',0.195,132.083,-,-
'[00:18:16.904]',0.227,139.792,-,-
'[00:18:16.912]',-0.055,148.542,-,-
'[00:18:16.920]',-0.047,157.083,-,-
'[00:18:16.928]',-0.055,165.625,-,-
'[00:18:16.936]',-0.055,173.542,-,-
'[00:18:16.944]',-0.078,179.792,-,-
'[00:18:16.952]',-0.062,183.542,-,-
'[00:18:16.960]',-0.117,184.375,-,-
'[00:18:16.968]',-0.141,184.375,-,-
'[00:18:16.976]',-0.164,184.375,-,-
'[00:18:16.984]',-0.133,184.375,-,-
'[00:18:16.992]',-0.125,184.375,-,-
'[00:18:17.000]',-0.234,184.375,-,-
'[00:18:17.008]',-0.320,184.375,-,-
'[00:18:17.016]',-0.289,184.375,-,-
'[00:18:17.024]',-0.273,184.375,-,-
'[00:18:17.032]',-0.234,184.375,-,-
'[00:18:17.040]',-0.211,184.375,-,-
'[00:18:17.048]',-0.094,184.375,-,-
'[00:18:17.056]',0.016,184.375,-,-
'[00:18:17.064]',-0.109,184.375,-,-
'[00:18:17.072]',-0.180,183.542,-,-
'[00:18:17.080]',-0.133,182.917,-,-
'[00:18:17.088]',-0.094,180.417,-,-
'[00:18:17.096]',-0.062,178.958,-,-
'[00:18:17.104]',-0.055,175.833,-,-
'[00:18:17.112]',-0.016,172.708,-,-
'[00:18:17.120]',-0.008,168.750,-,-
'[00:18:17.128]',-0.055,164.792,-,-
'[00:18:17.136]',0.000,159.375,-,-
'[00:18:17.144]',-0.047,154.792,-,-
'[00:18:17.152]',-0.062,149.167,-,-
'[00:18:17.160]',-0.039,145.417,-,-
'[00:18:17.168]',0.008,142.292,-,-
'[00:18:17.176]',0.016,139.792,-,-
'[00:18:17.184]',-0.109,138.333,-,-
'[00:18:17.192]',-0.125,137.500,-,-
'[00:18:17.200]',-0.094,136.667,-,-
'[00:18:17.208]',-0.086,136.042,-,-
'[00:18:17.216]',-0.078,136.042,-,-
'[00:18:17.224]',-0.055,136.042,-,-
'[00:18:17.232]',-0.039,136.042,-,-
'[00:18:17.240]',-0.102,136.042,-,-
'[00:18:17.248]',-0.078,135.208,-,-
'[00:18:17.256]',-0.117,135.208,-,-
'[00:18:17.264]',-0.039,134.375,-,-
'[00:18:17.272]',0.000,134.375,-,-
'[00:18:17.280]',0.047,133.542,-,-
'[00:18:17.288]',0.117,132.083,-,-
'[00:18:17.296]',0.094,130.417,-,-
'[00:18:17.304]',0.273,129.792,-,-
'[00:18:17.312]',0.133,128.125,-,-
'[00:18:17.320]',-0.250,127.292,-,-
'[00:18:17.328]',-0.273,125.833,-,-
'[00:18:17.336]',-0.148,125.000,-,-
'[00:18:17.344]',-0.094,123.542,-,-
'[00:18:17.352]',-0.039,122.708,-,-
'[00:18:17.360]',-0.008,122.708,-,-
'[00:18:17.368]',0.016,121.875,-,-
'[00:18:17.376]',0.008,121.042,-,-
'[00:18:17.384]',0.039,119.583,-,-
'[00:18:17.392]',0.047,118.750,-,-
'[00:18:17.400]',0.164,117.917,-,-
'[00:18:17.408]',0.391,117.917,-,-
'[00:18:17.416]',0.742,117.917,-,-
'[00:18:17.424]',0.977,117.292,-,-
'[00:18:17.432]',0.984,117.292,-,-
'[00:18:17.440]',-0.070,116.458,-,-
'[00:18:17.448]',-0.203,116.458,-,-
'[00:18:17.456]',-0.055,116.458,-,-
'[00:18:17.464]',0.031,116.458,-,-
'[00:18:17.472]',0.117,114.792,-,-
'[00:18:17.480]',0.086,114.167,-,-
'[00:18:17.488]',0.016,112.500,-,-
'[00:18:17.496]',-0.039,112.500,-,-
'[00:18:17.504]',0.008,112.500,-,-
'[00:18:17.512]',0.047,112.500,-,-
'[00:18:17.520]',0.070,111.667,-,-
'[00:18:17.528]',0.125,111.042,-,-
'[00:18:17.536]',0.148,111.042,-,-
'[00:18:17.544]',0.078,110.208,-,-
'[00:18:17.552]',0.070,110.208,-,-
'[00:18:17.560]',0.289,109.375,-,-
'[00:18:17.568]',0.117,109.375,-,-
'[00:18:17.576]',0.062,108.542,-,-
'[00:18:17.584]',0.102,108.542,-,-
'[00:18:17.592]',0.188,108.542,-,-
'[00:18:17.600]',0.234,107.917,-,-
'[00:18:17.608]',0.227,107.917,-,-
'[00:18:17.616]',0.477,107.083,-,-
'[00:18:17.624]',0.508,107.083,-,-
'[00:18:17.632]',0.312,107.917,-,-
'[00:18:17.640]',0.336,110.208,-,-
'[00:18:17.648]',0.430,113.333,-,-
'[00:18:17.656]',0.492,117.917,-,-
'[00:18:17.664]',0.531,125.000,-,-
'[00:18:17.672]',0.562,132.917,-,-
'[00:18:17.680]',0.680,142.292,-,-
'[00:18:17.688]',0.562,151.667,-,-
'[00:18:17.696]',0.531,161.042,-,-
'[00:18:17.704]',0.547,169.583,-,-
'[00:18:17.712]',0.531,177.292,-,-
'[00:18:17.720]',0.562,183.542,-,-
'[00:18:17.728]',0.562,184.375,-,-
'[00:18:17.736]',0.508,184.375,-,-
'[00:18:17.744]',0.484,184.375,-,-
'[00:18:17.752]',0.453,184.375,-,-
'[00:18:17.760]',0.492,184.375,-,-
'[00:18:17.768]',0.227,184.375,-,-
'[00:18:17.776]',0.195,184.375,-,-
'[00:18:17.784]',0.242,184.375,-,-
'[00:18:17.792]',0.250,184.375,-,-
'[00:18:17.800]',0.281,184.375,-,-
'[00:18:17.808]',0.266,184.375,-,-
'[00:18:17.816]',0.289,184.375,-,-
'[00:18:17.824]',0.273,184.375,-,-
'[00:18:17.832]',0.258,184.375,-,-
'[00:18:17.840]',0.320,184.375,-,-
'[00:18:17.848]',0.312,184.375,-,-
'[00:18:17.856]',0.391,184.375,-,-
'[00:18:17.864]',0.250,184.375,-,-
'[00:18:17.872]',0.242,184.375,-,-
'[00:18:17.880]',0.312,182.083,-,-
'[00:18:17.888]',0.336,178.958,-,-
'[00:18:17.896]',0.359,175.833,-,-
'[00:18:17.904]',0.445,171.042,-,-
'[00:18:17.912]',0.461,167.292,-,-
'[00:18:17.920]',0.344,161.667,-,-
'[00:18:17.928]',0.367,157.083,-,-
'[00:18:17.936]',0.344,152.292,-,-
'[00:18:17.944]',0.281,148.542,-,-
'[00:18:17.952]',0.328,145.417,-,-
'[00:18:17.960]',0.336,142.917,-,-
'[00:18:17.968]',0.297,141.458,-,-
'[00:18:17.976]',0.320,141.458,-,-
'[00:18:17.984]',0.297,140.625,-,-
'[00:18:17.992]',0.289,139.792,-,-
'[00:18:18.000]',0.344,139.792,-,-
'[00:18:18.008]',0.336,139.167,-,-
'[00:18:18.016]',0.320,139.167,-,-
'[00:18:18.024]',0.297,138.333,-,-
'[00:18:18.032]',0.227,137.500,-,-
'[00:18:18.040]',0.266,136.667,-,-
'[00:18:18.048]',0.352,136.042,-,-
'[00:18:18.056]',0.344,136.042,-,-
'[00:18:18.064]',0.398,135.208,-,-
'[00:18:18.072]',0.336,134.375,-,-
'[00:18:18.080]',0.312,132.917,-,-
'[00:18:18.088]',0.336,132.083,-,-
'[00:18:18.096]',0.367,130.417,-,-
'[00:18:18.104]',0.336,129.792,-,-
'[00:18:18.112]',0.281,128.125,-,-
'[00:18:18.120]',0.234,126.667,-,-
'[00:18:18.128]',0.266,125.833,-,-
'[00:18:18.136]',0.250,125.000,-,-
'[00:18:18.144]',0.273,124.167,-,-
'[00:18:18.152]',0.305,123.542,-,-
'[00:18:18.160]',0.336,122.708,-,-
'[00:18:18.168]',0.445,121.875,-,-
'[00:18:18.176]',0.492,121.042,-,-
'[00:18:18.184]',0.242,120.417,-,-
'[00:18:18.192]',0.219,119.583,-,-
'[00:18:18.200]',0.305,118.750,-,-
'[00:18:18.208]',0.445,117.917,-,-
'[00:18:18.216]',0.781,117.292,-,-
'[00:18:18.224]',1.141,116.458,-,-
'[00:18:18.232]',1.266,114.792,-,-
'[00:18:18.240]',0.594,114.167,-,-
'[00:18:18.248]',0.039,113.333,-,-
'[00:18:18.256]',0.164,112.500,-,-
'[00:18:18.264]',0.312,111.667,-,-
'[00:18:18.272]',0.336,111.667,-,-
'[00:18:18.280]',0.344,111.667,-,-
'[00:18:18.288]',0.297,111.667,-,-
'[00:18:18.296]',0.305,112.500,-,-
'[00:18:18.304]',0.297,113.333,-,-
'[00:18:18.312]',0.391,113.333,-,-
'[00:18:18.320]',0.352,112.500,-,-
'[00:18:18.328]',0.320,111.042,-,-
'[00:18:18.336]',0.281,109.375,-,-
'[00:18:18.344]',0.320,108.542,-,-
'[00:18:18.352]',0.375,107.917,-,-
'[00:18:18.360]',0.344,107.917,-,-
'[00:18:18.368]',0.320,108.542,-,-
'[00:18:18.376]',0.375,108.542,-,-
'[00:18:18.384]',0.273,108.542,-,-
'[00:18:18.392]',0.320,108.542,-,-
'[00:18:18.400]',0.297,107.917,-,-
'[00:18:18.408]',0.352,107.083,-,-
'[00:18:18.416]',0.391,106.250,-,-
'[00:18:18.424]',0.383,106.250,-,-
'[00:18:18.432]',0.422,106.250,-,-
'[00:18:18.440]',0.438,107.083,-,-
'[00:18:18.448]',0.422,110.208,-,-
'[00:18:18.456]',0.500,114.167,-,-
'[00:18:18.464]',0.531,120.417,-,-
'[00:18:18.472]',0.602,128.125,-,-
'[00:18:18.480]',0.562,136.667,-,-
'[00:18:18.488]',0.617,145.417,-,-
'[00:18:18.496]',0.602,153.958,-,-
'[00:18:18.504]',0.617,162.500,-,-
'[00:18:18.512]',0.555,170.417,-,-
'[00:18:18.520]',0.516,177.292,-,-
'[00:18:18.528]',0.539,183.542,-,-
'[00:18:18.536]',0.453,184.375,-,-
'[00:18:18.544]',0.492,184.375,-,-
'[00:18:18.552]',0.375,184.375,-,-
'[00:18:18.560]',0.367,184.375,-,-
'[00:18:18.568]',0.391,184.375,-,-
'[00:18:18.576]',0.320,184.375,-,-
'[00:18:18.584]',0.227,184.375,-,-
'[00:18:18.592]',0.211,184.375,-,-
'[00:18:18.600]',0.258,184.375,-,-
'[00:18:18.608]',0.352,184.375,-,-
'[00:18:18.616]',0.234,184.375,-,-
'[00:18:18.624]',0.203,184.375,-,-
'[00:18:18.632]',0.312,184.375,-,-
'[00:18:18.640]',0.320,184.375,-,-
'[00:18:18.648]',0.320,184.375,-,-
'[00:18:18.656]',0.391,184.375,-,-
'[00:18:18.664]',0.320,184.375,-,-
'[00:18:18.672]',0.391,184.375,-,-
'[00:18:18.680]',0.461,184.375,-,-
'[00:18:18.688]',0.531,182.083,-,-
'[00:18:18.696]',0.297,178.958,-,-
'[00:18:18.704]',0.297,175.000,-,-
'[00:18:18.712]',0.414,171.042,-,-
'[00:18:18.720]',0.367,165.625,-,-
'[00:18:18.728]',0.352,160.208,-,-
'[00:18:18.736]',0.312,155.417,-,-
'[00:18:18.744]',0.328,150.833,-,-
'[00:18:18.752]',0.320,147.708,-,-
'[00:18:18.760]',0.367,145.417,-,-
'[00:18:18.768]',0.273,142.917,-,-
'[00:18:18.776]',0.305,140.625,-,-
'[00:18:18.784]',0.211,139.167,-,-
'[00:18:18.792]',0.172,139.167,-,-
'[00:18:18.800]',0.156,138.333,-,-
'[00:18:18.808]',0.211,138.333,-,-
'[00:18:18.816]',0.227,138.333,-,-
'[00:18:18.824]',0.195,138.333,-,-
'[00:18:18.832]',0.188,138.333,-,-
'[00:18:18.840]',0.242,137.500,-,-
'[00:18:18.848]',0.477,136.667,-,-
'[00:18:18.856]',0.203,135.208,-,-
'[00:18:18.864]',0.109,133.542,-,-
'[00:18:18.872]',0.141,132.917,-,-
'[00:18:18.880]',0.242,132.083,-,-
'[00:18:18.888]',0.305,131.250,-,-
'[00:18:18.896]',0.297,130.417,-,-
'[00:18:18.904]',0.352,128.958,-,-
'[00:18:18.912]',0.367,127.292,-,-
'[00:18:18.920]',0.367,126.667,-,-
'[00:18:18.928]',0.320,125.833,-,-
'[00:18:18.936]',0.281,125.000,-,-
'[00:18:18.944]',0.250,123.542,-,-
'[00:18:18.952]',0.258,122.708,-,-
'[00:18:18.960]',0.188,121.875,-,-
'[00:18:18.968]',0.242,121.042,-,-
'[00:18:18.976]',0.266,121.042,-,-
'[00:18:18.984]',0.203,121.042,-,-
'[00:18:18.992]',0.211,120.417,-,-
'[00:18:19.000]',0.242,119.583,-,-
'[00:18:19.008]',0.273,118.750,-,-
'[00:18:19.016]',0.250,117.917,-,-
'[00:18:19.024]',0.438,117.292,-,-
'[00:18:19.032]',0.773,116.458,-,-
'[00:18:19.040]',1.047,116.458,-,-
'[00:18:19.048]',0.711,115.625,-,-
'[00:18:19.056]',0.016,114.792,-,-
'[00:18:19.064]',-0.055,114.167,-,-
'[00:18:19.072]',0.031,113.333,-,-
'[00:18:19.080]',0.141,113.333,-,-
'[00:18:19.088]',0.211,112.500,-,-
'[00:18:19.096]',0.148,112.500,-,-
'[00:18:19.104]',0.133,111.667,-,-
'[00:18:19.112]',0.172,111.042,-,-
'[00:18:19.120]',0.195,111.042,-,-
'[00:18:19.128]',0.172,111.042,-,-
'[00:18:19.136]',0.188,110.208,-,-
'[00:18:19.144]',0.250,109.375,-,-
'[00:18:19.152]',0.312,109.375,-,-
'[00:18:19.160]',0.289,108.542,-,-
'[00:18:19.168]',0.297,107.917,-,-
'[00:18:19.176]',0.336,107.083,-,-
'[00:18:19.184]',0.328,106.250,-,-
'[00:18:19.192]',0.352,105.417,-,-
'[00:18:19.200]',0.352,105.417,-,-
'[00:18:19.208]',0.500,104.792,-,-
'[00:18:19.216]',0.406,104.792,-,-
'[00:18:19.224]',0.352,104.792,-,-
'[00:18:19.232]',0.383,104.792,-,-
'[00:18:19.240]',0.477,103.958,-,-
'[00:18:19.248]',0.547,104.792,-,-
'[00:18:19.256]',0.617,105.417,-,-
'[00:18:19.264]',0.672,108.542,-,-
'[00:18:19.272]',0.703,114.167,-,-
'[00:18:19.280]',0.695,121.042,-,-
'[00:18:19.288]',0.680,128.958,-,-
'[00:18:19.296]',0.656,137.500,-,-
'[00:18:19.304]',0.688,146.875,-,-
'[00:18:19.312]',0.680,155.417,-,-
'[00:18:19.320]',0.727,164.167,-,-
'[00:18:19.328]',0.656,171.875,-,-
'[00:18:19.336]',0.602,178.125,-,-
'[00:18:19.344]',0.516,183.542,-,-
'[00:18:19.352]',0.367,184.375,-,-
'[00:18:19.360]',0.352,184.375,-,-
'[00:18:19.368]',0.367,184.375,-,-
'[00:18:19.376]',0.320,184.375,-,-
'[00:18:19.384]',0.297,184.375,-,-
'[00:18:19.392]',0.375,184.375,-,-
'[00:18:19.400]',0.227,184.375,-,-
'[00:18:19.408]',0.188,184.375,-,-
'[00:18:19.416]',0.195,184.375,-,-
'[00:18:19.424]',0.180,184.375,-,-
'[00:18:19.432]',0.211,184.375,-,-
'[00:18:19.440]',0.250,184.375,-,-
'[00:18:19.448]',0.242,184.375,-,-
'[00:18:19.456]',0.281,184.375,-,-
'[00:18:19.464]',0.281,184.375,-,-
'[00:18:19.472]',0.273,184.375,-,-
'[00:18:19.480]',0.266,184.375,-,-
'[00:18:19.488]',0.320,182.917,-,-
'[00:18:19.496]',0.359,180.417,-,-
'[00:18:19.504]',0.344,178.125,-,-
'[00:18:19.512]',0.383,175.000,-,-
'[00:18:19.520]',0.391,171.042,-,-
'[00:18:19.528]',0.344,166.458,-,-
'[00:18:19.536]',0.320,161.042,-,-
'[00:18:19.544]',0.258,156.250,-,-
'[00:18:19.552]',0.312,150.833,-,-
'[00:18:19.560]',0.312,146.875,-,-
'[00:18:19.568]',0.281,142.917,-,-
'[00:18:19.576]',0.266,140.625,-,-
'[00:18:19.584]',0.281,139.167,-,-
'[00:18:19.592]',0.266,138.333,-,-
'[00:18:19.600]',0.273,137.500,-,-
'[00:18:19.608]',0.266,136.667,-,-
'[00:18:19.616]',0.289,136.667,-,-
'[00:18:19.624]',0.273,136.667,-,-
'[00:18:19.632]',0.219,136.667,-,-
'[00:18:19.640]',0.203,136.042,-,-
'[00:18:19.648]',0.172,135.208,-,-
'[00:18:19.656]',0.203,134.375,-,-
'[00:18:19.664]',0.172,133.542,-,-
'[00:18:19.672]',0.141,133.542,-,-
'[00:18:19.680]',0.227,132.083,-,-
'[00:18:19.688]',0.211,131.250,-,-
'[00:18:19.696]',0.211,130.417,-,-
'[00:18:19.704]',0.250,129.792,-,-
'[00:18:19.712]',0.281,128.958,-,-
'[00:18:19.720]',0.281,127.292,-,-
'[00:18:19.728]',0.242,126.667,-,-
'[00:18:19.736]',0.156,125.000,-,-
'[00:18:19.744]',0.141,124.167,-,-
'[00:18:19.752]',0.180,123.542,-,-
'[00:18:19.760]',0.188,122.708,-,-
'[00:18:19.768]',0.023,121.875,-,-
'[00:18:19.776]',0.016,121.042,-,-
'[00:18:19.784]',0.078,120.417,-,-
'[00:18:19.792]',0.141,119.583,-,-
'[00:18:19.800]',0.016,118.750,-,-
'[00:18:19.808]',-0.008,117.917,-,-
'[00:18:19.816]',0.039,117.292,-,-
'[00:18:19.824]',0.008,115.625,-,-
'[00:18:19.832]',0.117,114.792,-,-
'[00:18:19.840]',0.352,114.792,-,-
'[00:18:19.848]',0.695,114.792,-,-
'[00:18:19.856]',1.070,115.625,-,-
'[00:18:19.864]',1.172,114.792,-,-
'[00:18:19.872]',0.000,114.167,-,-
'[00:18:19.880]',-0.156,112.500,-,-
'[00:18:19.888]',0.031,111.042,-,-
'[00:18:19.896]',0.000,110.208,-,-
'[00:18:19.904]',0.047,110.208,-,-
'[00:18:19.912]',0.070,110.208,-,-
'[00:18:19.920]',0.094,109.375,-,-
'[00:18:19.928]',0.070,109.375,-,-
'[00:18:19.936]',0.102,109.375,-,-
'[00:18:19.944]',0.070,110.208,-,-
'[00:18:19.952]',0.086,110.208,-,-
'[00:18:19.960]',0.141,110.208,-,-
'[00:18:19.968]',0.359,110.208,-,-
'[00:18:19.976]',0.031,109.375,-,-
'[00:18:19.984]',-0.086,108.542,-,-
'[00:18:19.992]',-0.055,108.542,-,-
'[00:18:20.000]',0.000,107.917,-,-
'[00:18:20.008]',0.008,107.083,-,-
'[00:18:20.016]',0.047,106.250,-,-
'[00:18:20.024]',0.086,106.250,-,-
'[00:18:20.032]',0.086,105.417,-,-
'[00:18:20.040]',0.133,104.792,-,-
'[00:18:20.048]',0.180,103.958,-,-
'[00:18:20.056]',0.109,103.958,-,-
'[00:18:20.064]',0.172,103.958,-,-
'[00:18:20.072]',0.188,105.417,-,-
'[00:18:20.080]',0.203,108.542,-,-
'[00:18:20.088]',0.188,114.167,-,-
'[00:18:20.096]',0.312,121.042,-,-
'[00:18:20.104]',0.266,128.958,-,-
'[00:18:20.112]',0.320,136.667,-,-
'[00:18:20.120]',0.297,145.417,-,-
'[00:18:20.128]',0.273,153.125,-,-
'[00:18:20.136]',0.305,161.042,-,-
'[00:18:20.144]',0.352,167.917,-,-
'[00:18:20.152]',0.234,174.167,-,-
'[00:18:20.160]',0.141,178.958,-,-
'[00:18:20.168]',0.070,182.917,-,-
'[00:18:20.176]',0.070,184.375,-,-
'[00:18:20.184]',0.078,184.375,-,-
'[00:18:20.192]',0.031,184.375,-,-
'[00:18:20.200]',-0.008,184.375,-,-
'[00:18:20.208]',0.000,184.375,-,-
'[00:18:20.216]',-0.008,184.375,-,-
'[00:18:20.224]',0.141,184.375,-,-
'[00:18:20.232]',-0.094,184.375,-,-
'[00:18:20.240]',-0.227,184.375,-,-
'[00:18:20.248]',-0.172,184.375,-,-
'[00:18:20.256]',-0.094,184.375,-,-
'[00:18:20.264]',-0.039,184.375,-,-
'[00:18:20.272]',-0.008,182.917,-,-
'[00:18:20.280]',0.016,181.250,-,-
'[00:18:20.288]',0.047,179.792,-,-
'[00:18:20.296]',0.133,178.125,-,-
'[00:18:20.304]',0.219,175.833,-,-
'[00:18:20.312]',-0.062,173.542,-,-
'[00:18:20.320]',-0.109,170.417,-,-
'[00:18:20.328]',-0.055,167.292,-,-
'[00:18:20.336]',-0.039,163.333,-,-
'[00:18:20.344]',-0.016,158.542,-,-
'[00:18:20.352]',-0.039,153.958,-,-
'[00:18:20.360]',0.016,148.542,-,-
'[00:18:20.368]',0.102,144.583,-,-
'[00:18:20.376]',-0.156,141.458,-,-
'[00:18:20.384]',-0.242,139.167,-,-
'[00:18:20.392]',-0.250,137.500,-,-
'[00:18:20.400]',-0.188,136.042,-,-
'[00:18:20.408]',-0.172,136.042,-,-
'[00:18:20.416]',-0.203,136.042,-,-
'[00:18:20.424]',-0.133,136.042,-,-
'[00:18:20.432]',-0.156,136.667,-,-
'[00:18:20.440]',-0.211,136.042,-,-
'[00:18:20.448]',-0.172,136.042,-,-
'[00:18:20.456]',-0.211,135.208,-,-
'[00:18:20.464]',-0.266,133.542,-,-
'[00:18:20.472]',-0.273,132.917,-,-
'[00:18:20.480]',-0.227,132.083,-,-
'[00:18:20.488]',-0.211,131.250,-,-
'[00:18:20.496]',-0.117,130.417,-,-
'[00:18:20.504]',-0.070,129.792,-,-
'[00:18:20.512]',-0.102,128.125,-,-
'[00:18:20.520]',-0.086,127.292,-,-
'[00:18:20.528]',-0.070,125.833,-,-
'[00:18:20.536]',-0.031,125.000,-,-
'[00:18:20.544]',0.039,123.542,-,-
'[00:18:20.552]',-0.016,122.708,-,-
'[00:18:20.560]',-0.055,121.875,-,-
'[00:18:20.568]',-0.148,121.042,-,-
'[00:18:20.576]',-0.094,119.583,-,-
'[00:18:20.584]',-0.055,118.750,-,-
'[00:18:20.592]',-0.164,117.292,-,-
'[00:18:20.600]',-0.117,114.167,-,-
'[00:18:20.608]',-0.062,111.042,-,-
'[00:18:20.616]',-0.164,108.542,-,-
'[00:18:20.624]',-0.148,107.917,-,-
'[00:18:20.632]',-0.188,108.542,-,-
'[00:18:20.640]',-0.234,110.208,-,-
'[00:18:20.648]',-0.188,111.667,-,-
'[00:18:20.656]',-0.031,113.333,-,-
'[00:18:20.664]',0.211,114.792,-,-
'[00:18:20.672]',0.547,116.458,-,-
'[00:18:20.680]',0.906,116.458,-,-
'[00:18:20.688]',0.570,114.792,-,-
'[00:18:20.696]',-0.344,114.167,-,-
'[00:18:20.704]',-0.414,113.333,-,-
'[00:18:20.712]',-0.188,111.667,-,-
'[00:18:20.720]',-0.172,110.208,-,-
'[00:18:20.728]',-0.188,108.542,-,-
'[00:18:20.736]',-0.109,107.917,-,-
'[00:18:20.744]',-0.078,110.208,-,-
'[00:18:20.752]',-0.180,111.667,-,-
'[00:18:20.760]',-0.211,111.042,-,-
'[00:18:20.768]',-0.164,106.250,-,-
'[00:18:20.776]',-0.148,102.292,-,-
'[00:18:20.784]',-0.078,100.000,-,-
'[00:18:20.792]',-0.031,98.542,-,-
'[00:18:20.800]',-0.172,99.167,-,-
'[00:18:20.808]',-0.094,103.125,-,-
'[00:18:20.816]',-0.094,107.917,-,-
'[00:18:20.824]',-0.008,111.042,-,-
'[00:18:20.832]',-0.031,111.042,-,-
'[00:18:20.840]',0.055,107.083,-,-
'[00:18:20.848]',-0.055,103.958,-,-
'[00:18:20.856]',0.031,101.667,-,-
'[00:18:20.864]',0.164,102.292,-,-
'[00:18:20.872]',0.125,103.125,-,-
'[00:18:20.880]',0.109,103.958,-,-
'[00:18:20.888]',0.172,104.792,-,-
'[00:18:20.896]',0.312,106.250,-,-
'[00:18:20.904]',0.352,109.375,-,-
'[00:18:20.912]',0.398,114.167,-,-
'[00:18:20.920]',0.328,120.417,-,-
'[00:18:20.928]',0.320,128.125,-,-
'[00:18:20.936]',0.352,136.042,-,-
'[00:18:20.944]',0.438,144.583,-,-
'[00:18:20.952]',0.492,152.292,-,-
'[00:18:20.960]',0.375,160.208,-,-
'[00:18:20.968]',0.438,167.292,-,-
'[00:18:20.976]',0.289,173.542,-,-
'[00:18:20.984]',0.227,178.958,-,-
'[00:18:20.992]',0.188,182.917,-,-
'[00:18:21.000]',0.164,184.375,-,-
'[00:18:21.008]',0.117,184.375,-,-
'[00:18:21.016]',0.141,184.375,-,-
'[00:18:21.024]',0.102,184.375,-,-
'[00:18:21.032]',0.023,184.375,-,-
'[00:18:21.040]',-0.039,184.375,-,-
'[00:18:21.048]',-0.062,184.375,-,-
'[00:18:21.056]',-0.062,184.375,-,-
'[00:18:21.064]',-0.102,184.375,-,-
'[00:18:21.072]',0.023,184.375,-,-
'[00:18:21.080]',0.039,181.250,-,-
'[00:18:21.088]',0.023,175.000,-,-
'[00:18:21.096]',0.117,174.167,-,-
'[00:18:21.104]',0.156,178.125,-,-
'[00:18:21.112]',0.195,182.917,-,-
'[00:18:21.120]',0.062,184.375,-,-
'[00:18:21.128]',0.086,184.375,-,-
'[00:18:21.136]',0.172,183.542,-,-
'[00:18:21.144]',0.258,179.792,-,-
'[00:18:21.152]',0.086,173.542,-,-
'[00:18:21.160]',0.133,166.458,-,-
'[00:18:21.168]',0.102,159.375,-,-
'[00:18:21.176]',0.086,153.958,-,-
'[00:18:21.184]',0.203,149.167,-,-
'[00:18:21.192]',0.156,144.583,-,-
'[00:18:21.200]',0.156,142.292,-,-
'[00:18:21.208]',0.180,143.750,-,-
'[00:18:21.216]',0.102,146.042,-,-
'[00:18:21.224]',0.148,145.417,-,-
'[00:18:21.232]',0.086,141.458,-,-
'[00:18:21.240]',0.133,136.667,-,-
