'Time','II','III','AVR','V','RESP','PLETH','ABP','CVP'
'[15:31:45.320]',-0.180,-,0.825,0.930,0.288,2.196,108.512,12.622
'[15:31:45.328]',-0.166,-,0.815,0.930,0.294,2.198,106.558,12.686
'[15:31:45.336]',-0.171,-,0.825,0.925,0.299,2.205,103.940,12.749
'[15:31:45.344]',-0.160,-,0.815,0.930,0.305,2.216,100.736,12.806
'[15:31:45.352]',-0.166,-,0.825,0.925,0.311,2.231,97.297,12.997
'[15:31:45.360]',-0.155,-,0.805,0.930,0.317,2.250,94.171,13.124
'[15:31:45.368]',-0.160,-,0.815,0.920,0.324,2.269,91.983,13.244
'[15:31:45.376]',-0.151,-,0.805,0.925,0.332,2.289,90.811,13.308
'[15:31:45.384]',-0.160,-,0.811,0.915,0.339,2.315,90.537,13.244
'[15:31:45.392]',-0.151,-,0.805,0.915,0.347,2.342,91.045,13.124
'[15:31:45.400]',-0.160,-,0.811,0.915,0.355,2.370,91.788,12.933
'[15:31:45.408]',-0.151,-,0.805,0.915,0.363,2.395,92.491,12.806
'[15:31:45.416]',-0.146,-,0.811,0.915,0.371,2.417,93.116,12.686
'[15:31:45.424]',-0.155,-,0.800,0.920,0.378,2.436,93.624,12.495
'[15:31:45.432]',-0.140,-,0.800,0.915,0.385,2.451,94.132,12.375
'[15:31:45.440]',-0.146,-,0.805,0.915,0.391,2.460,94.601,12.248
'[15:31:45.448]',-0.135,-,0.800,0.915,0.398,2.466,95.226,12.184
'[15:31:45.456]',-0.140,-,0.795,0.915,0.405,2.467,95.930,12.121
'[15:31:45.464]',-0.130,-,0.791,0.915,0.411,2.465,96.320,12.057
'[15:31:45.472]',-0.140,-,0.800,0.910,0.418,2.460,96.359,12.057
'[15:31:45.480]',-0.126,-,0.791,0.915,0.424,2.454,96.125,12.057
'[15:31:45.488]',-0.135,-,0.800,0.915,0.430,2.445,95.734,11.937
'[15:31:45.496]',-0.126,-,0.795,0.915,0.434,2.436,95.226,11.873
'[15:31:45.504]',-0.130,-,0.800,0.915,0.440,2.427,94.562,11.746
'[15:31:45.512]',-0.110,-,0.786,0.925,0.445,2.420,93.624,11.619
'[15:31:45.520]',-0.100,-,0.780,0.935,0.450,2.414,92.491,11.619
'[15:31:45.528]',-0.086,-,0.771,0.940,0.456,2.411,91.475,11.683
'[15:31:45.536]',-0.090,-,0.775,0.945,0.462,2.409,90.928,11.746
'[15:31:45.544]',-0.061,-,0.755,0.965,0.467,2.408,90.693,11.937
'[15:31:45.552]',-0.070,-,0.766,0.935,0.473,2.408,90.381,12.121
'[15:31:45.560]',-0.061,-,0.755,0.925,0.480,2.407,89.873,12.311
'[15:31:45.568]',-0.070,-,0.760,0.920,0.486,2.405,89.287,12.559
'[15:31:45.576]',-0.061,-,0.755,0.930,0.491,2.403,88.818,12.686
'[15:31:45.584]',-0.075,-,0.771,0.925,0.497,2.400,88.427,12.806
'[15:31:45.592]',-0.086,-,0.775,0.935,0.503,2.396,88.193,12.870
'[15:31:45.600]',-0.106,-,0.786,0.915,0.508,2.392,87.880,12.933
'[15:31:45.608]',-0.100,-,0.791,0.915,0.513,2.387,87.255,13.060
'[15:31:45.616]',-0.106,-,0.780,0.910,0.518,2.381,85.926,13.124
'[15:31:45.624]',-0.100,-,0.786,0.910,0.523,2.374,83.699,13.244
'[15:31:45.632]',-0.106,-,0.780,0.905,0.528,2.367,81.550,13.435
'[15:31:45.640]',-0.100,-,0.786,0.910,0.533,2.358,80.807,13.683
'[15:31:45.648]',-0.095,-,0.775,0.910,0.538,2.349,82.370,13.873
'[15:31:45.656]',-0.106,-,0.786,0.925,0.542,2.339,85.731,14.057
'[15:31:45.664]',-0.100,-,0.775,1.081,0.547,2.330,88.974,14.184
'[15:31:45.672]',-0.120,-,0.740,1.326,0.552,2.258,89.873,14.184
'[15:31:45.680]',0.065,-,0.625,1.471,0.557,2.155,88.036,14.057
'[15:31:45.688]',0.460,-,0.425,0.996,0.563,2.103,85.692,13.937
'[15:31:45.696]',0.880,-,0.265,0.195,0.568,2.075,84.910,13.873
'[15:31:45.704]',1.025,-,0.209,-0.271,0.574,2.062,85.848,13.873
'[15:31:45.712]',0.265,-,0.615,-0.146,0.580,2.055,86.786,13.937
'[15:31:45.720]',-0.086,-,0.775,0.255,0.586,2.051,86.747,14.057
'[15:31:45.728]',-0.095,-,0.745,0.630,0.591,2.050,85.692,14.121
'[15:31:45.736]',0.020,-,0.705,0.860,0.597,2.050,83.855,14.121
'[15:31:45.744]',0.030,-,0.710,0.940,0.603,2.050,81.628,14.057
'[15:31:45.752]',-0.041,-,0.745,0.956,0.608,2.050,79.244,13.937
'[15:31:45.760]',-0.065,-,0.755,0.980,0.613,2.050,77.291,13.873
'[15:31:45.768]',-0.086,-,0.771,0.985,0.618,2.050,76.236,13.873
'[15:31:45.776]',-0.090,-,0.771,1.010,0.623,2.050,76.236,13.810
'[15:31:45.784]',-0.095,-,0.775,1.015,0.628,2.050,77.134,13.746
'[15:31:45.792]',-0.090,-,0.780,1.025,0.633,2.050,78.502,13.683
'[15:31:45.800]',-0.090,-,0.775,1.030,0.637,2.049,79.870,13.683
'[15:31:45.808]',-0.086,-,0.771,1.035,0.641,2.048,81.003,13.683
'[15:31:45.816]',-0.081,-,0.775,1.030,0.644,2.047,81.823,13.619
'[15:31:45.824]',-0.070,-,0.766,1.035,0.648,2.046,82.292,13.562
'[15:31:45.832]',-0.070,-,0.766,1.035,0.650,2.045,82.175,13.498
'[15:31:45.840]',-0.065,-,0.760,1.041,0.653,2.043,81.237,13.498
'[15:31:45.848]',-0.055,-,0.755,1.045,0.654,2.042,79.557,13.435
'[15:31:45.856]',-0.050,-,0.750,1.041,0.656,2.041,77.681,13.435
'[15:31:45.864]',-0.041,-,0.740,1.050,0.655,2.040,76.040,13.435
'[15:31:45.872]',-0.030,-,0.745,1.045,0.655,2.039,74.946,13.435
'[15:31:45.880]',-0.021,-,0.730,1.055,0.654,2.038,74.360,13.435
'[15:31:45.888]',-0.015,-,0.725,1.055,0.653,2.037,74.321,13.435
'[15:31:45.896]',0.004,-,0.710,1.065,0.651,2.036,74.477,13.371
'[15:31:45.904]',0.010,-,0.715,1.061,0.649,2.034,74.634,13.187
'[15:31:45.912]',0.024,-,0.705,1.075,0.647,2.033,74.790,12.870
'[15:31:45.920]',0.030,-,0.700,1.075,0.645,2.032,75.298,12.495
'[15:31:45.928]',0.055,-,0.680,1.086,0.641,2.031,76.197,12.121
'[15:31:45.936]',0.060,-,0.680,1.090,0.637,2.030,76.744,11.810
'[15:31:45.944]',0.090,-,0.660,1.101,0.633,2.029,76.548,11.498
'[15:31:45.952]',0.100,-,0.655,1.106,0.628,2.028,76.001,11.308
'[15:31:45.960]',0.130,-,0.635,1.115,0.624,2.027,76.431,11.060
'[15:31:45.968]',0.145,-,0.635,1.120,0.619,2.026,79.244,10.806
'[15:31:45.976]',0.175,-,0.610,1.130,0.613,2.025,84.559,10.559
'[15:31:45.984]',0.190,-,0.605,1.135,0.608,2.024,91.475,10.248
'[15:31:45.992]',0.230,-,0.585,1.140,0.602,2.023,98.665,9.937
'[15:31:46.000]',0.240,-,0.570,1.130,0.597,2.022,105.190,9.619
'[15:31:46.008]',0.280,-,0.545,1.130,0.591,2.022,110.700,9.435
'[15:31:46.016]',0.300,-,0.540,1.120,0.584,2.022,114.881,9.187
'[15:31:46.024]',0.325,-,0.515,1.106,0.578,2.022,117.538,8.997
'[15:31:46.032]',0.350,-,0.510,1.081,0.571,2.022,118.984,8.870
'[15:31:46.040]',0.375,-,0.495,1.055,0.564,2.022,119.257,8.749
'[15:31:46.048]',0.380,-,0.485,1.021,0.557,2.022,118.671,8.622
'[15:31:46.056]',0.385,-,0.490,0.980,0.551,2.022,117.499,8.559
'[15:31:46.064]',0.365,-,0.500,0.950,0.545,2.022,115.858,8.495
'[15:31:46.072]',0.320,-,0.530,0.920,0.539,2.022,113.943,8.559
'[15:31:46.080]',0.255,-,0.570,0.910,0.534,2.022,111.794,8.622
'[15:31:46.088]',0.175,-,0.625,0.895,0.527,2.022,109.684,8.749
'[15:31:46.096]',0.095,-,0.670,0.900,0.521,2.022,107.691,8.806
'[15:31:46.104]',0.010,-,0.725,0.891,0.514,2.020,105.933,8.870
'[15:31:46.112]',-0.055,-,0.760,0.891,0.506,2.019,104.761,8.997
'[15:31:46.120]',-0.120,-,0.805,0.891,0.499,2.018,104.253,9.124
'[15:31:46.128]',-0.160,-,0.825,0.895,0.492,2.018,104.448,9.244
'[15:31:46.136]',-0.196,-,0.845,0.891,0.486,2.017,105.190,9.371
'[15:31:46.144]',-0.211,-,0.855,0.891,0.479,2.016,106.167,9.562
'[15:31:46.152]',-0.231,-,0.871,0.895,0.473,2.015,107.300,9.683
'[15:31:46.160]',-0.231,-,0.871,0.910,0.467,2.014,108.434,9.873
'[15:31:46.168]',-0.231,-,0.871,0.910,0.461,2.014,109.567,10.000
'[15:31:46.176]',-0.220,-,0.860,0.915,0.454,2.014,110.544,10.121
'[15:31:46.184]',-0.225,-,0.865,0.915,0.448,2.013,111.325,10.311
'[15:31:46.192]',-0.211,-,0.851,0.920,0.441,2.013,111.872,10.432
'[15:31:46.200]',-0.211,-,0.851,0.915,0.435,2.012,112.107,10.622
'[15:31:46.208]',-0.200,-,0.845,0.925,0.428,2.012,111.950,10.870
'[15:31:46.216]',-0.196,-,0.845,0.925,0.422,2.012,111.325,11.187
'[15:31:46.224]',-0.186,-,0.835,0.935,0.417,2.013,110.192,11.435
'[15:31:46.232]',-0.180,-,0.835,0.930,0.411,2.013,108.551,11.562
'[15:31:46.240]',-0.186,-,0.825,0.930,0.406,2.015,106.636,11.619
'[15:31:46.248]',-0.171,-,0.831,0.920,0.401,2.018,104.370,11.619
'[15:31:46.256]',-0.175,-,0.835,0.925,0.396,2.022,101.791,11.562
'[15:31:46.264]',-0.160,-,0.825,0.920,0.391,2.028,99.056,11.498
'[15:31:46.272]',-0.171,-,0.831,0.920,0.386,2.035,96.164,11.498
'[15:31:46.280]',-0.160,-,0.825,0.915,0.381,2.044,93.546,11.498
'[15:31:46.288]',-0.160,-,0.831,0.915,0.377,2.054,91.475,11.498
'[15:31:46.296]',-0.160,-,0.825,0.915,0.373,2.064,90.185,11.435
'[15:31:46.304]',-0.160,-,0.820,0.915,0.368,2.073,89.678,11.371
'[15:31:46.312]',-0.155,-,0.820,0.915,0.364,2.083,89.912,11.244
'[15:31:46.320]',-0.160,-,0.825,0.910,0.360,2.093,90.615,11.060
'[15:31:46.328]',-0.151,-,0.815,0.915,0.355,2.101,91.670,10.933
'[15:31:46.336]',-0.155,-,0.825,0.910,0.351,2.108,92.804,10.749
'[15:31:46.344]',-0.146,-,0.820,0.915,0.347,2.112,93.976,10.559
'[15:31:46.352]',-0.151,-,0.820,0.910,0.343,2.115,95.187,10.432
'[15:31:46.360]',-0.140,-,0.815,0.915,0.339,2.116,96.125,10.248
'[15:31:46.368]',-0.140,-,0.820,0.910,0.335,2.116,96.750,10.057
'[15:31:46.376]',-0.140,-,0.811,0.915,0.332,2.116,96.985,9.873
'[15:31:46.384]',-0.146,-,0.820,0.905,0.328,2.114,96.867,9.746
'[15:31:46.392]',-0.140,-,0.805,0.910,0.325,2.112,96.438,9.562
'[15:31:46.400]',-0.135,-,0.815,0.905,0.322,2.109,95.734,9.435
'[15:31:46.408]',-0.140,-,0.811,0.910,0.319,2.107,94.992,9.308
'[15:31:46.416]',-0.130,-,0.805,0.905,0.315,2.104,94.288,9.308
'[15:31:46.424]',-0.135,-,0.811,0.915,0.312,2.102,93.624,9.308
'[15:31:46.432]',-0.120,-,0.805,0.915,0.310,2.100,92.999,9.308
'[15:31:46.440]',-0.110,-,0.795,0.925,0.307,2.098,92.413,9.308
'[15:31:46.448]',-0.095,-,0.786,0.935,0.304,2.097,91.788,9.371
'[15:31:46.456]',-0.086,-,0.791,0.940,0.301,2.096,91.045,9.435
'[15:31:46.464]',-0.075,-,0.775,0.950,0.298,2.095,90.303,9.435
'[15:31:46.472]',-0.061,-,0.766,0.965,0.294,2.095,89.560,9.498
'[15:31:46.480]',-0.050,-,0.771,0.940,0.291,2.095,88.935,9.562
'[15:31:46.488]',-0.070,-,0.775,0.920,0.288,2.095,88.310,9.746
'[15:31:46.496]',-0.065,-,0.760,0.925,0.284,2.094,87.724,9.873
'[15:31:46.504]',-0.065,-,0.771,0.930,0.280,2.093,87.099,10.057
'[15:31:46.512]',-0.070,-,0.760,0.930,0.277,2.091,86.551,10.248
'[15:31:46.520]',-0.090,-,0.780,0.930,0.274,2.089,86.044,10.432
'[15:31:46.528]',-0.090,-,0.775,0.915,0.271,2.087,85.692,10.559
'[15:31:46.536]',-0.106,-,0.800,0.905,0.268,2.084,85.301,10.686
'[15:31:46.544]',-0.095,-,0.791,0.910,0.265,2.080,85.067,10.870
'[15:31:46.552]',-0.106,-,0.795,0.900,0.262,2.077,84.754,10.997
'[15:31:46.560]',-0.095,-,0.780,0.910,0.259,2.073,84.481,11.124
'[15:31:46.568]',-0.100,-,0.791,0.900,0.256,2.070,84.129,11.308
'[15:31:46.576]',-0.090,-,0.780,0.905,0.254,2.067,83.816,11.498
'[15:31:46.584]',-0.095,-,0.780,0.915,0.251,2.065,83.504,11.683
'[15:31:46.592]',-0.115,-,0.775,1.070,0.248,2.062,83.191,11.810
'[15:31:46.600]',-0.126,-,0.755,1.301,0.246,2.059,83.074,11.873
'[15:31:46.608]',0.050,-,0.625,1.461,0.244,2.057,82.878,11.937
'[15:31:46.616]',0.455,-,0.425,1.055,0.241,2.055,82.683,12.000
'[15:31:46.624]',0.905,-,0.260,0.265,0.239,2.054,82.449,12.000
'[15:31:46.632]',1.081,-,0.195,-0.261,0.237,2.053,82.136,12.057
'[15:31:46.640]',0.310,-,0.610,-0.271,0.235,2.053,81.862,12.057
'[15:31:46.648]',-0.081,-,0.775,0.220,0.232,2.053,81.550,12.121
'[15:31:46.656]',-0.110,-,0.780,0.590,0.230,2.052,81.237,12.121
'[15:31:46.664]',0.015,-,0.705,0.820,0.228,2.052,80.925,12.121
'[15:31:46.672]',0.024,-,0.710,0.920,0.226,2.052,80.573,12.057
'[15:31:46.680]',-0.025,-,0.735,0.945,0.224,2.052,80.260,12.000
'[15:31:46.688]',-0.061,-,0.755,0.965,0.222,2.052,79.870,11.937
'[15:31:46.696]',-0.075,-,0.766,0.985,0.221,2.052,79.635,11.873
'[15:31:46.704]',-0.090,-,0.775,0.996,0.219,2.052,79.362,11.810
'[15:31:46.712]',-0.086,-,0.771,1.010,0.218,2.051,79.244,11.746
'[15:31:46.720]',-0.090,-,0.775,1.015,0.218,2.051,79.127,11.619
'[15:31:46.728]',-0.081,-,0.771,1.021,0.217,2.050,78.932,11.562
'[15:31:46.736]',-0.086,-,0.775,1.025,0.216,2.049,78.697,11.435
'[15:31:46.744]',-0.070,-,0.766,1.035,0.216,2.048,78.385,11.435
'[15:31:46.752]',-0.070,-,0.771,1.030,0.216,2.047,77.994,11.435
'[15:31:46.760]',-0.061,-,0.755,1.035,0.216,2.046,77.681,11.435
'[15:31:46.768]',-0.061,-,0.755,1.035,0.216,2.044,77.447,11.435
'[15:31:46.776]',-0.045,-,0.745,1.041,0.216,2.042,77.173,11.371
'[15:31:46.784]',-0.045,-,0.750,1.035,0.216,2.041,76.939,11.308
'[15:31:46.792]',-0.030,-,0.735,1.045,0.215,2.039,76.665,11.308
'[15:31:46.800]',-0.030,-,0.735,1.041,0.215,2.038,76.431,11.308
'[15:31:46.808]',-0.015,-,0.725,1.045,0.214,2.037,76.236,11.244
'[15:31:46.816]',-0.005,-,0.720,1.050,0.214,2.036,76.001,11.244
'[15:31:46.824]',0.010,-,0.705,1.055,0.213,2.035,75.728,11.124
'[15:31:46.832]',0.024,-,0.705,1.055,0.213,2.035,75.376,10.997
'[15:31:46.840]',0.044,-,0.695,1.061,0.213,2.035,74.985,10.686
'[15:31:46.848]',0.055,-,0.685,1.061,0.213,2.034,74.673,10.375
'[15:31:46.856]',0.070,-,0.675,1.070,0.213,2.033,74.477,10.000
'[15:31:46.864]',0.080,-,0.665,1.081,0.213,2.033,74.360,9.683
'[15:31:46.872]',0.095,-,0.655,1.081,0.213,2.032,74.360,9.435
'[15:31:46.880]',0.115,-,0.645,1.095,0.213,2.032,74.751,9.244
'[15:31:46.888]',0.130,-,0.635,1.106,0.213,2.032,75.689,8.997
'[15:31:46.896]',0.155,-,0.620,1.110,0.213,2.032,77.681,8.806
'[15:31:46.904]',0.180,-,0.605,1.115,0.212,2.032,81.003,8.495
'[15:31:46.912]',0.215,-,0.585,1.126,0.212,2.031,85.731,8.248
'[15:31:46.920]',0.230,-,0.575,1.120,0.211,2.030,91.631,8.000
'[15:31:46.928]',0.260,-,0.550,1.126,0.211,2.029,98.001,7.746
'[15:31:46.936]',0.280,-,0.545,1.115,0.211,2.028,103.979,7.498
'[15:31:46.944]',0.315,-,0.520,1.106,0.211,2.028,109.059,7.308
'[15:31:46.952]',0.335,-,0.515,1.086,0.210,2.028,113.005,7.124
'[15:31:46.960]',0.365,-,0.495,1.075,0.210,2.028,115.623,7.060
'[15:31:46.968]',0.380,-,0.485,1.045,0.209,2.028,117.069,6.933
'[15:31:46.976]',0.405,-,0.470,1.021,0.208,2.028,117.304,6.933
'[15:31:46.984]',0.400,-,0.475,0.980,0.207,2.028,116.678,6.870
'[15:31:46.992]',0.395,-,0.480,0.956,0.206,2.028,115.389,6.933
'[15:31:47.000]',0.345,-,0.515,0.920,0.205,2.027,113.552,7.060
'[15:31:47.008]',0.290,-,0.550,0.915,0.204,2.026,111.442,7.187
'[15:31:47.016]',0.200,-,0.600,0.900,0.203,2.025,109.371,7.371
'[15:31:47.024]',0.115,-,0.655,0.905,0.202,2.024,107.418,7.562
'[15:31:47.032]',0.024,-,0.710,0.895,0.200,2.023,105.855,7.683
'[15:31:47.040]',-0.045,-,0.755,0.891,0.199,2.022,104.682,7.810
'[15:31:47.048]',-0.106,-,0.795,0.895,0.197,2.022,103.940,7.937
'[15:31:47.056]',-0.151,-,0.815,0.895,0.195,2.022,103.627,8.121
'[15:31:47.064]',-0.180,-,0.835,0.895,0.193,2.022,103.627,8.311
'[15:31:47.072]',-0.205,-,0.851,0.895,0.191,2.022,103.979,8.495
'[15:31:47.080]',-0.216,-,0.855,0.900,0.189,2.021,104.487,8.686
'[15:31:47.088]',-0.225,-,0.860,0.905,0.187,2.020,105.190,8.933
'[15:31:47.096]',-0.220,-,0.855,0.915,0.185,2.020,105.855,9.124
'[15:31:47.104]',-0.225,-,0.860,0.915,0.183,2.019,106.636,9.435
'[15:31:47.112]',-0.211,-,0.845,0.915,0.182,2.018,107.261,9.683
'[15:31:47.120]',-0.211,-,0.851,0.920,0.180,2.018,107.730,9.873
'[15:31:47.128]',-0.196,-,0.840,0.925,0.179,2.017,108.043,10.121
'[15:31:47.136]',-0.196,-,0.845,0.925,0.178,2.016,108.043,10.311
'[15:31:47.144]',-0.180,-,0.831,0.935,0.177,2.016,107.691,10.432
'[15:31:47.152]',-0.180,-,0.831,0.930,0.176,2.016,106.949,10.622
'[15:31:47.160]',-0.166,-,0.820,0.935,0.175,2.016,105.816,10.749
'[15:31:47.168]',-0.171,-,0.825,0.930,0.175,2.017,104.292,10.933
'[15:31:47.176]',-0.160,-,0.815,0.930,0.175,2.019,102.572,10.997
'[15:31:47.184]',-0.166,-,0.825,0.930,0.175,2.022,100.423,11.060
'[15:31:47.192]',-0.160,-,0.811,0.935,0.175,2.026,97.805,11.124
'[15:31:47.200]',-0.155,-,0.825,0.925,0.176,2.032,94.757,11.124
'[15:31:47.208]',-0.160,-,0.811,0.930,0.176,2.040,91.866,11.124
'[15:31:47.216]',-0.151,-,0.820,0.920,0.177,2.050,89.795,11.124
'[15:31:47.224]',-0.160,-,0.825,0.920,0.177,2.063,88.935,11.124
'[15:31:47.232]',-0.151,-,0.811,0.915,0.178,2.074,89.052,10.997
'[15:31:47.240]',-0.160,-,0.820,0.915,0.179,2.083,89.756,10.870
'[15:31:47.248]',-0.151,-,0.811,0.915,0.181,2.094,90.498,10.686
'[15:31:47.256]',-0.151,-,0.815,0.920,0.183,2.103,91.319,10.559
'[15:31:47.264]',-0.140,-,0.805,0.915,0.184,2.108,92.061,10.432
'[15:31:47.272]',-0.146,-,0.815,0.915,0.186,2.111,92.882,10.248
'[15:31:47.280]',-0.135,-,0.805,0.915,0.187,2.114,93.624,10.121
'[15:31:47.288]',-0.140,-,0.811,0.915,0.189,2.117,94.367,10.000
'[15:31:47.296]',-0.130,-,0.800,0.915,0.190,2.118,94.914,9.810
'[15:31:47.304]',-0.140,-,0.805,0.910,0.191,2.118,95.070,9.683
'[15:31:47.312]',-0.130,-,0.800,0.915,0.193,2.117,94.679,9.619
'[15:31:47.320]',-0.135,-,0.800,0.915,0.194,2.115,94.054,9.562
'[15:31:47.328]',-0.120,-,0.795,0.920,0.195,2.112,93.429,9.498
'[15:31:47.336]',-0.126,-,0.800,0.915,0.195,2.110,92.686,9.498
'[15:31:47.344]',-0.115,-,0.791,0.915,0.196,2.108,91.788,9.498
'[15:31:47.352]',-0.120,-,0.800,0.910,0.196,2.104,91.006,9.498
'[15:31:47.360]',-0.110,-,0.786,0.920,0.196,2.101,90.381,9.562
'[15:31:47.368]',-0.106,-,0.786,0.920,0.196,2.099,89.912,9.619
'[15:31:47.376]',-0.086,-,0.775,0.935,0.197,2.097,89.365,9.746
'[15:31:47.384]',-0.090,-,0.775,0.940,0.197,2.096,88.427,9.810
'[15:31:47.392]',-0.065,-,0.760,0.950,0.197,2.096,87.411,10.000
'[15:31:47.400]',-0.050,-,0.755,0.960,0.198,2.096,86.551,10.184
'[15:31:47.408]',-0.045,-,0.755,0.940,0.198,2.096,86.004,10.375
'[15:31:47.416]',-0.055,-,0.755,0.915,0.199,2.096,85.809,10.559
'[15:31:47.424]',-0.061,-,0.750,0.920,0.199,2.095,86.004,10.686
'[15:31:47.432]',-0.050,-,0.755,0.930,0.200,2.094,86.356,10.933
'[15:31:47.440]',-0.065,-,0.755,0.930,0.200,2.092,86.669,11.124
'[15:31:47.448]',-0.086,-,0.771,0.935,0.201,2.090,86.786,11.371
'[15:31:47.456]',-0.095,-,0.775,0.915,0.202,2.088,86.864,11.562
'[15:31:47.464]',-0.090,-,0.775,0.905,0.204,2.085,86.942,11.746
'[15:31:47.472]',-0.095,-,0.780,0.905,0.205,2.081,86.747,11.937
'[15:31:47.480]',-0.090,-,0.775,0.905,0.208,2.076,86.239,12.121
'[15:31:47.488]',-0.095,-,0.780,0.900,0.211,2.073,85.379,12.311
'[15:31:47.496]',-0.090,-,0.775,0.910,0.214,2.070,84.363,12.432
'[15:31:47.504]',-0.095,-,0.780,0.910,0.217,2.066,83.425,12.559
'[15:31:47.512]',-0.086,-,0.771,0.920,0.220,2.064,82.683,12.749
'[15:31:47.520]',-0.115,-,0.775,1.075,0.224,2.062,82.175,12.870
'[15:31:47.528]',-0.100,-,0.735,1.301,0.228,2.059,81.941,12.933
'[15:31:47.536]',0.044,-,0.630,1.461,0.233,2.057,81.862,12.997
'[15:31:47.544]',0.460,-,0.410,1.041,0.238,2.055,81.862,13.060
'[15:31:47.552]',0.875,-,0.270,0.265,0.243,2.054,81.667,13.124
'[15:31:47.560]',1.050,-,0.195,-0.245,0.247,2.054,81.355,13.244
'[15:31:47.568]',0.295,-,0.605,-0.256,0.252,2.054,81.120,13.371
'[15:31:47.576]',-0.070,-,0.760,0.230,0.257,2.054,81.042,13.498
'[15:31:47.584]',-0.095,-,0.766,0.605,0.262,2.055,81.120,13.562
'[15:31:47.592]',0.030,-,0.685,0.845,0.269,2.055,81.120,13.562
'[15:31:47.600]',0.044,-,0.705,0.935,0.275,2.055,81.198,13.619
'[15:31:47.608]',-0.015,-,0.730,0.956,0.281,2.054,81.315,13.683
'[15:31:47.616]',-0.055,-,0.755,0.970,0.289,2.053,81.315,13.683
'[15:31:47.624]',-0.070,-,0.760,0.996,0.296,2.053,81.120,13.746
'[15:31:47.632]',-0.086,-,0.755,1.010,0.304,2.053,80.690,13.810
'[15:31:47.640]',-0.081,-,0.771,1.015,0.312,2.053,80.065,13.873
'[15:31:47.648]',-0.090,-,0.760,1.025,0.320,2.053,79.557,13.937
'[15:31:47.656]',-0.086,-,0.771,1.030,0.327,2.052,79.127,14.000
'[15:31:47.664]',-0.075,-,0.760,1.035,0.334,2.051,78.619,14.057
'[15:31:47.672]',-0.081,-,0.771,1.041,0.341,2.051,78.228,14.121
'[15:31:47.680]',-0.070,-,0.755,1.041,0.348,2.050,78.189,14.184
'[15:31:47.688]',-0.065,-,0.760,1.045,0.355,2.049,78.541,14.248
'[15:31:47.696]',-0.050,-,0.745,1.045,0.362,2.048,79.010,14.311
'[15:31:47.704]',-0.055,-,0.740,1.045,0.370,2.047,79.010,14.432
'[15:31:47.712]',-0.041,-,0.730,1.050,0.378,2.046,78.619,14.432
'[15:31:47.720]',-0.035,-,0.735,1.045,0.385,2.003,77.877,14.495
'[15:31:47.728]',-0.021,-,0.720,1.050,0.392,1.935,77.056,14.495
'[15:31:47.736]',-0.015,-,0.720,1.055,0.398,1.894,76.431,14.495
'[15:31:47.744]',0.004,-,0.710,1.055,0.405,1.872,76.001,14.495
'[15:31:47.752]',0.004,-,0.710,1.061,0.412,1.860,75.884,14.432
'[15:31:47.760]',0.024,-,0.690,1.065,0.419,1.852,75.884,14.248
'[15:31:47.768]',0.024,-,0.695,1.065,0.427,1.846,75.689,14.057
'[15:31:47.776]',0.050,-,0.680,1.081,0.435,1.841,75.415,13.746
'[15:31:47.784]',0.055,-,0.680,1.081,0.443,1.836,75.181,13.498
'[15:31:47.792]',0.075,-,0.660,1.095,0.451,1.833,75.102,13.187
'[15:31:47.800]',0.090,-,0.660,1.106,0.459,1.831,75.181,12.933
'[15:31:47.808]',0.115,-,0.640,1.106,0.468,1.830,75.571,12.749
'[15:31:47.816]',0.125,-,0.635,1.115,0.475,1.830,76.548,12.432
'[15:31:47.824]',0.160,-,0.615,1.126,0.483,1.830,78.932,12.184
'[15:31:47.832]',0.175,-,0.605,1.130,0.489,1.830,82.996,11.937
'[15:31:47.840]',0.205,-,0.585,1.135,0.496,1.830,88.818,11.746
'[15:31:47.848]',0.225,-,0.575,1.146,0.504,1.830,95.617,11.562
'[15:31:47.856]',0.255,-,0.555,1.146,0.511,1.830,102.494,11.308
'[15:31:47.864]',0.280,-,0.545,1.140,0.519,1.830,108.668,11.187
'[15:31:47.872]',0.305,-,0.525,1.135,0.526,1.830,113.631,11.124
'[15:31:47.880]',0.330,-,0.515,1.120,0.533,1.830,117.304,11.308
'[15:31:47.888]',0.350,-,0.500,1.101,0.540,1.827,119.687,11.562
'[15:31:47.896]',0.375,-,0.490,1.075,0.547,1.823,120.742,11.873
'[15:31:47.904]',0.370,-,0.495,1.045,0.553,1.821,120.664,12.559
'[15:31:47.912]',0.385,-,0.475,1.010,0.559,1.820,119.375,13.937
'[15:31:47.920]',0.370,-,0.495,0.976,0.566,1.819,116.600,15.619
'[15:31:47.928]',0.335,-,0.515,0.945,0.572,1.819,112.693,16.622
'[15:31:47.936]',0.265,-,0.560,0.925,0.579,1.819,108.668,16.184
'[15:31:47.944]',0.200,-,0.600,0.915,0.584,1.819,106.245,14.933
'[15:31:47.952]',0.105,-,0.655,0.910,0.591,1.819,106.324,14.057
'[15:31:47.960]',0.035,-,0.700,0.905,0.596,1.819,108.316,14.806
'[15:31:47.968]',-0.041,-,0.750,0.891,0.602,1.816,110.192,16.933
'[15:31:47.976]',-0.090,-,0.775,0.895,0.607,1.811,110.192,18.933
'[15:31:47.984]',-0.146,-,0.815,0.891,0.612,1.804,108.316,19.371
