'Time','PLETH','II','ABP'
'[13:43:12.816]',0.431,0.547,47.656
'[13:43:12.824]',0.431,0.562,47.656
'[13:43:12.832]',0.427,0.570,46.875
'[13:43:12.840]',0.427,0.578,46.875
'[13:43:12.848]',0.427,0.594,46.094
'[13:43:12.856]',0.424,0.609,46.094
'[13:43:12.864]',0.424,0.625,46.094
'[13:43:12.872]',0.420,0.641,46.094
'[13:43:12.880]',0.420,0.656,46.094
'[13:43:12.888]',0.416,0.680,46.094
'[13:43:12.896]',0.416,0.711,47.656
'[13:43:12.904]',0.412,0.734,50.781
'[13:43:12.912]',0.412,0.766,56.250
'[13:43:12.920]',0.408,0.789,64.062
'[13:43:12.928]',0.408,0.805,73.438
'[13:43:12.936]',0.404,0.828,83.594
'[13:43:12.944]',0.404,0.836,92.969
'[13:43:12.952]',0.400,0.836,101.562
'[13:43:12.960]',0.400,0.820,108.594
'[13:43:12.968]',0.396,0.797,113.281
'[13:43:12.976]',0.392,0.750,116.406
'[13:43:12.984]',0.392,0.703,116.406
'[13:43:12.992]',0.388,0.656,115.625
'[13:43:13.000]',0.388,0.609,114.062
'[13:43:13.008]',0.384,0.570,110.938
'[13:43:13.016]',0.384,0.539,107.812
'[13:43:13.024]',0.380,0.516,104.688
'[13:43:13.032]',0.380,0.500,100.781
'[13:43:13.040]',0.380,0.492,97.656
'[13:43:13.048]',0.380,0.492,93.750
'[13:43:13.056]',0.376,0.484,90.625
'[13:43:13.064]',0.376,0.484,86.719
'[13:43:13.072]',0.376,0.484,83.594
'[13:43:13.080]',0.376,0.492,80.469
'[13:43:13.088]',0.376,0.492,77.344
'[13:43:13.096]',0.376,0.492,74.219
'[13:43:13.104]',0.376,0.492,71.875
'[13:43:13.112]',0.376,0.492,69.531
'[13:43:13.120]',0.376,0.492,67.188
'[13:43:13.128]',0.376,0.492,65.625
'[13:43:13.136]',0.376,0.492,63.281
'[13:43:13.144]',0.376,0.492,61.719
'[13:43:13.152]',0.376,0.492,60.156
'[13:43:13.160]',0.380,0.492,59.375
'[13:43:13.168]',0.388,0.492,58.594
'[13:43:13.176]',0.400,0.500,58.594
'[13:43:13.184]',0.416,0.500,58.594
'[13:43:13.192]',0.435,0.500,59.375
'[13:43:13.200]',0.459,0.500,59.375
'[13:43:13.208]',0.482,0.500,60.156
'[13:43:13.216]',0.506,0.508,60.938
'[13:43:13.224]',0.525,0.516,61.719
'[13:43:13.232]',0.541,0.531,62.500
'[13:43:13.240]',0.553,0.547,62.500
'[13:43:13.248]',0.569,0.562,62.500
'[13:43:13.256]',0.576,0.586,63.281
'[13:43:13.264]',0.584,0.594,62.500
'[13:43:13.272]',0.588,0.586,62.500
'[13:43:13.280]',0.592,0.586,62.500
'[13:43:13.288]',0.592,0.570,61.719
'[13:43:13.296]',0.588,0.547,60.938
'[13:43:13.304]',0.584,0.516,60.156
'[13:43:13.312]',0.580,0.500,59.375
'[13:43:13.320]',0.573,0.492,59.375
'[13:43:13.328]',0.569,0.492,58.594
'[13:43:13.336]',0.561,0.492,57.812
'[13:43:13.344]',0.557,0.492,57.031
'[13:43:13.352]',0.549,0.500,56.250
'[13:43:13.360]',0.541,0.500,55.469
'[13:43:13.368]',0.533,0.484,54.688
'[13:43:13.376]',0.525,0.438,53.906
'[13:43:13.384]',0.518,0.414,53.125
'[13:43:13.392]',0.506,0.570,52.344
'[13:43:13.400]',0.498,0.820,52.344
'[13:43:13.408]',0.490,0.992,51.562
'[13:43:13.416]',0.482,1.008,50.781
'[13:43:13.424]',0.475,0.836,50.781
'[13:43:13.432]',0.471,0.680,50.000
'[13:43:13.440]',0.467,0.586,50.000
'[13:43:13.448]',0.463,0.531,50.000
'[13:43:13.456]',0.459,0.500,49.219
'[13:43:13.464]',0.455,0.500,49.219
'[13:43:13.472]',0.451,0.500,49.219
'[13:43:13.480]',0.447,0.500,49.219
'[13:43:13.488]',0.447,0.500,49.219
'[13:43:13.496]',0.443,0.500,49.219
'[13:43:13.504]',0.443,0.508,49.219
'[13:43:13.512]',0.439,0.516,49.219
'[13:43:13.520]',0.439,0.516,49.219
'[13:43:13.528]',0.439,0.531,49.219
'[13:43:13.536]',0.435,0.531,49.219
'[13:43:13.544]',0.435,0.539,48.438
'[13:43:13.552]',0.435,0.547,48.438
'[13:43:13.560]',0.435,0.555,48.438
'[13:43:13.568]',0.435,0.562,47.656
'[13:43:13.576]',0.435,0.570,47.656
'[13:43:13.584]',0.435,0.586,46.875
'[13:43:13.592]',0.431,0.594,46.875
'[13:43:13.600]',0.431,0.602,46.875
'[13:43:13.608]',0.431,0.617,46.875
'[13:43:13.616]',0.427,0.633,46.094
'[13:43:13.624]',0.427,0.648,46.094
'[13:43:13.632]',0.424,0.672,46.875
'[13:43:13.640]',0.424,0.695,47.656
'[13:43:13.648]',0.420,0.727,50.781
'[13:43:13.656]',0.416,0.758,56.250
'[13:43:13.664]',0.412,0.781,63.281
'[13:43:13.672]',0.412,0.805,73.438
'[13:43:13.680]',0.408,0.820,82.812
'[13:43:13.688]',0.404,0.836,92.969
'[13:43:13.696]',0.404,0.844,102.344
'[13:43:13.704]',0.400,0.836,109.375
'[13:43:13.712]',0.400,0.812,114.844
'[13:43:13.720]',0.400,0.781,118.750
'[13:43:13.728]',0.396,0.734,119.531
'[13:43:13.736]',0.396,0.688,118.750
'[13:43:13.744]',0.392,0.641,117.188
'[13:43:13.752]',0.392,0.594,114.844
'[13:43:13.760]',0.388,0.562,111.719
'[13:43:13.768]',0.388,0.531,108.594
'[13:43:13.776]',0.384,0.516,105.469
'[13:43:13.784]',0.384,0.500,101.562
'[13:43:13.792]',0.380,0.500,98.438
'[13:43:13.800]',0.380,0.492,94.531
'[13:43:13.808]',0.376,0.492,91.406
'[13:43:13.816]',0.376,0.492,88.281
'[13:43:13.824]',0.376,0.492,85.156
'[13:43:13.832]',0.376,0.492,82.031
'[13:43:13.840]',0.376,0.492,79.688
'[13:43:13.848]',0.376,0.492,76.562
'[13:43:13.856]',0.376,0.492,74.219
'[13:43:13.864]',0.376,0.492,71.875
'[13:43:13.872]',0.376,0.492,69.531
'[13:43:13.880]',0.376,0.500,67.188
'[13:43:13.888]',0.376,0.500,65.625
'[13:43:13.896]',0.376,0.500,63.281
'[13:43:13.904]',0.380,0.500,62.500
'[13:43:13.912]',0.388,0.500,60.938
'[13:43:13.920]',0.400,0.500,60.156
'[13:43:13.928]',0.412,0.500,60.156
'[13:43:13.936]',0.431,0.508,60.156
'[13:43:13.944]',0.451,0.508,60.156
'[13:43:13.952]',0.478,0.508,60.938
'[13:43:13.960]',0.502,0.508,61.719
'[13:43:13.968]',0.525,0.516,61.719
'[13:43:13.976]',0.545,0.531,62.500
'[13:43:13.984]',0.565,0.547,63.281
'[13:43:13.992]',0.576,0.570,63.281
'[13:43:14.000]',0.588,0.594,64.062
'[13:43:14.008]',0.596,0.602,64.062
'[13:43:14.016]',0.600,0.594,63.281
'[13:43:14.024]',0.604,0.586,63.281
'[13:43:14.032]',0.604,0.570,62.500
'[13:43:14.040]',0.604,0.547,62.500
'[13:43:14.048]',0.604,0.516,61.719
'[13:43:14.056]',0.600,0.500,60.938
'[13:43:14.064]',0.596,0.500,60.156
'[13:43:14.072]',0.588,0.500,59.375
'[13:43:14.080]',0.580,0.500,58.594
'[13:43:14.088]',0.573,0.500,57.812
'[13:43:14.096]',0.565,0.500,57.031
'[13:43:14.104]',0.557,0.500,56.250
'[13:43:14.112]',0.549,0.477,55.469
'[13:43:14.120]',0.541,0.438,54.688
'[13:43:14.128]',0.537,0.422,54.688
'[13:43:14.136]',0.529,0.602,53.906
'[13:43:14.144]',0.518,0.859,53.125
'[13:43:14.152]',0.510,1.008,52.344
'[13:43:14.160]',0.502,1.016,51.562
'[13:43:14.168]',0.498,0.828,51.562
'[13:43:14.176]',0.494,0.672,51.562
'[13:43:14.184]',0.486,0.578,50.781
'[13:43:14.192]',0.482,0.531,50.781
'[13:43:14.200]',0.478,0.508,50.000
'[13:43:14.208]',0.475,0.500,50.000
'[13:43:14.216]',0.471,0.500,50.000
'[13:43:14.224]',0.467,0.500,50.000
'[13:43:14.232]',0.467,0.500,50.000
'[13:43:14.240]',0.463,0.500,50.000
'[13:43:14.248]',0.463,0.508,50.000
'[13:43:14.256]',0.459,0.516,50.000
'[13:43:14.264]',0.455,0.516,50.000
'[13:43:14.272]',0.451,0.523,50.000
'[13:43:14.280]',0.451,0.531,49.219
'[13:43:14.288]',0.447,0.539,49.219
'[13:43:14.296]',0.447,0.547,49.219
'[13:43:14.304]',0.443,0.547,48.438
'[13:43:14.312]',0.443,0.562,48.438
'[13:43:14.320]',0.439,0.570,47.656
'[13:43:14.328]',0.439,0.586,47.656
'[13:43:14.336]',0.439,0.594,47.656
'[13:43:14.344]',0.435,0.602,46.875
'[13:43:14.352]',0.435,0.617,46.875
'[13:43:14.360]',0.431,0.633,46.875
'[13:43:14.368]',0.431,0.656,46.875
'[13:43:14.376]',0.427,0.672,47.656
'[13:43:14.384]',0.424,0.695,49.219
'[13:43:14.392]',0.424,0.727,52.344
'[13:43:14.400]',0.420,0.750,58.594
'[13:43:14.408]',0.416,0.781,67.188
'[13:43:14.416]',0.412,0.797,76.562
'[13:43:14.424]',0.408,0.820,87.500
'[13:43:14.432]',0.408,0.828,96.875
'[13:43:14.440]',0.404,0.836,105.469
'[13:43:14.448]',0.400,0.828,112.500
'[13:43:14.456]',0.400,0.805,117.969
'[13:43:14.464]',0.396,0.766,121.094
'[13:43:14.472]',0.396,0.727,121.875
'[13:43:14.480]',0.396,0.672,121.094
'[13:43:14.488]',0.396,0.625,118.750
'[13:43:14.496]',0.396,0.586,116.406
'[13:43:14.504]',0.396,0.555,113.281
'[13:43:14.512]',0.392,0.531,110.156
'[13:43:14.520]',0.392,0.516,107.031
'[13:43:14.528]',0.388,0.508,103.125
'[13:43:14.536]',0.388,0.500,100.000
'[13:43:14.544]',0.384,0.500,96.094
'[13:43:14.552]',0.384,0.500,92.969
'[13:43:14.560]',0.380,0.500,89.844
'[13:43:14.568]',0.380,0.500,86.719
'[13:43:14.576]',0.376,0.492,84.375
'[13:43:14.584]',0.376,0.492,81.250
'[13:43:14.592]',0.376,0.500,78.906
'[13:43:14.600]',0.376,0.500,75.781
'[13:43:14.608]',0.376,0.500,73.438
'[13:43:14.616]',0.376,0.500,71.094
'[13:43:14.624]',0.376,0.500,69.531
'[13:43:14.632]',0.376,0.500,67.188
'[13:43:14.640]',0.380,0.500,65.625
'[13:43:14.648]',0.384,0.500,63.281
'[13:43:14.656]',0.392,0.500,62.500
'[13:43:14.664]',0.404,0.500,61.719
'[13:43:14.672]',0.420,0.508,60.938
'[13:43:14.680]',0.443,0.508,60.938
'[13:43:14.688]',0.467,0.508,60.938
'[13:43:14.696]',0.494,0.516,61.719
'[13:43:14.704]',0.518,0.516,62.500
'[13:43:14.712]',0.541,0.516,62.500
'[13:43:14.720]',0.561,0.531,63.281
'[13:43:14.728]',0.576,0.547,64.062
'[13:43:14.736]',0.588,0.562,64.062
'[13:43:14.744]',0.600,0.586,64.062
'[13:43:14.752]',0.612,0.594,64.062
'[13:43:14.760]',0.620,0.586,64.062
'[13:43:14.768]',0.624,0.586,64.062
'[13:43:14.776]',0.624,0.570,63.281
'[13:43:14.784]',0.627,0.539,63.281
'[13:43:14.792]',0.624,0.508,62.500
'[13:43:14.800]',0.620,0.492,61.719
'[13:43:14.808]',0.620,0.492,60.938
'[13:43:14.816]',0.612,0.492,60.156
'[13:43:14.824]',0.608,0.492,59.375
'[13:43:14.832]',0.600,0.492,58.594
'[13:43:14.840]',0.592,0.492,57.812
'[13:43:14.848]',0.584,0.492,57.812
'[13:43:14.856]',0.573,0.477,57.031
'[13:43:14.864]',0.565,0.422,56.250
'[13:43:14.872]',0.557,0.406,55.469
'[13:43:14.880]',0.545,0.578,54.688
'[13:43:14.888]',0.537,0.836,53.906
'[13:43:14.896]',0.529,1.016,53.906
'[13:43:14.904]',0.518,1.031,53.125
'[13:43:14.912]',0.510,0.836,53.125
'[13:43:14.920]',0.506,0.680,52.344
'[13:43:14.928]',0.502,0.578,51.562
'[13:43:14.936]',0.498,0.531,51.562
'[13:43:14.944]',0.494,0.500,51.562
'[13:43:14.952]',0.490,0.500,50.781
'[13:43:14.960]',0.486,0.492,50.781
'[13:43:14.968]',0.478,0.492,50.781
'[13:43:14.976]',0.475,0.492,50.781
'[13:43:14.984]',0.475,0.500,51.562
'[13:43:14.992]',0.471,0.500,51.562
'[13:43:15.000]',0.467,0.508,51.562
'[13:43:15.008]',0.467,0.516,50.781
'[13:43:15.016]',0.463,0.523,50.781
'[13:43:15.024]',0.463,0.531,50.781
'[13:43:15.032]',0.459,0.531,50.781
'[13:43:15.040]',0.455,0.539,50.000
'[13:43:15.048]',0.455,0.547,50.000
'[13:43:15.056]',0.451,0.562,50.000
'[13:43:15.064]',0.447,0.570,49.219
'[13:43:15.072]',0.447,0.578,49.219
'[13:43:15.080]',0.443,0.586,49.219
'[13:43:15.088]',0.439,0.602,48.438
'[13:43:15.096]',0.439,0.617,48.438
'[13:43:15.104]',0.435,0.625,48.438
'[13:43:15.112]',0.435,0.648,48.438
'[13:43:15.120]',0.431,0.672,49.219
'[13:43:15.128]',0.431,0.695,50.781
'[13:43:15.136]',0.427,0.727,54.688
'[13:43:15.144]',0.427,0.750,61.719
'[13:43:15.152]',0.424,0.773,71.094
'[13:43:15.160]',0.424,0.797,82.031
'[13:43:15.168]',0.420,0.812,92.188
'[13:43:15.176]',0.420,0.828,102.344
'[13:43:15.184]',0.416,0.836,111.719
'[13:43:15.192]',0.416,0.828,118.750
'[13:43:15.200]',0.412,0.805,123.438
'[13:43:15.208]',0.408,0.766,125.781
'[13:43:15.216]',0.408,0.719,125.781
'[13:43:15.224]',0.408,0.672,124.219
'[13:43:15.232]',0.404,0.625,122.656
'[13:43:15.240]',0.404,0.586,119.531
'[13:43:15.248]',0.400,0.547,116.406
'[13:43:15.256]',0.400,0.523,113.281
'[13:43:15.264]',0.400,0.508,109.375
'[13:43:15.272]',0.400,0.500,106.250
'[13:43:15.280]',0.400,0.492,103.125
'[13:43:15.288]',0.400,0.492,100.000
'[13:43:15.296]',0.396,0.492,96.875
'[13:43:15.304]',0.396,0.492,93.750
'[13:43:15.312]',0.392,0.492,90.625
'[13:43:15.320]',0.392,0.492,88.281
'[13:43:15.328]',0.392,0.492,85.938
'[13:43:15.336]',0.392,0.492,82.812
'[13:43:15.344]',0.388,0.492,80.469
'[13:43:15.352]',0.388,0.492,78.125
'[13:43:15.360]',0.384,0.492,75.781
'[13:43:15.368]',0.384,0.492,73.438
'[13:43:15.376]',0.384,0.492,71.875
'[13:43:15.384]',0.388,0.492,69.531
'[13:43:15.392]',0.392,0.500,67.969
'[13:43:15.400]',0.404,0.500,66.406
'[13:43:15.408]',0.420,0.500,64.844
'[13:43:15.416]',0.439,0.500,64.844
'[13:43:15.424]',0.455,0.500,64.844
'[13:43:15.432]',0.482,0.500,64.844
'[13:43:15.440]',0.506,0.500,64.844
'[13:43:15.448]',0.533,0.508,65.625
'[13:43:15.456]',0.561,0.516,65.625
'[13:43:15.464]',0.584,0.539,66.406
'[13:43:15.472]',0.604,0.547,67.188
'[13:43:15.480]',0.624,0.570,67.188
'[13:43:15.488]',0.635,0.586,67.188
'[13:43:15.496]',0.643,0.594,67.188
'[13:43:15.504]',0.647,0.586,67.188
'[13:43:15.512]',0.651,0.586,67.188
'[13:43:15.520]',0.651,0.570,66.406
'[13:43:15.528]',0.651,0.539,65.625
'[13:43:15.536]',0.647,0.500,65.625
'[13:43:15.544]',0.643,0.492,64.844
'[13:43:15.552]',0.639,0.492,64.062
'[13:43:15.560]',0.631,0.492,63.281
'[13:43:15.568]',0.624,0.492,62.500
'[13:43:15.576]',0.620,0.492,61.719
'[13:43:15.584]',0.612,0.500,60.938
'[13:43:15.592]',0.604,0.500,60.156
'[13:43:15.600]',0.596,0.477,59.375
'[13:43:15.608]',0.588,0.422,58.594
'[13:43:15.616]',0.580,0.414,57.812
'[13:43:15.624]',0.573,0.633,57.031
'[13:43:15.632]',0.565,0.914,56.250
'[13:43:15.640]',0.557,1.078,56.250
'[13:43:15.648]',0.545,1.023,55.469
'[13:43:15.656]',0.537,0.836,54.688
'[13:43:15.664]',0.529,0.672,53.906
'[13:43:15.672]',0.522,0.570,53.906
'[13:43:15.680]',0.514,0.531,53.125
'[13:43:15.688]',0.510,0.508,52.344
'[13:43:15.696]',0.502,0.500,52.344
'[13:43:15.704]',0.502,0.500,52.344
'[13:43:15.712]',0.498,0.500,52.344
'[13:43:15.720]',0.498,0.500,52.344
'[13:43:15.728]',0.498,0.508,52.344
'[13:43:15.736]',0.498,0.516,52.344
'[13:43:15.744]',0.494,0.523,52.344
'[13:43:15.752]',0.494,0.531,51.562
'[13:43:15.760]',0.490,0.539,51.562
'[13:43:15.768]',0.486,0.547,51.562
'[13:43:15.776]',0.486,0.547,51.562
'[13:43:15.784]',0.482,0.562,50.781
'[13:43:15.792]',0.482,0.570,50.781
'[13:43:15.800]',0.478,0.570,50.781
'[13:43:15.808]',0.475,0.586,50.000
'[13:43:15.816]',0.471,0.602,50.000
'[13:43:15.824]',0.467,0.609,49.219
'[13:43:15.832]',0.467,0.617,49.219
'[13:43:15.840]',0.463,0.633,49.219
'[13:43:15.848]',0.459,0.648,48.438
'[13:43:15.856]',0.455,0.672,48.438
'[13:43:15.864]',0.451,0.688,49.219
'[13:43:15.872]',0.447,0.711,50.781
'[13:43:15.880]',0.443,0.742,54.688
'[13:43:15.888]',0.439,0.766,60.938
'[13:43:15.896]',0.439,0.797,69.531
'[13:43:15.904]',0.435,0.812,80.469
'[13:43:15.912]',0.435,0.828,90.625
'[13:43:15.920]',0.431,0.836,100.781
'[13:43:15.928]',0.431,0.844,110.156
'[13:43:15.936]',0.427,0.828,117.188
'[13:43:15.944]',0.424,0.805,121.875
'[13:43:15.952]',0.420,0.766,124.219
'[13:43:15.960]',0.420,0.719,124.219
'[13:43:15.968]',0.416,0.672,123.438
'[13:43:15.976]',0.416,0.625,121.094
'[13:43:15.984]',0.416,0.586,117.969
'[13:43:15.992]',0.416,0.562,114.062
'[13:43:16.000]',0.412,0.539,110.938
'[13:43:16.008]',0.412,0.523,107.031
'[13:43:16.016]',0.412,0.508,103.125
'[13:43:16.024]',0.408,0.500,100.000
'[13:43:16.032]',0.408,0.500,96.875
'[13:43:16.040]',0.408,0.500,93.750
'[13:43:16.048]',0.404,0.500,90.625
'[13:43:16.056]',0.404,0.500,87.500
'[13:43:16.064]',0.400,0.500,84.375
'[13:43:16.072]',0.400,0.500,81.250
'[13:43:16.080]',0.396,0.500,78.906
'[13:43:16.088]',0.396,0.500,76.562
'[13:43:16.096]',0.392,0.500,74.219
'[13:43:16.104]',0.392,0.500,71.875
'[13:43:16.112]',0.392,0.508,69.531
'[13:43:16.120]',0.396,0.508,67.969
'[13:43:16.128]',0.400,0.500,65.625
'[13:43:16.136]',0.408,0.500,64.062
'[13:43:16.144]',0.424,0.500,63.281
'[13:43:16.152]',0.443,0.500,62.500
'[13:43:16.160]',0.467,0.508,61.719
'[13:43:16.168]',0.490,0.508,61.719
'[13:43:16.176]',0.518,0.516,62.500
'[13:43:16.184]',0.545,0.516,62.500
'[13:43:16.192]',0.569,0.516,63.281
'[13:43:16.200]',0.592,0.516,64.062
'[13:43:16.208]',0.604,0.531,64.844
'[13:43:16.216]',0.604,0.547,64.844
'[13:43:16.224]',0.612,0.562,65.625
'[13:43:16.232]',0.616,0.578,65.625
'[13:43:16.240]',0.620,0.594,65.625
'[13:43:16.248]',0.624,0.602,65.625
'[13:43:16.256]',0.624,0.602,64.844
'[13:43:16.264]',0.620,0.586,64.062
'[13:43:16.272]',0.616,0.570,64.062
'[13:43:16.280]',0.612,0.547,63.281
'[13:43:16.288]',0.608,0.516,62.500
'[13:43:16.296]',0.604,0.500,61.719
'[13:43:16.304]',0.596,0.500,60.938
'[13:43:16.312]',0.592,0.500,60.156
'[13:43:16.320]',0.584,0.500,59.375
'[13:43:16.328]',0.576,0.500,58.594
'[13:43:16.336]',0.573,0.500,57.812
'[13:43:16.344]',0.565,0.500,57.031
'[13:43:16.352]',0.557,0.477,56.250
'[13:43:16.360]',0.549,0.438,55.469
'[13:43:16.368]',0.541,0.430,54.688
'[13:43:16.376]',0.533,0.656,53.906
'[13:43:16.384]',0.525,0.891,53.125
'[13:43:16.392]',0.518,1.016,53.125
'[13:43:16.400]',0.510,0.945,52.344
'[13:43:16.408]',0.506,0.797,52.344
'[13:43:16.416]',0.498,0.656,51.562
'[13:43:16.424]',0.494,0.570,51.562
'[13:43:16.432]',0.490,0.531,50.781
'[13:43:16.440]',0.486,0.508,50.781
'[13:43:16.448]',0.482,0.500,50.781
'[13:43:16.456]',0.478,0.500,50.781
'[13:43:16.464]',0.478,0.500,50.781
'[13:43:16.472]',0.475,0.500,50.781
'[13:43:16.480]',0.475,0.508,50.781
'[13:43:16.488]',0.475,0.516,50.781
'[13:43:16.496]',0.475,0.523,50.781
'[13:43:16.504]',0.475,0.531,50.781
'[13:43:16.512]',0.475,0.539,50.781
'[13:43:16.520]',0.471,0.547,50.000
'[13:43:16.528]',0.467,0.547,50.000
'[13:43:16.536]',0.467,0.555,50.000
'[13:43:16.544]',0.463,0.562,49.219
'[13:43:16.552]',0.459,0.570,49.219
'[13:43:16.560]',0.459,0.586,48.438
'[13:43:16.568]',0.455,0.594,48.438
'[13:43:16.576]',0.451,0.609,47.656
'[13:43:16.584]',0.447,0.617,47.656
'[13:43:16.592]',0.443,0.633,47.656
'[13:43:16.600]',0.439,0.648,46.875
'[13:43:16.608]',0.435,0.672,47.656
'[13:43:16.616]',0.435,0.688,47.656
'[13:43:16.624]',0.431,0.719,48.438
'[13:43:16.632]',0.431,0.750,50.781
'[13:43:16.640]',0.431,0.781,55.469
'[13:43:16.648]',0.427,0.797,62.500
'[13:43:16.656]',0.427,0.820,71.875
'[13:43:16.664]',0.424,0.836,81.250
'[13:43:16.672]',0.424,0.852,90.625
'[13:43:16.680]',0.420,0.852,99.219
'[13:43:16.688]',0.420,0.836,107.031
'[13:43:16.696]',0.416,0.805,112.500
'[13:43:16.704]',0.416,0.766,115.625
'[13:43:16.712]',0.416,0.711,116.406
'[13:43:16.720]',0.416,0.664,116.406
'[13:43:16.728]',0.412,0.617,114.062
'[13:43:16.736]',0.412,0.570,111.719
'[13:43:16.744]',0.412,0.547,108.594
'[13:43:16.752]',0.408,0.516,104.688
'[13:43:16.760]',0.408,0.500,100.781
'[13:43:16.768]',0.408,0.492,96.875
'[13:43:16.776]',0.408,0.492,92.969
'[13:43:16.784]',0.408,0.492,89.062
'[13:43:16.792]',0.404,0.484,85.938
'[13:43:16.800]',0.404,0.484,82.031
'[13:43:16.808]',0.404,0.484,78.906
'[13:43:16.816]',0.404,0.484,75.781
'[13:43:16.824]',0.404,0.492,72.656
'[13:43:16.832]',0.400,0.492,70.312
'[13:43:16.840]',0.400,0.492,67.969
'[13:43:16.848]',0.400,0.492,65.625
'[13:43:16.856]',0.396,0.492,64.062
'[13:43:16.864]',0.396,0.492,61.719
'[13:43:16.872]',0.396,0.500,60.156
'[13:43:16.880]',0.400,0.500,59.375
'[13:43:16.888]',0.404,0.500,58.594
'[13:43:16.896]',0.416,0.500,57.812
'[13:43:16.904]',0.427,0.500,57.812
'[13:43:16.912]',0.439,0.500,57.812
'[13:43:16.920]',0.459,0.500,58.594
'[13:43:16.928]',0.478,0.500,59.375
'[13:43:16.936]',0.502,0.508,60.156
'[13:43:16.944]',0.525,0.508,60.938
'[13:43:16.952]',0.545,0.516,61.719
'[13:43:16.960]',0.561,0.531,62.500
'[13:43:16.968]',0.573,0.547,62.500
'[13:43:16.976]',0.584,0.562,62.500
'[13:43:16.984]',0.592,0.578,63.281
'[13:43:16.992]',0.600,0.594,62.500
'[13:43:17.000]',0.604,0.594,62.500
'[13:43:17.008]',0.604,0.586,62.500
'[13:43:17.016]',0.604,0.570,61.719
'[13:43:17.024]',0.600,0.539,60.938
'[13:43:17.032]',0.600,0.516,60.156
'[13:43:17.040]',0.592,0.492,59.375
'[13:43:17.048]',0.584,0.492,59.375
'[13:43:17.056]',0.576,0.492,57.812
'[13:43:17.064]',0.573,0.492,57.812
'[13:43:17.072]',0.565,0.492,56.250
'[13:43:17.080]',0.557,0.492,55.469
'[13:43:17.088]',0.549,0.492,54.688
'[13:43:17.096]',0.537,0.477,54.688
'[13:43:17.104]',0.529,0.438,53.906
'[13:43:17.112]',0.522,0.422,53.125
'[13:43:17.120]',0.514,0.547,52.344
'[13:43:17.128]',0.506,0.781,51.562
'[13:43:17.136]',0.498,0.969,51.562
'[13:43:17.144]',0.494,1.000,50.781
'[13:43:17.152]',0.486,0.852,50.000
'[13:43:17.160]',0.482,0.695,50.000
'[13:43:17.168]',0.478,0.586,50.000
'[13:43:17.176]',0.475,0.531,49.219
'[13:43:17.184]',0.475,0.500,49.219
'[13:43:17.192]',0.475,0.500,49.219
'[13:43:17.200]',0.475,0.492,49.219
'[13:43:17.208]',0.471,0.492,49.219
'[13:43:17.216]',0.471,0.492,49.219
'[13:43:17.224]',0.471,0.500,49.219
'[13:43:17.232]',0.467,0.500,49.219
'[13:43:17.240]',0.467,0.500,49.219
'[13:43:17.248]',0.467,0.508,49.219
'[13:43:17.256]',0.463,0.516,49.219
'[13:43:17.264]',0.463,0.523,49.219
'[13:43:17.272]',0.459,0.531,48.438
'[13:43:17.280]',0.459,0.539,48.438
'[13:43:17.288]',0.455,0.547,48.438
'[13:43:17.296]',0.451,0.555,47.656
'[13:43:17.304]',0.447,0.570,47.656
'[13:43:17.312]',0.443,0.578,46.875
'[13:43:17.320]',0.443,0.586,46.875
'[13:43:17.328]',0.439,0.602,46.875
'[13:43:17.336]',0.435,0.617,46.094
'[13:43:17.344]',0.435,0.625,46.094
'[13:43:17.352]',0.431,0.648,46.094
'[13:43:17.360]',0.431,0.672,46.094
'[13:43:17.368]',0.431,0.695,46.875
'[13:43:17.376]',0.427,0.727,48.438
'[13:43:17.384]',0.427,0.750,52.344
'[13:43:17.392]',0.424,0.781,57.812
'[13:43:17.400]',0.424,0.805,65.625
'[13:43:17.408]',0.420,0.828,75.000
'[13:43:17.416]',0.420,0.844,84.375
'[13:43:17.424]',0.416,0.852,92.969
'[13:43:17.432]',0.416,0.836,100.781
'[13:43:17.440]',0.416,0.820,107.812
'[13:43:17.448]',0.412,0.781,111.719
'[13:43:17.456]',0.412,0.734,114.062
'[13:43:17.464]',0.408,0.688,114.844
'[13:43:17.472]',0.408,0.633,113.281
'[13:43:17.480]',0.408,0.586,110.938
'[13:43:17.488]',0.404,0.547,108.594
'[13:43:17.496]',0.404,0.523,105.469
'[13:43:17.504]',0.404,0.500,101.562
'[13:43:17.512]',0.400,0.500,97.656
'[13:43:17.520]',0.400,0.492,93.750
'[13:43:17.528]',0.400,0.484,89.844
'[13:43:17.536]',0.396,0.477,85.938
'[13:43:17.544]',0.396,0.477,82.812
'[13:43:17.552]',0.396,0.477,79.688
'[13:43:17.560]',0.396,0.477,76.562
'[13:43:17.568]',0.396,0.477,73.438
'[13:43:17.576]',0.396,0.477,70.312
'[13:43:17.584]',0.396,0.477,67.969
'[13:43:17.592]',0.396,0.484,65.625
'[13:43:17.600]',0.396,0.484,64.062
'[13:43:17.608]',0.396,0.492,61.719
'[13:43:17.616]',0.396,0.492,60.156
'[13:43:17.624]',0.396,0.492,58.594
'[13:43:17.632]',0.400,0.492,57.812
'[13:43:17.640]',0.404,0.492,57.031
