"'Time','II','ABP','PLETH'"
"'[16:33:30.440]',0.449,-,-"
"'[16:33:30.448]',0.504,-,-"
"'[16:33:30.456]',0.567,-,-"
"'[16:33:30.464]',0.575,-,-"
"'[16:33:30.472]',0.598,-,-"
"'[16:33:30.480]',0.630,-,-"
"'[16:33:30.488]',0.654,-,-"
"'[16:33:30.496]',0.630,-,-"
"'[16:33:30.504]',0.630,-,-"
"'[16:33:30.512]',0.567,-,-"
"'[16:33:30.520]',0.512,-,-"
"'[16:33:30.528]',0.441,-,-"
"'[16:33:30.536]',0.417,-,-"
"'[16:33:30.544]',0.386,-,-"
"'[16:33:30.552]',0.346,-,-"
"'[16:33:30.560]',0.331,-,-"
"'[16:33:30.568]',0.315,-,-"
"'[16:33:30.576]',0.307,-,-"
"'[16:33:30.584]',0.299,-,-"
"'[16:33:30.592]',0.291,-,-"
"'[16:33:30.600]',0.299,-,-"
"'[16:33:30.608]',0.283,-,-"
"'[16:33:30.616]',0.268,-,-"
"'[16:33:30.624]',0.291,-,-"
"'[16:33:30.632]',0.260,-,-"
"'[16:33:30.640]',0.283,-,-"
"'[16:33:30.648]',0.276,-,-"
"'[16:33:30.656]',0.276,-,-"
"'[16:33:30.664]',0.276,-,-"
"'[16:33:30.672]',0.268,-,-"
"'[16:33:30.680]',0.260,-,-"
"'[16:33:30.688]',0.276,-,-"
"'[16:33:30.696]',0.244,-,-"
"'[16:33:30.704]',0.244,-,-"
"'[16:33:30.712]',0.276,-,-"
"'[16:33:30.720]',0.244,-,-"
"'[16:33:30.728]',0.244,-,-"
"'[16:33:30.736]',0.260,-,-"
"'[16:33:30.744]',0.268,-,-"
"'[16:33:30.752]',0.291,-,-"
"'[16:33:30.760]',0.307,-,-"
"'[16:33:30.768]',0.354,-,-"
"'[16:33:30.776]',0.386,-,-"
"'[16:33:30.784]',0.441,-,-"
"'[16:33:30.792]',0.457,-,-"
"'[16:33:30.800]',0.488,-,-"
"'[16:33:30.808]',0.504,-,-"
"'[16:33:30.816]',0.496,-,-"
"'[16:33:30.824]',0.543,-,-"
"'[16:33:30.832]',0.488,-,-"
"'[16:33:30.840]',0.472,-,-"
"'[16:33:30.848]',0.496,-,-"
"'[16:33:30.856]',0.457,-,-"
"'[16:33:30.864]',0.449,-,-"
"'[16:33:30.872]',0.409,-,-"
"'[16:33:30.880]',0.402,-,-"
"'[16:33:30.888]',0.386,-,-"
"'[16:33:30.896]',0.386,-,-"
"'[16:33:30.904]',0.370,-,-"
"'[16:33:30.912]',0.339,-,-"
"'[16:33:30.920]',0.378,-,-"
"'[16:33:30.928]',0.630,-,-"
"'[16:33:30.936]',1.063,-,-"
"'[16:33:30.944]',1.346,-,-"
"'[16:33:30.952]',0.803,-,-"
"'[16:33:30.960]',0.276,-,-"
"'[16:33:30.968]',0.110,-,-"
"'[16:33:30.976]',0.189,-,-"
"'[16:33:30.984]',0.315,-,-"
"'[16:33:30.992]',0.331,-,-"
"'[16:33:31.000]',0.354,-,-"
"'[16:33:31.008]',0.339,-,-"
"'[16:33:31.016]',0.370,-,-"
"'[16:33:31.024]',0.362,-,-"
"'[16:33:31.032]',0.362,-,-"
"'[16:33:31.040]',0.346,-,-"
"'[16:33:31.048]',0.370,-,-"
"'[16:33:31.056]',0.346,-,-"
"'[16:33:31.064]',0.331,-,-"
"'[16:33:31.072]',0.315,-,-"
"'[16:33:31.080]',0.331,-,-"
"'[16:33:31.088]',0.315,-,-"
"'[16:33:31.096]',0.307,-,-"
"'[16:33:31.104]',0.315,-,-"
"'[16:33:31.112]',0.260,-,-"
"'[16:33:31.120]',0.252,-,-"
"'[16:33:31.128]',0.252,-,-"
"'[16:33:31.136]',0.276,-,-"
"'[16:33:31.144]',0.252,-,-"
"'[16:33:31.152]',0.268,-,-"
"'[16:33:31.160]',0.291,-,-"
"'[16:33:31.168]',0.315,-,-"
"'[16:33:31.176]',0.346,-,-"
"'[16:33:31.184]',0.386,-,-"
"'[16:33:31.192]',0.386,-,-"
"'[16:33:31.200]',0.417,-,-"
"'[16:33:31.208]',0.402,-,-"
"'[16:33:31.216]',0.417,-,-"
"'[16:33:31.224]',0.425,-,-"
"'[16:33:31.232]',0.394,-,-"
"'[16:33:31.240]',0.370,-,-"
"'[16:33:31.248]',0.307,-,-"
"'[16:33:31.256]',0.260,-,-"
"'[16:33:31.264]',0.213,-,-"
"'[16:33:31.272]',0.165,-,-"
"'[16:33:31.280]',0.134,-,-"
"'[16:33:31.288]',0.118,-,-"
"'[16:33:31.296]',0.110,-,-"
"'[16:33:31.304]',0.142,-,-"
"'[16:33:31.312]',0.134,-,-"
"'[16:33:31.320]',0.150,-,-"
"'[16:33:31.328]',0.189,-,-"
"'[16:33:31.336]',0.205,-,-"
"'[16:33:31.344]',0.213,-,-"
"'[16:33:31.352]',0.236,-,-"
"'[16:33:31.360]',0.236,-,-"
"'[16:33:31.368]',0.236,-,-"
"'[16:33:31.376]',0.213,-,-"
"'[16:33:31.384]',0.205,-,-"
"'[16:33:31.392]',0.213,-,-"
"'[16:33:31.400]',0.197,-,-"
"'[16:33:31.408]',0.205,-,-"
"'[16:33:31.416]',0.213,-,-"
"'[16:33:31.424]',0.213,-,-"
"'[16:33:31.432]',0.197,-,-"
"'[16:33:31.440]',0.205,-,-"
"'[16:33:31.448]',0.236,-,-"
"'[16:33:31.456]',0.244,-,-"
"'[16:33:31.464]',0.236,-,-"
"'[16:33:31.472]',0.268,-,-"
"'[16:33:31.480]',0.260,-,-"
"'[16:33:31.488]',0.260,-,-"
"'[16:33:31.496]',0.276,-,-"
"'[16:33:31.504]',0.276,-,-"
"'[16:33:31.512]',0.307,-,-"
"'[16:33:31.520]',0.315,-,-"
"'[16:33:31.528]',0.307,-,-"
"'[16:33:31.536]',0.331,-,-"
"'[16:33:31.544]',0.331,-,-"
"'[16:33:31.552]',0.299,-,-"
"'[16:33:31.560]',0.283,-,-"
"'[16:33:31.568]',0.307,-,-"
"'[16:33:31.576]',0.315,-,-"
"'[16:33:31.584]',0.291,-,-"
"'[16:33:31.592]',0.276,-,-"
"'[16:33:31.600]',0.260,-,-"
"'[16:33:31.608]',0.260,-,-"
"'[16:33:31.616]',0.244,-,-"
"'[16:33:31.624]',0.260,-,-"
"'[16:33:31.632]',0.260,-,-"
"'[16:33:31.640]',0.236,-,-"
"'[16:33:31.648]',0.283,-,-"
"'[16:33:31.656]',0.457,-,-"
"'[16:33:31.664]',0.780,-,-"
"'[16:33:31.672]',1.079,-,-"
"'[16:33:31.680]',0.709,-,-"
"'[16:33:31.688]',0.236,-,-"
"'[16:33:31.696]',0.039,-,-"
"'[16:33:31.704]',0.110,-,-"
"'[16:33:31.712]',0.165,-,-"
"'[16:33:31.720]',0.205,-,-"
"'[16:33:31.728]',0.213,-,-"
"'[16:33:31.736]',0.205,-,-"
"'[16:33:31.744]',0.189,-,-"
"'[16:33:31.752]',0.205,-,-"
"'[16:33:31.760]',0.181,-,-"
"'[16:33:31.768]',0.189,-,-"
"'[16:33:31.776]',0.173,-,-"
"'[16:33:31.784]',0.165,-,-"
"'[16:33:31.792]',0.236,-,-"
"'[16:33:31.800]',0.236,-,-"
"'[16:33:31.808]',0.213,-,-"
"'[16:33:31.816]',0.244,-,-"
"'[16:33:31.824]',0.260,-,-"
"'[16:33:31.832]',0.260,-,-"
"'[16:33:31.840]',0.276,-,-"
"'[16:33:31.848]',0.307,-,-"
"'[16:33:31.856]',0.315,-,-"
"'[16:33:31.864]',0.299,-,-"
"'[16:33:31.872]',0.307,-,-"
"'[16:33:31.880]',0.346,-,-"
"'[16:33:31.888]',0.370,-,-"
"'[16:33:31.896]',0.394,-,-"
"'[16:33:31.904]',0.386,-,-"
"'[16:33:31.912]',0.378,-,-"
"'[16:33:31.920]',0.417,-,-"
"'[16:33:31.928]',0.433,-,-"
"'[16:33:31.936]',0.457,-,-"
"'[16:33:31.944]',0.472,-,-"
"'[16:33:31.952]',0.496,-,-"
"'[16:33:31.960]',0.488,-,-"
"'[16:33:31.968]',0.496,-,-"
"'[16:33:31.976]',0.433,-,-"
"'[16:33:31.984]',0.386,-,-"
"'[16:33:31.992]',0.354,-,-"
"'[16:33:32.000]',0.315,-,-"
"'[16:33:32.008]',0.252,-,-"
"'[16:33:32.016]',0.236,-,-"
"'[16:33:32.024]',0.244,-,-"
"'[16:33:32.032]',0.213,-,-"
"'[16:33:32.040]',0.220,-,-"
"'[16:33:32.048]',0.213,-,-"
"'[16:33:32.056]',0.260,-,-"
"'[16:33:32.064]',0.236,-,-"
"'[16:33:32.072]',0.244,-,-"
"'[16:33:32.080]',0.276,-,-"
"'[16:33:32.088]',0.276,-,-"
"'[16:33:32.096]',0.236,-,-"
"'[16:33:32.104]',0.252,-,-"
"'[16:33:32.112]',0.220,-,-"
"'[16:33:32.120]',0.260,-,-"
"'[16:33:32.128]',0.244,-,-"
"'[16:33:32.136]',0.236,-,-"
"'[16:33:32.144]',0.252,-,-"
"'[16:33:32.152]',0.268,-,-"
"'[16:33:32.160]',0.291,-,-"
"'[16:33:32.168]',0.315,-,-"
"'[16:33:32.176]',0.307,-,-"
"'[16:33:32.184]',0.331,-,-"
"'[16:33:32.192]',0.331,-,-"
"'[16:33:32.200]',0.291,-,-"
"'[16:33:32.208]',0.331,-,-"
"'[16:33:32.216]',0.315,-,-"
"'[16:33:32.224]',0.323,-,-"
"'[16:33:32.232]',0.331,-,-"
"'[16:33:32.240]',0.346,-,-"
"'[16:33:32.248]',0.331,-,-"
"'[16:33:32.256]',0.354,-,-"
"'[16:33:32.264]',0.331,-,-"
"'[16:33:32.272]',0.346,-,-"
"'[16:33:32.280]',0.315,-,-"
"'[16:33:32.288]',0.268,-,-"
"'[16:33:32.296]',0.291,-,-"
"'[16:33:32.304]',0.268,-,-"
"'[16:33:32.312]',0.260,-,-"
"'[16:33:32.320]',0.291,-,-"
"'[16:33:32.328]',0.276,-,-"
"'[16:33:32.336]',0.260,-,-"
"'[16:33:32.344]',0.260,-,-"
"'[16:33:32.352]',0.283,-,-"
"'[16:33:32.360]',0.276,-,-"
"'[16:33:32.368]',0.291,-,-"
"'[16:33:32.376]',0.346,-,-"
"'[16:33:32.384]',0.512,-,-"
"'[16:33:32.392]',0.795,-,-"
"'[16:33:32.400]',1.102,-,-"
"'[16:33:32.408]',0.709,-,-"
"'[16:33:32.416]',0.315,-,-"
"'[16:33:32.424]',0.150,-,-"
"'[16:33:32.432]',0.181,-,-"
"'[16:33:32.440]',0.252,-,-"
"'[16:33:32.448]',0.268,-,-"
"'[16:33:32.456]',0.252,-,-"
"'[16:33:32.464]',0.276,-,-"
"'[16:33:32.472]',0.283,-,-"
"'[16:33:32.480]',0.315,-,-"
"'[16:33:32.488]',0.307,-,-"
"'[16:33:32.496]',0.291,-,-"
"'[16:33:32.504]',0.331,-,-"
"'[16:33:32.512]',0.315,-,-"
"'[16:33:32.520]',0.323,-,-"
"'[16:33:32.528]',0.331,-,-"
"'[16:33:32.536]',0.315,-,-"
"'[16:33:32.544]',0.307,-,-"
"'[16:33:32.552]',0.346,-,-"
"'[16:33:32.560]',0.339,-,-"
"'[16:33:32.568]',0.346,-,-"
"'[16:33:32.576]',0.346,-,-"
"'[16:33:32.584]',0.362,-,-"
"'[16:33:32.592]',0.331,-,-"
"'[16:33:32.600]',0.370,-,-"
"'[16:33:32.608]',0.386,-,-"
"'[16:33:32.616]',0.370,-,-"
"'[16:33:32.624]',0.402,-,-"
"'[16:33:32.632]',0.394,-,-"
"'[16:33:32.640]',0.457,-,-"
"'[16:33:32.648]',0.472,-,-"
"'[16:33:32.656]',0.496,-,-"
"'[16:33:32.664]',0.496,-,-"
"'[16:33:32.672]',0.528,-,-"
"'[16:33:32.680]',0.488,-,-"
"'[16:33:32.688]',0.543,-,-"
"'[16:33:32.696]',0.496,-,-"
"'[16:33:32.704]',0.449,-,-"
"'[16:33:32.712]',0.402,-,-"
"'[16:33:32.720]',0.402,-,-"
"'[16:33:32.728]',0.331,-,-"
"'[16:33:32.736]',0.315,-,-"
"'[16:33:32.744]',0.307,-,-"
"'[16:33:32.752]',0.291,-,-"
"'[16:33:32.760]',0.276,-,-"
"'[16:33:32.768]',0.307,-,-"
"'[16:33:32.776]',0.260,-,-"
"'[16:33:32.784]',0.323,-,-"
"'[16:33:32.792]',0.331,-,-"
"'[16:33:32.800]',0.315,-,-"
"'[16:33:32.808]',0.346,-,-"
"'[16:33:32.816]',0.370,-,-"
"'[16:33:32.824]',0.362,-,-"
"'[16:33:32.832]',0.370,-,-"
"'[16:33:32.840]',0.409,-,-"
"'[16:33:32.848]',0.441,-,-"
"'[16:33:32.856]',0.457,-,-"
"'[16:33:32.864]',0.457,-,-"
"'[16:33:32.872]',0.457,-,-"
"'[16:33:32.880]',0.480,-,-"
"'[16:33:32.888]',0.488,-,-"
"'[16:33:32.896]',0.480,-,-"
"'[16:33:32.904]',0.504,-,-"
"'[16:33:32.912]',0.528,-,-"
"'[16:33:32.920]',0.543,-,-"
"'[16:33:32.928]',0.528,-,-"
"'[16:33:32.936]',0.535,-,-"
"'[16:33:32.944]',0.559,-,-"
"'[16:33:32.952]',0.559,-,-"
"'[16:33:32.960]',0.567,-,-"
"'[16:33:32.968]',0.559,-,-"
"'[16:33:32.976]',0.567,-,-"
"'[16:33:32.984]',0.543,-,-"
"'[16:33:32.992]',0.520,-,-"
"'[16:33:33.000]',0.543,-,-"
"'[16:33:33.008]',0.465,-,-"
"'[16:33:33.016]',0.402,-,-"
"'[16:33:33.024]',0.370,-,-"
"'[16:33:33.032]',0.378,-,-"
"'[16:33:33.040]',0.362,-,-"
"'[16:33:33.048]',0.331,-,-"
"'[16:33:33.056]',0.299,-,-"
"'[16:33:33.064]',0.291,-,-"
"'[16:33:33.072]',0.260,-,-"
"'[16:33:33.080]',0.260,-,-"
"'[16:33:33.088]',0.291,-,-"
"'[16:33:33.096]',0.276,-,-"
"'[16:33:33.104]',0.386,-,-"
"'[16:33:33.112]',0.614,-,-"
"'[16:33:33.120]',0.937,-,-"
"'[16:33:33.128]',1.047,-,-"
"'[16:33:33.136]',0.535,-,-"
"'[16:33:33.144]',0.213,-,-"
"'[16:33:33.152]',0.150,-,-"
"'[16:33:33.160]',0.189,-,-"
"'[16:33:33.168]',0.244,-,-"
"'[16:33:33.176]',0.260,-,-"
"'[16:33:33.184]',0.236,-,-"
"'[16:33:33.192]',0.220,-,-"
"'[16:33:33.200]',0.228,-,-"
"'[16:33:33.208]',0.236,-,-"
"'[16:33:33.216]',0.197,-,-"
"'[16:33:33.224]',0.236,-,-"
"'[16:33:33.232]',0.205,-,-"
"'[16:33:33.240]',0.197,-,-"
"'[16:33:33.248]',0.213,-,-"
"'[16:33:33.256]',0.181,-,-"
"'[16:33:33.264]',0.213,-,-"
"'[16:33:33.272]',0.228,-,-"
"'[16:33:33.280]',0.236,-,-"
"'[16:33:33.288]',0.205,-,-"
"'[16:33:33.296]',0.189,-,-"
"'[16:33:33.304]',0.236,-,-"
"'[16:33:33.312]',0.220,-,-"
"'[16:33:33.320]',0.228,-,-"
"'[16:33:33.328]',0.236,-,-"
"'[16:33:33.336]',0.228,-,-"
"'[16:33:33.344]',0.213,-,-"
"'[16:33:33.352]',0.260,-,-"
"'[16:33:33.360]',0.268,-,-"
"'[16:33:33.368]',0.244,-,-"
"'[16:33:33.376]',0.291,-,-"
"'[16:33:33.384]',0.331,-,-"
"'[16:33:33.392]',0.315,-,-"
"'[16:33:33.400]',0.354,-,-"
"'[16:33:33.408]',0.362,-,-"
"'[16:33:33.416]',0.331,-,-"
"'[16:33:33.424]',0.291,-,-"
"'[16:33:33.432]',0.236,-,-"
"'[16:33:33.440]',0.252,-,-"
"'[16:33:33.448]',0.220,-,-"
"'[16:33:33.456]',0.181,-,-"
"'[16:33:33.464]',0.173,-,-"
"'[16:33:33.472]',0.134,-,-"
"'[16:33:33.480]',0.126,-,-"
"'[16:33:33.488]',0.150,-,-"
"'[16:33:33.496]',0.118,-,-"
"'[16:33:33.504]',0.181,-,-"
"'[16:33:33.512]',0.150,-,-"
"'[16:33:33.520]',0.134,-,-"
"'[16:33:33.528]',0.157,-,-"
"'[16:33:33.536]',0.165,-,-"
"'[16:33:33.544]',0.142,-,-"
"'[16:33:33.552]',0.173,-,-"
"'[16:33:33.560]',0.142,-,-"
"'[16:33:33.568]',0.173,-,-"
"'[16:33:33.576]',0.142,-,-"
"'[16:33:33.584]',0.165,-,-"
"'[16:33:33.592]',0.165,-,-"
"'[16:33:33.600]',0.181,-,-"
"'[16:33:33.608]',0.181,-,-"
"'[16:33:33.616]',0.142,-,-"
"'[16:33:33.624]',0.189,-,-"
"'[16:33:33.632]',0.213,-,-"
"'[16:33:33.640]',0.189,-,-"
"'[16:33:33.648]',0.165,-,-"
"'[16:33:33.656]',0.268,-,-"
"'[16:33:33.664]',0.213,-,-"
"'[16:33:33.672]',0.181,-,-"
"'[16:33:33.680]',0.252,-,-"
"'[16:33:33.688]',0.260,-,-"
"'[16:33:33.696]',0.244,-,-"
"'[16:33:33.704]',0.291,-,-"
"'[16:33:33.712]',0.291,-,-"
"'[16:33:33.720]',0.315,-,-"
"'[16:33:33.728]',0.315,-,-"
"'[16:33:33.736]',0.339,-,-"
"'[16:33:33.744]',0.291,-,-"
"'[16:33:33.752]',0.268,-,-"
"'[16:33:33.760]',0.276,-,-"
"'[16:33:33.768]',0.260,-,-"
"'[16:33:33.776]',0.228,-,-"
"'[16:33:33.784]',0.205,-,-"
"'[16:33:33.792]',0.157,-,-"
"'[16:33:33.800]',0.150,-,-"
"'[16:33:33.808]',0.150,-,-"
"'[16:33:33.816]',0.165,-,-"
"'[16:33:33.824]',0.213,-,-"
"'[16:33:33.832]',0.386,-,-"
"'[16:33:33.840]',0.669,-,-"
"'[16:33:33.848]',0.945,-,-"
"'[16:33:33.856]',0.575,-,-"
"'[16:33:33.864]',0.150,-,-"
"'[16:33:33.872]',-0.087,-,-"
"'[16:33:33.880]',-0.134,-,-"
"'[16:33:33.888]',-0.071,-,-"
"'[16:33:33.896]',-0.071,-,-"
"'[16:33:33.904]',-0.094,-,-"
"'[16:33:33.912]',-0.071,-,-"
"'[16:33:33.920]',-0.047,-,-"
"'[16:33:33.928]',-0.071,-,-"
"'[16:33:33.936]',-0.016,-,-"
"'[16:33:33.944]',0.008,-,-"
"'[16:33:33.952]',0.016,-,-"
"'[16:33:33.960]',0.024,-,-"
"'[16:33:33.968]',0.071,-,-"
"'[16:33:33.976]',0.094,-,-"
"'[16:33:33.984]',0.110,-,-"
"'[16:33:33.992]',0.150,-,-"
"'[16:33:34.000]',0.205,-,-"
"'[16:33:34.008]',0.228,-,-"
"'[16:33:34.016]',0.213,-,-"
"'[16:33:34.024]',0.244,-,-"
"'[16:33:34.032]',0.236,-,-"
"'[16:33:34.040]',0.268,-,-"
"'[16:33:34.048]',0.260,-,-"
"'[16:33:34.056]',0.276,-,-"
"'[16:33:34.064]',0.268,-,-"
"'[16:33:34.072]',0.236,-,-"
"'[16:33:34.080]',0.150,-,-"
"'[16:33:34.088]',0.354,-,-"
"'[16:33:34.096]',0.323,-,-"
"'[16:33:34.104]',0.417,-,-"
"'[16:33:34.112]',0.441,-,-"
"'[16:33:34.120]',0.465,-,-"
"'[16:33:34.128]',0.472,-,-"
"'[16:33:34.136]',0.496,-,-"
"'[16:33:34.144]',0.504,-,-"
"'[16:33:34.152]',0.488,-,-"
"'[16:33:34.160]',0.433,-,-"
"'[16:33:34.168]',0.409,-,-"
"'[16:33:34.176]',0.362,-,-"
"'[16:33:34.184]',0.370,-,-"
"'[16:33:34.192]',0.331,-,-"
"'[16:33:34.200]',0.323,-,-"
"'[16:33:34.208]',0.331,-,-"
"'[16:33:34.216]',0.331,-,-"
"'[16:33:34.224]',0.315,-,-"
"'[16:33:34.232]',0.291,-,-"
"'[16:33:34.240]',0.291,-,-"
"'[16:33:34.248]',0.323,-,-"
"'[16:33:34.256]',0.339,-,-"
"'[16:33:34.264]',0.307,-,-"
"'[16:33:34.272]',0.315,-,-"
"'[16:33:34.280]',0.283,-,-"
"'[16:33:34.288]',0.315,-,-"
"'[16:33:34.296]',0.362,-,-"
"'[16:33:34.304]',0.362,-,-"
"'[16:33:34.312]',0.315,-,-"
"'[16:33:34.320]',0.346,-,-"
"'[16:33:34.328]',0.378,-,-"
"'[16:33:34.336]',0.386,-,-"
"'[16:33:34.344]',0.394,-,-"
"'[16:33:34.352]',0.402,-,-"
"'[16:33:34.360]',0.386,-,-"
"'[16:33:34.368]',0.386,-,-"
"'[16:33:34.376]',0.346,-,-"
"'[16:33:34.384]',0.346,-,-"
"'[16:33:34.392]',0.354,-,-"
"'[16:33:34.400]',0.362,-,-"
"'[16:33:34.408]',0.354,-,-"
"'[16:33:34.416]',0.378,-,-"
"'[16:33:34.424]',0.370,-,-"
"'[16:33:34.432]',0.457,-,-"
"'[16:33:34.440]',0.472,-,-"
"'[16:33:34.448]',0.457,-,-"
"'[16:33:34.456]',0.433,-,-"
"'[16:33:34.464]',0.394,-,-"
"'[16:33:34.472]',0.370,-,-"
"'[16:33:34.480]',0.362,-,-"
"'[16:33:34.488]',0.331,-,-"
"'[16:33:34.496]',0.315,-,-"
"'[16:33:34.504]',0.331,-,-"
"'[16:33:34.512]',0.291,-,-"
"'[16:33:34.520]',0.307,-,-"
"'[16:33:34.528]',0.315,-,-"
"'[16:33:34.536]',0.315,-,-"
"'[16:33:34.544]',0.291,-,-"
"'[16:33:34.552]',0.315,-,-"
"'[16:33:34.560]',0.480,-,-"
"'[16:33:34.568]',0.811,-,-"
"'[16:33:34.576]',1.118,-,-"
"'[16:33:34.584]',0.827,-,-"
"'[16:33:34.592]',0.331,-,-"
"'[16:33:34.600]',0.165,-,-"
"'[16:33:34.608]',0.150,-,-"
"'[16:33:34.616]',0.260,-,-"
"'[16:33:34.624]',0.276,-,-"
"'[16:33:34.632]',0.299,-,-"
"'[16:33:34.640]',0.307,-,-"
"'[16:33:34.648]',0.299,-,-"
"'[16:33:34.656]',0.339,-,-"
"'[16:33:34.664]',0.370,-,-"
"'[16:33:34.672]',0.354,-,-"
"'[16:33:34.680]',0.354,-,-"
"'[16:33:34.688]',0.370,-,-"
"'[16:33:34.696]',0.378,-,-"
"'[16:33:34.704]',0.370,-,-"
"'[16:33:34.712]',0.386,-,-"
"'[16:33:34.720]',0.402,-,-"
"'[16:33:34.728]',0.417,-,-"
"'[16:33:34.736]',0.417,-,-"
"'[16:33:34.744]',0.409,-,-"
"'[16:33:34.752]',0.425,-,-"
"'[16:33:34.760]',0.417,-,-"
"'[16:33:34.768]',0.441,-,-"
"'[16:33:34.776]',0.433,-,-"
"'[16:33:34.784]',0.472,-,-"
"'[16:33:34.792]',0.488,-,-"
"'[16:33:34.800]',0.496,-,-"
"'[16:33:34.808]',0.512,-,-"
"'[16:33:34.816]',0.535,-,-"
"'[16:33:34.824]',0.591,-,-"
"'[16:33:34.832]',0.598,-,-"
"'[16:33:34.840]',0.591,-,-"
"'[16:33:34.848]',0.638,-,-"
"'[16:33:34.856]',0.622,-,-"
"'[16:33:34.864]',0.598,-,-"
"'[16:33:34.872]',0.614,-,-"
"'[16:33:34.880]',0.433,-,-"
"'[16:33:34.888]',0.543,-,-"
"'[16:33:34.896]',1.504,-,-"
"'[16:33:34.904]',0.646,-,-"
"'[16:33:34.912]',0.213,-,-"
"'[16:33:34.920]',0.315,-,-"
"'[16:33:34.928]',0.299,-,-"
"'[16:33:34.936]',0.331,-,-"
"'[16:33:34.944]',0.307,-,-"
"'[16:33:34.952]',0.331,-,-"
"'[16:33:34.960]',0.315,-,-"
"'[16:33:34.968]',0.331,-,-"
"'[16:33:34.976]',0.331,-,-"
"'[16:33:34.984]',0.346,-,-"
"'[16:33:34.992]',0.323,-,-"
"'[16:33:35.000]',0.331,-,-"
"'[16:33:35.008]',0.346,-,-"
"'[16:33:35.016]',0.370,-,-"
"'[16:33:35.024]',0.339,-,-"
"'[16:33:35.032]',0.354,-,-"
"'[16:33:35.040]',0.331,-,-"
"'[16:33:35.048]',0.315,-,-"
"'[16:33:35.056]',0.346,-,-"
"'[16:33:35.064]',0.323,-,-"
"'[16:33:35.072]',0.362,-,-"
"'[16:33:35.080]',0.346,-,-"
"'[16:33:35.088]',0.378,-,-"
"'[16:33:35.096]',0.402,-,-"
"'[16:33:35.104]',0.409,-,-"
"'[16:33:35.112]',0.402,-,-"
"'[16:33:35.120]',0.433,-,-"
"'[16:33:35.128]',0.417,-,-"
"'[16:33:35.136]',0.457,-,-"
"'[16:33:35.144]',0.441,-,-"
"'[16:33:35.152]',0.472,-,-"
"'[16:33:35.160]',0.457,-,-"
"'[16:33:35.168]',0.496,-,-"
"'[16:33:35.176]',0.480,-,-"
"'[16:33:35.184]',0.472,-,-"
"'[16:33:35.192]',0.417,-,-"
"'[16:33:35.200]',0.465,-,-"
"'[16:33:35.208]',0.449,-,-"
"'[16:33:35.216]',0.441,-,-"
"'[16:33:35.224]',0.394,-,-"
"'[16:33:35.232]',0.386,-,-"
"'[16:33:35.240]',0.346,-,-"
"'[16:33:35.248]',0.323,-,-"
"'[16:33:35.256]',0.346,-,-"
"'[16:33:35.264]',0.331,-,-"
"'[16:33:35.272]',0.315,-,-"
"'[16:33:35.280]',0.449,-,-"
"'[16:33:35.288]',0.764,-,-"
"'[16:33:35.296]',1.157,-,-"
"'[16:33:35.304]',1.276,-,-"
"'[16:33:35.312]',0.559,-,-"
"'[16:33:35.320]',0.236,-,-"
"'[16:33:35.328]',0.142,-,-"
"'[16:33:35.336]',0.220,-,-"
"'[16:33:35.344]',0.307,-,-"
"'[16:33:35.352]',0.276,-,-"
"'[16:33:35.360]',0.189,-,-"
"'[16:33:35.368]',0.268,-,-"
"'[16:33:35.376]',0.276,-,-"
"'[16:33:35.384]',0.220,-,-"
"'[16:33:35.392]',0.165,-,-"
"'[16:33:35.400]',0.181,-,-"
"'[16:33:35.408]',0.205,-,-"
"'[16:33:35.416]',0.197,-,-"
"'[16:33:35.424]',0.205,-,-"
"'[16:33:35.432]',0.197,-,-"
"'[16:33:35.440]',0.181,-,-"
"'[16:33:35.448]',0.173,-,-"
"'[16:33:35.456]',0.197,-,-"
"'[16:33:35.464]',0.189,-,-"
"'[16:33:35.472]',0.236,-,-"
"'[16:33:35.480]',0.220,-,-"
"'[16:33:35.488]',0.220,-,-"
"'[16:33:35.496]',0.213,-,-"
"'[16:33:35.504]',0.268,-,-"
"'[16:33:35.512]',0.299,-,-"
"'[16:33:35.520]',0.291,-,-"
"'[16:33:35.528]',0.315,-,-"
"'[16:33:35.536]',0.307,-,-"
"'[16:33:35.544]',0.362,-,-"
"'[16:33:35.552]',0.409,-,-"
"'[16:33:35.560]',0.386,-,-"
"'[16:33:35.568]',0.425,-,-"
"'[16:33:35.576]',0.386,-,-"
"'[16:33:35.584]',0.433,-,-"
"'[16:33:35.592]',0.386,-,-"
"'[16:33:35.600]',0.370,-,-"
"'[16:33:35.608]',0.307,-,-"
"'[16:33:35.616]',0.260,-,-"
"'[16:33:35.624]',0.236,-,-"
"'[16:33:35.632]',0.181,-,-"
"'[16:33:35.640]',0.102,-,-"
"'[16:33:35.648]',0.063,-,-"
"'[16:33:35.656]',0.024,-,-"
"'[16:33:35.664]',-0.165,-,-"
"'[16:33:35.672]',-0.016,-,-"
"'[16:33:35.680]',-0.220,-,-"
"'[16:33:35.688]',0.024,-,-"
"'[16:33:35.696]',-0.071,-,-"
"'[16:33:35.704]',0.079,-,-"
"'[16:33:35.712]',-0.094,-,-"
"'[16:33:35.720]',0.063,-,-"
"'[16:33:35.728]',-0.063,-,-"
"'[16:33:35.736]',0.150,-,-"
"'[16:33:35.744]',0.031,-,-"
"'[16:33:35.752]',0.165,-,-"
