"'Time','I','II','III','V','RESP','PLETH','ABP'"
"'[19:19:19.644]',-,-0.500,-0.500,-0.500,0.248,2.002,65.402"
"'[19:19:19.652]',-,-0.500,-0.500,-0.500,0.248,2.002,66.526"
"'[19:19:19.660]',-,-0.500,-0.500,-0.500,0.248,2.002,67.600"
"'[19:19:19.668]',-,-0.500,-0.500,-0.500,0.248,2.002,68.528"
"'[19:19:19.676]',-,-0.500,-0.500,-0.500,0.248,2.002,69.310"
"'[19:19:19.684]',-,-0.500,-0.500,-0.500,0.248,2.002,69.847"
"'[19:19:19.692]',-,-0.500,-0.500,-0.500,0.248,2.002,70.287"
"'[19:19:19.700]',-,-0.500,-0.500,-0.500,0.248,2.002,70.482"
"'[19:19:19.708]',-,-0.500,-0.500,-0.500,0.248,2.002,70.629"
"'[19:19:19.716]',-,-0.500,-0.500,-0.500,0.248,2.002,70.482"
"'[19:19:19.724]',-,-0.500,-0.500,-0.500,0.248,2.002,70.384"
"'[19:19:19.732]',-,-0.500,-0.500,-0.500,0.248,2.002,70.091"
"'[19:19:19.740]',-,-0.500,-0.500,-0.500,0.248,2.002,69.798"
"'[19:19:19.748]',-,-0.500,-0.500,-0.500,0.248,2.002,69.407"
"'[19:19:19.756]',-,-0.500,-0.500,-0.500,0.248,2.002,68.968"
"'[19:19:19.764]',-,-0.500,-0.500,-0.500,0.248,2.002,68.382"
"'[19:19:19.772]',-,-0.500,-0.500,-0.500,0.248,2.002,67.600"
"'[19:19:19.780]',-,-0.500,-0.500,-0.500,0.248,2.002,67.063"
"'[19:19:19.788]',-,-0.500,-0.500,-0.500,0.248,2.002,66.477"
"'[19:19:19.796]',-,-0.500,-0.500,-0.500,0.248,2.002,65.695"
"'[19:19:19.804]',-,-0.500,-0.500,-0.500,0.248,2.002,64.816"
"'[19:19:19.812]',-,-0.500,-0.500,-0.500,0.248,2.002,64.132"
"'[19:19:19.820]',-,-0.500,-0.500,-0.500,0.248,2.002,62.911"
"'[19:19:19.828]',-,-0.500,-0.500,-0.500,0.248,2.002,60.811"
"'[19:19:19.836]',-,-0.500,-0.500,-0.500,0.248,2.002,58.808"
"'[19:19:19.844]',-,-0.500,-0.500,-0.500,0.248,2.002,58.173"
"'[19:19:19.852]',-,-0.500,-0.500,-0.500,0.248,2.002,58.613"
"'[19:19:19.860]',-,-0.500,-0.500,-0.500,0.248,2.002,59.101"
"'[19:19:19.868]',-,-0.500,-0.500,-0.500,0.248,2.002,59.101"
"'[19:19:19.876]',-,-0.500,-0.500,-0.500,0.248,2.002,58.808"
"'[19:19:19.884]',-,-0.500,-0.500,-0.500,0.248,2.002,58.466"
"'[19:19:19.892]',-,-0.500,-0.500,-0.500,0.248,2.002,58.564"
"'[19:19:19.900]',-,-0.500,-0.500,-0.500,0.248,2.002,59.346"
"'[19:19:19.908]',-,-0.500,-0.500,-0.500,0.248,2.002,61.446"
"'[19:19:19.916]',-,-0.500,-0.500,-0.500,0.248,2.002,65.012"
"'[19:19:19.924]',-,-0.500,-0.500,-0.500,0.248,2.002,70.091"
"'[19:19:19.932]',-,-0.500,-0.500,-0.500,0.248,2.002,76.490"
"'[19:19:19.940]',-,-0.500,-0.500,-0.500,0.248,2.002,83.670"
"'[19:19:19.948]',-,-0.500,-0.500,-0.500,0.248,2.002,91.192"
"'[19:19:19.956]',-,-0.500,-0.500,-0.500,0.248,2.002,98.665"
"'[19:19:19.964]',-,-0.500,-0.500,-0.500,0.248,2.002,105.699"
"'[19:19:19.972]',-,-0.500,-0.500,-0.500,0.248,2.002,111.804"
"'[19:19:19.980]',-,-0.500,-0.500,-0.500,0.248,2.002,116.640"
"'[19:19:19.988]',-,-0.500,-0.500,-0.500,0.248,2.002,120.059"
"'[19:19:19.996]',-,-0.500,-0.500,-0.500,0.248,2.002,121.915"
"'[19:19:20.004]',-,-0.500,-0.500,-0.500,0.248,2.002,122.354"
"'[19:19:20.012]',-,-0.500,-0.500,-0.500,0.248,2.002,121.671"
"'[19:19:20.020]',-,-0.500,-0.500,-0.500,0.248,2.002,120.108"
"'[19:19:20.028]',-,-0.500,-0.500,-0.500,0.248,2.002,117.665"
"'[19:19:20.036]',-,-0.500,-0.500,-0.500,0.248,2.002,114.491"
"'[19:19:20.044]',-,-0.500,-0.500,-0.500,0.248,2.002,110.730"
"'[19:19:20.052]',-,-0.500,-0.500,-0.500,0.248,2.002,106.627"
"'[19:19:20.060]',-,-0.500,-0.500,-0.500,0.248,2.002,102.280"
"'[19:19:20.068]',-,-0.500,-0.500,-0.500,0.248,2.002,97.932"
"'[19:19:20.076]',-,-0.500,-0.500,-0.500,0.248,2.002,93.683"
"'[19:19:20.084]',-,-0.500,-0.500,-0.500,0.248,2.002,89.629"
"'[19:19:20.092]',-,-0.500,-0.500,-0.500,0.248,2.002,85.868"
"'[19:19:20.100]',-,-0.500,-0.500,-0.500,0.248,2.002,82.498"
"'[19:19:20.108]',-,-0.500,-0.500,-0.500,0.248,2.002,79.323"
"'[19:19:20.116]',-,-0.500,-0.500,-0.500,0.248,2.002,76.099"
"'[19:19:20.124]',-,-0.500,-0.500,-0.500,0.248,2.002,73.071"
"'[19:19:20.132]',-,-0.500,-0.500,-0.500,0.248,2.002,70.189"
"'[19:19:20.140]',-,-0.500,-0.500,-0.500,0.248,2.002,67.503"
"'[19:19:20.148]',-,-0.500,-0.500,-0.500,0.248,2.002,65.012"
"'[19:19:20.156]',-,-0.500,-0.500,-0.500,0.248,2.002,62.716"
"'[19:19:20.164]',-,-0.500,-0.500,-0.500,0.248,2.002,60.909"
"'[19:19:20.172]',-,-0.500,-0.500,-0.500,0.248,2.002,59.443"
"'[19:19:20.180]',-,-0.500,-0.500,-0.500,0.248,2.002,58.320"
"'[19:19:20.188]',-,-0.500,-0.500,-0.500,0.248,2.002,57.490"
"'[19:19:20.196]',-,-0.500,-0.500,-0.500,0.248,2.002,57.050"
"'[19:19:20.204]',-,-0.500,-0.500,-0.500,0.248,2.002,57.099"
"'[19:19:20.212]',-,-0.500,-0.500,-0.500,0.248,2.002,57.734"
"'[19:19:20.220]',-,-0.500,-0.500,-0.500,0.248,2.002,58.369"
"'[19:19:20.228]',-,-0.500,-0.500,-0.500,0.248,2.002,58.759"
"'[19:19:20.236]',-,-0.500,-0.500,-0.500,0.248,2.002,59.004"
"'[19:19:20.244]',-,-0.500,-0.500,-0.500,0.248,2.002,59.443"
"'[19:19:20.252]',-,-0.500,-0.500,-0.500,0.248,2.002,60.322"
"'[19:19:20.260]',-,-0.500,-0.500,-0.500,0.248,2.002,61.348"
"'[19:19:20.268]',-,-0.500,-0.500,-0.500,0.248,2.002,62.569"
"'[19:19:20.276]',-,-0.500,-0.500,-0.500,0.248,2.002,63.937"
"'[19:19:20.284]',-,-0.500,-0.500,-0.500,0.248,2.002,65.256"
"'[19:19:20.292]',-,-0.500,-0.500,-0.500,0.248,2.002,66.428"
"'[19:19:20.300]',-,-0.500,-0.500,-0.500,0.248,2.002,67.405"
"'[19:19:20.308]',-,-0.500,-0.500,-0.500,0.248,2.002,68.382"
"'[19:19:20.316]',-,-0.500,-0.500,-0.500,0.248,2.002,69.261"
"'[19:19:20.324]',-,-0.500,-0.500,-0.500,0.248,2.002,69.798"
"'[19:19:20.332]',-,-0.500,-0.500,-0.500,0.248,2.002,70.042"
"'[19:19:20.340]',-,-0.500,-0.500,-0.500,0.248,2.002,69.994"
"'[19:19:20.348]',-,-0.500,-0.500,-0.500,0.248,2.002,69.749"
"'[19:19:20.356]',-,-0.500,-0.500,-0.500,0.248,2.002,69.505"
"'[19:19:20.364]',-,-0.500,-0.500,-0.500,0.248,2.002,69.310"
"'[19:19:20.372]',-,-0.500,-0.500,-0.500,0.248,2.002,68.919"
"'[19:19:20.380]',-,-0.500,-0.500,-0.500,0.248,2.002,68.479"
"'[19:19:20.388]',-,-0.500,-0.500,-0.500,0.248,2.002,67.942"
"'[19:19:20.396]',-,-0.500,-0.500,-0.500,0.248,2.002,67.161"
"'[19:19:20.404]',-,-0.500,-0.500,-0.500,0.248,2.002,66.281"
"'[19:19:20.412]',-,-0.500,-0.500,-0.500,0.248,2.002,65.598"
"'[19:19:20.420]',-,-0.500,-0.500,-0.500,0.248,2.002,64.865"
"'[19:19:20.428]',-,-0.500,-0.500,-0.500,0.248,2.002,64.035"
"'[19:19:20.436]',-,-0.500,-0.500,-0.500,0.248,2.002,63.155"
"'[19:19:20.444]',-,-0.500,-0.500,-0.500,0.248,2.002,62.374"
"'[19:19:20.452]',-,-0.500,-0.500,-0.500,0.248,2.002,61.690"
"'[19:19:20.460]',-,-0.500,-0.500,-0.500,0.248,2.002,60.909"
"'[19:19:20.468]',-,-0.500,-0.500,-0.500,0.248,2.002,60.322"
"'[19:19:20.476]',-,-0.500,-0.500,-0.500,0.248,2.002,59.736"
"'[19:19:20.484]',-,-0.500,-0.500,-0.500,0.248,2.002,59.297"
"'[19:19:20.492]',-,-0.500,-0.500,-0.500,0.248,2.002,58.662"
"'[19:19:20.500]',-,-0.500,-0.500,-0.500,0.248,2.002,58.124"
"'[19:19:20.508]',-,-0.500,-0.500,-0.500,0.248,2.002,57.734"
"'[19:19:20.516]',-,-0.500,-0.500,-0.500,0.248,2.002,57.587"
"'[19:19:20.524]',-,-0.500,-0.500,-0.500,0.248,2.002,57.978"
"'[19:19:20.532]',-,-0.500,-0.500,-0.500,0.248,2.002,59.297"
"'[19:19:20.540]',-,-0.500,-0.500,-0.500,0.248,2.002,62.130"
"'[19:19:20.548]',-,-0.500,-0.500,-0.500,0.248,2.002,66.477"
"'[19:19:20.556]',-,-0.500,-0.500,-0.500,0.248,2.002,72.240"
"'[19:19:20.564]',-,-0.500,-0.500,-0.500,0.248,2.002,79.030"
"'[19:19:20.572]',-,-0.500,-0.500,-0.500,0.248,2.002,86.601"
"'[19:19:20.580]',-,-0.500,-0.500,-0.500,0.248,2.002,94.513"
"'[19:19:20.588]',-,-0.500,-0.500,-0.500,0.248,2.002,102.182"
"'[19:19:20.596]',-,-0.500,-0.500,-0.500,0.248,2.002,109.264"
"'[19:19:20.604]',-,-0.500,-0.500,-0.500,0.248,2.002,115.321"
"'[19:19:20.612]',-,-0.500,-0.500,-0.500,0.248,2.002,120.254"
"'[19:19:20.620]',-,-0.500,-0.500,-0.500,0.248,2.002,123.673"
"'[19:19:20.628]',-,-0.500,-0.500,-0.500,0.248,2.002,125.432"
"'[19:19:20.636]',-,-0.500,-0.500,-0.500,0.248,2.002,125.627"
"'[19:19:20.644]',-,-0.500,-0.500,-0.500,0.248,2.002,124.357"
"'[19:19:20.652]',-,-0.500,-0.500,-0.500,0.248,2.002,122.061"
"'[19:19:20.660]',-,-0.500,-0.500,-0.500,0.248,2.002,118.789"
"'[19:19:20.668]',-,-0.500,-0.500,-0.500,0.248,2.002,114.979"
"'[19:19:20.676]',-,-0.500,-0.500,-0.500,0.248,2.002,110.534"
"'[19:19:20.684]',-,-0.500,-0.500,-0.500,0.248,2.002,105.796"
"'[19:19:20.692]',-,-0.500,-0.500,-0.500,0.248,2.002,100.912"
"'[19:19:20.700]',-,-0.500,-0.500,-0.500,0.248,2.002,96.125"
"'[19:19:20.708]',-,-0.500,-0.500,-0.500,0.248,2.002,91.534"
"'[19:19:20.716]',-,-0.500,-0.500,-0.500,0.248,2.002,87.529"
"'[19:19:20.724]',-,-0.500,-0.500,-0.500,0.248,2.002,84.012"
"'[19:19:20.732]',-,-0.500,-0.500,-0.500,0.248,2.002,80.739"
"'[19:19:20.740]',-,-0.500,-0.500,-0.500,0.248,2.002,77.613"
"'[19:19:20.748]',-,-0.500,-0.500,-0.500,0.248,2.002,74.731"
"'[19:19:20.756]',-,-0.500,-0.500,-0.500,0.248,2.002,71.947"
"'[19:19:20.764]',-,-0.500,-0.500,-0.500,0.248,2.002,69.066"
"'[19:19:20.772]',-,-0.500,-0.500,-0.500,0.248,2.002,66.233"
"'[19:19:20.780]',-,-0.500,-0.500,-0.500,0.248,2.002,63.790"
"'[19:19:20.788]',-,-0.500,-0.500,-0.500,0.248,2.002,61.690"
"'[19:19:20.796]',-,-0.500,-0.500,-0.500,0.248,2.002,59.883"
"'[19:19:20.804]',-,-0.500,-0.500,-0.500,0.248,2.002,58.564"
"'[19:19:20.812]',-,-0.500,-0.500,-0.500,0.248,2.002,57.783"
"'[19:19:20.820]',-,-0.500,-0.500,-0.500,0.248,2.002,57.343"
"'[19:19:20.828]',-,-0.500,-0.500,-0.500,0.248,2.002,57.001"
"'[19:19:20.836]',-,-0.500,-0.500,-0.500,0.248,2.002,56.855"
"'[19:19:20.844]',-,-0.500,-0.500,-0.500,0.248,2.002,57.099"
"'[19:19:20.852]',-,-0.500,-0.500,-0.500,0.248,2.002,57.587"
"'[19:19:20.860]',-,-0.500,-0.500,-0.500,0.248,2.002,58.320"
"'[19:19:20.868]',-,-0.500,-0.500,-0.500,0.248,2.002,59.150"
"'[19:19:20.876]',-,-0.500,-0.500,-0.500,0.248,2.002,60.127"
"'[19:19:20.884]',-,-0.500,-0.500,-0.500,0.248,2.002,61.006"
"'[19:19:20.892]',-,-0.500,-0.500,-0.500,0.248,2.002,61.885"
"'[19:19:20.900]',-,-0.500,-0.500,-0.500,0.248,2.002,62.862"
"'[19:19:20.908]',-,-0.500,-0.500,-0.500,0.248,2.002,64.132"
"'[19:19:20.916]',-,-0.500,-0.500,-0.500,0.248,2.002,65.402"
"'[19:19:20.924]',-,-0.500,-0.500,-0.500,0.248,2.002,66.672"
"'[19:19:20.932]',-,-0.500,-0.500,-0.500,0.248,2.002,67.942"
"'[19:19:20.940]',-,-0.500,-0.500,-0.500,0.248,2.002,68.968"
"'[19:19:20.948]',-,-0.500,-0.500,-0.500,0.248,2.002,69.749"
"'[19:19:20.956]',-,-0.500,-0.500,-0.500,0.248,2.002,70.189"
"'[19:19:20.964]',-,-0.500,-0.500,-0.500,0.248,2.002,70.531"
"'[19:19:20.972]',-,-0.500,-0.500,-0.500,0.248,2.002,70.726"
"'[19:19:20.980]',-,-0.500,-0.500,-0.500,0.248,2.002,70.824"
"'[19:19:20.988]',-,-0.500,-0.500,-0.500,0.248,2.002,70.726"
"'[19:19:20.996]',-,-0.500,-0.500,-0.500,0.248,2.002,70.629"
"'[19:19:21.004]',-,-0.500,-0.500,-0.500,0.248,2.002,70.384"
"'[19:19:21.012]',-,-0.500,-0.500,-0.500,0.248,2.002,69.994"
"'[19:19:21.020]',-,-0.500,-0.500,-0.500,0.248,2.002,69.505"
"'[19:19:21.028]',-,-0.500,-0.500,-0.500,0.248,2.002,68.919"
"'[19:19:21.036]',-,-0.500,-0.500,-0.500,0.248,2.002,68.284"
"'[19:19:21.044]',-,-0.500,-0.500,-0.500,0.248,2.002,67.551"
"'[19:19:21.052]',-,-0.500,-0.500,-0.500,0.248,2.002,66.916"
"'[19:19:21.060]',-,-0.500,-0.500,-0.500,0.248,2.002,66.428"
"'[19:19:21.068]',-,-0.500,-0.500,-0.500,0.248,2.002,66.184"
"'[19:19:21.076]',-,-0.500,-0.500,-0.500,0.248,2.002,65.988"
"'[19:19:21.084]',-,-0.500,-0.500,-0.500,0.248,2.002,65.793"
"'[19:19:21.092]',-,-0.500,-0.500,-0.500,0.248,2.002,65.744"
"'[19:19:21.100]',-,-0.500,-0.500,-0.500,0.248,2.002,65.695"
"'[19:19:21.108]',-,-0.500,-0.500,-0.500,0.248,2.002,65.695"
"'[19:19:21.116]',-,-0.500,-0.500,-0.500,0.248,2.002,65.793"
"'[19:19:21.124]',-,-0.500,-0.500,-0.500,0.248,2.002,66.184"
"'[19:19:21.132]',-,-0.500,-0.500,-0.500,0.248,2.002,66.721"
"'[19:19:21.140]',-,-0.500,-0.500,-0.500,0.248,2.002,67.698"
"'[19:19:21.148]',-,-0.500,-0.500,-0.500,0.248,2.002,69.505"
"'[19:19:21.156]',-,-0.500,-0.500,-0.500,0.248,2.002,72.778"
"'[19:19:21.164]',-,-0.500,-0.500,-0.500,0.248,2.002,77.858"
"'[19:19:21.172]',-,-0.500,-0.500,-0.500,0.248,2.002,84.598"
"'[19:19:21.180]',-,-0.500,-0.500,-0.500,0.248,2.002,92.511"
"'[19:19:21.188]',-,-0.500,-0.500,-0.500,0.248,2.002,100.912"
"'[19:19:21.196]',-,-0.500,-0.500,-0.500,0.248,2.002,109.167"
"'[19:19:21.204]',-,-0.500,-0.500,-0.500,0.248,2.002,116.884"
"'[19:19:21.212]',-,-0.500,-0.500,-0.500,0.248,2.002,123.624"
"'[19:19:21.220]',-,-0.500,-0.500,-0.500,0.248,2.002,129.193"
"'[19:19:21.228]',-,-0.500,-0.500,-0.500,0.248,2.002,133.296"
"'[19:19:21.236]',-,-0.500,-0.500,-0.500,0.248,2.002,135.640"
"'[19:19:21.244]',-,-0.500,-0.500,-0.500,0.248,2.002,136.226"
"'[19:19:21.252]',-,-0.500,-0.500,-0.500,0.248,2.002,135.249"
"'[19:19:21.260]',-,-0.500,-0.500,-0.500,0.248,2.002,133.100"
"'[19:19:21.268]',-,-0.500,-0.500,-0.500,0.248,2.002,130.170"
"'[19:19:21.276]',-,-0.500,-0.500,-0.500,0.248,2.002,126.409"
"'[19:19:21.284]',-,-0.500,-0.500,-0.500,0.248,2.002,122.159"
"'[19:19:21.292]',-,-0.500,-0.500,-0.500,0.248,2.002,117.763"
"'[19:19:21.300]',-,-0.500,-0.500,-0.500,0.248,2.002,113.514"
"'[19:19:21.308]',-,-0.500,-0.500,-0.500,0.248,2.002,109.118"
"'[19:19:21.316]',-,-0.500,-0.500,-0.500,0.248,2.002,104.282"
"'[19:19:21.324]',-,-0.500,-0.500,-0.500,0.248,2.002,99.349"
"'[19:19:21.332]',-,-0.500,-0.500,-0.500,0.248,2.002,95.051"
"'[19:19:21.340]',-,-0.500,-0.500,-0.500,0.248,2.002,91.729"
"'[19:19:21.348]',-,-0.500,-0.500,-0.500,0.248,2.002,89.189"
"'[19:19:21.356]',-,-0.500,-0.500,-0.500,0.248,2.002,86.698"
"'[19:19:21.364]',-,-0.500,-0.500,-0.500,0.248,2.002,83.865"
"'[19:19:21.372]',-,-0.500,-0.500,-0.500,0.248,2.002,81.277"
"'[19:19:21.380]',-,-0.500,-0.500,-0.500,0.248,2.002,79.127"
"'[19:19:21.388]',-,-0.500,-0.500,-0.500,0.248,2.002,77.174"
"'[19:19:21.396]',-,-0.500,-0.500,-0.500,0.248,2.002,75.171"
"'[19:19:21.404]',-,-0.500,-0.500,-0.500,0.248,2.002,73.168"
"'[19:19:21.412]',-,-0.500,-0.500,-0.500,0.248,2.002,71.312"
"'[19:19:21.420]',-,-0.500,-0.500,-0.500,0.248,2.002,69.603"
"'[19:19:21.428]',-,-0.500,-0.500,-0.500,0.248,2.002,67.991"
"'[19:19:21.436]',-,-0.500,-0.500,-0.500,0.248,2.002,66.379"
"'[19:19:21.444]',-,-0.500,-0.500,-0.500,0.248,2.002,64.914"
"'[19:19:21.452]',-,-0.500,-0.500,-0.500,0.248,2.002,64.132"
"'[19:19:21.460]',-,-0.500,-0.500,-0.500,0.248,2.002,63.986"
"'[19:19:21.468]',-,-0.500,-0.500,-0.500,0.248,2.002,64.816"
"'[19:19:21.476]',-,-0.500,-0.500,-0.500,0.248,2.002,66.526"
"'[19:19:21.484]',-,-0.500,-0.500,-0.500,0.248,2.002,68.675"
"'[19:19:21.492]',-,-0.500,-0.500,-0.500,0.248,2.002,69.603"
"'[19:19:21.500]',-,-0.500,-0.500,-0.500,0.248,2.002,68.968"
"'[19:19:21.508]',-,-0.500,-0.500,-0.500,0.248,2.002,67.698"
"'[19:19:21.516]',-,-0.500,-0.500,-0.500,0.248,2.002,66.916"
"'[19:19:21.524]',-,-0.500,-0.500,-0.500,0.248,2.002,67.551"
"'[19:19:21.532]',-,-0.500,-0.500,-0.500,0.248,2.002,69.505"
"'[19:19:21.540]',-,-0.500,-0.500,-0.500,0.248,2.002,71.068"
"'[19:19:21.548]',-,-0.500,-0.500,-0.500,0.248,2.002,71.508"
"'[19:19:21.556]',-,-0.500,-0.500,-0.500,0.248,2.002,71.605"
"'[19:19:21.564]',-,-0.500,-0.500,-0.500,0.248,2.002,72.192"
"'[19:19:21.572]',-,-0.500,-0.500,-0.500,0.248,2.002,72.875"
"'[19:19:21.580]',-,-0.500,-0.500,-0.500,0.248,2.002,73.315"
"'[19:19:21.588]',-,-0.500,-0.500,-0.500,0.248,2.002,73.852"
"'[19:19:21.596]',-,-0.500,-0.500,-0.500,0.248,2.002,74.194"
"'[19:19:21.604]',-,-0.500,-0.500,-0.500,0.248,2.002,74.097"
"'[19:19:21.612]',-,-0.500,-0.500,-0.500,0.248,2.002,73.755"
"'[19:19:21.620]',-,-0.500,-0.500,-0.500,0.248,2.002,73.364"
"'[19:19:21.628]',-,-0.500,-0.500,-0.500,0.248,2.002,72.778"
"'[19:19:21.636]',-,-0.500,-0.500,-0.500,0.248,2.002,72.094"
"'[19:19:21.644]',-,-0.500,-0.500,-0.500,0.248,2.002,71.410"
"'[19:19:21.652]',-,-0.500,-0.500,-0.500,0.248,2.002,70.922"
"'[19:19:21.660]',-,-0.500,-0.500,-0.500,0.248,2.002,70.238"
"'[19:19:21.668]',-,-0.500,-0.500,-0.500,0.248,2.002,69.310"
"'[19:19:21.676]',-,-0.500,-0.500,-0.500,0.248,2.002,68.284"
"'[19:19:21.684]',-,-0.500,-0.500,-0.500,0.248,2.002,67.356"
"'[19:19:21.692]',-,-0.500,-0.500,-0.500,0.248,2.002,66.477"
"'[19:19:21.700]',-,-0.500,-0.500,-0.500,0.248,2.002,65.744"
"'[19:19:21.708]',-,-0.500,-0.500,-0.500,0.248,2.002,65.305"
"'[19:19:21.716]',-,-0.500,-0.500,-0.500,0.248,2.002,64.914"
"'[19:19:21.724]',-,-0.500,-0.500,-0.500,0.248,2.002,64.279"
"'[19:19:21.732]',-,-0.500,-0.500,-0.500,0.248,2.002,63.351"
"'[19:19:21.740]',-,-0.500,-0.500,-0.500,0.248,2.002,62.569"
"'[19:19:21.748]',-,-0.500,-0.500,-0.500,0.248,2.002,62.276"
"'[19:19:21.756]',-,-0.500,-0.500,-0.500,0.248,2.002,63.058"
"'[19:19:21.764]',-,-0.500,-0.500,-0.500,0.248,2.002,65.402"
"'[19:19:21.772]',-,-0.500,-0.500,-0.500,0.248,2.002,69.554"
"'[19:19:21.780]',-,-0.500,-0.500,-0.500,0.248,2.002,75.318"
"'[19:19:21.788]',-,-0.500,-0.500,-0.500,0.248,2.002,82.351"
"'[19:19:21.796]',-,-0.500,-0.500,-0.500,0.248,2.002,90.508"
"'[19:19:21.804]',-,-0.500,-0.500,-0.500,0.248,2.002,99.154"
"'[19:19:21.812]',-,-0.500,-0.500,-0.500,0.248,2.002,107.750"
"'[19:19:21.820]',-,-0.500,-0.500,-0.500,0.248,2.002,115.809"
"'[19:19:21.828]',-,-0.500,-0.500,-0.500,0.248,2.002,122.941"
"'[19:19:21.836]',-,-0.500,-0.500,-0.500,0.248,2.002,128.802"
"'[19:19:21.844]',-,-0.500,-0.500,-0.500,0.248,2.002,133.100"
"'[19:19:21.852]',-,-0.500,-0.500,-0.500,0.248,2.002,135.689"
"'[19:19:21.860]',-,-0.500,-0.500,-0.500,0.248,2.002,136.568"
"'[19:19:21.868]',-,-0.500,-0.500,-0.500,0.248,2.002,135.787"
"'[19:19:21.876]',-,-0.500,-0.500,-0.500,0.248,2.002,133.784"
"'[19:19:21.884]',-,-0.500,-0.500,-0.500,0.248,2.002,131.000"
"'[19:19:21.892]',-,-0.500,-0.500,-0.500,0.248,2.002,127.434"
"'[19:19:21.900]',-,-0.500,-0.500,-0.500,0.248,2.002,123.380"
"'[19:19:21.908]',-,-0.500,-0.500,-0.500,0.248,2.002,118.935"
"'[19:19:21.916]',-,-0.500,-0.500,-0.500,0.248,2.002,114.442"
"'[19:19:21.924]',-,-0.500,-0.500,-0.500,0.248,2.002,109.850"
"'[19:19:21.932]',-,-0.500,-0.500,-0.500,0.248,2.002,105.503"
"'[19:19:21.940]',-,-0.500,-0.500,-0.500,0.248,2.002,101.547"
"'[19:19:21.948]',-,-0.500,-0.500,-0.500,0.248,2.002,97.932"
"'[19:19:21.956]',-,-0.500,-0.500,-0.500,0.248,2.002,94.611"
"'[19:19:21.964]',-,-0.500,-0.500,-0.500,0.248,2.002,91.632"
"'[19:19:21.972]',-,-0.500,-0.500,-0.500,0.248,2.002,88.945"
"'[19:19:21.980]',-,-0.500,-0.500,-0.500,0.248,2.002,86.405"
"'[19:19:21.988]',-,-0.500,-0.500,-0.500,0.248,2.002,83.914"
"'[19:19:21.996]',-,-0.500,-0.500,-0.500,0.248,2.002,81.472"
"'[19:19:22.004]',-,-0.500,-0.500,-0.500,0.248,2.002,79.176"
"'[19:19:22.012]',-,-0.500,-0.500,-0.500,0.248,2.002,76.783"
"'[19:19:22.020]',-,-0.500,-0.500,-0.500,0.248,2.002,74.536"
"'[19:19:22.028]',-,-0.500,-0.500,-0.500,0.248,2.002,72.485"
"'[19:19:22.036]',-,-0.500,-0.500,-0.500,0.248,2.002,70.677"
"'[19:19:22.044]',-,-0.500,-0.500,-0.500,0.248,2.002,69.114"
"'[19:19:22.052]',-,-0.500,-0.500,-0.500,0.248,2.002,67.844"
"'[19:19:22.060]',-,-0.500,-0.500,-0.500,0.248,2.002,66.965"
"'[19:19:22.068]',-,-0.500,-0.500,-0.500,0.248,2.002,66.477"
"'[19:19:22.076]',-,-0.500,-0.500,-0.500,0.248,2.002,66.233"
"'[19:19:22.084]',-,-0.500,-0.500,-0.500,0.248,2.002,66.281"
"'[19:19:22.092]',-,-0.500,-0.500,-0.500,0.248,2.002,66.672"
"'[19:19:22.100]',-,-0.500,-0.500,-0.500,0.248,2.002,67.258"
"'[19:19:22.108]',-,-0.500,-0.500,-0.500,0.248,2.002,67.844"
"'[19:19:22.116]',-,-0.500,-0.500,-0.500,0.248,2.002,68.626"
"'[19:19:22.124]',-,-0.500,-0.500,-0.500,0.248,2.002,69.407"
"'[19:19:22.132]',-,-0.500,-0.500,-0.500,0.248,2.002,70.287"
"'[19:19:22.140]',-,-0.500,-0.500,-0.500,0.248,2.002,71.166"
"'[19:19:22.148]',-,-0.500,-0.500,-0.500,0.248,2.002,72.192"
"'[19:19:22.156]',-,-0.500,-0.500,-0.500,0.248,2.002,73.364"
"'[19:19:22.164]',-,-0.500,-0.500,-0.500,0.248,2.002,74.634"
"'[19:19:22.172]',-,-0.500,-0.500,-0.500,0.248,2.002,75.806"
"'[19:19:22.180]',-,-0.500,-0.500,-0.500,0.248,2.002,76.978"
"'[19:19:22.188]',-,-0.500,-0.500,-0.500,0.248,2.002,78.004"
"'[19:19:22.196]',-,-0.500,-0.500,-0.500,0.248,2.002,78.688"
"'[19:19:22.204]',-,-0.500,-0.500,-0.500,0.248,2.002,79.127"
"'[19:19:22.212]',-,-0.500,-0.500,-0.500,0.248,2.002,79.323"
"'[19:19:22.220]',-,-0.500,-0.500,-0.500,0.248,2.002,79.225"
"'[19:19:22.228]',-,-0.500,-0.500,-0.500,0.248,2.002,78.981"
"'[19:19:22.236]',-,-0.500,-0.500,-0.500,0.248,2.002,78.590"
"'[19:19:22.244]',-,-0.500,-0.500,-0.500,0.248,2.002,78.053"
"'[19:19:22.252]',-,-0.500,-0.500,-0.500,0.248,2.002,77.418"
"'[19:19:22.260]',-,-0.500,-0.500,-0.500,0.248,2.002,76.636"
"'[19:19:22.268]',-,-0.500,-0.500,-0.500,0.248,2.002,75.806"
"'[19:19:22.276]',-,-0.500,-0.500,-0.500,0.248,2.002,74.878"
"'[19:19:22.284]',-,-0.500,-0.500,-0.500,0.248,2.002,73.901"
"'[19:19:22.292]',-,-0.500,-0.500,-0.500,0.248,2.002,73.071"
