'Time','II','AVR','V','RESP','PLETH','ABP','CVP','ICP'
'[03:45:49.992]',0.155,0.645,0.855,0.188,1.754,83.621,-,-
'[03:45:50.000]',0.185,0.615,0.835,0.193,1.814,84.305,-,-
'[03:45:50.008]',0.195,0.595,0.800,0.197,1.882,84.745,-,-
'[03:45:50.016]',0.205,0.590,0.785,0.202,1.953,84.940,-,-
'[03:45:50.024]',0.215,0.580,0.785,0.208,2.026,84.842,-,-
'[03:45:50.032]',0.190,0.590,0.775,0.214,2.096,84.598,-,-
'[03:45:50.040]',0.165,0.615,0.765,0.219,2.156,84.110,-,-
'[03:45:50.048]',0.135,0.640,0.770,0.227,2.208,83.475,-,-
'[03:45:50.056]',0.100,0.670,0.775,0.235,2.250,82.742,-,-
'[03:45:50.064]',0.080,0.685,0.775,0.245,2.285,81.912,-,-
'[03:45:50.072]',0.075,0.685,0.770,0.254,2.313,81.032,-,-
'[03:45:50.080]',0.075,0.690,0.770,0.265,2.328,80.153,-,-
'[03:45:50.088]',0.075,0.690,0.775,0.276,2.339,79.323,-,-
'[03:45:50.096]',0.075,0.685,0.780,0.289,2.349,78.492,-,-
'[03:45:50.104]',0.080,0.690,0.780,0.301,2.354,77.662,-,-
'[03:45:50.112]',0.085,0.685,0.785,0.313,2.352,76.929,-,-
'[03:45:50.120]',0.090,0.715,0.825,0.325,2.346,76.246,-,-
'[03:45:50.128]',0.170,0.730,0.950,0.336,2.338,75.562,-,-
'[03:45:50.136]',0.650,0.325,0.960,0.348,2.329,74.976,-,-
'[03:45:50.144]',1.500,-0.385,-0.355,0.361,2.321,74.438,-,-
'[03:45:50.152]',1.500,-0.500,-0.500,0.373,2.312,73.901,-,-
'[03:45:50.160]',0.795,-0.100,-0.500,0.387,2.302,73.510,-,-
'[03:45:50.168]',0.340,0.305,-0.140,0.400,2.292,73.071,-,-
'[03:45:50.176]',0.195,0.510,0.390,0.413,2.281,72.680,-,-
'[03:45:50.184]',0.075,0.665,0.745,0.426,2.268,72.289,-,-
'[03:45:50.192]',0.000,0.750,0.900,0.438,2.252,71.996,-,-
'[03:45:50.200]',-0.025,0.780,0.945,0.450,2.230,71.605,-,-
'[03:45:50.208]',-0.030,0.790,0.970,0.463,2.204,71.361,-,-
'[03:45:50.216]',-0.030,0.790,0.980,0.476,2.178,71.068,-,-
'[03:45:50.224]',-0.030,0.795,0.985,0.490,2.155,70.824,-,-
'[03:45:50.232]',-0.020,0.790,0.985,0.504,2.140,70.629,-,-
'[03:45:50.240]',-0.010,0.780,0.985,0.517,2.127,70.433,-,-
'[03:45:50.248]',0.000,0.775,0.990,0.531,2.115,70.238,-,-
'[03:45:50.256]',0.010,0.765,0.990,0.545,2.108,70.042,-,-
'[03:45:50.264]',0.025,0.755,0.985,0.559,2.104,69.798,-,-
'[03:45:50.272]',0.030,0.750,0.990,0.572,2.097,69.603,-,-
'[03:45:50.280]',0.040,0.745,0.990,0.585,2.089,69.310,-,-
'[03:45:50.288]',0.050,0.735,0.995,0.597,2.085,68.968,-,-
'[03:45:50.296]',0.055,0.730,1.000,0.609,2.083,68.675,-,-
'[03:45:50.304]',0.065,0.725,1.010,0.621,2.082,68.382,-,-
'[03:45:50.312]',0.075,0.720,1.015,0.633,2.081,67.991,-,-
'[03:45:50.320]',0.090,0.710,1.020,0.645,2.081,67.698,-,-
'[03:45:50.328]',0.100,0.710,1.030,0.656,2.076,67.307,-,-
'[03:45:50.336]',0.115,0.705,1.045,0.667,2.066,66.916,-,-
'[03:45:50.344]',0.130,0.690,1.060,0.678,2.055,66.623,-,-
'[03:45:50.352]',0.145,0.685,1.080,0.689,2.042,66.281,-,-
'[03:45:50.360]',0.165,0.680,1.090,0.700,2.028,65.988,-,-
'[03:45:50.368]',0.180,0.660,1.105,0.711,2.017,65.695,-,-
'[03:45:50.376]',0.205,0.650,1.115,0.721,2.009,65.500,-,-
'[03:45:50.384]',0.230,0.640,1.125,0.732,2.000,65.402,-,-
'[03:45:50.392]',0.250,0.625,1.125,0.743,1.991,65.793,-,-
'[03:45:50.400]',0.275,0.615,1.115,0.755,1.981,66.819,-,-
'[03:45:50.408]',0.290,0.600,1.110,0.766,1.970,68.968,-,-
'[03:45:50.416]',0.310,0.590,1.090,0.778,1.957,72.778,-,-
'[03:45:50.424]',0.320,0.585,1.060,0.790,1.946,78.199,-,-
'[03:45:50.432]',0.330,0.580,1.020,0.800,1.935,84.842,-,-
'[03:45:50.440]',0.335,0.575,0.975,0.810,1.924,92.364,-,-
'[03:45:50.448]',0.325,0.580,0.930,0.819,1.908,100.228,-,-
'[03:45:50.456]',0.305,0.585,0.885,0.828,1.891,107.945,-,-
'[03:45:50.464]',0.285,0.590,0.850,0.836,1.873,114.979,-,-
'[03:45:50.472]',0.260,0.605,0.825,0.845,1.857,120.743,-,-
'[03:45:50.480]',0.235,0.615,0.810,0.853,1.848,124.748,-,-
'[03:45:50.488]',0.215,0.625,0.795,0.861,1.840,126.799,-,-
'[03:45:50.496]',0.190,0.635,0.790,0.868,1.831,126.946,-,-
'[03:45:50.504]',0.170,0.640,0.785,0.875,1.822,125.432,-,-
'[03:45:50.512]',0.145,0.660,0.785,0.881,1.813,122.696,-,-
'[03:45:50.520]',0.140,0.660,0.785,0.887,1.804,119.033,-,-
'[03:45:50.528]',0.125,0.665,0.790,0.892,1.795,115.077,-,-
'[03:45:50.536]',0.125,0.665,0.795,0.897,1.785,111.071,-,-
'[03:45:50.544]',0.110,0.675,0.800,0.901,1.775,107.310,-,-
'[03:45:50.552]',0.105,0.680,0.805,0.906,1.766,103.989,-,-
'[03:45:50.560]',0.105,0.680,0.810,0.911,1.757,101.156,-,-
'[03:45:50.568]',0.105,0.675,0.810,0.915,1.748,98.909,-,-
'[03:45:50.576]',0.110,0.675,0.810,0.919,1.738,97.200,-,-
'[03:45:50.584]',0.110,0.675,0.810,0.923,1.731,95.881,-,-
'[03:45:50.592]',0.110,0.670,0.805,0.926,1.725,94.855,-,-
'[03:45:50.600]',0.115,0.665,0.805,0.930,1.717,94.171,-,-
'[03:45:50.608]',0.115,0.670,0.805,0.933,1.709,93.488,-,-
'[03:45:50.616]',0.120,0.670,0.795,0.936,1.700,92.804,-,-
'[03:45:50.624]',0.115,0.665,0.790,0.938,1.691,91.876,-,-
'[03:45:50.632]',0.125,0.660,0.790,0.941,1.684,90.606,-,-
'[03:45:50.640]',0.125,0.660,0.790,0.943,1.678,89.189,-,-
'[03:45:50.648]',0.125,0.660,0.790,0.945,1.671,87.480,-,-
'[03:45:50.656]',0.125,0.660,0.785,0.947,1.662,85.819,-,-
'[03:45:50.664]',0.125,0.660,0.790,0.949,1.653,84.158,-,-
'[03:45:50.672]',0.125,0.660,0.785,0.950,1.644,82.742,-,-
'[03:45:50.680]',0.125,0.660,0.785,0.952,1.637,81.667,-,-
'[03:45:50.688]',0.125,0.660,0.785,0.953,1.633,80.886,-,-
'[03:45:50.696]',0.125,0.660,0.785,0.954,1.634,80.495,-,-
'[03:45:50.704]',0.130,0.655,0.785,0.954,1.639,80.495,-,-
'[03:45:50.712]',0.130,0.655,0.785,0.954,1.651,80.788,-,-
'[03:45:50.720]',0.135,0.650,0.785,0.953,1.675,81.423,-,-
'[03:45:50.728]',0.145,0.650,0.800,0.952,1.714,82.156,-,-
'[03:45:50.736]',0.160,0.640,0.815,0.950,1.763,82.986,-,-
'[03:45:50.744]',0.170,0.640,0.830,0.947,1.821,83.816,-,-
'[03:45:50.752]',0.180,0.635,0.845,0.944,1.885,84.598,-,-
'[03:45:50.760]',0.205,0.610,0.850,0.941,1.954,85.233,-,-
'[03:45:50.768]',0.225,0.585,0.805,0.936,2.026,85.575,-,-
'[03:45:50.776]',0.235,0.570,0.785,0.932,2.099,85.673,-,-
'[03:45:50.784]',0.245,0.565,0.785,0.927,2.158,85.624,-,-
'[03:45:50.792]',0.235,0.570,0.780,0.922,2.209,85.233,-,-
'[03:45:50.800]',0.205,0.590,0.765,0.916,2.260,84.745,-,-
'[03:45:50.808]',0.180,0.615,0.765,0.910,2.309,84.110,-,-
'[03:45:50.816]',0.150,0.645,0.775,0.903,2.353,83.279,-,-
'[03:45:50.824]',0.115,0.660,0.770,0.897,2.386,82.449,-,-
'[03:45:50.832]',0.110,0.670,0.770,0.890,2.408,81.472,-,-
'[03:45:50.840]',0.110,0.675,0.770,0.883,2.418,80.544,-,-
'[03:45:50.848]',0.105,0.680,0.775,0.875,2.424,79.616,-,-
'[03:45:50.856]',0.110,0.675,0.775,0.867,2.427,78.688,-,-
'[03:45:50.864]',0.105,0.675,0.780,0.858,2.428,77.809,-,-
'[03:45:50.872]',0.105,0.680,0.780,0.850,2.429,76.978,-,-
'[03:45:50.880]',0.125,0.695,0.805,0.840,2.429,76.246,-,-
'[03:45:50.888]',0.165,0.710,0.915,0.831,2.429,75.562,-,-
'[03:45:50.896]',0.520,0.435,0.970,0.822,2.427,74.878,-,-
'[03:45:50.904]',1.365,-0.255,-0.165,0.812,2.421,74.243,-,-
'[03:45:50.912]',1.500,-0.500,-0.500,0.803,2.413,73.755,-,-
'[03:45:50.920]',0.950,-0.235,-0.500,0.794,2.405,73.315,-,-
'[03:45:50.928]',0.425,0.205,-0.285,0.784,2.393,72.875,-,-
'[03:45:50.936]',0.260,0.445,0.280,0.775,2.378,72.436,-,-
'[03:45:50.944]',0.135,0.620,0.685,0.765,2.362,71.996,-,-
'[03:45:50.952]',0.045,0.720,0.870,0.756,2.346,71.654,-,-
'[03:45:50.960]',0.005,0.760,0.935,0.746,2.333,71.312,-,-
'[03:45:50.968]',0.005,0.780,0.955,0.737,2.318,70.970,-,-
'[03:45:50.976]',0.000,0.780,0.975,0.728,2.298,70.726,-,-
'[03:45:50.984]',0.000,0.780,0.975,0.719,2.279,70.531,-,-
'[03:45:50.992]',0.005,0.780,0.980,0.710,2.257,70.287,-,-
'[03:45:51.000]',0.020,0.770,0.980,0.702,2.233,70.091,-,-
'[03:45:51.008]',0.030,0.760,0.985,0.693,2.206,69.945,-,-
'[03:45:51.016]',0.035,0.755,0.985,0.685,2.179,69.749,-,-
'[03:45:51.024]',0.055,0.750,0.985,0.676,2.155,69.554,-,-
'[03:45:51.032]',0.055,0.740,0.985,0.667,2.140,69.310,-,-
'[03:45:51.040]',0.075,0.735,0.985,0.657,2.129,69.066,-,-
'[03:45:51.048]',0.080,0.725,0.990,0.649,2.124,68.724,-,-
'[03:45:51.056]',0.090,0.715,0.995,0.640,2.121,68.382,-,-
'[03:45:51.064]',0.100,0.710,1.000,0.632,2.120,67.991,-,-
'[03:45:51.072]',0.105,0.705,1.005,0.624,2.119,67.600,-,-
'[03:45:51.080]',0.125,0.695,1.010,0.617,2.119,67.258,-,-
'[03:45:51.088]',0.140,0.685,1.020,0.610,2.119,66.819,-,-
'[03:45:51.096]',0.150,0.680,1.030,0.603,2.114,66.379,-,-
'[03:45:51.104]',0.165,0.675,1.045,0.597,2.105,65.940,-,-
'[03:45:51.112]',0.180,0.660,1.060,0.590,2.095,65.549,-,-
'[03:45:51.120]',0.195,0.655,1.075,0.583,2.083,65.158,-,-
'[03:45:51.128]',0.215,0.640,1.090,0.576,2.070,64.816,-,-
'[03:45:51.136]',0.240,0.625,1.105,0.570,2.059,64.572,-,-
'[03:45:51.144]',0.265,0.610,1.110,0.564,2.049,64.474,-,-
'[03:45:51.152]',0.290,0.600,1.110,0.558,2.039,64.670,-,-
'[03:45:51.160]',0.310,0.590,1.110,0.552,2.027,65.402,-,-
'[03:45:51.168]',0.330,0.575,1.100,0.546,2.012,67.161,-,-
'[03:45:51.176]',0.350,0.565,1.085,0.539,1.994,70.433,-,-
'[03:45:51.184]',0.360,0.555,1.065,0.532,1.978,75.318,-,-
'[03:45:51.192]',0.370,0.550,1.030,0.524,1.964,81.618,-,-
'[03:45:51.200]',0.370,0.550,0.990,0.516,1.947,88.945,-,-
'[03:45:51.208]',0.360,0.555,0.950,0.508,1.930,96.662,-,-
'[03:45:51.216]',0.345,0.565,0.905,0.499,1.911,104.478,-,-
'[03:45:51.224]',0.320,0.575,0.865,0.491,1.892,111.853,-,-
'[03:45:51.232]',0.295,0.590,0.835,0.483,1.874,118.056,-,-
'[03:45:51.240]',0.270,0.600,0.810,0.475,1.857,122.696,-,-
'[03:45:51.248]',0.245,0.610,0.790,0.467,1.845,125.383,-,-
'[03:45:51.256]',0.225,0.615,0.785,0.460,1.834,126.067,-,-
'[03:45:51.264]',0.205,0.630,0.785,0.452,1.824,125.041,-,-
'[03:45:51.272]',0.190,0.635,0.780,0.443,1.814,122.599,-,-
'[03:45:51.280]',0.170,0.640,0.785,0.434,1.806,119.180,-,-
'[03:45:51.288]',0.160,0.640,0.785,0.424,1.801,115.174,-,-
'[03:45:51.296]',0.155,0.645,0.785,0.416,1.793,110.974,-,-
'[03:45:51.304]',0.150,0.650,0.785,0.407,1.784,106.969,-,-
'[03:45:51.312]',0.145,0.655,0.785,0.399,1.775,103.354,-,-
'[03:45:51.320]',0.140,0.660,0.790,0.391,1.766,100.228,-,-
'[03:45:51.328]',0.135,0.660,0.800,0.383,1.757,97.688,-,-
'[03:45:51.336]',0.140,0.655,0.800,0.374,1.745,95.686,-,-
'[03:45:51.344]',0.145,0.655,0.800,0.364,1.732,94.171,-,-
'[03:45:51.352]',0.140,0.660,0.795,0.355,1.721,93.048,-,-
'[03:45:51.360]',0.145,0.655,0.795,0.345,1.711,92.218,-,-
'[03:45:51.368]',0.145,0.650,0.795,0.336,1.701,91.534,-,-
'[03:45:51.376]',0.145,0.650,0.790,0.328,1.694,90.850,-,-
'[03:45:51.384]',0.140,0.650,0.790,0.319,1.688,90.069,-,-
'[03:45:51.392]',0.145,0.645,0.790,0.312,1.680,88.994,-,-
'[03:45:51.400]',0.145,0.645,0.795,0.304,1.667,87.626,-,-
'[03:45:51.408]',0.145,0.650,0.785,0.298,1.651,86.063,-,-
'[03:45:51.416]',0.140,0.655,0.785,0.292,1.638,84.354,-,-
'[03:45:51.424]',0.145,0.655,0.785,0.286,1.627,82.742,-,-
'[03:45:51.432]',0.145,0.655,0.785,0.280,1.617,81.374,-,-
'[03:45:51.440]',0.145,0.655,0.780,0.274,1.607,80.251,-,-
'[03:45:51.448]',0.145,0.655,0.785,0.269,1.597,79.421,-,-
'[03:45:51.456]',0.145,0.650,0.785,0.264,1.592,78.981,-,-
'[03:45:51.464]',0.140,0.650,0.785,0.259,1.594,78.883,-,-
'[03:45:51.472]',0.140,0.650,0.785,0.255,1.602,79.176,-,-
'[03:45:51.480]',0.145,0.650,0.795,0.251,1.616,79.762,-,-
'[03:45:51.488]',0.150,0.650,0.805,0.247,1.639,80.495,-,-
'[03:45:51.496]',0.165,0.640,0.820,0.242,1.679,81.374,-,-
'[03:45:51.504]',0.170,0.640,0.835,0.238,1.732,82.253,-,-
'[03:45:51.512]',0.180,0.635,0.855,0.234,1.794,83.035,-,-
'[03:45:51.520]',0.215,0.600,0.835,0.231,1.862,83.719,-,-
'[03:45:51.528]',0.230,0.580,0.805,0.227,1.934,84.256,-,-
'[03:45:51.536]',0.240,0.565,0.785,0.224,2.007,84.403,-,-
'[03:45:51.544]',0.250,0.555,0.785,0.221,2.077,84.354,-,-
'[03:45:51.552]',0.230,0.570,0.770,0.218,2.138,84.110,-,-
'[03:45:51.560]',0.205,0.595,0.760,0.215,2.190,83.670,-,-
'[03:45:51.568]',0.170,0.620,0.765,0.213,2.232,83.035,-,-
'[03:45:51.576]',0.130,0.655,0.770,0.211,2.262,82.302,-,-
'[03:45:51.584]',0.115,0.665,0.770,0.209,2.284,81.472,-,-
'[03:45:51.592]',0.110,0.670,0.765,0.207,2.303,80.593,-,-
'[03:45:51.600]',0.115,0.670,0.765,0.206,2.317,79.762,-,-
'[03:45:51.608]',0.110,0.670,0.770,0.205,2.328,78.883,-,-
'[03:45:51.616]',0.115,0.665,0.775,0.204,2.339,78.053,-,-
'[03:45:51.624]',0.120,0.665,0.775,0.203,2.349,77.223,-,-
'[03:45:51.632]',0.120,0.670,0.780,0.201,2.359,76.441,-,-
'[03:45:51.640]',0.125,0.700,0.820,0.200,2.364,75.660,-,-
'[03:45:51.648]',0.195,0.715,0.935,0.199,2.361,74.976,-,-
'[03:45:51.656]',0.635,0.330,0.960,0.198,2.355,74.341,-,-
'[03:45:51.664]',1.500,-0.395,-0.300,0.196,2.347,73.755,-,-
'[03:45:51.672]',1.485,-0.500,-0.500,0.195,2.338,73.217,-,-
'[03:45:51.680]',0.815,-0.155,-0.500,0.194,2.329,72.680,-,-
'[03:45:51.688]',0.390,0.245,-0.225,0.193,2.318,72.240,-,-
'[03:45:51.696]',0.250,0.465,0.330,0.191,2.305,71.801,-,-
'[03:45:51.704]',0.120,0.635,0.715,0.190,2.289,71.361,-,-
'[03:45:51.712]',0.040,0.730,0.885,0.189,2.273,70.922,-,-
'[03:45:51.720]',0.010,0.760,0.930,0.187,2.255,70.531,-,-
'[03:45:51.728]',0.005,0.775,0.955,0.186,2.233,70.238,-,-
'[03:45:51.736]',0.005,0.780,0.970,0.185,2.207,70.042,-,-
'[03:45:51.744]',0.010,0.780,0.975,0.184,2.183,69.798,-,-
'[03:45:51.752]',0.015,0.775,0.975,0.183,2.161,69.603,-,-
'[03:45:51.760]',0.025,0.765,0.975,0.181,2.144,69.407,-,-
'[03:45:51.768]',0.030,0.755,0.975,0.180,2.128,69.261,-,-
'[03:45:51.776]',0.040,0.755,0.975,0.179,2.115,69.066,-,-
'[03:45:51.784]',0.050,0.745,0.975,0.179,2.109,68.870,-,-
'[03:45:51.792]',0.055,0.740,0.980,0.178,2.107,68.626,-,-
'[03:45:51.800]',0.065,0.730,0.980,0.178,2.105,68.284,-,-
'[03:45:51.808]',0.075,0.730,0.985,0.178,2.104,67.991,-,-
'[03:45:51.816]',0.085,0.720,0.990,0.178,2.104,67.600,-,-
'[03:45:51.824]',0.100,0.715,0.995,0.179,2.104,67.258,-,-
'[03:45:51.832]',0.105,0.705,0.995,0.179,2.104,66.868,-,-
'[03:45:51.840]',0.115,0.700,1.000,0.181,2.099,66.477,-,-
'[03:45:51.848]',0.130,0.690,1.010,0.183,2.092,66.135,-,-
'[03:45:51.856]',0.145,0.680,1.020,0.185,2.083,65.744,-,-
'[03:45:51.864]',0.165,0.675,1.040,0.187,2.069,65.353,-,-
'[03:45:51.872]',0.180,0.660,1.050,0.189,2.054,65.012,-,-
'[03:45:51.880]',0.195,0.650,1.065,0.192,2.039,64.621,-,-
'[03:45:51.888]',0.220,0.635,1.075,0.194,2.027,64.279,-,-
'[03:45:51.896]',0.245,0.620,1.090,0.195,2.014,64.132,-,-
'[03:45:51.904]',0.270,0.605,1.095,0.197,2.000,64.132,-,-
'[03:45:51.912]',0.290,0.595,1.100,0.200,1.988,64.279,-,-
'[03:45:51.920]',0.310,0.590,1.095,0.202,1.976,65.012,-,-
'[03:45:51.928]',0.325,0.580,1.090,0.204,1.960,66.526,-,-
'[03:45:51.936]',0.340,0.570,1.070,0.205,1.945,69.554,-,-
'[03:45:51.944]',0.350,0.565,1.050,0.206,1.934,74.194,-,-
'[03:45:51.952]',0.360,0.560,1.015,0.207,1.921,80.251,-,-
'[03:45:51.960]',0.355,0.565,0.980,0.208,1.905,87.284,-,-
'[03:45:51.968]',0.345,0.565,0.940,0.208,1.891,94.904,-,-
'[03:45:51.976]',0.330,0.570,0.900,0.208,1.878,102.621,-,-
'[03:45:51.984]',0.305,0.585,0.860,0.207,1.867,109.850,-,-
'[03:45:51.992]',0.285,0.595,0.835,0.207,1.857,116.200,-,-
'[03:45:52.000]',0.255,0.615,0.815,0.206,1.848,120.889,-,-
'[03:45:52.008]',0.225,0.625,0.800,0.205,1.839,123.722,-,-
'[03:45:52.016]',0.200,0.640,0.790,0.203,1.829,124.699,-,-
'[03:45:52.024]',0.185,0.640,0.790,0.201,1.820,123.820,-,-
'[03:45:52.032]',0.170,0.645,0.790,0.200,1.810,121.475,-,-
'[03:45:52.040]',0.150,0.655,0.785,0.198,1.802,118.105,-,-
'[03:45:52.048]',0.140,0.660,0.795,0.196,1.792,114.100,-,-
'[03:45:52.056]',0.130,0.665,0.800,0.194,1.783,109.850,-,-
'[03:45:52.064]',0.125,0.665,0.800,0.192,1.773,105.747,-,-
'[03:45:52.072]',0.120,0.670,0.800,0.190,1.764,101.938,-,-
'[03:45:52.080]',0.115,0.675,0.805,0.188,1.758,98.616,-,-
'[03:45:52.088]',0.120,0.670,0.805,0.185,1.752,95.930,-,-
'[03:45:52.096]',0.120,0.660,0.805,0.183,1.744,93.781,-,-
'[03:45:52.104]',0.125,0.660,0.800,0.181,1.735,92.120,-,-
'[03:45:52.112]',0.125,0.660,0.795,0.179,1.726,90.948,-,-
'[03:45:52.120]',0.125,0.660,0.800,0.178,1.715,89.971,-,-
'[03:45:52.128]',0.130,0.660,0.795,0.176,1.702,89.238,-,-
'[03:45:52.136]',0.135,0.655,0.795,0.174,1.691,88.554,-,-
'[03:45:52.144]',0.130,0.660,0.795,0.173,1.681,87.675,-,-
'[03:45:52.152]',0.135,0.660,0.790,0.172,1.669,86.601,-,-
'[03:45:52.160]',0.130,0.660,0.790,0.171,1.656,85.233,-,-
'[03:45:52.168]',0.130,0.660,0.785,0.170,1.645,83.670,-,-
'[03:45:52.176]',0.125,0.660,0.785,0.169,1.637,82.107,-,-
'[03:45:52.184]',0.125,0.660,0.785,0.169,1.629,80.593,-,-
'[03:45:52.192]',0.125,0.660,0.785,0.169,1.617,79.421,-,-
'[03:45:52.200]',0.125,0.660,0.785,0.169,1.607,78.492,-,-
'[03:45:52.208]',0.125,0.660,0.785,0.170,1.597,77.906,-,-
'[03:45:52.216]',0.125,0.660,0.785,0.170,1.587,77.760,-,-
'[03:45:52.224]',0.130,0.660,0.785,0.171,1.581,77.858,-,-
'[03:45:52.232]',0.130,0.660,0.785,0.172,1.582,78.346,-,-
'[03:45:52.240]',0.140,0.655,0.795,0.174,1.593,79.030,-,-
'[03:45:52.248]',0.150,0.650,0.810,0.175,1.618,80.007,-,-
'[03:45:52.256]',0.165,0.640,0.825,0.177,1.658,80.984,-,-
'[03:45:52.264]',0.170,0.635,0.845,0.178,1.714,81.912,-,-
'[03:45:52.272]',0.195,0.610,0.850,0.180,1.778,82.791,-,-
'[03:45:52.280]',0.220,0.585,0.815,0.181,1.839,83.426,-,-
'[03:45:52.288]',0.240,0.565,0.790,0.182,1.896,83.865,-,-
'[03:45:52.296]',0.235,0.560,0.785,0.183,1.963,84.012,-,-
'[03:45:52.304]',0.245,0.555,0.775,0.185,2.030,83.914,-,-
'[03:45:52.312]',0.210,0.580,0.760,0.186,2.093,83.621,-,-
'[03:45:52.320]',0.185,0.605,0.760,0.187,2.147,83.133,-,-
'[03:45:52.328]',0.150,0.635,0.765,0.188,2.195,82.498,-,-
'[03:45:52.336]',0.125,0.655,0.770,0.189,2.235,81.667,-,-
'[03:45:52.344]',0.100,0.670,0.765,0.190,2.269,80.886,-,-
'[03:45:52.352]',0.100,0.675,0.770,0.191,2.295,80.007,-,-
'[03:45:52.360]',0.100,0.675,0.775,0.192,2.314,79.127,-,-
'[03:45:52.368]',0.100,0.675,0.775,0.193,2.326,78.297,-,-
'[03:45:52.376]',0.100,0.680,0.780,0.194,2.328,77.418,-,-
'[03:45:52.384]',0.105,0.680,0.780,0.195,2.326,76.685,-,-
'[03:45:52.392]',0.110,0.690,0.795,0.196,2.320,76.001,-,-
'[03:45:52.400]',0.120,0.730,0.890,0.197,2.314,75.318,-,-
'[03:45:52.408]',0.345,0.565,0.965,0.198,2.311,74.731,-,-
'[03:45:52.416]',1.075,-0.020,0.220,0.199,2.307,74.097,-,-
'[03:45:52.424]',1.500,-0.500,-0.500,0.200,2.300,73.559,-,-
'[03:45:52.432]',1.175,-0.380,-0.500,0.200,2.292,73.071,-,-
'[03:45:52.440]',0.535,0.095,-0.425,0.201,2.283,72.533,-,-
'[03:45:52.448]',0.280,0.400,0.095,0.203,2.273,72.094,-,-
'[03:45:52.456]',0.155,0.575,0.565,0.204,2.260,71.752,-,-
'[03:45:52.464]',0.050,0.705,0.835,0.206,2.244,71.361,-,-
'[03:45:52.472]',0.005,0.755,0.925,0.208,2.223,70.970,-,-
'[03:45:52.480]',-0.010,0.780,0.955,0.211,2.200,70.677,-,-
'[03:45:52.488]',-0.015,0.785,0.970,0.214,2.180,70.384,-,-
'[03:45:52.496]',-0.015,0.790,0.975,0.218,2.160,70.091,-,-
'[03:45:52.504]',-0.015,0.780,0.975,0.222,2.144,69.847,-,-
'[03:45:52.512]',-0.005,0.780,0.980,0.227,2.130,69.749,-,-
'[03:45:52.520]',0.005,0.770,0.980,0.232,2.119,69.554,-,-
'[03:45:52.528]',0.015,0.760,0.980,0.237,2.111,69.407,-,-
'[03:45:52.536]',0.030,0.755,0.980,0.243,2.108,69.261,-,-
'[03:45:52.544]',0.040,0.750,0.985,0.250,2.106,68.968,-,-
'[03:45:52.552]',0.050,0.740,0.985,0.258,2.100,68.724,-,-
'[03:45:52.560]',0.055,0.735,0.990,0.267,2.092,68.479,-,-
'[03:45:52.568]',0.065,0.725,0.990,0.276,2.086,68.186,-,-
'[03:45:52.576]',0.080,0.720,0.995,0.285,2.078,67.796,-,-
'[03:45:52.584]',0.095,0.710,1.000,0.294,2.072,67.503,-,-
'[03:45:52.592]',0.100,0.710,1.005,0.304,2.065,67.112,-,-
'[03:45:52.600]',0.115,0.695,1.015,0.314,2.056,66.721,-,-
'[03:45:52.608]',0.125,0.690,1.025,0.325,2.049,66.428,-,-
'[03:45:52.616]',0.140,0.685,1.045,0.337,2.041,66.135,-,-
'[03:45:52.624]',0.150,0.675,1.055,0.351,2.030,65.744,-,-
'[03:45:52.632]',0.170,0.660,1.070,0.364,2.018,65.402,-,-
'[03:45:52.640]',0.195,0.655,1.085,0.379,2.004,65.109,-,-
'[03:45:52.648]',0.210,0.640,1.095,0.394,1.990,64.865,-,-
'[03:45:52.656]',0.230,0.635,1.105,0.409,1.977,64.816,-,-
'[03:45:52.664]',0.255,0.620,1.115,0.425,1.966,64.914,-,-
'[03:45:52.672]',0.275,0.610,1.115,0.439,1.960,65.402,-,-
'[03:45:52.680]',0.295,0.595,1.105,0.453,1.955,66.819,-,-
'[03:45:52.688]',0.310,0.590,1.090,0.465,1.947,69.505,-,-
'[03:45:52.696]',0.325,0.580,1.065,0.478,1.939,73.803,-,-
'[03:45:52.704]',0.335,0.570,1.035,0.491,1.931,79.616,-,-
'[03:45:52.712]',0.340,0.575,0.995,0.505,1.919,86.503,-,-
'[03:45:52.720]',0.335,0.570,0.950,0.518,1.904,94.074,-,-
'[03:45:52.728]',0.325,0.575,0.900,0.532,1.890,101.889,-,-
'[03:45:52.736]',0.305,0.585,0.865,0.544,1.878,109.362,-,-
'[03:45:52.744]',0.280,0.595,0.835,0.555,1.867,116.005,-,-
'[03:45:52.752]',0.255,0.605,0.810,0.565,1.857,121.133,-,-
'[03:45:52.760]',0.235,0.615,0.795,0.575,1.848,124.504,-,-
'[03:45:52.768]',0.210,0.625,0.785,0.584,1.839,125.871,-,-
'[03:45:52.776]',0.190,0.640,0.785,0.594,1.832,125.578,-,-
'[03:45:52.784]',0.170,0.645,0.780,0.602,1.826,123.624,-,-
'[03:45:52.792]',0.150,0.660,0.785,0.611,1.818,120.547,-,-
'[03:45:52.800]',0.140,0.660,0.790,0.619,1.809,116.786,-,-
'[03:45:52.808]',0.130,0.665,0.795,0.627,1.801,112.732,-,-
'[03:45:52.816]',0.125,0.670,0.800,0.635,1.792,108.727,-,-
'[03:45:52.824]',0.120,0.670,0.800,0.642,1.783,105.113,-,-
'[03:45:52.832]',0.120,0.670,0.800,0.648,1.773,101.889,-,-
'[03:45:52.840]',0.115,0.675,0.800,0.655,1.764,99.251,-,-
