'Time','II','PLETH','ABP','III'
'[03:56:18.416]',0.242,0.502,118.125,-
'[03:56:18.424]',0.242,0.502,117.188,-
'[03:56:18.432]',0.242,0.502,116.250,-
'[03:56:18.440]',0.242,0.490,115.312,-
'[03:56:18.448]',0.242,0.490,113.438,-
'[03:56:18.456]',0.250,0.490,111.562,-
'[03:56:18.464]',0.250,0.490,108.750,-
'[03:56:18.472]',0.258,0.482,105.938,-
'[03:56:18.480]',0.266,0.482,102.188,-
'[03:56:18.488]',0.289,0.482,97.500,-
'[03:56:18.496]',0.312,0.482,93.750,-
'[03:56:18.504]',0.320,0.475,89.062,-
'[03:56:18.512]',0.336,0.475,86.250,-
'[03:56:18.520]',0.320,0.475,84.375,-
'[03:56:18.528]',0.297,0.475,82.500,-
'[03:56:18.536]',0.258,0.475,82.500,-
'[03:56:18.544]',0.227,0.467,81.562,-
'[03:56:18.552]',0.203,0.467,80.625,-
'[03:56:18.560]',0.195,0.467,80.625,-
'[03:56:18.568]',0.188,0.467,79.688,-
'[03:56:18.576]',0.188,0.467,78.750,-
'[03:56:18.584]',0.188,0.467,77.812,-
'[03:56:18.592]',0.219,0.467,76.875,-
'[03:56:18.600]',0.273,0.467,75.938,-
'[03:56:18.608]',0.305,0.467,75.938,-
'[03:56:18.616]',0.266,0.467,75.000,-
'[03:56:18.624]',0.234,0.467,75.000,-
'[03:56:18.632]',0.195,0.475,74.062,-
'[03:56:18.640]',0.031,0.475,74.062,-
'[03:56:18.648]',-0.164,0.475,74.062,-
'[03:56:18.656]',-0.203,0.482,73.125,-
'[03:56:18.664]',-0.078,0.482,73.125,-
'[03:56:18.672]',0.062,0.482,72.188,-
'[03:56:18.680]',0.141,0.490,72.188,-
'[03:56:18.688]',0.188,0.490,71.250,-
'[03:56:18.696]',0.211,0.490,71.250,-
'[03:56:18.704]',0.227,0.502,71.250,-
'[03:56:18.712]',0.234,0.502,71.250,-
'[03:56:18.720]',0.250,0.502,70.312,-
'[03:56:18.728]',0.250,0.502,70.312,-
'[03:56:18.736]',0.250,0.502,69.375,-
'[03:56:18.744]',0.250,0.502,68.438,-
'[03:56:18.752]',0.250,0.502,68.438,-
'[03:56:18.760]',0.250,0.502,67.500,-
'[03:56:18.768]',0.250,0.502,66.562,-
'[03:56:18.776]',0.258,0.502,66.562,-
'[03:56:18.784]',0.266,0.510,65.625,-
'[03:56:18.792]',0.281,0.510,65.625,-
'[03:56:18.800]',0.289,0.510,64.688,-
'[03:56:18.808]',0.289,0.510,64.688,-
'[03:56:18.816]',0.289,0.510,63.750,-
'[03:56:18.824]',0.289,0.510,63.750,-
'[03:56:18.832]',0.297,0.510,63.750,-
'[03:56:18.840]',0.297,0.510,63.750,-
'[03:56:18.848]',0.312,0.502,63.750,-
'[03:56:18.856]',0.312,0.502,63.750,-
'[03:56:18.864]',0.320,0.502,65.625,-
'[03:56:18.872]',0.320,0.502,68.438,-
'[03:56:18.880]',0.336,0.502,73.125,-
'[03:56:18.888]',0.352,0.502,80.625,-
'[03:56:18.896]',0.375,0.502,89.062,-
'[03:56:18.904]',0.375,0.502,96.562,-
'[03:56:18.912]',0.367,0.502,102.188,-
'[03:56:18.920]',0.344,0.502,105.938,-
'[03:56:18.928]',0.320,0.502,108.750,-
'[03:56:18.936]',0.297,0.502,110.625,-
'[03:56:18.944]',0.281,0.502,113.438,-
'[03:56:18.952]',0.258,0.490,115.312,-
'[03:56:18.960]',0.242,0.490,117.188,-
'[03:56:18.968]',0.234,0.490,119.062,-
'[03:56:18.976]',0.234,0.490,120.000,-
'[03:56:18.984]',0.234,0.490,120.000,-
'[03:56:18.992]',0.234,0.482,119.062,-
'[03:56:19.000]',0.234,0.482,119.062,-
'[03:56:19.008]',0.234,0.482,118.125,-
'[03:56:19.016]',0.234,0.482,116.250,-
'[03:56:19.024]',0.234,0.482,114.375,-
'[03:56:19.032]',0.234,0.475,112.500,-
'[03:56:19.040]',0.242,0.475,109.688,-
'[03:56:19.048]',0.250,0.475,106.875,-
'[03:56:19.056]',0.266,0.475,103.125,-
'[03:56:19.064]',0.281,0.467,99.375,-
'[03:56:19.072]',0.297,0.467,94.688,-
'[03:56:19.080]',0.312,0.467,90.000,-
'[03:56:19.088]',0.312,0.467,87.188,-
'[03:56:19.096]',0.305,0.467,84.375,-
'[03:56:19.104]',0.281,0.459,83.438,-
'[03:56:19.112]',0.242,0.459,82.500,-
'[03:56:19.120]',0.211,0.459,82.500,-
'[03:56:19.128]',0.195,0.459,81.562,-
'[03:56:19.136]',0.188,0.459,81.562,-
'[03:56:19.144]',0.188,0.459,80.625,-
'[03:56:19.152]',0.180,0.459,79.688,-
'[03:56:19.160]',0.180,0.459,78.750,-
'[03:56:19.168]',0.211,0.459,77.812,-
'[03:56:19.176]',0.258,0.459,76.875,-
'[03:56:19.184]',0.289,0.459,75.938,-
'[03:56:19.192]',0.258,0.467,75.000,-
'[03:56:19.200]',0.227,0.467,75.000,-
'[03:56:19.208]',0.195,0.467,74.062,-
'[03:56:19.216]',0.031,0.467,74.062,-
'[03:56:19.224]',-0.180,0.475,74.062,-
'[03:56:19.232]',-0.227,0.475,73.125,-
'[03:56:19.240]',-0.094,0.482,73.125,-
'[03:56:19.248]',0.047,0.482,72.188,-
'[03:56:19.256]',0.133,0.482,72.188,-
'[03:56:19.264]',0.180,0.490,72.188,-
'[03:56:19.272]',0.195,0.490,71.250,-
'[03:56:19.280]',0.203,0.502,71.250,-
'[03:56:19.288]',0.211,0.502,71.250,-
'[03:56:19.296]',0.211,0.502,70.312,-
'[03:56:19.304]',0.227,0.502,70.312,-
'[03:56:19.312]',0.234,0.502,69.375,-
'[03:56:19.320]',0.242,0.502,68.438,-
'[03:56:19.328]',0.242,0.502,68.438,-
'[03:56:19.336]',0.234,0.502,67.500,-
'[03:56:19.344]',0.242,0.510,67.500,-
'[03:56:19.352]',0.242,0.510,66.562,-
'[03:56:19.360]',0.242,0.510,66.562,-
'[03:56:19.368]',0.250,0.510,65.625,-
'[03:56:19.376]',0.250,0.510,65.625,-
'[03:56:19.384]',0.258,0.510,64.688,-
'[03:56:19.392]',0.266,0.510,64.688,-
'[03:56:19.400]',0.258,0.510,64.688,-
'[03:56:19.408]',0.250,0.510,63.750,-
'[03:56:19.416]',0.258,0.510,63.750,-
'[03:56:19.424]',0.266,0.510,63.750,-
'[03:56:19.432]',0.281,0.510,64.688,-
'[03:56:19.440]',0.289,0.510,65.625,-
'[03:56:19.448]',0.289,0.510,69.375,-
'[03:56:19.456]',0.305,0.510,75.000,-
'[03:56:19.464]',0.320,0.510,82.500,-
'[03:56:19.472]',0.336,0.502,90.938,-
'[03:56:19.480]',0.344,0.502,97.500,-
'[03:56:19.488]',0.336,0.502,103.125,-
'[03:56:19.496]',0.312,0.502,106.875,-
'[03:56:19.504]',0.281,0.502,109.688,-
'[03:56:19.512]',0.258,0.502,112.500,-
'[03:56:19.520]',0.234,0.502,115.312,-
'[03:56:19.528]',0.219,0.502,118.125,-
'[03:56:19.536]',0.211,0.502,120.000,-
'[03:56:19.544]',0.211,0.502,120.938,-
'[03:56:19.552]',0.211,0.502,121.875,-
'[03:56:19.560]',0.203,0.490,121.875,-
'[03:56:19.568]',0.203,0.490,120.938,-
'[03:56:19.576]',0.203,0.490,120.000,-
'[03:56:19.584]',0.195,0.490,119.062,-
'[03:56:19.592]',0.195,0.490,117.188,-
'[03:56:19.600]',0.203,0.482,116.250,-
'[03:56:19.608]',0.203,0.482,114.375,-
'[03:56:19.616]',0.211,0.482,111.562,-
'[03:56:19.624]',0.219,0.482,108.750,-
'[03:56:19.632]',0.227,0.482,105.938,-
'[03:56:19.640]',0.242,0.475,101.250,-
'[03:56:19.648]',0.266,0.475,97.500,-
'[03:56:19.656]',0.281,0.475,92.812,-
'[03:56:19.664]',0.297,0.475,89.062,-
'[03:56:19.672]',0.289,0.475,87.188,-
'[03:56:19.680]',0.258,0.467,85.312,-
'[03:56:19.688]',0.219,0.467,84.375,-
'[03:56:19.696]',0.188,0.467,84.375,-
'[03:56:19.704]',0.164,0.467,83.438,-
'[03:56:19.712]',0.141,0.467,82.500,-
'[03:56:19.720]',0.141,0.467,82.500,-
'[03:56:19.728]',0.133,0.467,81.562,-
'[03:56:19.736]',0.141,0.467,80.625,-
'[03:56:19.744]',0.172,0.467,79.688,-
'[03:56:19.752]',0.211,0.475,78.750,-
'[03:56:19.760]',0.242,0.475,77.812,-
'[03:56:19.768]',0.211,0.475,77.812,-
'[03:56:19.776]',0.195,0.482,76.875,-
'[03:56:19.784]',0.156,0.482,76.875,-
'[03:56:19.792]',-0.008,0.482,75.938,-
'[03:56:19.800]',-0.203,0.490,75.938,-
'[03:56:19.808]',-0.242,0.490,75.000,-
'[03:56:19.816]',-0.117,0.490,75.000,-
'[03:56:19.824]',0.016,0.502,74.062,-
'[03:56:19.832]',0.094,0.502,74.062,-
'[03:56:19.840]',0.141,0.502,74.062,-
'[03:56:19.848]',0.164,0.502,73.125,-
'[03:56:19.856]',0.180,0.502,73.125,-
'[03:56:19.864]',0.188,0.510,72.188,-
'[03:56:19.872]',0.195,0.510,72.188,-
'[03:56:19.880]',0.211,0.510,71.250,-
'[03:56:19.888]',0.211,0.510,70.312,-
'[03:56:19.896]',0.211,0.518,70.312,-
'[03:56:19.904]',0.211,0.518,69.375,-
'[03:56:19.912]',0.211,0.518,68.438,-
'[03:56:19.920]',0.227,0.518,68.438,-
'[03:56:19.928]',0.227,0.518,67.500,-
'[03:56:19.936]',0.234,0.518,67.500,-
'[03:56:19.944]',0.234,0.518,66.562,-
'[03:56:19.952]',0.234,0.518,66.562,-
'[03:56:19.960]',0.227,0.518,65.625,-
'[03:56:19.968]',0.227,0.518,65.625,-
'[03:56:19.976]',0.242,0.518,64.688,-
'[03:56:19.984]',0.250,0.518,64.688,-
'[03:56:19.992]',0.258,0.518,64.688,-
'[03:56:20.000]',0.266,0.518,64.688,-
'[03:56:20.008]',0.273,0.518,65.625,-
'[03:56:20.016]',0.289,0.518,67.500,-
'[03:56:20.024]',0.297,0.518,71.250,-
'[03:56:20.032]',0.312,0.518,77.812,-
'[03:56:20.040]',0.328,0.518,86.250,-
'[03:56:20.048]',0.352,0.518,94.688,-
'[03:56:20.056]',0.367,0.518,102.188,-
'[03:56:20.064]',0.375,0.518,107.812,-
'[03:56:20.072]',0.352,0.518,111.562,-
'[03:56:20.080]',0.320,0.510,114.375,-
'[03:56:20.088]',0.297,0.510,116.250,-
'[03:56:20.096]',0.266,0.510,119.062,-
'[03:56:20.104]',0.242,0.510,121.875,-
'[03:56:20.112]',0.227,0.502,123.750,-
'[03:56:20.120]',0.227,0.502,124.688,-
'[03:56:20.128]',0.227,0.502,125.625,-
'[03:56:20.136]',0.234,0.502,125.625,-
'[03:56:20.144]',0.234,0.502,124.688,-
'[03:56:20.152]',0.242,0.502,123.750,-
'[03:56:20.160]',0.242,0.502,122.812,-
'[03:56:20.168]',0.227,0.502,121.875,-
'[03:56:20.176]',0.219,0.502,120.000,-
'[03:56:20.184]',0.219,0.490,118.125,-
'[03:56:20.192]',0.227,0.490,116.250,-
'[03:56:20.200]',0.234,0.490,113.438,-
'[03:56:20.208]',0.250,0.490,109.688,-
'[03:56:20.216]',0.273,0.482,105.938,-
'[03:56:20.224]',0.305,0.482,101.250,-
'[03:56:20.232]',0.320,0.482,96.562,-
'[03:56:20.240]',0.336,0.482,92.812,-
'[03:56:20.248]',0.336,0.475,90.000,-
'[03:56:20.256]',0.320,0.475,88.125,-
'[03:56:20.264]',0.289,0.475,86.250,-
'[03:56:20.272]',0.266,0.475,86.250,-
'[03:56:20.280]',0.227,0.475,85.312,-
'[03:56:20.288]',0.219,0.475,85.312,-
'[03:56:20.296]',0.219,0.475,84.375,-
'[03:56:20.304]',0.227,0.475,84.375,-
'[03:56:20.312]',0.227,0.475,83.438,-
'[03:56:20.320]',0.242,0.475,82.500,-
'[03:56:20.328]',0.297,0.482,81.562,-
'[03:56:20.336]',0.336,0.482,80.625,-
'[03:56:20.344]',0.320,0.482,79.688,-
'[03:56:20.352]',0.312,0.490,78.750,-
'[03:56:20.360]',0.281,0.490,78.750,-
'[03:56:20.368]',0.117,0.490,77.812,-
'[03:56:20.376]',-0.109,0.502,76.875,-
'[03:56:20.384]',-0.164,0.502,76.875,-
'[03:56:20.392]',-0.039,0.502,76.875,-
'[03:56:20.400]',0.102,0.502,75.938,-
'[03:56:20.408]',0.172,0.510,75.938,-
'[03:56:20.416]',0.219,0.510,75.938,-
'[03:56:20.424]',0.242,0.510,75.000,-
'[03:56:20.432]',0.266,0.518,74.062,-
'[03:56:20.440]',0.273,0.518,74.062,-
'[03:56:20.448]',0.289,0.525,73.125,-
'[03:56:20.456]',0.297,0.525,73.125,-
'[03:56:20.464]',0.297,0.525,72.188,-
'[03:56:20.472]',0.297,0.525,71.250,-
'[03:56:20.480]',0.297,0.533,70.312,-
'[03:56:20.488]',0.312,0.533,70.312,-
'[03:56:20.496]',0.312,0.533,69.375,-
'[03:56:20.504]',0.312,0.533,69.375,-
'[03:56:20.512]',0.312,0.533,68.438,-
'[03:56:20.520]',0.320,0.533,68.438,-
'[03:56:20.528]',0.320,0.533,67.500,-
'[03:56:20.536]',0.320,0.533,67.500,-
'[03:56:20.544]',0.320,0.533,66.562,-
'[03:56:20.552]',0.320,0.533,66.562,-
'[03:56:20.560]',0.328,0.533,65.625,-
'[03:56:20.568]',0.336,0.533,65.625,-
'[03:56:20.576]',0.336,0.533,65.625,-
'[03:56:20.584]',0.352,0.533,66.562,-
'[03:56:20.592]',0.359,0.533,68.438,-
'[03:56:20.600]',0.367,0.533,73.125,-
'[03:56:20.608]',0.375,0.533,79.688,-
'[03:56:20.616]',0.391,0.533,89.062,-
'[03:56:20.624]',0.406,0.533,97.500,-
'[03:56:20.632]',0.422,0.525,105.000,-
'[03:56:20.640]',0.422,0.525,109.688,-
'[03:56:20.648]',0.391,0.525,113.438,-
'[03:56:20.656]',0.367,0.525,116.250,-
'[03:56:20.664]',0.336,0.525,119.062,-
'[03:56:20.672]',0.320,0.525,121.875,-
'[03:56:20.680]',0.305,0.525,124.688,-
'[03:56:20.688]',0.289,0.525,126.562,-
'[03:56:20.696]',0.281,0.518,127.500,-
'[03:56:20.704]',0.281,0.518,128.438,-
'[03:56:20.712]',0.281,0.518,128.438,-
'[03:56:20.720]',0.273,0.518,127.500,-
'[03:56:20.728]',0.273,0.518,127.500,-
'[03:56:20.736]',0.266,0.510,126.562,-
'[03:56:20.744]',0.266,0.510,124.688,-
'[03:56:20.752]',0.273,0.510,122.812,-
'[03:56:20.760]',0.281,0.510,120.938,-
'[03:56:20.768]',0.273,0.502,119.062,-
'[03:56:20.776]',0.281,0.502,115.312,-
'[03:56:20.784]',0.289,0.502,111.562,-
'[03:56:20.792]',0.305,0.502,107.812,-
'[03:56:20.800]',0.320,0.502,103.125,-
'[03:56:20.808]',0.336,0.502,97.500,-
'[03:56:20.816]',0.352,0.502,93.750,-
'[03:56:20.824]',0.352,0.502,90.000,-
'[03:56:20.832]',0.336,0.490,88.125,-
'[03:56:20.840]',0.297,0.490,87.188,-
'[03:56:20.848]',0.258,0.490,86.250,-
'[03:56:20.856]',0.227,0.490,86.250,-
'[03:56:20.864]',0.219,0.490,85.312,-
'[03:56:20.872]',0.211,0.490,84.375,-
'[03:56:20.880]',0.211,0.490,83.438,-
'[03:56:20.888]',0.211,0.490,82.500,-
'[03:56:20.896]',0.227,0.490,81.562,-
'[03:56:20.904]',0.266,0.502,80.625,-
'[03:56:20.912]',0.312,0.502,79.688,-
'[03:56:20.920]',0.320,0.502,79.688,-
'[03:56:20.928]',0.266,0.502,78.750,-
'[03:56:20.936]',0.250,0.502,77.812,-
'[03:56:20.944]',0.141,0.510,77.812,-
'[03:56:20.952]',-0.078,0.510,76.875,-
'[03:56:20.960]',-0.203,0.518,76.875,-
'[03:56:20.968]',-0.133,0.518,75.938,-
'[03:56:20.976]',0.016,0.525,75.000,-
'[03:56:20.984]',0.125,0.525,75.000,-
'[03:56:20.992]',0.180,0.533,74.062,-
'[03:56:21.000]',0.211,0.533,74.062,-
'[03:56:21.008]',0.227,0.533,73.125,-
'[03:56:21.016]',0.227,0.541,73.125,-
'[03:56:21.024]',0.234,0.541,73.125,-
'[03:56:21.032]',0.242,0.541,72.188,-
'[03:56:21.040]',0.242,0.549,72.188,-
'[03:56:21.048]',0.250,0.549,71.250,-
'[03:56:21.056]',0.250,0.549,70.312,-
'[03:56:21.064]',0.250,0.549,70.312,-
'[03:56:21.072]',0.250,0.549,69.375,-
'[03:56:21.080]',0.266,0.557,69.375,-
'[03:56:21.088]',0.266,0.557,68.438,-
'[03:56:21.096]',0.273,0.557,68.438,-
'[03:56:21.104]',0.281,0.557,67.500,-
'[03:56:21.112]',0.281,0.557,67.500,-
'[03:56:21.120]',0.281,0.557,66.562,-
'[03:56:21.128]',0.281,0.557,66.562,-
'[03:56:21.136]',0.281,0.557,65.625,-
'[03:56:21.144]',0.281,0.557,65.625,-
'[03:56:21.152]',0.297,0.557,65.625,-
'[03:56:21.160]',0.312,0.557,65.625,-
'[03:56:21.168]',0.312,0.549,66.562,-
'[03:56:21.176]',0.320,0.549,68.438,-
'[03:56:21.184]',0.328,0.549,72.188,-
'[03:56:21.192]',0.336,0.549,78.750,-
'[03:56:21.200]',0.359,0.549,87.188,-
'[03:56:21.208]',0.375,0.549,94.688,-
'[03:56:21.216]',0.375,0.541,102.188,-
'[03:56:21.224]',0.352,0.541,106.875,-
'[03:56:21.232]',0.328,0.541,109.688,-
'[03:56:21.240]',0.312,0.541,112.500,-
'[03:56:21.248]',0.289,0.541,115.312,-
'[03:56:21.256]',0.273,0.533,117.188,-
'[03:56:21.264]',0.250,0.533,119.062,-
'[03:56:21.272]',0.242,0.533,120.938,-
'[03:56:21.280]',0.234,0.533,121.875,-
'[03:56:21.288]',0.234,0.525,121.875,-
'[03:56:21.296]',0.234,0.525,121.875,-
'[03:56:21.304]',0.234,0.525,120.938,-
'[03:56:21.312]',0.242,0.525,120.000,-
'[03:56:21.320]',0.242,0.518,119.062,-
'[03:56:21.328]',0.242,0.518,117.188,-
'[03:56:21.336]',0.242,0.518,115.312,-
'[03:56:21.344]',0.242,0.510,112.500,-
'[03:56:21.352]',0.250,0.510,109.688,-
'[03:56:21.360]',0.266,0.510,105.938,-
'[03:56:21.368]',0.273,0.502,102.188,-
'[03:56:21.376]',0.289,0.502,97.500,-
'[03:56:21.384]',0.312,0.502,92.812,-
'[03:56:21.392]',0.320,0.502,89.062,-
'[03:56:21.400]',0.320,0.502,86.250,-
'[03:56:21.408]',0.305,0.502,84.375,-
'[03:56:21.416]',0.273,0.502,84.375,-
'[03:56:21.424]',0.242,0.502,83.438,-
'[03:56:21.432]',0.211,0.490,82.500,-
'[03:56:21.440]',0.195,0.490,81.562,-
'[03:56:21.448]',0.188,0.490,81.562,-
'[03:56:21.456]',0.188,0.490,80.625,-
'[03:56:21.464]',0.188,0.490,79.688,-
'[03:56:21.472]',0.195,0.490,78.750,-
'[03:56:21.480]',0.227,0.490,77.812,-
'[03:56:21.488]',0.281,0.490,76.875,-
'[03:56:21.496]',0.305,0.490,76.875,-
'[03:56:21.504]',0.242,0.502,75.938,-
'[03:56:21.512]',0.211,0.502,75.938,-
'[03:56:21.520]',0.141,0.502,75.938,-
'[03:56:21.528]',-0.062,0.502,75.000,-
'[03:56:21.536]',-0.219,0.502,75.000,-
'[03:56:21.544]',-0.180,0.502,74.062,-
'[03:56:21.552]',-0.023,0.510,74.062,-
'[03:56:21.560]',0.086,0.510,73.125,-
'[03:56:21.568]',0.148,0.518,73.125,-
'[03:56:21.576]',0.188,0.518,72.188,-
'[03:56:21.584]',0.211,0.518,72.188,-
'[03:56:21.592]',0.227,0.525,72.188,-
'[03:56:21.600]',0.227,0.525,71.250,-
'[03:56:21.608]',0.234,0.525,71.250,-
'[03:56:21.616]',0.227,0.525,70.312,-
'[03:56:21.624]',0.227,0.525,70.312,-
'[03:56:21.632]',0.227,0.525,69.375,-
'[03:56:21.640]',0.227,0.533,68.438,-
'[03:56:21.648]',0.234,0.533,67.500,-
'[03:56:21.656]',0.250,0.533,67.500,-
'[03:56:21.664]',0.250,0.533,66.562,-
'[03:56:21.672]',0.266,0.533,66.562,-
'[03:56:21.680]',0.266,0.533,65.625,-
'[03:56:21.688]',0.266,0.533,65.625,-
'[03:56:21.696]',0.250,0.533,64.688,-
'[03:56:21.704]',0.258,0.533,64.688,-
'[03:56:21.712]',0.266,0.533,64.688,-
'[03:56:21.720]',0.273,0.525,63.750,-
'[03:56:21.728]',0.281,0.525,63.750,-
'[03:56:21.736]',0.281,0.525,63.750,-
'[03:56:21.744]',0.297,0.525,64.688,-
'[03:56:21.752]',0.305,0.525,65.625,-
'[03:56:21.760]',0.320,0.525,69.375,-
'[03:56:21.768]',0.328,0.525,74.062,-
'[03:56:21.776]',0.336,0.518,81.562,-
'[03:56:21.784]',0.352,0.518,89.062,-
'[03:56:21.792]',0.359,0.518,96.562,-
'[03:56:21.800]',0.344,0.518,101.250,-
'[03:56:21.808]',0.320,0.518,105.000,-
'[03:56:21.816]',0.305,0.518,107.812,-
'[03:56:21.824]',0.281,0.510,109.688,-
'[03:56:21.832]',0.266,0.510,112.500,-
'[03:56:21.840]',0.242,0.510,114.375,-
'[03:56:21.848]',0.234,0.510,116.250,-
'[03:56:21.856]',0.227,0.510,117.188,-
'[03:56:21.864]',0.234,0.502,118.125,-
'[03:56:21.872]',0.234,0.502,118.125,-
'[03:56:21.880]',0.234,0.502,117.188,-
'[03:56:21.888]',0.234,0.502,116.250,-
'[03:56:21.896]',0.234,0.502,115.312,-
'[03:56:21.904]',0.234,0.502,113.438,-
'[03:56:21.912]',0.242,0.502,111.562,-
'[03:56:21.920]',0.234,0.490,109.688,-
'[03:56:21.928]',0.234,0.490,106.875,-
'[03:56:21.936]',0.242,0.490,103.125,-
'[03:56:21.944]',0.258,0.490,99.375,-
'[03:56:21.952]',0.281,0.482,94.688,-
'[03:56:21.960]',0.297,0.482,90.938,-
'[03:56:21.968]',0.312,0.482,87.188,-
'[03:56:21.976]',0.320,0.475,84.375,-
'[03:56:21.984]',0.297,0.475,83.438,-
'[03:56:21.992]',0.266,0.475,82.500,-
'[03:56:22.000]',0.227,0.475,81.562,-
'[03:56:22.008]',0.195,0.475,81.562,-
'[03:56:22.016]',0.172,0.467,80.625,-
'[03:56:22.024]',0.172,0.467,79.688,-
'[03:56:22.032]',0.172,0.467,78.750,-
'[03:56:22.040]',0.172,0.467,77.812,-
'[03:56:22.048]',0.172,0.467,76.875,-
'[03:56:22.056]',0.203,0.475,76.875,-
'[03:56:22.064]',0.250,0.475,75.938,-
'[03:56:22.072]',0.273,0.475,75.938,-
'[03:56:22.080]',0.227,0.475,75.000,-
'[03:56:22.088]',0.203,0.475,75.000,-
'[03:56:22.096]',0.148,0.475,74.062,-
'[03:56:22.104]',-0.039,0.475,74.062,-
'[03:56:22.112]',-0.219,0.475,73.125,-
'[03:56:22.120]',-0.234,0.482,73.125,-
'[03:56:22.128]',-0.062,0.482,72.188,-
'[03:56:22.136]',0.062,0.482,72.188,-
'[03:56:22.144]',0.141,0.490,72.188,-
'[03:56:22.152]',0.172,0.490,71.250,-
'[03:56:22.160]',0.195,0.490,71.250,-
'[03:56:22.168]',0.203,0.490,71.250,-
'[03:56:22.176]',0.219,0.502,70.312,-
'[03:56:22.184]',0.227,0.502,70.312,-
'[03:56:22.192]',0.227,0.502,69.375,-
'[03:56:22.200]',0.227,0.502,69.375,-
'[03:56:22.208]',0.227,0.502,68.438,-
'[03:56:22.216]',0.227,0.502,67.500,-
'[03:56:22.224]',0.227,0.502,67.500,-
'[03:56:22.232]',0.234,0.502,66.562,-
'[03:56:22.240]',0.242,0.502,65.625,-
'[03:56:22.248]',0.242,0.502,65.625,-
'[03:56:22.256]',0.250,0.502,64.688,-
'[03:56:22.264]',0.250,0.502,64.688,-
'[03:56:22.272]',0.258,0.502,64.688,-
'[03:56:22.280]',0.266,0.502,63.750,-
'[03:56:22.288]',0.273,0.502,63.750,-
'[03:56:22.296]',0.273,0.502,63.750,-
'[03:56:22.304]',0.273,0.502,62.812,-
'[03:56:22.312]',0.281,0.502,63.750,-
'[03:56:22.320]',0.289,0.502,63.750,-
'[03:56:22.328]',0.297,0.502,65.625,-
'[03:56:22.336]',0.312,0.502,68.438,-
'[03:56:22.344]',0.320,0.502,73.125,-
'[03:56:22.352]',0.336,0.502,80.625,-
'[03:56:22.360]',0.352,0.502,89.062,-
'[03:56:22.368]',0.352,0.502,95.625,-
'[03:56:22.376]',0.336,0.502,101.250,-
'[03:56:22.384]',0.312,0.502,105.000,-
'[03:56:22.392]',0.289,0.502,107.812,-
'[03:56:22.400]',0.266,0.502,109.688,-
'[03:56:22.408]',0.242,0.490,112.500,-
'[03:56:22.416]',0.227,0.490,114.375,-
'[03:56:22.424]',0.211,0.490,116.250,-
'[03:56:22.432]',0.211,0.490,117.188,-
'[03:56:22.440]',0.211,0.490,118.125,-
'[03:56:22.448]',0.211,0.482,118.125,-
'[03:56:22.456]',0.211,0.482,118.125,-
'[03:56:22.464]',0.211,0.482,117.188,-
'[03:56:22.472]',0.211,0.482,115.312,-
'[03:56:22.480]',0.211,0.475,114.375,-
'[03:56:22.488]',0.211,0.475,112.500,-
'[03:56:22.496]',0.211,0.475,110.625,-
'[03:56:22.504]',0.211,0.475,107.812,-
'[03:56:22.512]',0.227,0.475,104.062,-
'[03:56:22.520]',0.242,0.467,100.312,-
'[03:56:22.528]',0.266,0.467,96.562,-
'[03:56:22.536]',0.281,0.467,91.875,-
'[03:56:22.544]',0.289,0.467,88.125,-
'[03:56:22.552]',0.297,0.459,85.312,-
'[03:56:22.560]',0.281,0.459,83.438,-
'[03:56:22.568]',0.250,0.459,82.500,-
'[03:56:22.576]',0.211,0.459,82.500,-
'[03:56:22.584]',0.180,0.459,81.562,-
'[03:56:22.592]',0.164,0.459,80.625,-
'[03:56:22.600]',0.156,0.451,80.625,-
'[03:56:22.608]',0.141,0.451,79.688,-
'[03:56:22.616]',0.141,0.451,78.750,-
'[03:56:22.624]',0.148,0.451,77.812,-
'[03:56:22.632]',0.188,0.451,76.875,-
'[03:56:22.640]',0.242,0.459,75.938,-
'[03:56:22.648]',0.258,0.459,75.938,-
'[03:56:22.656]',0.211,0.459,75.000,-
'[03:56:22.664]',0.188,0.459,75.000,-
'[03:56:22.672]',0.141,0.459,74.062,-
'[03:56:22.680]',-0.039,0.467,74.062,-
'[03:56:22.688]',-0.211,0.467,74.062,-
'[03:56:22.696]',-0.234,0.475,73.125,-
'[03:56:22.704]',-0.070,0.475,73.125,-
'[03:56:22.712]',0.062,0.475,72.188,-
'[03:56:22.720]',0.125,0.482,72.188,-
'[03:56:22.728]',0.172,0.482,71.250,-
'[03:56:22.736]',0.188,0.482,71.250,-
'[03:56:22.744]',0.195,0.490,71.250,-
'[03:56:22.752]',0.203,0.490,70.312,-
'[03:56:22.760]',0.203,0.490,70.312,-
'[03:56:22.768]',0.211,0.502,69.375,-
'[03:56:22.776]',0.211,0.502,68.438,-
'[03:56:22.784]',0.219,0.502,68.438,-
'[03:56:22.792]',0.211,0.502,67.500,-
'[03:56:22.800]',0.227,0.502,66.562,-
'[03:56:22.808]',0.234,0.502,66.562,-
'[03:56:22.816]',0.242,0.502,65.625,-
'[03:56:22.824]',0.242,0.502,65.625,-
'[03:56:22.832]',0.242,0.502,64.688,-
'[03:56:22.840]',0.242,0.502,64.688,-
'[03:56:22.848]',0.250,0.502,63.750,-
'[03:56:22.856]',0.250,0.502,63.750,-
'[03:56:22.864]',0.266,0.502,63.750,-
'[03:56:22.872]',0.266,0.502,62.812,-
