"'Time','II','PLETH','ABP','I','III','ICP','V','MCL'"
"'[13:19:34.568]',0.710,0.412,-,-,-,-,-,-"
"'[13:19:34.576]',0.694,0.408,-,-,-,-,-,-"
"'[13:19:34.584]',0.647,0.404,-,-,-,-,-,-"
"'[13:19:34.592]',0.671,0.404,-,-,-,-,-,-"
"'[13:19:34.600]',0.608,0.404,-,-,-,-,-,-"
"'[13:19:34.608]',0.600,0.404,-,-,-,-,-,-"
"'[13:19:34.616]',0.553,0.404,-,-,-,-,-,-"
"'[13:19:34.624]',0.553,0.400,-,-,-,-,-,-"
"'[13:19:34.632]',0.522,0.404,-,-,-,-,-,-"
"'[13:19:34.640]',0.529,0.404,-,-,-,-,-,-"
"'[13:19:34.648]',0.506,0.404,-,-,-,-,-,-"
"'[13:19:34.656]',0.486,0.408,-,-,-,-,-,-"
"'[13:19:34.664]',0.494,0.416,-,-,-,-,-,-"
"'[13:19:34.672]',0.486,0.424,-,-,-,-,-,-"
"'[13:19:34.680]',0.506,0.427,-,-,-,-,-,-"
"'[13:19:34.688]',0.478,0.439,-,-,-,-,-,-"
"'[13:19:34.696]',0.506,0.447,-,-,-,-,-,-"
"'[13:19:34.704]',0.471,0.459,-,-,-,-,-,-"
"'[13:19:34.712]',0.478,0.471,-,-,-,-,-,-"
"'[13:19:34.720]',0.455,0.486,-,-,-,-,-,-"
"'[13:19:34.728]',0.471,0.498,-,-,-,-,-,-"
"'[13:19:34.736]',0.455,0.514,-,-,-,-,-,-"
"'[13:19:34.744]',0.486,0.525,-,-,-,-,-,-"
"'[13:19:34.752]',0.471,0.541,-,-,-,-,-,-"
"'[13:19:34.760]',0.486,0.553,-,-,-,-,-,-"
"'[13:19:34.768]',0.471,0.565,-,-,-,-,-,-"
"'[13:19:34.776]',0.478,0.580,-,-,-,-,-,-"
"'[13:19:34.784]',0.408,0.592,-,-,-,-,-,-"
"'[13:19:34.792]',0.400,0.600,-,-,-,-,-,-"
"'[13:19:34.800]',0.471,0.612,-,-,-,-,-,-"
"'[13:19:34.808]',0.592,0.620,-,-,-,-,-,-"
"'[13:19:34.816]',0.624,0.631,-,-,-,-,-,-"
"'[13:19:34.824]',0.647,0.639,-,-,-,-,-,-"
"'[13:19:34.832]',0.600,0.651,-,-,-,-,-,-"
"'[13:19:34.840]',0.561,0.659,-,-,-,-,-,-"
"'[13:19:34.848]',0.514,0.667,-,-,-,-,-,-"
"'[13:19:34.856]',0.553,0.675,-,-,-,-,-,-"
"'[13:19:34.864]',0.569,0.678,-,-,-,-,-,-"
"'[13:19:34.872]',0.553,0.686,-,-,-,-,-,-"
"'[13:19:34.880]',0.600,0.686,-,-,-,-,-,-"
"'[13:19:34.888]',0.616,0.690,-,-,-,-,-,-"
"'[13:19:34.896]',0.624,0.690,-,-,-,-,-,-"
"'[13:19:34.904]',0.616,0.690,-,-,-,-,-,-"
"'[13:19:34.912]',0.639,0.690,-,-,-,-,-,-"
"'[13:19:34.920]',0.616,0.690,-,-,-,-,-,-"
"'[13:19:34.928]',0.631,0.686,-,-,-,-,-,-"
"'[13:19:34.936]',0.600,0.682,-,-,-,-,-,-"
"'[13:19:34.944]',0.616,0.678,-,-,-,-,-,-"
"'[13:19:34.952]',0.584,0.675,-,-,-,-,-,-"
"'[13:19:34.960]',0.616,0.667,-,-,-,-,-,-"
"'[13:19:34.968]',0.592,0.663,-,-,-,-,-,-"
"'[13:19:34.976]',0.631,0.659,-,-,-,-,-,-"
"'[13:19:34.984]',0.624,0.651,-,-,-,-,-,-"
"'[13:19:34.992]',0.647,0.647,-,-,-,-,-,-"
"'[13:19:35.000]',0.624,0.643,-,-,-,-,-,-"
"'[13:19:35.008]',0.639,0.639,-,-,-,-,-,-"
"'[13:19:35.016]',0.663,0.635,-,-,-,-,-,-"
"'[13:19:35.024]',0.765,0.627,-,-,-,-,-,-"
"'[13:19:35.032]',0.796,0.620,-,-,-,-,-,-"
"'[13:19:35.040]',0.827,0.616,-,-,-,-,-,-"
"'[13:19:35.048]',0.835,0.612,-,-,-,-,-,-"
"'[13:19:35.056]',0.867,0.608,-,-,-,-,-,-"
"'[13:19:35.064]',0.859,0.604,-,-,-,-,-,-"
"'[13:19:35.072]',0.898,0.596,-,-,-,-,-,-"
"'[13:19:35.080]',0.945,0.592,-,-,-,-,-,-"
"'[13:19:35.088]',1.016,0.588,-,-,-,-,-,-"
"'[13:19:35.096]',1.071,0.584,-,-,-,-,-,-"
"'[13:19:35.104]',1.071,0.580,-,-,-,-,-,-"
"'[13:19:35.112]',1.133,0.576,-,-,-,-,-,-"
"'[13:19:35.120]',1.125,0.569,-,-,-,-,-,-"
"'[13:19:35.128]',1.173,0.565,-,-,-,-,-,-"
"'[13:19:35.136]',1.149,0.561,-,-,-,-,-,-"
"'[13:19:35.144]',1.157,0.557,-,-,-,-,-,-"
"'[13:19:35.152]',1.118,0.553,-,-,-,-,-,-"
"'[13:19:35.160]',1.102,0.549,-,-,-,-,-,-"
"'[13:19:35.168]',1.086,0.545,-,-,-,-,-,-"
"'[13:19:35.176]',1.102,0.541,-,-,-,-,-,-"
"'[13:19:35.184]',1.055,0.537,-,-,-,-,-,-"
"'[13:19:35.192]',1.094,0.533,-,-,-,-,-,-"
"'[13:19:35.200]',1.063,0.529,-,-,-,-,-,-"
"'[13:19:35.208]',1.094,0.525,-,-,-,-,-,-"
"'[13:19:35.216]',1.071,0.522,-,-,-,-,-,-"
"'[13:19:35.224]',1.086,0.518,-,-,-,-,-,-"
"'[13:19:35.232]',1.086,0.514,-,-,-,-,-,-"
"'[13:19:35.240]',1.118,0.506,-,-,-,-,-,-"
"'[13:19:35.248]',1.118,0.498,-,-,-,-,-,-"
"'[13:19:35.256]',1.086,0.490,-,-,-,-,-,-"
"'[13:19:35.264]',1.125,0.482,-,-,-,-,-,-"
"'[13:19:35.272]',1.078,0.471,-,-,-,-,-,-"
"'[13:19:35.280]',1.125,0.463,-,-,-,-,-,-"
"'[13:19:35.288]',1.094,0.455,-,-,-,-,-,-"
"'[13:19:35.296]',1.125,0.443,-,-,-,-,-,-"
"'[13:19:35.304]',1.125,0.435,-,-,-,-,-,-"
"'[13:19:35.312]',1.165,0.424,-,-,-,-,-,-"
"'[13:19:35.320]',1.133,0.416,-,-,-,-,-,-"
"'[13:19:35.328]',1.196,0.408,-,-,-,-,-,-"
"'[13:19:35.336]',1.165,0.404,-,-,-,-,-,-"
"'[13:19:35.344]',1.204,0.400,-,-,-,-,-,-"
"'[13:19:35.352]',1.188,0.396,-,-,-,-,-,-"
"'[13:19:35.360]',1.227,0.396,-,-,-,-,-,-"
"'[13:19:35.368]',1.180,0.396,-,-,-,-,-,-"
"'[13:19:35.376]',1.243,0.400,-,-,-,-,-,-"
"'[13:19:35.384]',1.204,0.404,-,-,-,-,-,-"
"'[13:19:35.392]',1.235,0.412,-,-,-,-,-,-"
"'[13:19:35.400]',1.196,0.424,-,-,-,-,-,-"
"'[13:19:35.408]',1.227,0.431,-,-,-,-,-,-"
"'[13:19:35.416]',1.180,0.443,-,-,-,-,-,-"
"'[13:19:35.424]',1.212,0.459,-,-,-,-,-,-"
"'[13:19:35.432]',1.149,0.475,-,-,-,-,-,-"
"'[13:19:35.440]',1.173,0.490,-,-,-,-,-,-"
"'[13:19:35.448]',1.125,0.510,-,-,-,-,-,-"
"'[13:19:35.456]',1.118,0.525,-,-,-,-,-,-"
"'[13:19:35.464]',1.071,0.545,-,-,-,-,-,-"
"'[13:19:35.472]',1.055,0.561,-,-,-,-,-,-"
"'[13:19:35.480]',1.094,0.580,-,-,-,-,-,-"
"'[13:19:35.488]',1.055,0.592,-,-,-,-,-,-"
"'[13:19:35.496]',1.094,0.612,-,-,-,-,-,-"
"'[13:19:35.504]',1.039,0.627,-,-,-,-,-,-"
"'[13:19:35.512]',1.094,0.647,-,-,-,-,-,-"
"'[13:19:35.520]',1.173,0.667,-,-,-,-,-,-"
"'[13:19:35.528]',1.204,0.682,-,-,-,-,-,-"
"'[13:19:35.536]',1.125,0.698,-,-,-,-,-,-"
"'[13:19:35.544]',1.063,0.710,-,-,-,-,-,-"
"'[13:19:35.552]',0.922,0.725,-,-,-,-,-,-"
"'[13:19:35.560]',0.890,0.733,-,-,-,-,-,-"
"'[13:19:35.568]',0.835,0.741,-,-,-,-,-,-"
"'[13:19:35.576]',0.906,0.749,-,-,-,-,-,-"
"'[13:19:35.584]',0.820,0.753,-,-,-,-,-,-"
"'[13:19:35.592]',0.882,0.757,-,-,-,-,-,-"
"'[13:19:35.600]',0.804,0.761,-,-,-,-,-,-"
"'[13:19:35.608]',0.867,0.769,-,-,-,-,-,-"
"'[13:19:35.616]',0.780,0.773,-,-,-,-,-,-"
"'[13:19:35.624]',0.835,0.776,-,-,-,-,-,-"
"'[13:19:35.632]',0.765,0.776,-,-,-,-,-,-"
"'[13:19:35.640]',0.820,0.776,-,-,-,-,-,-"
"'[13:19:35.648]',0.749,0.776,-,-,-,-,-,-"
"'[13:19:35.656]',0.725,0.776,-,-,-,-,-,-"
"'[13:19:35.664]',0.804,0.773,-,-,-,-,-,-"
"'[13:19:35.672]',0.733,0.769,-,-,-,-,-,-"
"'[13:19:35.680]',0.780,0.761,-,-,-,-,-,-"
"'[13:19:35.688]',0.686,0.753,-,-,-,-,-,-"
"'[13:19:35.696]',0.741,0.749,-,-,-,-,-,-"
"'[13:19:35.704]',0.663,0.745,-,-,-,-,-,-"
"'[13:19:35.712]',0.741,0.737,-,-,-,-,-,-"
"'[13:19:35.720]',0.671,0.733,-,-,-,-,-,-"
"'[13:19:35.728]',0.733,0.729,-,-,-,-,-,-"
"'[13:19:35.736]',0.663,0.725,-,-,-,-,-,-"
"'[13:19:35.744]',0.710,0.722,-,-,-,-,-,-"
"'[13:19:35.752]',0.631,0.718,-,-,-,-,-,-"
"'[13:19:35.760]',0.694,0.710,-,-,-,-,-,-"
"'[13:19:35.768]',0.639,0.706,-,-,-,-,-,-"
"'[13:19:35.776]',0.671,0.698,-,-,-,-,-,-"
"'[13:19:35.784]',0.600,0.694,-,-,-,-,-,-"
"'[13:19:35.792]',0.686,0.686,-,-,-,-,-,-"
"'[13:19:35.800]',0.624,0.678,-,-,-,-,-,-"
"'[13:19:35.808]',0.686,0.671,-,-,-,-,-,-"
"'[13:19:35.816]',0.639,0.663,-,-,-,-,-,-"
"'[13:19:35.824]',0.702,0.655,-,-,-,-,-,-"
"'[13:19:35.832]',0.710,0.647,-,-,-,-,-,-"
"'[13:19:35.840]',0.631,0.639,-,-,-,-,-,-"
"'[13:19:35.848]',0.663,0.631,-,-,-,-,-,-"
"'[13:19:35.856]',0.592,0.624,-,-,-,-,-,-"
"'[13:19:35.864]',0.647,0.616,-,-,-,-,-,-"
"'[13:19:35.872]',0.576,0.604,-,-,-,-,-,-"
"'[13:19:35.880]',0.616,0.600,-,-,-,-,-,-"
"'[13:19:35.888]',0.561,0.592,-,-,-,-,-,-"
"'[13:19:35.896]',0.616,0.584,-,-,-,-,-,-"
"'[13:19:35.904]',0.537,0.576,-,-,-,-,-,-"
"'[13:19:35.912]',0.545,0.569,-,-,-,-,-,-"
"'[13:19:35.920]',0.486,0.565,-,-,-,-,-,-"
"'[13:19:35.928]',0.514,0.557,-,-,-,-,-,-"
"'[13:19:35.936]',0.471,0.549,-,-,-,-,-,-"
"'[13:19:35.944]',0.514,0.541,-,-,-,-,-,-"
"'[13:19:35.952]',0.471,0.529,-,-,-,-,-,-"
"'[13:19:35.960]',0.522,0.518,-,-,-,-,-,-"
"'[13:19:35.968]',0.471,0.506,-,-,-,-,-,-"
"'[13:19:35.976]',0.506,0.498,-,-,-,-,-,-"
"'[13:19:35.984]',0.463,0.486,-,-,-,-,-,-"
"'[13:19:35.992]',0.506,0.475,-,-,-,-,-,-"
"'[13:19:36.000]',0.471,0.463,-,-,-,-,-,-"
"'[13:19:36.008]',0.506,0.455,-,-,-,-,-,-"
"'[13:19:36.016]',0.478,0.443,-,-,-,-,-,-"
"'[13:19:36.024]',0.471,0.435,-,-,-,-,-,-"
"'[13:19:36.032]',0.506,0.427,-,-,-,-,-,-"
"'[13:19:36.040]',0.471,0.424,-,-,-,-,-,-"
"'[13:19:36.048]',0.486,0.420,-,-,-,-,-,-"
"'[13:19:36.056]',0.455,0.416,-,-,-,-,-,-"
"'[13:19:36.064]',0.494,0.416,-,-,-,-,-,-"
"'[13:19:36.072]',0.471,0.416,-,-,-,-,-,-"
"'[13:19:36.080]',0.494,0.420,-,-,-,-,-,-"
"'[13:19:36.088]',0.506,0.424,-,-,-,-,-,-"
"'[13:19:36.096]',0.529,0.431,-,-,-,-,-,-"
"'[13:19:36.104]',0.553,0.435,-,-,-,-,-,-"
"'[13:19:36.112]',0.569,0.443,-,-,-,-,-,-"
"'[13:19:36.120]',0.553,0.431,-,-,-,-,-,-"
"'[13:19:36.128]',0.584,0.412,-,-,-,-,-,-"
"'[13:19:36.136]',0.561,0.408,-,-,-,-,-,-"
"'[13:19:36.144]',0.584,0.408,-,-,-,-,-,-"
"'[13:19:36.152]',0.561,0.412,-,-,-,-,-,-"
"'[13:19:36.160]',0.616,0.416,-,-,-,-,-,-"
"'[13:19:36.168]',0.600,0.424,-,-,-,-,-,-"
"'[13:19:36.176]',0.616,0.431,-,-,-,-,-,-"
"'[13:19:36.184]',0.600,0.435,-,-,-,-,-,-"
"'[13:19:36.192]',0.624,0.443,-,-,-,-,-,-"
"'[13:19:36.200]',0.616,0.451,-,-,-,-,-,-"
"'[13:19:36.208]',0.663,0.463,-,-,-,-,-,-"
"'[13:19:36.216]',0.671,0.471,-,-,-,-,-,-"
"'[13:19:36.224]',0.773,0.478,-,-,-,-,-,-"
"'[13:19:36.232]',0.851,0.486,-,-,-,-,-,-"
"'[13:19:36.240]',0.890,0.494,-,-,-,-,-,-"
"'[13:19:36.248]',0.851,0.502,-,-,-,-,-,-"
"'[13:19:36.256]',0.804,0.510,-,-,-,-,-,-"
"'[13:19:36.264]',0.718,0.514,-,-,-,-,-,-"
"'[13:19:36.272]',0.694,0.522,-,-,-,-,-,-"
"'[13:19:36.280]',0.733,0.522,-,-,-,-,-,-"
"'[13:19:36.288]',0.765,0.525,-,-,-,-,-,-"
"'[13:19:36.296]',0.780,0.525,-,-,-,-,-,-"
"'[13:19:36.304]',0.749,0.525,-,-,-,-,-,-"
"'[13:19:36.312]',0.780,0.525,-,-,-,-,-,-"
"'[13:19:36.320]',0.749,0.525,-,-,-,-,-,-"
"'[13:19:36.328]',0.725,0.525,-,-,-,-,-,-"
"'[13:19:36.336]',0.710,0.522,-,-,-,-,-,-"
"'[13:19:36.344]',0.725,0.522,-,-,-,-,-,-"
"'[13:19:36.352]',0.686,0.518,-,-,-,-,-,-"
"'[13:19:36.360]',0.702,0.518,-,-,-,-,-,-"
"'[13:19:36.368]',0.694,0.514,-,-,-,-,-,-"
"'[13:19:36.376]',0.741,0.510,-,-,-,-,-,-"
"'[13:19:36.384]',0.725,0.502,-,-,-,-,-,-"
"'[13:19:36.392]',0.765,0.498,-,-,-,-,-,-"
"'[13:19:36.400]',0.765,0.494,-,-,-,-,-,-"
"'[13:19:36.408]',0.780,0.490,-,-,-,-,-,-"
"'[13:19:36.416]',0.749,0.486,-,-,-,-,-,-"
"'[13:19:36.424]',0.757,0.478,-,-,-,-,-,-"
"'[13:19:36.432]',0.725,0.478,-,-,-,-,-,-"
"'[13:19:36.440]',0.733,0.475,-,-,-,-,-,-"
"'[13:19:36.448]',0.710,0.471,-,-,-,-,-,-"
"'[13:19:36.456]',0.718,0.467,-,-,-,-,-,-"
"'[13:19:36.464]',0.678,0.463,-,-,-,-,-,-"
"'[13:19:36.472]',0.702,0.459,-,-,-,-,-,-"
"'[13:19:36.480]',0.678,0.459,-,-,-,-,-,-"
"'[13:19:36.488]',0.671,0.455,-,-,-,-,-,-"
"'[13:19:36.496]',0.686,0.451,-,-,-,-,-,-"
"'[13:19:36.504]',0.655,0.447,-,-,-,-,-,-"
"'[13:19:36.512]',0.686,0.443,-,-,-,-,-,-"
"'[13:19:36.520]',0.631,0.439,-,-,-,-,-,-"
"'[13:19:36.528]',0.639,0.435,-,-,-,-,-,-"
"'[13:19:36.536]',0.616,0.431,-,-,-,-,-,-"
"'[13:19:36.544]',0.639,0.427,-,-,-,-,-,-"
"'[13:19:36.552]',0.584,0.424,-,-,-,-,-,-"
"'[13:19:36.560]',0.616,0.420,-,-,-,-,-,-"
"'[13:19:36.568]',0.592,0.416,-,-,-,-,-,-"
"'[13:19:36.576]',0.600,0.416,-,-,-,-,-,-"
"'[13:19:36.584]',0.584,0.412,-,-,-,-,-,-"
"'[13:19:36.592]',0.600,0.412,-,-,-,-,-,-"
"'[13:19:36.600]',0.553,0.408,-,-,-,-,-,-"
"'[13:19:36.608]',0.576,0.404,-,-,-,-,-,-"
"'[13:19:36.616]',0.537,0.400,-,-,-,-,-,-"
"'[13:19:36.624]',0.561,0.396,-,-,-,-,-,-"
"'[13:19:36.632]',0.522,0.392,-,-,-,-,-,-"
"'[13:19:36.640]',0.514,0.388,-,-,-,-,-,-"
"'[13:19:36.648]',0.514,0.384,-,-,-,-,-,-"
"'[13:19:36.656]',0.494,0.380,-,-,-,-,-,-"
"'[13:19:36.664]',0.514,0.376,-,-,-,-,-,-"
"'[13:19:36.672]',0.553,0.373,-,-,-,-,-,-"
"'[13:19:36.680]',0.545,0.369,-,-,-,-,-,-"
"'[13:19:36.688]',0.584,0.365,-,-,-,-,-,-"
"'[13:19:36.696]',0.576,0.365,-,-,-,-,-,-"
"'[13:19:36.704]',0.600,0.361,-,-,-,-,-,-"
"'[13:19:36.712]',0.631,0.357,-,-,-,-,-,-"
"'[13:19:36.720]',0.584,0.353,-,-,-,-,-,-"
"'[13:19:36.728]',0.624,0.353,-,-,-,-,-,-"
"'[13:19:36.736]',0.592,0.349,-,-,-,-,-,-"
"'[13:19:36.744]',0.624,0.349,-,-,-,-,-,-"
"'[13:19:36.752]',0.608,0.349,-,-,-,-,-,-"
"'[13:19:36.760]',0.663,0.349,-,-,-,-,-,-"
"'[13:19:36.768]',0.639,0.349,-,-,-,-,-,-"
"'[13:19:36.776]',0.663,0.349,-,-,-,-,-,-"
"'[13:19:36.784]',0.655,0.353,-,-,-,-,-,-"
"'[13:19:36.792]',0.725,0.357,-,-,-,-,-,-"
"'[13:19:36.800]',0.702,0.361,-,-,-,-,-,-"
"'[13:19:36.808]',0.741,0.369,-,-,-,-,-,-"
"'[13:19:36.816]',0.725,0.373,-,-,-,-,-,-"
"'[13:19:36.824]',0.749,0.380,-,-,-,-,-,-"
"'[13:19:36.832]',0.718,0.388,-,-,-,-,-,-"
"'[13:19:36.840]',0.757,0.392,-,-,-,-,-,-"
"'[13:19:36.848]',0.749,0.400,-,-,-,-,-,-"
"'[13:19:36.856]',0.780,0.404,-,-,-,-,-,-"
"'[13:19:36.864]',0.741,0.412,-,-,-,-,-,-"
"'[13:19:36.872]',0.765,0.420,-,-,-,-,-,-"
"'[13:19:36.880]',0.780,0.427,-,-,-,-,-,-"
"'[13:19:36.888]',0.749,0.435,-,-,-,-,-,-"
"'[13:19:36.896]',0.780,0.443,-,-,-,-,-,-"
"'[13:19:36.904]',0.741,0.455,-,-,-,-,-,-"
"'[13:19:36.912]',0.780,0.463,-,-,-,-,-,-"
"'[13:19:36.920]',0.765,0.471,-,-,-,-,-,-"
"'[13:19:36.928]',0.812,0.478,-,-,-,-,-,-"
"'[13:19:36.936]',0.804,0.486,-,-,-,-,-,-"
"'[13:19:36.944]',0.976,0.494,-,-,-,-,-,-"
"'[13:19:36.952]',1.000,0.502,-,-,-,-,-,-"
"'[13:19:36.960]',1.024,0.510,-,-,-,-,-,-"
"'[13:19:36.968]',0.937,0.518,-,-,-,-,-,-"
"'[13:19:36.976]',0.890,0.522,-,-,-,-,-,-"
"'[13:19:36.984]',0.820,0.522,-,-,-,-,-,-"
"'[13:19:36.992]',0.867,0.525,-,-,-,-,-,-"
"'[13:19:37.000]',0.851,0.529,-,-,-,-,-,-"
"'[13:19:37.008]',0.898,0.529,-,-,-,-,-,-"
"'[13:19:37.016]',0.859,0.533,-,-,-,-,-,-"
"'[13:19:37.024]',0.937,0.537,-,-,-,-,-,-"
"'[13:19:37.032]',0.945,0.537,-,-,-,-,-,-"
"'[13:19:37.040]',1.000,0.537,-,-,-,-,-,-"
"'[13:19:37.048]',0.992,0.537,-,-,-,-,-,-"
"'[13:19:37.056]',1.031,0.537,-,-,-,-,-,-"
"'[13:19:37.064]',1.000,0.533,-,-,-,-,-,-"
"'[13:19:37.072]',1.016,0.533,-,-,-,-,-,-"
"'[13:19:37.080]',0.992,0.529,-,-,-,-,-,-"
"'[13:19:37.088]',0.976,0.525,-,-,-,-,-,-"
"'[13:19:37.096]',1.024,0.522,-,-,-,-,-,-"
"'[13:19:37.104]',1.008,0.514,-,-,-,-,-,-"
"'[13:19:37.112]',1.024,0.510,-,-,-,-,-,-"
"'[13:19:37.120]',0.992,0.506,-,-,-,-,-,-"
"'[13:19:37.128]',1.016,0.498,-,-,-,-,-,-"
"'[13:19:37.136]',0.961,0.494,-,-,-,-,-,-"
"'[13:19:37.144]',0.992,0.486,-,-,-,-,-,-"
"'[13:19:37.152]',0.953,0.482,-,-,-,-,-,-"
"'[13:19:37.160]',1.000,0.478,-,-,-,-,-,-"
"'[13:19:37.168]',0.976,0.475,-,-,-,-,-,-"
"'[13:19:37.176]',0.992,0.471,-,-,-,-,-,-"
"'[13:19:37.184]',0.961,0.463,-,-,-,-,-,-"
"'[13:19:37.192]',1.086,0.459,-,-,-,-,-,-"
"'[13:19:37.200]',1.016,0.451,-,-,-,-,-,-"
"'[13:19:37.208]',1.141,0.447,-,-,-,-,-,-"
"'[13:19:37.216]',1.039,0.439,-,-,-,-,-,-"
"'[13:19:37.224]',1.055,0.435,-,-,-,-,-,-"
"'[13:19:37.232]',0.976,0.427,-,-,-,-,-,-"
"'[13:19:37.240]',1.047,0.420,-,-,-,-,-,-"
"'[13:19:37.248]',1.000,0.412,-,-,-,-,-,-"
"'[13:19:37.256]',1.078,0.404,-,-,-,-,-,-"
"'[13:19:37.264]',1.055,0.400,-,-,-,-,-,-"
"'[13:19:37.272]',1.220,0.392,-,-,-,-,-,-"
"'[13:19:37.280]',1.243,0.388,-,-,-,-,-,-"
"'[13:19:37.288]',1.165,0.380,-,-,-,-,-,-"
"'[13:19:37.296]',1.188,0.376,-,-,-,-,-,-"
"'[13:19:37.304]',1.086,0.369,-,-,-,-,-,-"
"'[13:19:37.312]',1.157,0.365,-,-,-,-,-,-"
"'[13:19:37.320]',1.078,0.357,-,-,-,-,-,-"
"'[13:19:37.328]',1.125,0.353,-,-,-,-,-,-"
"'[13:19:37.336]',1.071,0.349,-,-,-,-,-,-"
"'[13:19:37.344]',1.149,0.341,-,-,-,-,-,-"
"'[13:19:37.352]',1.102,0.337,-,-,-,-,-,-"
"'[13:19:37.360]',1.157,0.337,-,-,-,-,-,-"
"'[13:19:37.368]',1.078,0.333,-,-,-,-,-,-"
"'[13:19:37.376]',1.141,0.333,-,-,-,-,-,-"
"'[13:19:37.384]',1.071,0.333,-,-,-,-,-,-"
"'[13:19:37.392]',1.118,0.337,-,-,-,-,-,-"
"'[13:19:37.400]',1.024,0.341,-,-,-,-,-,-"
"'[13:19:37.408]',1.055,0.341,-,-,-,-,-,-"
"'[13:19:37.416]',0.961,0.345,-,-,-,-,-,-"
"'[13:19:37.424]',0.992,0.345,-,-,-,-,-,-"
"'[13:19:37.432]',0.914,0.349,-,-,-,-,-,-"
"'[13:19:37.440]',0.937,0.349,-,-,-,-,-,-"
"'[13:19:37.448]',0.867,0.349,-,-,-,-,-,-"
"'[13:19:37.456]',0.898,0.353,-,-,-,-,-,-"
"'[13:19:37.464]',0.851,0.357,-,-,-,-,-,-"
"'[13:19:37.472]',0.827,0.357,-,-,-,-,-,-"
"'[13:19:37.480]',0.867,0.357,-,-,-,-,-,-"
"'[13:19:37.488]',0.780,0.361,-,-,-,-,-,-"
"'[13:19:37.496]',0.827,0.361,-,-,-,-,-,-"
"'[13:19:37.504]',0.749,0.361,-,-,-,-,-,-"
"'[13:19:37.512]',0.780,0.361,-,-,-,-,-,-"
"'[13:19:37.520]',0.718,0.361,-,-,-,-,-,-"
"'[13:19:37.528]',0.749,0.365,-,-,-,-,-,-"
"'[13:19:37.536]',0.702,0.369,-,-,-,-,-,-"
"'[13:19:37.544]',0.733,0.369,-,-,-,-,-,-"
"'[13:19:37.552]',0.678,0.376,-,-,-,-,-,-"
"'[13:19:37.560]',0.710,0.380,-,-,-,-,-,-"
"'[13:19:37.568]',0.671,0.388,-,-,-,-,-,-"
"'[13:19:37.576]',0.718,0.396,-,-,-,-,-,-"
"'[13:19:37.584]',0.686,0.404,-,-,-,-,-,-"
"'[13:19:37.592]',0.749,0.412,-,-,-,-,-,-"
"'[13:19:37.600]',0.694,0.424,-,-,-,-,-,-"
"'[13:19:37.608]',0.765,0.435,-,-,-,-,-,-"
"'[13:19:37.616]',0.741,0.447,-,-,-,-,-,-"
"'[13:19:37.624]',0.804,0.459,-,-,-,-,-,-"
"'[13:19:37.632]',0.780,0.471,-,-,-,-,-,-"
"'[13:19:37.640]',0.851,0.482,-,-,-,-,-,-"
"'[13:19:37.648]',0.976,0.490,-,-,-,-,-,-"
"'[13:19:37.656]',1.141,0.502,-,-,-,-,-,-"
"'[13:19:37.664]',1.173,0.510,-,-,-,-,-,-"
"'[13:19:37.672]',1.180,0.518,-,-,-,-,-,-"
"'[13:19:37.680]',1.125,0.522,-,-,-,-,-,-"
"'[13:19:37.688]',1.031,0.525,-,-,-,-,-,-"
"'[13:19:37.696]',0.992,0.533,-,-,-,-,-,-"
"'[13:19:37.704]',0.976,0.537,-,-,-,-,-,-"
"'[13:19:37.712]',1.000,0.541,-,-,-,-,-,-"
"'[13:19:37.720]',0.953,0.545,-,-,-,-,-,-"
"'[13:19:37.728]',0.992,0.549,-,-,-,-,-,-"
"'[13:19:37.736]',0.961,0.553,-,-,-,-,-,-"
"'[13:19:37.744]',0.969,0.557,-,-,-,-,-,-"
"'[13:19:37.752]',0.937,0.557,-,-,-,-,-,-"
"'[13:19:37.760]',0.945,0.561,-,-,-,-,-,-"
"'[13:19:37.768]',0.929,0.561,-,-,-,-,-,-"
"'[13:19:37.776]',0.945,0.561,-,-,-,-,-,-"
"'[13:19:37.784]',0.929,0.561,-,-,-,-,-,-"
"'[13:19:37.792]',0.945,0.561,-,-,-,-,-,-"
"'[13:19:37.800]',0.906,0.561,-,-,-,-,-,-"
"'[13:19:37.808]',0.922,0.561,-,-,-,-,-,-"
"'[13:19:37.816]',0.906,0.557,-,-,-,-,-,-"
"'[13:19:37.824]',0.929,0.553,-,-,-,-,-,-"
"'[13:19:37.832]',0.929,0.549,-,-,-,-,-,-"
"'[13:19:37.840]',0.953,0.545,-,-,-,-,-,-"
"'[13:19:37.848]',0.961,0.537,-,-,-,-,-,-"
"'[13:19:37.856]',0.945,0.533,-,-,-,-,-,-"
"'[13:19:37.864]',0.906,0.525,-,-,-,-,-,-"
"'[13:19:37.872]',0.929,0.522,-,-,-,-,-,-"
"'[13:19:37.880]',0.875,0.514,-,-,-,-,-,-"
"'[13:19:37.888]',0.867,0.510,-,-,-,-,-,-"
"'[13:19:37.896]',0.835,0.506,-,-,-,-,-,-"
"'[13:19:37.904]',0.820,0.498,-,-,-,-,-,-"
"'[13:19:37.912]',0.827,0.490,-,-,-,-,-,-"
"'[13:19:37.920]',0.796,0.486,-,-,-,-,-,-"
"'[13:19:37.928]',0.812,0.478,-,-,-,-,-,-"
"'[13:19:37.936]',0.796,0.471,-,-,-,-,-,-"
"'[13:19:37.944]',0.812,0.467,-,-,-,-,-,-"
