'Time','II','AVR','V','RESP','PLETH','ABP','CVP','ICP'
'[20:48:51.864]',0.150,0.545,1.040,0.415,1.400,74.731,11.683,-
'[20:48:51.872]',0.190,0.515,1.015,0.414,1.387,82.009,11.000,-
'[20:48:51.880]',0.160,0.540,1.020,0.413,1.371,88.750,11.058,-
'[20:48:51.888]',0.145,0.550,1.010,0.411,1.355,93.781,11.244,-
'[20:48:51.896]',0.185,0.515,1.020,0.409,1.340,96.907,10.814,-
'[20:48:51.904]',0.210,0.520,0.995,0.406,1.326,99.300,9.993,-
'[20:48:51.912]',0.230,0.490,1.010,0.403,1.312,102.182,9.935,-
'[20:48:51.920]',0.220,0.505,0.985,0.399,1.298,105.699,10.814,-
'[20:48:51.928]',0.275,0.470,0.980,0.394,1.283,108.825,11.498,-
'[20:48:51.936]',0.260,0.480,0.970,0.390,1.270,110.974,10.814,-
'[20:48:51.944]',0.275,0.465,0.985,0.385,1.258,112.879,9.310,-
'[20:48:51.952]',0.250,0.485,0.975,0.380,1.243,115.223,8.499,-
'[20:48:51.960]',0.255,0.470,0.990,0.375,1.229,117.617,9.124,-
'[20:48:51.968]',0.230,0.495,0.975,0.370,1.216,119.326,10.619,-
'[20:48:51.976]',0.255,0.470,0.985,0.364,1.206,120.108,11.810,-
'[20:48:51.984]',0.230,0.490,0.965,0.358,1.200,120.987,12.182,-
'[20:48:51.992]',0.260,0.470,0.985,0.350,1.196,122.354,12.123,-
'[20:48:52.000]',0.220,0.505,0.975,0.344,1.190,123.576,11.625,-
'[20:48:52.008]',0.230,0.480,1.000,0.337,1.183,123.820,10.746,-
'[20:48:52.016]',0.180,0.525,0.975,0.330,1.175,123.283,9.681,-
'[20:48:52.024]',0.210,0.495,0.995,0.324,1.162,123.136,9.495,-
'[20:48:52.032]',0.175,0.525,0.985,0.318,1.151,123.624,10.501,-
'[20:48:52.040]',0.190,0.505,1.000,0.310,1.140,124.015,11.752,-
'[20:48:52.048]',0.170,0.525,0.980,0.303,1.123,123.576,12.064,-
'[20:48:52.056]',0.195,0.505,0.995,0.295,1.107,122.501,11.371,-
'[20:48:52.064]',0.185,0.520,0.980,0.287,1.093,121.817,11.058,-
'[20:48:52.072]',0.205,0.500,0.975,0.280,1.085,121.817,11.869,-
'[20:48:52.080]',0.180,0.525,0.995,0.272,1.082,121.720,13.061,-
'[20:48:52.088]',0.195,0.510,0.985,0.264,1.084,120.987,13.188,-
'[20:48:52.096]',0.165,0.505,1.000,0.257,1.092,119.766,11.869,-
'[20:48:52.104]',0.155,0.540,0.990,0.249,1.109,118.935,10.560,-
'[20:48:52.112]',0.200,0.510,1.000,0.242,1.132,118.496,10.814,-
'[20:48:52.120]',0.165,0.530,0.990,0.235,1.164,117.763,12.494,-
'[20:48:52.128]',0.190,0.505,1.005,0.229,1.206,116.200,14.370,-
'[20:48:52.136]',0.175,0.520,0.990,0.223,1.250,114.344,15.493,-
'[20:48:52.144]',0.200,0.500,1.010,0.218,1.296,112.976,15.562,-
'[20:48:52.152]',0.180,0.520,0.995,0.213,1.352,111.804,14.868,-
'[20:48:52.160]',0.205,0.500,1.005,0.208,1.413,110.046,13.500,-
'[20:48:52.168]',0.195,0.515,0.985,0.203,1.477,107.359,11.869,-
'[20:48:52.176]',0.220,0.495,1.005,0.199,1.547,104.380,11.185,-
'[20:48:52.184]',0.205,0.505,0.985,0.196,1.619,101.693,12.182,-
'[20:48:52.192]',0.230,0.485,1.000,0.192,1.689,99.154,14.057,-
'[20:48:52.200]',0.205,0.505,0.985,0.189,1.759,96.076,14.995,-
'[20:48:52.208]',0.240,0.475,1.000,0.186,1.829,92.169,14.126,-
'[20:48:52.216]',0.220,0.500,0.985,0.184,1.902,88.554,12.436,-
'[20:48:52.224]',0.230,0.480,1.000,0.182,1.974,86.259,11.683,-
'[20:48:52.232]',0.205,0.505,0.985,0.181,2.033,85.135,12.309,-
'[20:48:52.240]',0.240,0.485,0.995,0.179,2.086,84.061,13.119,-
'[20:48:52.248]',0.210,0.505,0.980,0.178,2.140,82.449,12.807,-
'[20:48:52.256]',0.230,0.485,0.995,0.177,2.196,80.788,11.752,-
'[20:48:52.264]',0.220,0.495,0.980,0.176,2.253,79.909,11.127,-
'[20:48:52.272]',0.245,0.470,0.975,0.175,2.308,79.469,11.244,-
'[20:48:52.280]',0.230,0.495,0.990,0.175,2.360,78.541,11.371,-
'[20:48:52.288]',0.255,0.475,0.975,0.174,2.408,76.929,10.746,-
'[20:48:52.296]',0.275,0.460,0.995,0.174,2.451,75.318,9.993,-
'[20:48:52.304]',0.250,0.490,0.975,0.175,2.488,74.634,10.062,-
'[20:48:52.312]',0.280,0.460,0.990,0.175,2.518,74.634,11.058,-
'[20:48:52.320]',0.250,0.485,0.960,0.176,2.543,74.292,11.752,-
'[20:48:52.328]',0.285,0.450,0.965,0.177,2.561,73.217,11.312,-
'[20:48:52.336]',0.265,0.465,0.945,0.177,2.572,72.094,10.247,-
'[20:48:52.344]',0.285,0.450,0.960,0.178,2.578,71.801,9.935,-
'[20:48:52.352]',0.270,0.460,0.940,0.178,2.583,71.996,10.873,-
'[20:48:52.360]',0.295,0.440,0.965,0.178,2.585,71.752,12.064,-
'[20:48:52.368]',0.245,0.480,0.950,0.178,2.586,70.824,12.377,-
'[20:48:52.376]',0.255,0.470,0.975,0.177,2.585,69.798,11.996,-
'[20:48:52.384]',0.215,0.500,0.960,0.177,2.581,69.554,11.996,-
'[20:48:52.392]',0.230,0.485,0.990,0.176,2.575,69.798,12.563,-
'[20:48:52.400]',0.190,0.520,0.975,0.176,2.565,69.652,13.002,-
'[20:48:52.408]',0.210,0.500,0.990,0.175,2.550,68.724,12.494,-
'[20:48:52.416]',0.180,0.525,0.975,0.175,2.532,67.796,11.996,-
'[20:48:52.424]',0.205,0.500,0.995,0.175,2.511,67.600,12.563,-
'[20:48:52.432]',0.185,0.520,0.975,0.174,2.487,67.942,14.370,-
'[20:48:52.440]',0.195,0.500,0.995,0.174,2.459,67.942,15.689,-
'[20:48:52.448]',0.110,0.565,1.010,0.174,2.426,67.112,15.435,-
'[20:48:52.456]',0.085,0.580,1.085,0.175,2.389,66.184,14.126,-
'[20:48:52.464]',0.210,0.515,1.040,0.175,2.348,65.940,13.500,-
'[20:48:52.472]',0.495,0.340,0.925,0.176,2.303,66.233,14.311,-
'[20:48:52.480]',0.910,0.080,0.650,0.177,2.257,66.037,15.562,-
'[20:48:52.488]',1.255,-0.130,0.445,0.178,2.209,65.158,16.118,-
'[20:48:52.496]',1.325,-0.165,0.420,0.180,2.165,64.279,15.806,-
'[20:48:52.504]',0.820,0.125,0.650,0.182,2.126,64.181,15.562,-
'[20:48:52.512]',0.405,0.385,0.860,0.183,2.089,64.377,15.933,-
'[20:48:52.520]',0.225,0.500,0.960,0.187,2.052,63.937,16.744,-
'[20:48:52.528]',0.155,0.535,1.015,0.190,2.016,63.058,17.496,-
'[20:48:52.536]',0.115,0.565,1.010,0.195,1.982,62.569,18.248,-
'[20:48:52.544]',0.125,0.545,1.040,0.200,1.948,62.862,18.815,-
'[20:48:52.552]',0.090,0.575,1.025,0.207,1.914,63.107,18.434,-
'[20:48:52.560]',0.105,0.565,1.040,0.214,1.881,62.618,16.871,-
'[20:48:52.568]',0.085,0.585,1.030,0.221,1.850,61.690,15.181,-
'[20:48:52.576]',0.115,0.555,1.050,0.229,1.822,61.251,15.063,-
'[20:48:52.584]',0.090,0.580,1.030,0.238,1.794,61.544,16.812,-
'[20:48:52.592]',0.110,0.560,1.055,0.246,1.764,61.788,18.815,-
'[20:48:52.600]',0.085,0.590,1.035,0.254,1.734,61.251,19.059,-
'[20:48:52.608]',0.110,0.565,1.045,0.263,1.704,60.176,17.496,-
'[20:48:52.616]',0.085,0.590,1.025,0.274,1.672,59.687,15.806,-
'[20:48:52.624]',0.115,0.560,1.045,0.284,1.641,60.029,15.689,-
'[20:48:52.632]',0.090,0.580,1.030,0.294,1.620,60.420,16.812,-
'[20:48:52.640]',0.115,0.555,1.050,0.306,1.601,60.029,17.564,-
'[20:48:52.648]',0.095,0.580,1.035,0.316,1.582,59.248,17.252,-
'[20:48:52.656]',0.120,0.555,1.030,0.327,1.562,58.906,16.558,-
'[20:48:52.664]',0.110,0.575,1.045,0.338,1.541,59.297,16.499,-
'[20:48:52.672]',0.125,0.555,1.030,0.348,1.517,59.346,17.125,-
'[20:48:52.680]',0.110,0.550,1.045,0.360,1.497,58.613,17.935,-
'[20:48:52.688]',0.135,0.570,1.020,0.372,1.478,57.734,18.561,-
'[20:48:52.696]',0.140,0.545,1.045,0.385,1.458,57.490,19.059,-
'[20:48:52.704]',0.120,0.565,1.025,0.398,1.440,58.027,18.746,-
'[20:48:52.712]',0.155,0.535,1.045,0.412,1.422,58.906,16.939,-
'[20:48:52.720]',0.145,0.550,1.020,0.425,1.402,60.029,13.930,-
'[20:48:52.728]',0.165,0.530,1.035,0.438,1.382,62.618,11.439,-
'[20:48:52.736]',0.150,0.555,1.015,0.452,1.364,67.796,11.244,-
'[20:48:52.744]',0.185,0.520,1.035,0.464,1.341,75.415,13.432,-
'[20:48:52.752]',0.180,0.535,1.010,0.476,1.318,83.426,15.874,-
'[20:48:52.760]',0.230,0.500,1.020,0.487,1.295,89.727,16.372,-
'[20:48:52.768]',0.220,0.510,1.000,0.498,1.278,94.123,14.809,-
'[20:48:52.776]',0.260,0.475,1.015,0.508,1.265,97.884,13.119,-
'[20:48:52.784]',0.250,0.495,0.990,0.518,1.255,101.742,12.807,-
'[20:48:52.792]',0.300,0.450,1.005,0.528,1.248,105.357,13.373,-
'[20:48:52.800]',0.295,0.470,0.980,0.538,1.243,108.092,13.305,-
'[20:48:52.808]',0.325,0.430,1.000,0.546,1.238,110.388,12.436,-
'[20:48:52.816]',0.325,0.450,0.970,0.554,1.231,112.976,11.752,-
'[20:48:52.824]',0.350,0.425,0.975,0.561,1.224,116.102,12.182,-
'[20:48:52.832]',0.325,0.450,0.950,0.568,1.221,118.935,13.061,-
'[20:48:52.840]',0.350,0.420,0.970,0.574,1.221,120.596,12.934,-
'[20:48:52.848]',0.320,0.445,0.950,0.580,1.221,121.720,11.683,-
'[20:48:52.856]',0.340,0.425,0.965,0.585,1.219,123.038,10.619,-
'[20:48:52.864]',0.315,0.455,0.950,0.590,1.215,124.748,10.931,-
'[20:48:52.872]',0.320,0.460,0.960,0.595,1.209,125.871,12.377,-
'[20:48:52.880]',0.290,0.450,0.965,0.600,1.199,126.067,13.745,-
'[20:48:52.888]',0.300,0.445,0.950,0.603,1.185,125.969,14.243,-
'[20:48:52.896]',0.275,0.470,0.960,0.607,1.169,126.409,13.999,-
'[20:48:52.904]',0.270,0.475,0.950,0.610,1.155,127.044,13.373,-
'[20:48:52.912]',0.295,0.450,0.975,0.613,1.146,127.141,12.309,-
'[20:48:52.920]',0.260,0.485,0.955,0.615,1.137,126.506,11.312,-
'[20:48:52.928]',0.280,0.460,0.975,0.617,1.133,125.871,11.058,-
'[20:48:52.936]',0.260,0.475,0.955,0.619,1.131,125.969,12.064,-
'[20:48:52.944]',0.280,0.460,0.975,0.622,1.130,126.262,13.559,-
'[20:48:52.952]',0.260,0.480,0.960,0.625,1.133,125.822,14.126,-
'[20:48:52.960]',0.280,0.465,0.975,0.627,1.138,124.699,13.373,-
'[20:48:52.968]',0.250,0.485,0.950,0.630,1.144,123.722,12.377,-
'[20:48:52.976]',0.270,0.470,0.975,0.632,1.153,123.576,12.494,-
'[20:48:52.984]',0.255,0.480,0.955,0.635,1.170,123.478,13.500,-
'[20:48:52.992]',0.275,0.460,0.975,0.637,1.194,122.745,14.126,-
'[20:48:53.000]',0.255,0.485,0.960,0.640,1.227,121.182,13.686,-
'[20:48:53.008]',0.280,0.455,0.980,0.642,1.269,119.668,13.002,-
'[20:48:53.016]',0.260,0.475,0.970,0.645,1.320,118.740,13.061,-
'[20:48:53.024]',0.290,0.455,0.995,0.648,1.377,118.203,13.745,-
'[20:48:53.032]',0.265,0.485,0.970,0.651,1.434,117.030,13.745,-
'[20:48:53.040]',0.285,0.460,0.985,0.655,1.492,114.930,12.250,-
'[20:48:53.048]',0.270,0.480,0.970,0.658,1.558,112.439,10.374,-
'[20:48:53.056]',0.300,0.455,0.985,0.662,1.630,110.290,9.935,-
'[20:48:53.064]',0.280,0.475,0.990,0.664,1.705,108.434,11.810,-
'[20:48:53.072]',0.305,0.450,0.975,0.667,1.783,105.796,14.555,-
'[20:48:53.080]',0.285,0.470,0.990,0.670,1.862,102.133,16.372,-
'[20:48:53.088]',0.280,0.475,0.970,0.673,1.941,98.225,16.558,-
'[20:48:53.096]',0.310,0.445,0.985,0.675,2.022,95.099,15.874,-
'[20:48:53.104]',0.285,0.475,0.975,0.677,2.101,92.657,14.868,-
'[20:48:53.112]',0.305,0.450,0.985,0.679,2.175,90.313,13.618,-
'[20:48:53.120]',0.285,0.470,0.970,0.682,2.246,87.871,12.494,-
'[20:48:53.128]',0.305,0.440,0.980,0.683,2.304,85.966,12.182,-
'[20:48:53.136]',0.295,0.460,0.970,0.685,2.354,85.184,13.305,-
'[20:48:53.144]',0.310,0.445,0.990,0.687,2.409,84.793,14.995,-
'[20:48:53.152]',0.280,0.470,0.970,0.689,2.463,83.865,15.493,-
'[20:48:53.160]',0.320,0.430,0.995,0.690,2.516,82.107,14.438,-
'[20:48:53.168]',0.310,0.450,0.975,0.692,2.565,80.446,13.061,-
'[20:48:53.176]',0.330,0.430,1.000,0.694,2.610,79.616,13.002,-
'[20:48:53.184]',0.305,0.455,0.980,0.695,2.654,79.372,14.126,-
'[20:48:53.192]',0.335,0.425,0.995,0.696,2.696,78.590,14.868,-
'[20:48:53.200]',0.320,0.450,0.960,0.698,2.736,77.174,14.311,-
'[20:48:53.208]',0.335,0.425,0.975,0.698,2.773,75.904,13.119,-
'[20:48:53.216]',0.310,0.440,0.950,0.698,2.805,75.464,12.807,-
'[20:48:53.224]',0.355,0.405,0.965,0.698,2.832,75.464,13.618,-
'[20:48:53.232]',0.320,0.440,0.950,0.698,2.848,75.122,14.243,-
'[20:48:53.240]',0.315,0.430,0.975,0.696,2.859,74.048,13.813,-
'[20:48:53.248]',0.285,0.460,0.960,0.695,2.869,73.120,12.807,-
'[20:48:53.256]',0.300,0.445,0.985,0.693,2.878,72.924,12.494,-
'[20:48:53.264]',0.265,0.475,0.995,0.691,2.886,72.924,13.373,-
'[20:48:53.272]',0.255,0.470,1.005,0.687,2.890,72.289,14.555,-
'[20:48:53.280]',0.260,0.500,1.015,0.684,2.888,71.166,15.308,-
'[20:48:53.288]',0.225,0.505,1.000,0.680,2.884,70.482,15.493,-
'[20:48:53.296]',0.250,0.480,1.015,0.677,2.878,70.482,15.308,-
'[20:48:53.304]',0.230,0.500,0.995,0.672,2.868,70.677,14.555,-
'[20:48:53.312]',0.255,0.475,1.010,0.668,2.851,70.287,12.934,-
'[20:48:53.320]',0.195,0.520,1.000,0.662,2.828,69.359,11.185,-
'[20:48:53.328]',0.135,0.550,1.085,0.656,2.801,68.626,10.746,-
'[20:48:53.336]',0.200,0.555,1.090,0.649,2.771,68.675,12.494,-
'[20:48:53.344]',0.410,0.390,0.980,0.642,2.738,68.968,15.435,-
'[20:48:53.352]',0.775,0.160,0.750,0.635,2.700,68.675,17.183,-
'[20:48:53.360]',1.205,-0.115,0.500,0.628,2.661,67.600,16.744,-
'[20:48:53.368]',1.375,-0.185,0.390,0.620,2.622,66.819,15.249,-
'[20:48:53.376]',1.080,-0.030,0.580,0.613,2.582,66.819,14.555,-
'[20:48:53.384]',0.615,0.255,0.770,0.607,2.541,67.112,15.249,-
'[20:48:53.392]',0.310,0.440,0.955,0.600,2.500,66.916,16.118,-
'[20:48:53.400]',0.205,0.515,0.995,0.594,2.456,65.940,16.118,-
'[20:48:53.408]',0.195,0.510,1.040,0.589,2.411,65.158,15.493,-
'[20:48:53.416]',0.135,0.555,1.025,0.583,2.368,65.109,15.435,-
'[20:48:53.424]',0.140,0.545,1.050,0.577,2.326,65.500,16.118,-
'[20:48:53.432]',0.120,0.565,1.035,0.571,2.285,65.158,16.626,-
'[20:48:53.440]',0.135,0.545,1.055,0.566,2.246,64.279,16.314,-
'[20:48:53.448]',0.105,0.570,1.045,0.561,2.204,63.595,15.620,-
'[20:48:53.456]',0.130,0.550,1.060,0.557,2.162,63.742,15.620,-
'[20:48:53.464]',0.105,0.575,1.065,0.553,2.124,63.937,16.499,-
'[20:48:53.472]',0.120,0.555,1.050,0.549,2.088,63.448,17.496,-
'[20:48:53.480]',0.135,0.545,1.045,0.545,2.053,62.569,18.189,-
'[20:48:53.488]',0.115,0.570,1.065,0.541,2.018,62.227,18.619,-
'[20:48:53.496]',0.135,0.540,1.075,0.537,1.983,62.618,18.815,-
'[20:48:53.504]',0.115,0.560,1.065,0.532,1.950,62.814,18.307,-
'[20:48:53.512]',0.110,0.555,1.070,0.528,1.920,62.227,16.998,-
'[20:48:53.520]',0.105,0.575,1.055,0.524,1.893,61.348,15.806,-
'[20:48:53.528]',0.155,0.535,1.070,0.520,1.872,61.104,15.806,-
'[20:48:53.536]',0.115,0.570,1.045,0.516,1.850,61.592,17.125,-
'[20:48:53.544]',0.140,0.545,1.065,0.512,1.826,61.788,18.248,-
'[20:48:53.552]',0.135,0.560,1.055,0.509,1.800,61.104,18.062,-
'[20:48:53.560]',0.160,0.530,1.065,0.505,1.772,60.176,16.998,-
'[20:48:53.568]',0.140,0.550,1.045,0.501,1.746,59.932,16.558,-
'[20:48:53.576]',0.160,0.535,1.070,0.497,1.722,60.567,17.310,-
'[20:48:53.584]',0.145,0.555,1.055,0.493,1.698,61.446,18.121,-
'[20:48:53.592]',0.175,0.520,1.065,0.489,1.672,62.423,17.564,-
'[20:48:53.600]',0.165,0.535,1.045,0.485,1.646,64.718,15.874,-
'[20:48:53.608]',0.205,0.510,1.070,0.481,1.623,69.798,14.624,-
'[20:48:53.616]',0.185,0.530,1.045,0.477,1.600,77.418,14.751,-
'[20:48:53.624]',0.220,0.500,1.060,0.472,1.579,85.477,15.562,-
'[20:48:53.632]',0.220,0.510,1.040,0.468,1.561,92.071,15.933,-
'[20:48:53.640]',0.255,0.475,1.050,0.463,1.544,96.809,15.689,-
'[20:48:53.648]',0.245,0.495,1.030,0.458,1.528,100.814,15.747,-
'[20:48:53.656]',0.290,0.460,1.040,0.451,1.512,104.819,16.558,-
'[20:48:53.664]',0.280,0.470,1.015,0.445,1.498,108.190,17.183,-
'[20:48:53.672]',0.310,0.475,1.020,0.437,1.483,110.681,16.626,-
'[20:48:53.680]',0.325,0.445,1.005,0.429,1.468,112.781,15.376,-
'[20:48:53.688]',0.355,0.420,0.995,0.419,1.454,115.467,14.809,-
'[20:48:53.696]',0.360,0.435,1.000,0.410,1.441,118.887,15.620,-
'[20:48:53.704]',0.340,0.440,0.975,0.402,1.430,121.671,16.685,-
'[20:48:53.712]',0.370,0.405,0.985,0.393,1.421,123.283,16.626,-
'[20:48:53.720]',0.355,0.425,0.970,0.384,1.413,124.357,15.435,-
'[20:48:53.728]',0.370,0.405,0.990,0.375,1.405,125.676,14.497,-
'[20:48:53.736]',0.335,0.430,0.960,0.364,1.397,127.434,14.682,-
'[20:48:53.744]',0.350,0.420,0.980,0.354,1.388,128.704,15.376,-
'[20:48:53.752]',0.325,0.445,0.970,0.342,1.380,128.948,15.493,-
'[20:48:53.760]',0.345,0.425,0.975,0.330,1.372,128.802,14.868,-
'[20:48:53.768]',0.315,0.445,0.970,0.318,1.366,129.046,14.555,-
'[20:48:53.776]',0.335,0.425,0.980,0.307,1.357,129.828,15.122,-
'[20:48:53.784]',0.305,0.450,0.965,0.297,1.345,130.218,15.806,-
'[20:48:53.792]',0.325,0.425,0.995,0.286,1.335,129.876,15.562,-
'[20:48:53.800]',0.290,0.455,0.965,0.275,1.327,129.046,14.438,-
'[20:48:53.808]',0.320,0.435,0.990,0.265,1.316,128.704,13.745,-
'[20:48:53.816]',0.295,0.455,0.970,0.254,1.307,128.851,14.311,-
'[20:48:53.824]',0.310,0.435,0.995,0.242,1.302,128.802,15.376,-
'[20:48:53.832]',0.300,0.455,0.970,0.231,1.301,127.972,15.747,-
'[20:48:53.840]',0.320,0.435,0.975,0.220,1.305,126.946,15.435,-
'[20:48:53.848]',0.300,0.455,0.970,0.209,1.312,126.506,15.493,-
'[20:48:53.856]',0.320,0.435,0.975,0.198,1.326,126.555,16.314,-
'[20:48:53.864]',0.280,0.465,0.980,0.188,1.351,126.262,17.183,-
'[20:48:53.872]',0.310,0.440,0.970,0.178,1.386,124.992,16.939,-
'[20:48:53.880]',0.295,0.455,0.980,0.170,1.431,123.478,15.933,-
'[20:48:53.888]',0.280,0.465,0.975,0.162,1.482,122.306,15.562,-
'[20:48:53.896]',0.300,0.455,0.985,0.154,1.538,121.671,16.314,-
'[20:48:53.904]',0.290,0.475,0.975,0.147,1.599,121.036,17.183,-
'[20:48:53.912]',0.305,0.450,0.985,0.140,1.665,119.619,16.558,-
'[20:48:53.920]',0.285,0.465,0.975,0.133,1.733,117.226,14.624,-
'[20:48:53.928]',0.300,0.445,0.985,0.127,1.796,114.735,13.119,-
'[20:48:53.936]',0.280,0.465,0.980,0.122,1.857,112.683,13.930,-
'[20:48:53.944]',0.310,0.440,0.985,0.117,1.927,110.730,16.499,-
'[20:48:53.952]',0.300,0.455,0.970,0.113,2.001,107.848,18.561,-
'[20:48:53.960]',0.310,0.445,0.985,0.108,2.079,103.989,18.502,-
'[20:48:53.968]',0.300,0.455,0.975,0.104,2.160,100.130,17.125,-
'[20:48:53.976]',0.320,0.440,0.980,0.100,2.243,97.102,16.245,-
'[20:48:53.984]',0.305,0.450,0.975,0.097,2.326,95.002,16.744,-
'[20:48:53.992]',0.320,0.435,0.985,0.093,2.405,92.853,17.496,-
'[20:48:54.000]',0.310,0.450,0.975,0.090,2.482,90.557,17.369,-
'[20:48:54.008]',0.325,0.435,0.980,0.087,2.555,88.701,16.812,-
'[20:48:54.016]',0.295,0.460,0.970,0.085,2.625,87.724,16.744,-
'[20:48:54.024]',0.310,0.440,0.975,0.083,2.691,87.382,17.369,-
'[20:48:54.032]',0.340,0.420,0.945,0.081,2.746,86.405,17.750,-
'[20:48:54.040]',0.420,0.360,0.930,0.079,2.791,84.696,17.125,-
'[20:48:54.048]',0.465,0.340,0.905,0.078,2.838,82.840,16.187,-
'[20:48:54.056]',0.385,0.385,0.970,0.076,2.887,81.912,16.118,-
'[20:48:54.064]',0.145,0.555,1.090,0.075,2.935,81.667,16.939,-
'[20:48:54.072]',0.105,0.605,1.175,0.074,2.978,81.130,17.437,-
'[20:48:54.080]',0.230,0.585,1.195,0.072,3.015,79.811,16.812,-
'[20:48:54.088]',0.390,0.545,1.190,0.071,3.044,78.492,15.689,-
'[20:48:54.096]',0.315,0.600,1.250,0.070,3.066,77.906,15.493,-
'[20:48:54.104]',0.255,0.615,1.275,0.069,3.084,78.004,16.245,-
'[20:48:54.112]',0.245,0.595,1.290,0.068,3.101,77.613,16.812,-
'[20:48:54.120]',0.255,0.570,1.250,0.066,3.115,76.441,16.314,-
'[20:48:54.128]',0.230,0.545,1.180,0.065,3.123,75.171,15.376,-
'[20:48:54.136]',0.185,0.570,1.095,0.062,3.127,74.731,15.308,-
'[20:48:54.144]',0.205,0.520,1.005,0.059,3.134,74.878,16.118,-
'[20:48:54.152]',0.225,0.490,0.940,0.056,3.138,74.487,16.744,-
'[20:48:54.160]',0.255,0.465,0.925,0.053,3.134,73.364,16.118,-
'[20:48:54.168]',0.245,0.475,0.920,0.050,3.123,72.045,14.995,-
'[20:48:54.176]',0.250,0.460,0.925,0.046,3.106,71.410,14.682,-
'[20:48:54.184]',0.235,0.470,0.910,0.044,3.082,71.410,15.435,-
'[20:48:54.192]',0.255,0.450,0.925,0.041,3.055,71.312,15.806,-
'[20:48:54.200]',0.235,0.475,0.910,0.039,3.023,70.384,14.624,-
'[20:48:54.208]',0.260,0.450,0.925,0.037,2.986,68.968,12.690,-
'[20:48:54.216]',0.245,0.465,0.920,0.035,2.943,68.186,11.996,-
'[20:48:54.224]',0.255,0.450,0.930,0.033,2.896,68.186,13.618,-
'[20:48:54.232]',0.245,0.465,0.920,0.031,2.851,68.284,16.245,-
'[20:48:54.240]',0.270,0.445,0.915,0.029,2.807,67.747,17.496,-
'[20:48:54.248]',0.250,0.460,0.920,0.028,2.762,66.623,16.499,-
'[20:48:54.256]',0.265,0.440,0.925,0.026,2.717,65.842,14.809,-
'[20:48:54.264]',0.260,0.450,0.920,0.025,2.672,65.940,14.311,-
'[20:48:54.272]',0.275,0.430,0.915,0.024,2.630,66.233,15.063,-
'[20:48:54.280]',0.280,0.435,0.910,0.024,2.587,65.842,15.874,-
'[20:48:54.288]',0.310,0.405,0.915,0.024,2.544,64.718,15.874,-
'[20:48:54.296]',0.290,0.425,0.900,0.024,2.501,63.839,15.747,-
'[20:48:54.304]',0.320,0.400,0.890,0.025,2.456,63.937,16.245,-
'[20:48:54.312]',0.330,0.395,0.880,0.026,2.410,64.425,17.183,-
'[20:48:54.320]',0.325,0.380,0.870,0.027,2.365,64.816,17.437,-
'[20:48:54.328]',0.350,0.370,0.860,0.028,2.325,65.598,16.812,-
'[20:48:54.336]',0.370,0.355,0.855,0.029,2.286,68.382,16.187,-
'[20:48:54.344]',0.390,0.335,0.840,0.030,2.246,73.657,16.626,-
'[20:48:54.352]',0.385,0.350,0.830,0.031,2.207,80.349,17.564,-
'[20:48:54.360]',0.420,0.320,0.835,0.032,2.169,86.405,17.808,-
'[20:48:54.368]',0.415,0.330,0.815,0.033,2.133,90.997,16.812,-
'[20:48:54.376]',0.440,0.305,0.825,0.033,2.097,94.562,15.620,-
'[20:48:54.384]',0.430,0.330,0.810,0.033,2.061,97.932,15.493,-
'[20:48:54.392]',0.440,0.315,0.825,0.032,2.025,100.863,16.118,-
'[20:48:54.400]',0.420,0.335,0.830,0.032,1.991,102.817,16.314,-
'[20:48:54.408]',0.430,0.330,0.850,0.032,1.960,104.136,15.562,-
'[20:48:54.416]',0.415,0.355,0.855,0.032,1.931,105.747,14.751,-
'[20:48:54.424]',0.410,0.355,0.860,0.033,1.905,108.092,14.809,-
'[20:48:54.432]',0.370,0.390,0.875,0.034,1.882,110.437,15.376,-
'[20:48:54.440]',0.370,0.395,0.890,0.034,1.855,111.755,15.308,-
'[20:48:54.448]',0.335,0.420,0.900,0.035,1.828,112.195,14.311,-
'[20:48:54.456]',0.325,0.430,0.925,0.035,1.801,112.683,13.305,-
'[20:48:54.464]',0.290,0.460,0.930,0.036,1.772,113.758,13.373,-
'[20:48:54.472]',0.285,0.460,0.945,0.037,1.746,114.784,14.184,-
'[20:48:54.480]',0.255,0.490,0.955,0.038,1.722,114.979,14.311,-
'[20:48:54.488]',0.255,0.485,0.970,0.040,1.700,114.539,13.373,-
'[20:48:54.496]',0.235,0.505,0.975,0.042,1.678,114.344,12.377,-
'[20:48:54.504]',0.225,0.515,0.990,0.045,1.657,114.735,12.377,-
'[20:48:54.512]',0.230,0.500,0.995,0.048,1.635,115.077,13.119,-
'[20:48:54.520]',0.210,0.520,0.990,0.051,1.614,114.442,13.305,-
'[20:48:54.528]',0.220,0.515,1.000,0.054,1.596,113.123,12.563,-
'[20:48:54.536]',0.205,0.530,0.995,0.058,1.581,111.853,11.869,-
'[20:48:54.544]',0.235,0.500,1.000,0.062,1.562,111.218,12.250,-
'[20:48:54.552]',0.225,0.520,0.980,0.066,1.542,110.632,13.119,-
'[20:48:54.560]',0.230,0.515,0.990,0.071,1.524,109.118,12.875,-
'[20:48:54.568]',0.205,0.530,0.985,0.075,1.514,106.382,11.000,-
'[20:48:54.576]',0.230,0.510,0.995,0.080,1.509,103.061,8.811,-
