'Time','PLETH','II','ABP'
'[00:25:54.160 1]',0.600,0.055,58.125
'[00:25:54.168 1]',0.592,0.079,61.562
'[00:25:54.176 1]',0.584,0.063,66.250
'[00:25:54.184 1]',0.584,0.055,71.875
'[00:25:54.192 1]',0.576,0.039,77.812
'[00:25:54.200 1]',0.576,0.024,83.125
'[00:25:54.208 1]',0.569,0.008,87.500
'[00:25:54.216 1]',0.557,0.024,91.250
'[00:25:54.224 1]',0.557,0.008,94.062
'[00:25:54.232 1]',0.549,0.024,96.250
'[00:25:54.240 1]',0.549,-0.008,98.125
'[00:25:54.248 1]',0.541,-0.008,99.375
'[00:25:54.256 1]',0.533,0.008,100.312
'[00:25:54.264 1]',0.533,0.008,100.625
'[00:25:54.272 1]',0.525,0.008,100.938
'[00:25:54.280 1]',0.518,0.008,100.625
'[00:25:54.288 1]',0.518,0.016,100.000
'[00:25:54.296 1]',0.510,0.024,99.062
'[00:25:54.304 1]',0.510,0.031,97.500
'[00:25:54.312 1]',0.502,0.024,95.938
'[00:25:54.320 1]',0.502,0.031,93.438
'[00:25:54.328 1]',0.502,0.024,90.625
'[00:25:54.336 1]',0.490,0.039,87.500
'[00:25:54.344 1]',0.490,0.016,83.750
'[00:25:54.352 1]',0.490,0.008,80.000
'[00:25:54.360 1]',0.482,-0.008,76.250
'[00:25:54.368 1]',0.482,0.016,73.125
'[00:25:54.376 1]',0.482,0.008,70.312
'[00:25:54.384 1]',0.475,0.008,68.438
'[00:25:54.392 1]',0.475,0.008,67.188
'[00:25:54.400 1]',0.475,0.016,66.562
'[00:25:54.408 1]',0.482,0.008,65.938
'[00:25:54.416 1]',0.482,0.031,65.625
'[00:25:54.424 1]',0.482,0.008,65.312
'[00:25:54.432 1]',0.490,0.008,64.688
'[00:25:54.440 1]',0.502,-0.016,64.375
'[00:25:54.448 1]',0.502,-0.008,64.062
'[00:25:54.456 1]',0.502,-0.016,63.750
'[00:25:54.464 1]',0.510,-0.008,63.438
'[00:25:54.472 1]',0.518,-0.016,63.125
'[00:25:54.480 1]',0.525,-0.008,62.812
'[00:25:54.488 1]',0.541,0.000,62.500
'[00:25:54.496 1]',0.549,0.016,62.188
'[00:25:54.504 1]',0.557,0.024,61.875
'[00:25:54.512 1]',0.569,0.000,61.562
'[00:25:54.520 1]',0.576,0.008,60.938
'[00:25:54.528 1]',0.584,-0.008,60.625
'[00:25:54.536 1]',0.592,0.008,60.312
'[00:25:54.544 1]',0.600,-0.016,60.000
'[00:25:54.552 1]',0.608,-0.008,59.688
'[00:25:54.560 1]',0.616,-0.016,59.375
'[00:25:54.568 1]',0.616,0.024,59.375
'[00:25:54.576 1]',0.627,0.126,59.062
'[00:25:54.584 1]',0.627,0.339,58.750
'[00:25:54.592 1]',0.627,0.402,58.438
'[00:25:54.600 1]',0.635,0.165,58.125
'[00:25:54.608 1]',0.635,-0.079,57.812
'[00:25:54.616 1]',0.635,-0.118,57.500
'[00:25:54.624 1]',0.635,-0.087,57.188
'[00:25:54.632 1]',0.635,-0.031,56.875
'[00:25:54.640 1]',0.627,-0.024,56.875
'[00:25:54.648 1]',0.627,-0.016,56.562
'[00:25:54.656 1]',0.627,-0.016,56.250
'[00:25:54.664 1]',0.627,0.008,55.938
'[00:25:54.672 1]',0.627,-0.016,55.625
'[00:25:54.680 1]',0.616,-0.016,55.312
'[00:25:54.688 1]',0.616,-0.024,55.000
'[00:25:54.696 1]',0.616,-0.031,54.688
'[00:25:54.704 1]',0.608,-0.024,54.688
'[00:25:54.712 1]',0.608,-0.016,54.375
'[00:25:54.720 1]',0.608,-0.016,54.062
'[00:25:54.728 1]',0.600,-0.024,53.750
'[00:25:54.736 1]',0.600,-0.016,53.750
'[00:25:54.744 1]',0.592,-0.008,53.438
'[00:25:54.752 1]',0.592,0.024,53.438
'[00:25:54.760 1]',0.584,0.024,53.125
'[00:25:54.768 1]',0.584,0.039,52.812
'[00:25:54.776 1]',0.576,0.024,52.812
'[00:25:54.784 1]',0.569,0.039,52.500
'[00:25:54.792 1]',0.569,0.031,52.188
'[00:25:54.800 1]',0.557,0.039,52.188
'[00:25:54.808 1]',0.557,0.024,51.875
'[00:25:54.816 1]',0.549,0.039,51.875
'[00:25:54.824 1]',0.541,0.031,52.188
'[00:25:54.832 1]',0.541,0.039,52.812
'[00:25:54.840 1]',0.533,0.024,54.062
'[00:25:54.848 1]',0.533,0.031,56.875
'[00:25:54.856 1]',0.525,0.024,60.938
'[00:25:54.864 1]',0.518,0.039,66.250
'[00:25:54.872 1]',0.518,0.031,72.188
'[00:25:54.880 1]',0.510,0.024,77.812
'[00:25:54.888 1]',0.502,0.016,83.125
'[00:25:54.896 1]',0.502,0.031,87.500
'[00:25:54.904 1]',0.502,0.039,90.938
'[00:25:54.912 1]',0.502,0.039,93.750
'[00:25:54.920 1]',0.490,0.024,96.250
'[00:25:54.928 1]',0.482,0.024,98.125
'[00:25:54.936 1]',0.482,0.008,99.375
'[00:25:54.944 1]',0.475,0.000,100.312
'[00:25:54.952 1]',0.467,0.008,100.938
'[00:25:54.960 1]',0.467,0.008,101.250
'[00:25:54.968 1]',0.459,0.008,100.938
'[00:25:54.976 1]',0.459,0.000,100.625
'[00:25:54.984 1]',0.451,0.008,99.688
'[00:25:54.992 1]',0.451,-0.016,98.750
'[00:25:55.000 1]',0.443,-0.016,97.188
'[00:25:55.008 1]',0.443,-0.039,95.312
'[00:25:55.016 1]',0.431,-0.031,92.812
'[00:25:55.024 1]',0.431,-0.031,90.000
'[00:25:55.032 1]',0.424,-0.008,86.875
'[00:25:55.040 1]',0.424,-0.008,83.438
'[00:25:55.048 1]',0.416,0.008,79.688
'[00:25:55.056 1]',0.416,0.000,75.938
'[00:25:55.064 1]',0.416,0.024,72.812
'[00:25:55.072 1]',0.416,0.024,70.312
'[00:25:55.080 1]',0.416,0.024,68.438
'[00:25:55.088 1]',0.416,0.008,67.188
'[00:25:55.096 1]',0.416,0.008,66.250
'[00:25:55.104 1]',0.424,0.000,65.625
'[00:25:55.112 1]',0.424,-0.008,65.000
'[00:25:55.120 1]',0.431,0.008,64.375
'[00:25:55.128 1]',0.443,-0.008,63.750
'[00:25:55.136 1]',0.451,0.008,63.125
'[00:25:55.144 1]',0.459,-0.008,62.812
'[00:25:55.152 1]',0.475,-0.016,62.188
'[00:25:55.160 1]',0.482,-0.024,61.875
'[00:25:55.168 1]',0.490,-0.016,61.250
'[00:25:55.176 1]',0.502,-0.031,60.938
'[00:25:55.184 1]',0.510,-0.016,60.625
'[00:25:55.192 1]',0.518,-0.024,60.000
'[00:25:55.200 1]',0.533,-0.016,59.688
'[00:25:55.208 1]',0.541,-0.031,59.062
'[00:25:55.216 1]',0.549,0.000,58.750
'[00:25:55.224 1]',0.557,0.008,58.438
'[00:25:55.232 1]',0.576,0.039,58.125
'[00:25:55.240 1]',0.584,0.016,57.812
'[00:25:55.248 1]',0.592,0.008,57.500
'[00:25:55.256 1]',0.600,0.031,57.188
'[00:25:55.264 1]',0.600,0.110,56.875
'[00:25:55.272 1]',0.608,0.291,56.562
'[00:25:55.280 1]',0.616,0.378,56.250
'[00:25:55.288 1]',0.616,0.205,55.938
'[00:25:55.296 1]',0.627,-0.031,55.625
'[00:25:55.304 1]',0.627,-0.126,55.312
'[00:25:55.312 1]',0.635,-0.102,55.000
'[00:25:55.320 1]',0.635,-0.063,54.375
'[00:25:55.328 1]',0.635,-0.039,54.062
'[00:25:55.336 1]',0.635,-0.031,53.750
'[00:25:55.344 1]',0.635,-0.039,53.438
'[00:25:55.352 1]',0.635,-0.031,53.125
'[00:25:55.360 1]',0.635,-0.047,53.125
'[00:25:55.368 1]',0.635,-0.039,52.812
'[00:25:55.376 1]',0.627,-0.055,52.500
'[00:25:55.384 1]',0.627,-0.047,52.188
'[00:25:55.392 1]',0.627,-0.063,51.875
'[00:25:55.400 1]',0.627,-0.047,51.875
'[00:25:55.408 1]',0.627,-0.016,51.562
'[00:25:55.416 1]',0.616,0.024,51.250
'[00:25:55.424 1]',0.616,0.024,51.250
'[00:25:55.432 1]',0.616,0.039,50.938
'[00:25:55.440 1]',0.608,0.039,50.938
'[00:25:55.448 1]',0.608,0.055,50.625
'[00:25:55.456 1]',0.608,0.039,50.312
'[00:25:55.464 1]',0.600,0.055,50.000
'[00:25:55.472 1]',0.600,0.039,50.000
'[00:25:55.480 1]',0.592,0.055,49.688
'[00:25:55.488 1]',0.592,0.039,49.375
'[00:25:55.496 1]',0.584,0.047,49.062
'[00:25:55.504 1]',0.584,0.055,48.750
'[00:25:55.512 1]',0.576,0.039,48.750
'[00:25:55.520 1]',0.569,0.047,48.750
'[00:25:55.528 1]',0.569,0.039,49.375
'[00:25:55.536 1]',0.557,0.055,50.312
'[00:25:55.544 1]',0.549,0.024,52.500
'[00:25:55.552 1]',0.541,0.016,55.938
'[00:25:55.560 1]',0.541,0.000,60.625
'[00:25:55.568 1]',0.533,0.008,65.938
'[00:25:55.576 1]',0.525,-0.039,71.562
'[00:25:55.584 1]',0.525,-0.047,76.562
'[00:25:55.592 1]',0.518,-0.047,80.938
'[00:25:55.600 1]',0.510,-0.024,84.688
'[00:25:55.608 1]',0.502,-0.008,87.500
'[00:25:55.616 1]',0.502,0.008,89.688
'[00:25:55.624 1]',0.502,0.008,91.562
'[00:25:55.632 1]',0.490,0.039,93.125
'[00:25:55.640 1]',0.490,0.024,94.062
'[00:25:55.648 1]',0.482,0.039,94.688
'[00:25:55.656 1]',0.475,0.024,95.000
'[00:25:55.664 1]',0.467,0.039,95.000
'[00:25:55.672 1]',0.467,0.031,94.688
'[00:25:55.680 1]',0.459,0.039,94.062
'[00:25:55.688 1]',0.451,0.031,93.125
'[00:25:55.696 1]',0.443,0.024,91.562
'[00:25:55.704 1]',0.443,0.031,89.688
'[00:25:55.712 1]',0.431,0.016,87.500
'[00:25:55.720 1]',0.424,0.008,84.688
'[00:25:55.728 1]',0.424,-0.008,81.562
'[00:25:55.736 1]',0.416,-0.016,77.812
'[00:25:55.744 1]',0.416,-0.031,74.375
'[00:25:55.752 1]',0.408,-0.047,70.625
'[00:25:55.760 1]',0.408,-0.063,67.500
'[00:25:55.768 1]',0.408,-0.055,65.312
'[00:25:55.776 1]',0.400,-0.063,63.438
'[00:25:55.784 1]',0.400,-0.008,62.500
'[00:25:55.792 1]',0.408,0.047,61.875
'[00:25:55.800 1]',0.408,0.236,61.250
'[00:25:55.808 1]',0.408,0.378,60.938
'[00:25:55.816 1]',0.416,0.260,60.625
'[00:25:55.824 1]',0.424,0.016,60.312
'[00:25:55.832 1]',0.431,-0.087,60.000
'[00:25:55.840 1]',0.443,-0.094,59.688
'[00:25:55.848 1]',0.451,-0.031,59.375
'[00:25:55.856 1]',0.459,-0.008,58.750
'[00:25:55.864 1]',0.467,0.008,58.438
'[00:25:55.872 1]',0.475,0.000,58.125
'[00:25:55.880 1]',0.482,0.008,57.812
'[00:25:55.888 1]',0.490,-0.008,57.500
'[00:25:55.896 1]',0.502,-0.008,57.188
'[00:25:55.904 1]',0.502,-0.016,56.875
'[00:25:55.912 1]',0.510,-0.008,56.562
'[00:25:55.920 1]',0.518,0.000,56.250
'[00:25:55.928 1]',0.525,-0.016,55.938
'[00:25:55.936 1]',0.533,0.008,55.938
'[00:25:55.944 1]',0.541,-0.008,55.625
'[00:25:55.952 1]',0.541,-0.016,55.312
'[00:25:55.960 1]',0.549,-0.016,55.000
'[00:25:55.968 1]',0.549,-0.031,54.688
'[00:25:55.976 1]',0.549,-0.055,54.375
'[00:25:55.984 1]',0.549,-0.047,54.062
'[00:25:55.992 1]',0.549,-0.063,53.750
'[00:25:56.000 1]',0.549,-0.063,53.438
'[00:25:56.008 1]',0.549,-0.063,53.125
'[00:25:56.016 1]',0.549,-0.016,52.812
'[00:25:56.024 1]',0.549,0.000,52.500
'[00:25:56.032 1]',0.549,0.039,52.500
'[00:25:56.040 1]',0.549,0.039,52.188
'[00:25:56.048 1]',0.549,0.063,51.875
'[00:25:56.056 1]',0.541,0.055,51.875
'[00:25:56.064 1]',0.541,0.063,51.875
'[00:25:56.072 1]',0.541,0.055,52.188
'[00:25:56.080 1]',0.533,0.063,53.125
'[00:25:56.088 1]',0.533,0.055,55.000
'[00:25:56.096 1]',0.525,0.063,58.125
'[00:25:56.104 1]',0.525,0.039,62.188
'[00:25:56.112 1]',0.518,0.031,66.875
'[00:25:56.120 1]',0.518,0.008,71.562
'[00:25:56.128 1]',0.518,0.008,75.625
'[00:25:56.136 1]',0.510,-0.008,79.375
'[00:25:56.144 1]',0.510,-0.016,82.500
'[00:25:56.152 1]',0.502,-0.008,85.000
'[00:25:56.160 1]',0.502,-0.016,87.188
'[00:25:56.168 1]',0.502,-0.031,88.438
'[00:25:56.176 1]',0.502,-0.047,89.375
'[00:25:56.184 1]',0.490,-0.039,90.000
'[00:25:56.192 1]',0.482,-0.063,90.000
'[00:25:56.200 1]',0.482,-0.063,89.375
'[00:25:56.208 1]',0.475,-0.063,88.438
'[00:25:56.216 1]',0.475,-0.031,87.188
'[00:25:56.224 1]',0.467,-0.016,85.312
'[00:25:56.232 1]',0.459,0.008,83.125
'[00:25:56.240 1]',0.459,0.008,80.625
'[00:25:56.248 1]',0.451,0.024,77.500
'[00:25:56.256 1]',0.451,0.024,74.062
'[00:25:56.264 1]',0.443,0.039,70.625
'[00:25:56.272 1]',0.443,0.031,67.500
'[00:25:56.280 1]',0.431,0.039,64.688
'[00:25:56.288 1]',0.431,0.024,62.812
'[00:25:56.296 1]',0.424,0.016,61.250
'[00:25:56.304 1]',0.424,0.008,60.625
'[00:25:56.312 1]',0.424,0.008,60.000
'[00:25:56.320 1]',0.424,-0.008,59.688
'[00:25:56.328 1]',0.424,-0.008,59.062
'[00:25:56.336 1]',0.424,0.008,58.750
'[00:25:56.344 1]',0.424,-0.008,58.125
'[00:25:56.352 1]',0.431,0.000,57.812
'[00:25:56.360 1]',0.431,-0.016,57.500
'[00:25:56.368 1]',0.443,0.008,57.188
'[00:25:56.376 1]',0.451,-0.031,56.875
'[00:25:56.384 1]',0.459,-0.031,56.562
'[00:25:56.392 1]',0.459,-0.016,56.250
'[00:25:56.400 1]',0.467,0.055,55.938
'[00:25:56.408 1]',0.475,0.213,55.938
'[00:25:56.416 1]',0.482,0.402,55.625
'[00:25:56.424 1]',0.482,0.291,55.312
'[00:25:56.432 1]',0.490,0.079,55.000
'[00:25:56.440 1]',0.490,-0.087,54.688
'[00:25:56.448 1]',0.490,-0.079,54.688
'[00:25:56.456 1]',0.502,-0.063,54.375
'[00:25:56.464 1]',0.502,-0.016,54.375
'[00:25:56.472 1]',0.502,-0.031,54.062
'[00:25:56.480 1]',0.502,-0.031,53.750
'[00:25:56.488 1]',0.502,-0.039,53.750
'[00:25:56.496 1]',0.510,-0.024,53.438
'[00:25:56.504 1]',0.510,-0.016,53.438
'[00:25:56.512 1]',0.510,-0.024,53.125
'[00:25:56.520 1]',0.510,-0.016,52.812
'[00:25:56.528 1]',0.502,-0.031,52.500
'[00:25:56.536 1]',0.502,-0.024,52.188
'[00:25:56.544 1]',0.502,-0.031,51.875
'[00:25:56.552 1]',0.502,-0.016,51.562
'[00:25:56.560 1]',0.502,-0.039,51.250
'[00:25:56.568 1]',0.502,-0.024,50.938
'[00:25:56.576 1]',0.502,-0.047,50.938
'[00:25:56.584 1]',0.490,-0.031,50.625
'[00:25:56.592 1]',0.490,-0.039,50.312
'[00:25:56.600 1]',0.482,0.000,50.312
'[00:25:56.608 1]',0.482,0.008,50.000
'[00:25:56.616 1]',0.482,0.024,49.688
'[00:25:56.624 1]',0.475,0.008,49.375
'[00:25:56.632 1]',0.475,0.031,49.375
'[00:25:56.640 1]',0.467,0.016,49.062
'[00:25:56.648 1]',0.467,0.024,48.750
'[00:25:56.656 1]',0.459,0.024,48.438
'[00:25:56.664 1]',0.451,0.039,48.438
'[00:25:56.672 1]',0.451,0.039,49.062
'[00:25:56.680 1]',0.443,0.055,50.625
'[00:25:56.688 1]',0.431,0.039,53.438
'[00:25:56.696 1]',0.431,0.055,57.188
'[00:25:56.704 1]',0.424,0.031,62.188
'[00:25:56.712 1]',0.416,0.039,67.812
'[00:25:56.720 1]',0.416,0.031,72.812
'[00:25:56.728 1]',0.408,0.039,77.500
'[00:25:56.736 1]',0.408,0.024,81.562
'[00:25:56.744 1]',0.400,0.016,84.688
'[00:25:56.752 1]',0.392,0.008,87.500
'[00:25:56.760 1]',0.392,0.008,89.688
'[00:25:56.768 1]',0.384,0.024,91.562
'[00:25:56.776 1]',0.384,0.024,92.500
'[00:25:56.784 1]',0.376,0.039,93.438
'[00:25:56.792 1]',0.376,0.039,93.438
'[00:25:56.800 1]',0.365,0.024,93.438
'[00:25:56.808 1]',0.357,0.008,92.812
'[00:25:56.816 1]',0.357,0.016,92.188
'[00:25:56.824 1]',0.349,0.000,91.250
'[00:25:56.832 1]',0.349,0.008,89.688
'[00:25:56.840 1]',0.341,0.008,87.812
'[00:25:56.848 1]',0.341,0.016,85.625
'[00:25:56.856 1]',0.333,0.008,82.812
'[00:25:56.864 1]',0.333,0.024,79.688
'[00:25:56.872 1]',0.325,0.008,76.250
'[00:25:56.880 1]',0.325,0.016,72.500
'[00:25:56.888 1]',0.318,0.008,69.375
'[00:25:56.896 1]',0.318,0.031,66.562
'[00:25:56.904 1]',0.318,0.039,64.375
'[00:25:56.912 1]',0.306,0.039,63.125
'[00:25:56.920 1]',0.306,0.024,62.188
'[00:25:56.928 1]',0.306,0.016,61.875
'[00:25:56.936 1]',0.318,0.031,61.562
'[00:25:56.944 1]',0.318,0.024,61.250
'[00:25:56.952 1]',0.325,0.008,60.625
'[00:25:56.960 1]',0.333,0.008,60.312
'[00:25:56.968 1]',0.341,0.008,60.312
'[00:25:56.976 1]',0.349,0.000,60.000
'[00:25:56.984 1]',0.357,0.008,59.688
'[00:25:56.992 1]',0.365,-0.008,59.688
'[00:25:57.000 1]',0.384,-0.008,59.375
'[00:25:57.008 1]',0.392,-0.016,59.062
'[00:25:57.016 1]',0.400,0.000,58.438
'[00:25:57.024 1]',0.408,-0.008,58.125
'[00:25:57.032 1]',0.424,0.008,57.812
'[00:25:57.040 1]',0.431,0.000,57.500
'[00:25:57.048 1]',0.443,0.008,57.500
'[00:25:57.056 1]',0.451,0.008,57.188
'[00:25:57.064 1]',0.459,0.008,56.875
'[00:25:57.072 1]',0.467,-0.008,56.875
'[00:25:57.080 1]',0.467,0.016,56.562
'[00:25:57.088 1]',0.475,0.008,56.562
'[00:25:57.096 1]',0.475,0.016,56.250
'[00:25:57.104 1]',0.475,0.024,55.938
'[00:25:57.112 1]',0.482,0.008,55.625
'[00:25:57.120 1]',0.482,0.039,55.625
'[00:25:57.128 1]',0.482,0.134,55.312
'[00:25:57.136 1]',0.482,0.307,55.000
'[00:25:57.144 1]',0.482,0.386,54.688
'[00:25:57.152 1]',0.475,0.189,54.375
'[00:25:57.160 1]',0.475,-0.047,54.375
'[00:25:57.168 1]',0.475,-0.134,54.062
'[00:25:57.176 1]',0.475,-0.118,53.750
'[00:25:57.184 1]',0.467,-0.063,53.438
'[00:25:57.192 1]',0.467,-0.039,53.438
'[00:25:57.200 1]',0.467,-0.016,53.125
'[00:25:57.208 1]',0.467,-0.024,52.500
'[00:25:57.216 1]',0.459,-0.016,52.188
'[00:25:57.224 1]',0.459,-0.039,51.875
'[00:25:57.232 1]',0.459,-0.031,51.562
'[00:25:57.240 1]',0.451,-0.024,51.250
'[00:25:57.248 1]',0.451,-0.016,51.250
'[00:25:57.256 1]',0.451,-0.016,50.938
'[00:25:57.264 1]',0.443,0.008,50.625
'[00:25:57.272 1]',0.443,0.008,50.312
'[00:25:57.280 1]',0.431,0.024,50.312
'[00:25:57.288 1]',0.431,0.024,50.000
'[00:25:57.296 1]',0.424,0.031,50.000
'[00:25:57.304 1]',0.424,0.008,49.688
'[00:25:57.312 1]',0.416,0.008,49.688
'[00:25:57.320 1]',0.416,-0.008,49.688
'[00:25:57.328 1]',0.408,-0.008,49.375
'[00:25:57.336 1]',0.408,-0.016,49.375
'[00:25:57.344 1]',0.400,-0.008,49.062
'[00:25:57.352 1]',0.400,-0.008,49.062
'[00:25:57.360 1]',0.392,-0.016,49.062
'[00:25:57.368 1]',0.392,-0.008,48.750
'[00:25:57.376 1]',0.384,0.000,48.750
'[00:25:57.384 1]',0.384,0.008,49.062
'[00:25:57.392 1]',0.376,0.000,49.688
'[00:25:57.400 1]',0.376,0.031,51.250
'[00:25:57.408 1]',0.365,0.031,53.750
'[00:25:57.416 1]',0.365,0.039,57.812
'[00:25:57.424 1]',0.357,0.039,62.812
'[00:25:57.432 1]',0.357,0.047,68.125
'[00:25:57.440 1]',0.349,0.039,73.750
'[00:25:57.448 1]',0.349,0.055,78.438
'[00:25:57.456 1]',0.341,0.047,82.812
'[00:25:57.464 1]',0.341,0.055,86.250
'[00:25:57.472 1]',0.333,0.031,89.062
'[00:25:57.480 1]',0.333,0.031,91.250
'[00:25:57.488 1]',0.325,0.008,93.125
'[00:25:57.496 1]',0.325,0.016,94.375
'[00:25:57.504 1]',0.325,-0.008,95.312
'[00:25:57.512 1]',0.318,0.008,95.938
'[00:25:57.520 1]',0.318,-0.008,96.250
'[00:25:57.528 1]',0.318,-0.008,96.250
'[00:25:57.536 1]',0.318,-0.008,95.938
'[00:25:57.544 1]',0.318,-0.016,95.312
'[00:25:57.552 1]',0.318,-0.008,94.375
'[00:25:57.560 1]',0.306,-0.016,92.812
'[00:25:57.568 1]',0.306,0.008,91.250
'[00:25:57.576 1]',0.306,-0.008,89.062
'[00:25:57.584 1]',0.306,0.008,86.250
'[00:25:57.592 1]',0.306,-0.016,83.438
'[00:25:57.600 1]',0.306,0.000,80.000
'[00:25:57.608 1]',0.306,-0.008,76.562
'[00:25:57.616 1]',0.306,0.016,73.125
'[00:25:57.624 1]',0.306,0.031,70.000
'[00:25:57.632 1]',0.318,0.142,67.500
'[00:25:57.640 1]',0.318,0.323,65.938
'[00:25:57.648 1]',0.325,0.394,64.688
'[00:25:57.656 1]',0.325,0.126,64.062
'[00:25:57.664 1]',0.333,-0.079,63.750
'[00:25:57.672 1]',0.341,-0.118,63.438
'[00:25:57.680 1]',0.349,-0.071,63.125
'[00:25:57.688 1]',0.357,-0.047,62.812
'[00:25:57.696 1]',0.376,-0.039,62.500
'[00:25:57.704 1]',0.384,-0.047,62.188
'[00:25:57.712 1]',0.400,-0.031,61.562
'[00:25:57.720 1]',0.408,-0.024,61.250
'[00:25:57.728 1]',0.424,-0.039,60.938
'[00:25:57.736 1]',0.431,-0.031,60.625
'[00:25:57.744 1]',0.451,-0.016,60.312
'[00:25:57.752 1]',0.459,-0.016,60.000
'[00:25:57.760 1]',0.475,-0.016,59.375
'[00:25:57.768 1]',0.482,-0.008,59.062
'[00:25:57.776 1]',0.490,-0.016,58.750
'[00:25:57.784 1]',0.502,0.008,58.438
'[00:25:57.792 1]',0.510,0.008,58.125
'[00:25:57.800 1]',0.518,0.024,58.125
'[00:25:57.808 1]',0.525,0.008,57.812
'[00:25:57.816 1]',0.525,0.024,57.500
'[00:25:57.824 1]',0.533,0.008,57.500
'[00:25:57.832 1]',0.541,0.024,57.188
'[00:25:57.840 1]',0.541,0.008,57.188
'[00:25:57.848 1]',0.541,0.008,56.875
'[00:25:57.856 1]',0.541,0.008,56.562
'[00:25:57.864 1]',0.549,0.016,56.250
'[00:25:57.872 1]',0.549,0.016,55.938
'[00:25:57.880 1]',0.549,0.031,55.625
'[00:25:57.888 1]',0.549,0.039,55.625
'[00:25:57.896 1]',0.549,0.047,55.625
'[00:25:57.904 1]',0.549,0.031,56.250
'[00:25:57.912 1]',0.541,0.039,57.500
'[00:25:57.920 1]',0.541,0.024,59.688
'[00:25:57.928 1]',0.541,0.031,63.125
'[00:25:57.936 1]',0.541,0.024,67.500
'[00:25:57.944 1]',0.541,0.024,72.500
'[00:25:57.952 1]',0.541,0.016,77.188
'[00:25:57.960 1]',0.533,0.008,81.562
'[00:25:57.968 1]',0.533,0.000,85.312
'[00:25:57.976 1]',0.533,-0.008,88.438
'[00:25:57.984 1]',0.525,0.000,90.938
'[00:25:57.992 1]',0.525,-0.008,92.812
'[00:25:58.000 1]',0.525,0.008,94.062
'[00:25:58.008 1]',0.518,0.008,94.688
'[00:25:58.016 1]',0.518,0.024,95.312
'[00:25:58.024 1]',0.518,0.024,95.312
'[00:25:58.032 1]',0.510,0.039,95.000
'[00:25:58.040 1]',0.510,0.008,94.375
'[00:25:58.048 1]',0.502,0.008,93.438
'[00:25:58.056 1]',0.502,-0.008,92.188
'[00:25:58.064 1]',0.502,0.000,90.312
'[00:25:58.072 1]',0.502,-0.016,88.125
'[00:25:58.080 1]',0.502,-0.008,85.312
'[00:25:58.088 1]',0.502,-0.016,82.188
'[00:25:58.096 1]',0.490,0.008,78.750
'[00:25:58.104 1]',0.490,0.008,75.625
'[00:25:58.112 1]',0.490,0.031,72.500
'[00:25:58.120 1]',0.490,0.126,69.688
'[00:25:58.128 1]',0.490,0.315,67.812
'[00:25:58.136 1]',0.490,0.386,66.250
'[00:25:58.144 1]',0.490,0.118,65.312
'[00:25:58.152 1]',0.490,-0.094,64.688
'[00:25:58.160 1]',0.490,-0.126,64.375
'[00:25:58.168 1]',0.502,-0.071,64.062
'[00:25:58.176 1]',0.502,-0.031,63.438
'[00:25:58.184 1]',0.502,-0.016,63.125
'[00:25:58.192 1]',0.510,-0.024,62.812
'[00:25:58.200 1]',0.510,-0.016,62.500
'[00:25:58.208 1]',0.518,-0.016,62.188
'[00:25:58.216 1]',0.525,-0.008,61.875
'[00:25:58.224 1]',0.541,-0.016,61.562
'[00:25:58.232 1]',0.549,-0.008,61.250
'[00:25:58.240 1]',0.557,-0.031,60.938
'[00:25:58.248 1]',0.569,-0.039,60.625
'[00:25:58.256 1]',0.576,-0.063,60.312
'[00:25:58.264 1]',0.584,-0.055,60.000
'[00:25:58.272 1]',0.592,-0.071,59.688
'[00:25:58.280 1]',0.592,-0.047,59.375
'[00:25:58.288 1]',0.600,-0.031,59.062
'[00:25:58.296 1]',0.608,-0.008,59.062
'[00:25:58.304 1]',0.608,-0.016,58.750
'[00:25:58.312 1]',0.616,0.008,58.438
'[00:25:58.320 1]',0.616,0.008,58.125
'[00:25:58.328 1]',0.627,0.024,57.812
'[00:25:58.336 1]',0.627,0.031,57.500
'[00:25:58.344 1]',0.627,0.016,57.188
'[00:25:58.352 1]',0.627,0.039,56.875
'[00:25:58.360 1]',0.627,0.031,56.562
'[00:25:58.368 1]',0.627,0.055,56.250
'[00:25:58.376 1]',0.627,0.047,56.250
'[00:25:58.384 1]',0.627,0.055,56.875
'[00:25:58.392 1]',0.627,0.055,58.125
'[00:25:58.400 1]',0.627,0.055,60.312
'[00:25:58.408 1]',0.627,0.039,63.750
'[00:25:58.416 1]',0.627,0.031,68.125
'[00:25:58.424 1]',0.616,0.008,73.438
'[00:25:58.432 1]',0.616,-0.008,78.438
'[00:25:58.440 1]',0.616,-0.031,83.125
'[00:25:58.448 1]',0.616,-0.047,87.188
'[00:25:58.456 1]',0.608,-0.047,90.312
'[00:25:58.464 1]',0.608,-0.016,93.125
'[00:25:58.472 1]',0.608,0.000,95.000
'[00:25:58.480 1]',0.608,0.031,96.562
'[00:25:58.488 1]',0.600,0.031,97.500
'[00:25:58.496 1]',0.600,0.039,98.125
'[00:25:58.504 1]',0.600,0.024,98.125
'[00:25:58.512 1]',0.592,0.039,97.812
'[00:25:58.520 1]',0.592,0.024,97.188
'[00:25:58.528 1]',0.584,0.031,96.562
'[00:25:58.536 1]',0.584,0.016,95.312
'[00:25:58.544 1]',0.576,0.008,93.750
'[00:25:58.552 1]',0.576,0.024,91.562
